instrument,ema_session_definition,ema_span,approach_side,time_stratum,horizon_bars,barrier_atr,eligible_armed_excursions,touch_events,touch_rate,same_bar_rejection_count,same_bar_breakthrough_count,same_bar_neutral_count,same_bar_rejection_rate,same_bar_breakthrough_rate,same_bar_rej_minus_brk,same_bar_binom_p,median_signed_close_atr,median_rejection_exc_atr,median_breakthrough_exc_atr,median_dominance,p_rejection_exc_gt_breakthrough_exc,p_breakthrough_exc_gt_rejection_exc,post_touch_retouch_rate,barrier_rejection_first_n,barrier_breakthrough_first_n,barrier_tie_n,barrier_neither_n,barrier_rejection_first_rate,barrier_breakthrough_first_rate,barrier_tie_rate,barrier_neither_rate,barrier_rej_minus_brk_first_rate,barrier_nontied_n,barrier_binom_p,sample_status,bh_family,q_value_primary,n_years_with_ge10_events,sign_reversal,one_year_dominance,year_2020_concentration,max_year_sign_agreement,effect_pp,min_sample_met,classification
ES,RTH_EMA,20,FROM_ABOVE,AFTERNOON,5,1.0,1024,1150,1.123046875,569,581,0,0.49478260869565216,0.5052173913043478,-0.010434782608695653,0.7456721292703001,0.19038944825355736,1.3328815757565513,1.189559933827519,0.06546180130103049,0.5252173913043479,0.4747826086956522,0.8739130434782608,555,532,9,54,0.4826086956521739,0.46260869565217394,0.00782608695652174,0.04695652173913043,0.019999999999999962,1087,0.5046116619658858,OK,ES|RTH_EMA|AFTERNOON,0.5046116619658858,5,False,False,False,5,1.9999999999999962,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,5,1.0,3256,3190,0.9797297297297297,1669,1521,0,0.5231974921630094,0.4768025078369906,0.04639498432601881,0.00923903474005613,0.10015363874308242,0.9927085945346923,0.9484960561678515,0.04703020221371817,0.5172413793103449,0.4827586206896552,0.8915360501567398,1388,1342,22,438,0.4351097178683386,0.4206896551724138,0.006896551724137931,0.1373040752351097,0.014420062695924774,2730,0.3891019779141766,OK,ES|RTH_EMA|ALL_RTH,0.3891019779141766,5,True,False,False,4,1.4420062695924774,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_BELOW,OPEN,5,1.0,526,303,0.5760456273764258,156,147,0,0.5148514851485149,0.48514851485148514,0.0297029702970297,0.6458839952205923,-0.060004367573449444,0.8981200620385874,0.9096665857055296,-0.06269539638430748,0.49174917491749176,0.5082508250825083,0.9141914191419142,125,128,0,50,0.41254125412541254,0.42244224422442245,0.0,0.16501650165016502,-0.00990099009900991,253,0.8999710420105744,OK,ES|RTH_EMA|OPEN,0.8999710420105744,5,True,False,False,3,-0.990099009900991,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,5,1.0,562,620,1.103202846975089,321,299,0,0.5177419354838709,0.482258064516129,0.035483870967741936,0.3990342307654337,-0.026921553835908805,0.760248020216115,0.648927645005553,0.07847292861287686,0.5306451612903226,0.4693548387096774,0.8951612903225806,250,193,0,177,0.4032258064516129,0.31129032258064515,0.0,0.2854838709677419,0.09193548387096773,443,0.007728651027051661,OK,ES|RTH_EMA|MID_MORNING,0.04637190616230996,5,True,False,False,3,9.193548387096772,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,5,1.0,800,850,1.0625,420,430,0,0.49411764705882355,0.5058823529411764,-0.011764705882352941,0.7575725503841082,-0.10394445788823183,0.809640350254119,0.8287592224903582,0.009448774883301746,0.5011764705882353,0.4988235294117647,0.9,348,323,2,177,0.40941176470588236,0.38,0.002352941176470588,0.20823529411764705,0.02941176470588236,671,0.3541897297699544,OK,ES|RTH_EMA|MIDDAY,0.3541897297699544,5,True,False,False,3,2.941176470588236,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,5,1.0,883,911,1.031710079275198,474,437,0,0.5203073545554336,0.4796926454445664,0.04061470911086718,0.23295585950604375,-0.17550015967221178,1.1742910912544777,1.1759652047135205,-0.05188443169071237,0.47200878155872666,0.5279912184412733,0.8770581778265643,429,408,9,65,0.47091108671789245,0.4478594950603732,0.009879253567508232,0.07135016465422613,0.023051591657519244,837,0.48939897524627285,OK,ES|RTH_EMA|AFTERNOON,0.5046116619658858,5,False,False,False,5,2.3051591657519244,True,MIXED_OR_NULL
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,5,1.0,2771,2684,0.9686033922771563,1371,1313,0,0.5108047690014903,0.4891952309985097,0.021609538002980627,0.2712286674407808,-0.09950946986073121,0.9261071454210356,0.8928371692169488,-0.009194218113800385,0.4970193740685544,0.5029806259314457,0.8926974664679582,1152,1052,11,469,0.42921013412816694,0.3919523099850969,0.004098360655737705,0.1747391952309985,0.03725782414307005,2204,0.03494062011745155,OK,ES|RTH_EMA|ALL_RTH,0.08714566042548788,5,True,False,False,4,3.7257824143070053,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_ABOVE,OPEN,5,1.0,623,332,0.5329052969502408,173,159,0,0.5210843373493976,0.4789156626506024,0.04216867469879518,0.4756112743569324,0.22911452103088026,1.1316264438329853,0.9061191043014807,0.12371952614395207,0.5481927710843374,0.45180722891566266,0.8734939759036144,157,134,4,37,0.47289156626506024,0.4036144578313253,0.012048192771084338,0.11144578313253012,0.06927710843373491,291,0.19708304233908208,OK,ES|RTH_EMA|OPEN,0.4851839887067925,5,True,False,False,3,6.927710843373491,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,5,1.0,626,671,1.071884984025559,362,309,0,0.5394932935916542,0.46050670640834573,0.07898658718330849,0.044622640078237935,0.02977800799394922,0.736433555244389,0.8411778184554919,-0.07736582522479042,0.47540983606557374,0.5245901639344263,0.8748137108792846,235,264,1,171,0.3502235469448584,0.39344262295081966,0.0014903129657228018,0.2548435171385991,-0.043219076005961254,499,0.20999786073097612,OK,ES|RTH_EMA|MID_MORNING,0.25199743287717136,5,True,False,False,4,-4.321907600596125,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,5,1.0,951,1007,1.0588853838065195,540,467,0,0.5362462760675273,0.4637537239324727,0.07249255213505462,0.023226235700625514,0.04207247468260619,0.9433579774845496,0.8125054012534799,0.10507648791047232,0.5402184707050646,0.45978152929493543,0.913604766633565,444,380,7,176,0.44091360476663355,0.37735849056603776,0.006951340615690168,0.17477656405163852,0.06355511420059579,824,0.028123616374820214,OK,ES|RTH_EMA|MIDDAY,0.16874169824892127,5,True,False,False,3,6.355511420059578,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,5,1.0,1021,1146,1.1224289911851126,562,584,0,0.49040139616055844,0.5095986038394416,-0.019197207678883072,0.5350549018561189,0.21448661039156508,1.3363264623243647,1.1664227693376756,0.0791648940772689,0.5305410122164049,0.4694589877835951,0.8795811518324608,557,529,10,50,0.4860383944153578,0.46160558464223383,0.008726003490401396,0.04363001745200698,0.024432809773123954,1086,0.4126207626984093,OK,ES|RTH_EMA|AFTERNOON,0.5046116619658858,5,False,False,False,5,2.443280977312395,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,5,1.0,3221,3156,0.9798199316982303,1637,1519,0,0.5186945500633714,0.48130544993662866,0.037389100126742715,0.03726592347178109,0.09993105605929052,1.0077571122400304,0.9344077636757409,0.05829356116453924,0.5237642585551331,0.4762357414448669,0.8887832699619772,1393,1307,22,434,0.4413814955640051,0.4141318124207858,0.00697084917617237,0.13751584283903676,0.027249683143219294,2700,0.10185834372949486,OK,ES|RTH_EMA|ALL_RTH,0.12223001247539382,5,True,False,False,4,2.7249683143219294,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_BELOW,OPEN,5,1.0,527,304,0.5768500948766604,157,147,0,0.5164473684210527,0.48355263157894735,0.03289473684210526,0.6057978899878553,-0.06242339689744386,0.8884993490225706,0.9090627867582333,-0.07201614391474594,0.48355263157894735,0.5164473684210527,0.9144736842105263,121,130,0,53,0.3980263157894737,0.4276315789473684,0.0,0.17434210526315788,-0.029605263157894746,251,0.613678491438161,OK,ES|RTH_EMA|OPEN,0.7364141897257932,5,True,False,False,3,-2.9605263157894743,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,5,1.0,534,595,1.1142322097378277,309,286,0,0.519327731092437,0.48067226890756304,0.03865546218487395,0.3671162550067527,-0.054487164440721575,0.7224086367114392,0.694942790106793,0.028179678882364764,0.5126050420168067,0.48739495798319327,0.8873949579831932,232,186,0,177,0.3899159663865546,0.3126050420168067,0.0,0.29747899159663865,0.0773109243697479,418,0.02761483623515875,OK,ES|RTH_EMA|MID_MORNING,0.055229672470317494,5,True,False,False,4,7.73109243697479,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,5,1.0,795,847,1.0654088050314465,402,445,0,0.47461629279811096,0.525383707201889,-0.05076741440377804,0.148938587742907,-0.0731264766262079,0.812740837854466,0.8191785074000214,0.007717577208285738,0.5017709563164109,0.4982290436835891,0.8996458087367178,347,316,2,182,0.40968122786304606,0.3730814639905549,0.0023612750885478157,0.21487603305785125,0.03659976387249114,663,0.24395602832623467,OK,ES|RTH_EMA|MIDDAY,0.3541897297699544,5,True,False,False,3,3.659976387249114,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,5,1.0,872,896,1.0275229357798166,473,423,0,0.5279017857142857,0.4720982142857143,0.05580357142857143,0.10158222762224181,-0.1475919368960602,1.1831553568303694,1.1744085647532927,-0.06398321776633725,0.4720982142857143,0.5279017857142857,0.8828125,423,402,9,62,0.4720982142857143,0.4486607142857143,0.010044642857142858,0.06919642857142858,0.0234375,825,0.4862570853648094,OK,ES|RTH_EMA|AFTERNOON,0.5046116619658858,5,False,False,False,5,2.34375,True,MIXED_OR_NULL
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,5,1.0,2728,2642,0.968475073313783,1341,1301,0,0.5075700227100681,0.4924299772899319,0.01514004542013626,0.44800873061060176,-0.08113630375140271,0.904822551008805,0.8921679362703551,-0.017368165276392213,0.49205147615442846,0.5079485238455715,0.892884178652536,1123,1034,11,474,0.42505677517032553,0.39137017411052233,0.004163512490537472,0.1794095382286147,0.0336866010598032,2157,0.05809710695032526,OK,ES|RTH_EMA|ALL_RTH,0.08714566042548788,5,True,False,False,3,3.36866010598032,True,MIXED_OR_NULL
ES,RTH_EMA,22,FROM_ABOVE,OPEN,5,1.0,621,330,0.5314009661835749,172,158,0,0.5212121212121212,0.47878787878787876,0.04242424242424243,0.4742769860397973,0.25727749260552507,1.0829825727338074,0.9241889445100442,0.10499170626108024,0.5454545454545454,0.45454545454545453,0.8848484848484849,156,134,4,36,0.4727272727272727,0.40606060606060607,0.012121212121212121,0.10909090909090909,0.06666666666666665,290,0.21744677607656798,OK,ES|RTH_EMA|OPEN,0.4851839887067925,5,True,False,False,3,6.666666666666665,True,MIXED_OR_NULL
