instrument,ema_session_definition,ema_span,approach_side,time_stratum,horizon_bars,barrier_atr,eligible_armed_excursions,touch_events,touch_rate,same_bar_rejection_count,same_bar_breakthrough_count,same_bar_neutral_count,same_bar_rejection_rate,same_bar_breakthrough_rate,same_bar_rej_minus_brk,same_bar_binom_p,median_signed_close_atr,median_rejection_exc_atr,median_breakthrough_exc_atr,median_dominance,p_rejection_exc_gt_breakthrough_exc,p_breakthrough_exc_gt_rejection_exc,post_touch_retouch_rate,barrier_rejection_first_n,barrier_breakthrough_first_n,barrier_tie_n,barrier_neither_n,barrier_rejection_first_rate,barrier_breakthrough_first_rate,barrier_tie_rate,barrier_neither_rate,barrier_rej_minus_brk_first_rate,barrier_nontied_n,barrier_binom_p,sample_status
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,5,1.0,2677,2588,0.9667538289129622,1299,1289,0,0.5019319938176198,0.49806800618238023,0.0038639876352395673,0.8595808638266775,-0.08305797794755382,0.9031482100288235,0.8770552225022196,-0.015567741860132123,0.49420401854714063,0.5057959814528593,0.8948995363214838,1107,1016,8,457,0.4277434312210201,0.39258114374034003,0.0030911901081916537,0.17658423493044823,0.035162287480680066,2123,0.05075925303222341,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,5,0.5,592,527,0.8902027027027027,270,257,0,0.5123339658444023,0.4876660341555977,0.024667931688804556,0.6012053739363986,0.18534428786328935,1.7327590954280965,1.7268668570290695,0.0052564999079871035,0.5009487666034156,0.4990512333965844,0.8425047438330171,199,197,131,0,0.3776091081593928,0.3738140417457306,0.24857685009487665,0.0,0.003795066413662229,396,0.9599300968249599,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,5,1.0,592,527,0.8902027027027027,270,257,0,0.5123339658444023,0.4876660341555977,0.024667931688804556,0.6012053739363986,0.18534428786328935,1.7327590954280965,1.7268668570290695,0.0052564999079871035,0.5009487666034156,0.4990512333965844,0.8425047438330171,241,238,44,4,0.4573055028462998,0.45161290322580644,0.08349146110056926,0.007590132827324478,0.005692599620493344,479,0.9272013637651204,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,5,0.5,742,690,0.9299191374663073,371,319,0,0.5376811594202898,0.4623188405797101,0.07536231884057971,0.052114443420863604,-0.008121096773875567,0.7634479871671688,0.8521063393051201,-0.08634880917152354,0.4608695652173913,0.5391304347826087,0.8768115942028986,333,335,21,1,0.4826086956521739,0.4855072463768116,0.030434782608695653,0.0014492753623188406,-0.002898550724637683,668,0.9691404708806032,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,5,1.0,742,690,0.9299191374663073,371,319,0,0.5376811594202898,0.4623188405797101,0.07536231884057971,0.052114443420863604,-0.008121096773875567,0.7634479871671688,0.8521063393051201,-0.08634880917152354,0.4608695652173913,0.5391304347826087,0.8768115942028986,246,279,1,164,0.3565217391304348,0.4043478260869565,0.0014492753623188406,0.23768115942028986,-0.04782608695652174,525,0.16247222398258762,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,5,0.5,1010,1039,1.0287128712871287,563,476,0,0.5418671799807507,0.45813282001924927,0.08373435996150144,0.007599997622413576,0.1276666845048104,0.9167023317638472,0.8224838793381006,0.06875621815919988,0.519730510105871,0.480269489894129,0.9095283926852743,542,442,53,2,0.5216554379210779,0.42540904716073147,0.05101058710298364,0.0019249278152069298,0.09624639076034647,984,0.0015863320268451188,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,5,1.0,1010,1039,1.0287128712871287,563,476,0,0.5418671799807507,0.45813282001924927,0.08373435996150144,0.007599997622413576,0.1276666845048104,0.9167023317638472,0.8224838793381006,0.06875621815919988,0.519730510105871,0.480269489894129,0.9095283926852743,437,392,9,201,0.42059672762271416,0.37728585178055823,0.008662175168431183,0.19345524542829645,0.04331087584215593,829,0.12641615946726253,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,5,0.5,1032,1149,1.1133720930232558,598,551,0,0.5204525674499565,0.4795474325500435,0.040905134899912966,0.17473707162101487,0.18607239652497856,1.1517361422359274,0.9973069606546251,0.07150248571007983,0.5317667536988686,0.46823324630113144,0.886858137510879,556,475,117,1,0.48389904264577893,0.4134029590948651,0.10182767624020887,0.0008703220191470844,0.07049608355091386,1031,0.012682965379961645,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,5,1.0,1032,1149,1.1133720930232558,598,551,0,0.5204525674499565,0.4795474325500435,0.040905134899912966,0.17473707162101487,0.18607239652497856,1.1517361422359274,0.9973069606546251,0.07150248571007983,0.5317667536988686,0.46823324630113144,0.886858137510879,546,490,12,101,0.4751958224543081,0.42645778938207135,0.010443864229765013,0.08790252393385553,0.04873803307223673,1036,0.0874452316907983,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,5,0.5,11701,3405,0.29100076916502865,1802,1603,0,0.5292217327459618,0.47077826725403815,0.05844346549192364,0.000688665959650479,0.12866440141374755,1.0145260619530794,0.962597564013089,0.021402143125356803,0.5089574155653451,0.4910425844346549,0.8848751835535976,1630,1449,322,4,0.4787077826725404,0.42555066079295156,0.09456681350954478,0.0011747430249632893,0.05315712187958882,3079,0.001175584785683028,OK
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,5,1.0,11701,3405,0.29100076916502865,1802,1603,0,0.5292217327459618,0.47077826725403815,0.05844346549192364,0.000688665959650479,0.12866440141374755,1.0145260619530794,0.962597564013089,0.021402143125356803,0.5089574155653451,0.4910425844346549,0.8848751835535976,1470,1399,66,470,0.43171806167400884,0.41086637298091044,0.019383259911894272,0.13803230543318648,0.02085168869309839,2869,0.19124735643414167,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,5,0.5,557,530,0.9515260323159784,263,267,0,0.4962264150943396,0.5037735849056604,-0.007547169811320755,0.8963358235029665,0.01804720015189834,1.571701139265469,1.5039724852398375,0.022497089882449944,0.5113207547169811,0.48867924528301887,0.8773584905660378,216,210,104,0,0.4075471698113208,0.39622641509433965,0.19622641509433963,0.0,0.01132075471698113,426,0.8086205273848278,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,5,1.0,557,530,0.9515260323159784,263,267,0,0.4962264150943396,0.5037735849056604,-0.007547169811320755,0.8963358235029665,0.01804720015189834,1.571701139265469,1.5039724852398375,0.022497089882449944,0.5113207547169811,0.48867924528301887,0.8773584905660378,250,228,37,15,0.4716981132075472,0.43018867924528303,0.06981132075471698,0.02830188679245283,0.04150943396226414,478,0.3368015118530801,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,5,0.5,606,615,1.0148514851485149,304,311,0,0.4943089430894309,0.5056910569105691,-0.011382113821138212,0.8088480336103337,-0.2099967152452487,0.673240185099049,0.7920086025591768,-0.14311068626644557,0.4585365853658537,0.5414634146341464,0.8975609756097561,278,321,13,3,0.45203252032520325,0.5219512195121951,0.02113821138211382,0.004878048780487805,-0.0699186991869919,599,0.08606358176327863,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,5,1.0,606,615,1.0148514851485149,304,311,0,0.4943089430894309,0.5056910569105691,-0.011382113821138212,0.8088480336103337,-0.2099967152452487,0.673240185099049,0.7920086025591768,-0.14311068626644557,0.4585365853658537,0.5414634146341464,0.8975609756097561,208,233,0,174,0.3382113821138211,0.37886178861788616,0.0,0.28292682926829266,-0.04065040650406504,441,0.2530706851726295,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,5,0.5,827,856,1.0350665054413544,431,425,0,0.5035046728971962,0.49649532710280375,0.007009345794392523,0.8643178849972489,-0.045332430196301135,0.8729780610285696,0.8104116244753992,0.020857430332212414,0.5105140186915887,0.4894859813084112,0.9135514018691588,395,422,35,4,0.4614485981308411,0.4929906542056075,0.04088785046728972,0.004672897196261682,-0.0315420560747664,817,0.36302891472655147,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,5,1.0,827,856,1.0350665054413544,431,425,0,0.5035046728971962,0.49649532710280375,0.007009345794392523,0.8643178849972489,-0.045332430196301135,0.8729780610285696,0.8104116244753992,0.020857430332212414,0.5105140186915887,0.4894859813084112,0.9135514018691588,355,316,4,181,0.4147196261682243,0.3691588785046729,0.004672897196261682,0.21144859813084113,0.04556074766355139,671,0.14232613381137138,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,5,0.5,839,879,1.0476758045292014,425,454,0,0.48350398179749715,0.5164960182025028,-0.03299203640500569,0.3449618354083712,-0.16045995840885557,1.0233203151476615,1.039320812783902,0.003533903828093903,0.5017064846416383,0.49829351535836175,0.8816837315130831,385,409,82,3,0.4379977246871445,0.4653014789533561,0.09328782707622298,0.0034129692832764505,-0.02730375426621162,794,0.41437963126352845,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,5,1.0,839,879,1.0476758045292014,425,454,0,0.48350398179749715,0.5164960182025028,-0.03299203640500569,0.3449618354083712,-0.16045995840885557,1.0233203151476615,1.039320812783902,0.003533903828093903,0.5017064846416383,0.49829351535836175,0.8816837315130831,399,394,7,79,0.4539249146757679,0.4482366325369738,0.007963594994311717,0.08987485779294653,0.005688282138794076,793,0.8870566945802371,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,ALL_RTH,5,0.5,10395,2880,0.27705627705627706,1423,1457,0,0.49409722222222224,0.5059027777777778,-0.011805555555555555,0.5386157303310732,-0.10816889988932092,0.9466560343687741,0.9653515801207591,-0.009428698347914287,0.496875,0.503125,0.89375,1274,1362,234,10,0.4423611111111111,0.47291666666666665,0.08125,0.003472222222222222,-0.030555555555555558,2636,0.09014759038570339,OK
NQ,FULL_SESSION_EMA,20,FROM_BELOW,ALL_RTH,5,1.0,10395,2880,0.27705627705627706,1423,1457,0,0.49409722222222224,0.5059027777777778,-0.011805555555555555,0.5386157303310732,-0.10816889988932092,0.9466560343687741,0.9653515801207591,-0.009428698347914287,0.496875,0.503125,0.89375,1212,1171,48,449,0.42083333333333334,0.4065972222222222,0.016666666666666666,0.15590277777777778,0.014236111111111116,2383,0.4125614511266911,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,OPEN,5,0.5,582,516,0.8865979381443299,272,244,0,0.5271317829457365,0.4728682170542636,0.05426356589147287,0.23456263186042398,0.20027218595972088,1.740310547247327,1.7390469583575352,0.006503758315596843,0.5096899224806202,0.4903100775193798,0.8430232558139535,192,191,133,0,0.37209302325581395,0.3701550387596899,0.25775193798449614,0.0,0.0019379844961240345,383,1.0,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,OPEN,5,1.0,582,516,0.8865979381443299,272,244,0,0.5271317829457365,0.4728682170542636,0.05426356589147287,0.23456263186042398,0.20027218595972088,1.740310547247327,1.7390469583575352,0.006503758315596843,0.5096899224806202,0.4903100775193798,0.8430232558139535,232,240,41,3,0.4496124031007752,0.46511627906976744,0.07945736434108527,0.005813953488372093,-0.01550387596899222,472,0.7473390899196704,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,MID_MORNING,5,0.5,726,676,0.931129476584022,359,317,0,0.5310650887573964,0.46893491124260356,0.0621301775147929,0.1147467206074871,-0.01862541798155057,0.7545222992884041,0.8604687877888522,-0.10465429547050385,0.45857988165680474,0.5414201183431953,0.878698224852071,324,329,22,1,0.47928994082840237,0.48668639053254437,0.03254437869822485,0.0014792899408284023,-0.007396449704141994,653,0.875629015268248,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,MID_MORNING,5,1.0,726,676,0.931129476584022,359,317,0,0.5310650887573964,0.46893491124260356,0.0621301775147929,0.1147467206074871,-0.01862541798155057,0.7545222992884041,0.8604687877888522,-0.10465429547050385,0.45857988165680474,0.5414201183431953,0.878698224852071,233,285,1,157,0.34467455621301774,0.42159763313609466,0.0014792899408284023,0.23224852071005916,-0.07692307692307693,518,0.024944220012005785,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,MIDDAY,5,0.5,988,1016,1.0283400809716599,538,478,0,0.5295275590551181,0.4704724409448819,0.05905511811023622,0.06411731012509163,0.13545198949401085,0.9029096166626336,0.8352192226164521,0.03336289006693002,0.5187007874015748,0.4812992125984252,0.90748031496063,521,440,51,4,0.5127952755905512,0.4330708661417323,0.05019685039370079,0.003937007874015748,0.07972440944881887,961,0.009825386096780924,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,MIDDAY,5,1.0,988,1016,1.0283400809716599,538,478,0,0.5295275590551181,0.4704724409448819,0.05905511811023622,0.06411731012509163,0.13545198949401085,0.9029096166626336,0.8352192226164521,0.03336289006693002,0.5187007874015748,0.4812992125984252,0.90748031496063,426,381,7,202,0.41929133858267714,0.375,0.006889763779527559,0.19881889763779528,0.04429133858267714,807,0.12135837250122858,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,AFTERNOON,5,0.5,1015,1126,1.10935960591133,583,543,0,0.5177619893428064,0.4822380106571936,0.035523978685612786,0.2451262132150321,0.19397501302747827,1.1373775524035195,1.0007869751531129,0.07587412398100724,0.5319715808170515,0.46802841918294846,0.8898756660746003,533,470,121,2,0.4733570159857904,0.41740674955595025,0.10746003552397869,0.0017761989342806395,0.055950266429840134,1003,0.05021370204122888,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,AFTERNOON,5,1.0,1015,1126,1.10935960591133,583,543,0,0.5177619893428064,0.4822380106571936,0.035523978685612786,0.2451262132150321,0.19397501302747827,1.1373775524035195,1.0007869751531129,0.07587412398100724,0.5319715808170515,0.46802841918294846,0.8898756660746003,549,476,11,90,0.48756660746003555,0.4227353463587922,0.009769094138543518,0.07992895204262877,0.06483126110124338,1025,0.02447147558593802,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,ALL_RTH,5,0.5,11493,3334,0.2900896197685548,1752,1582,0,0.525494901019796,0.47450509898020393,0.05098980203959208,0.0034177901522979147,0.12107309467238639,1.0095485223116742,0.9712372070763029,0.01570270429565426,0.5095980803839232,0.49040191961607676,0.8857228554289143,1570,1430,327,7,0.4709058188362327,0.4289142171565687,0.09808038392321536,0.0020995800839832034,0.04199160167966404,3000,0.01114354403908983,OK
NQ,FULL_SESSION_EMA,21,FROM_ABOVE,ALL_RTH,5,1.0,11493,3334,0.2900896197685548,1752,1582,0,0.525494901019796,0.47450509898020393,0.05098980203959208,0.0034177901522979147,0.12107309467238639,1.0095485223116742,0.9712372070763029,0.01570270429565426,0.5095980803839232,0.49040191961607676,0.8857228554289143,1440,1382,60,452,0.4319136172765447,0.41451709658068386,0.017996400719856028,0.13557288542291543,0.01739652069586084,2822,0.2832727080164032,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,OPEN,5,0.5,555,527,0.9495495495495495,262,265,0,0.4971537001897533,0.5028462998102466,-0.0056925996204933585,0.930585937235555,-0.07638789553218901,1.5972103612773803,1.5343479702855947,-0.0017303606681917676,0.4971537001897533,0.5028462998102466,0.8785578747628083,218,205,104,0,0.41366223908918404,0.3889943074003795,0.19734345351043645,0.0,0.024667931688804545,423,0.5596349919663398,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,OPEN,5,1.0,555,527,0.9495495495495495,262,265,0,0.4971537001897533,0.5028462998102466,-0.0056925996204933585,0.930585937235555,-0.07638789553218901,1.5972103612773803,1.5343479702855947,-0.0017303606681917676,0.4971537001897533,0.5028462998102466,0.8785578747628083,245,230,38,14,0.4648956356736243,0.4364326375711575,0.07210626185958255,0.026565464895635674,0.028462998102466774,475,0.520680027688075,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,MID_MORNING,5,0.5,593,600,1.0118043844856661,297,303,0,0.495,0.505,-0.01,0.8382777703724231,-0.2274203038040627,0.6631768264110188,0.8003804200904753,-0.13387737470356886,0.45,0.55,0.8933333333333333,270,315,13,2,0.45,0.525,0.021666666666666667,0.0033333333333333335,-0.07500000000000001,585,0.06879322521554651,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,MID_MORNING,5,1.0,593,600,1.0118043844856661,297,303,0,0.495,0.505,-0.01,0.8382777703724231,-0.2274203038040627,0.6631768264110188,0.8003804200904753,-0.13387737470356886,0.45,0.55,0.8933333333333333,204,230,0,166,0.34,0.38333333333333336,0.0,0.27666666666666667,-0.043333333333333335,434,0.23008525762741908,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,MIDDAY,5,0.5,804,832,1.0348258706467661,402,430,0,0.4831730769230769,0.5168269230769231,-0.03365384615384615,0.3492501108404797,-0.06398244624874522,0.8614794192199801,0.8205680401633898,0.015779067979127384,0.5096153846153846,0.49038461538461536,0.9206730769230769,385,405,37,5,0.46274038461538464,0.48677884615384615,0.04447115384615385,0.006009615384615385,-0.02403846153846151,790,0.4990718767300826,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,MIDDAY,5,1.0,804,832,1.0348258706467661,402,430,0,0.4831730769230769,0.5168269230769231,-0.03365384615384615,0.3492501108404797,-0.06398244624874522,0.8614794192199801,0.8205680401633898,0.015779067979127384,0.5096153846153846,0.49038461538461536,0.9206730769230769,343,306,4,179,0.41225961538461536,0.36778846153846156,0.004807692307692308,0.21514423076923078,0.0444711538461538,649,0.1575662498155672,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,AFTERNOON,5,0.5,823,869,1.0558930741190766,418,451,0,0.4810126582278481,0.5189873417721519,-0.0379746835443038,0.27768075436250134,-0.18722733314301448,1.0143546871124707,1.0341092907536877,-0.03468880582586935,0.49252013808975836,0.5074798619102416,0.8791714614499425,391,403,75,0,0.44994246260069043,0.46375143843498273,0.08630609896432681,0.0,-0.013808975834292303,794,0.696284712557343,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,AFTERNOON,5,1.0,823,869,1.0558930741190766,418,451,0,0.4810126582278481,0.5189873417721519,-0.0379746835443038,0.27768075436250134,-0.18722733314301448,1.0143546871124707,1.0341092907536877,-0.03468880582586935,0.49252013808975836,0.5074798619102416,0.8791714614499425,392,392,5,80,0.45109321058688145,0.45109321058688145,0.005753739930955121,0.09205983889528194,0.0,784,1.0,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,ALL_RTH,5,0.5,10213,2828,0.27690198766278273,1379,1449,0,0.4876237623762376,0.5123762376237624,-0.024752475247524754,0.1944481461161247,-0.1440881593836908,0.9512960191260187,0.9748912454972227,-0.033157256627935644,0.4893917963224894,0.5106082036775106,0.8942715700141443,1264,1328,229,7,0.44695898161244696,0.4695898161244696,0.08097595473833098,0.0024752475247524753,-0.022630834512022635,2592,0.2159171021895558,OK
NQ,FULL_SESSION_EMA,21,FROM_BELOW,ALL_RTH,5,1.0,10213,2828,0.27690198766278273,1379,1449,0,0.4876237623762376,0.5123762376237624,-0.024752475247524754,0.1944481461161247,-0.1440881593836908,0.9512960191260187,0.9748912454972227,-0.033157256627935644,0.4893917963224894,0.5106082036775106,0.8942715700141443,1184,1158,47,439,0.4186704384724187,0.40947666195190946,0.01661951909476662,0.15523338048090524,0.009193776520509234,2342,0.6054513430918139,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,OPEN,5,0.5,579,514,0.8877374784110535,268,246,0,0.5214007782101168,0.4785992217898833,0.042801556420233464,0.3543168188846811,0.21701327281107138,1.7417415576727269,1.7517001314877494,0.022287601955166554,0.5097276264591439,0.490272373540856,0.8404669260700389,188,198,128,0,0.3657587548638132,0.3852140077821012,0.2490272373540856,0.0,-0.01945525291828798,386,0.6469456722558673,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,OPEN,5,1.0,579,514,0.8877374784110535,268,246,0,0.5214007782101168,0.4785992217898833,0.042801556420233464,0.3543168188846811,0.21701327281107138,1.7417415576727269,1.7517001314877494,0.022287601955166554,0.5097276264591439,0.490272373540856,0.8404669260700389,229,241,40,4,0.4455252918287938,0.4688715953307393,0.07782101167315175,0.007782101167315175,-0.023346303501945498,470,0.6119267422335971,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,MID_MORNING,5,0.5,714,659,0.9229691876750701,347,312,0,0.5265553869499241,0.47344461305007585,0.05311077389984825,0.18531112936858782,-0.01722242267700641,0.7488412753809454,0.846647047963415,-0.08695119988077077,0.4673748103186646,0.5326251896813353,0.8725341426403642,311,325,22,1,0.47192716236722304,0.4931714719271624,0.03338391502276176,0.0015174506828528073,-0.021244309559939334,636,0.6062499318867729,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,MID_MORNING,5,1.0,714,659,0.9229691876750701,347,312,0,0.5265553869499241,0.47344461305007585,0.05311077389984825,0.18531112936858782,-0.01722242267700641,0.7488412753809454,0.846647047963415,-0.08695119988077077,0.4673748103186646,0.5326251896813353,0.8725341426403642,234,271,1,153,0.3550834597875569,0.41122913505311076,0.0015174506828528073,0.2321699544764795,-0.05614567526555386,505,0.10906868431789926,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,MIDDAY,5,0.5,972,995,1.0236625514403292,520,475,0,0.5226130653266332,0.47738693467336685,0.04522613065326633,0.16301457352544538,0.1482042307666789,0.9306840194362028,0.8365135250432036,0.053599354878139355,0.5256281407035176,0.4743718592964824,0.8974874371859296,524,423,45,3,0.5266331658291458,0.42512562814070354,0.04522613065326633,0.003015075376884422,0.10150753768844223,947,0.00114471933213132,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,MIDDAY,5,1.0,972,995,1.0236625514403292,520,475,0,0.5226130653266332,0.47738693467336685,0.04522613065326633,0.16301457352544538,0.1482042307666789,0.9306840194362028,0.8365135250432036,0.053599354878139355,0.5256281407035176,0.4743718592964824,0.8974874371859296,428,368,7,192,0.4301507537688442,0.3698492462311558,0.007035175879396985,0.192964824120603,0.060301507537688426,796,0.03644395143539026,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,AFTERNOON,5,0.5,998,1115,1.1172344689378757,589,526,0,0.5282511210762332,0.4717488789237668,0.05650224215246637,0.06329786441337318,0.19870134301756007,1.1402928149478222,1.0085479961895034,0.09051842425165778,0.5327354260089686,0.4672645739910314,0.8878923766816144,533,461,119,2,0.4780269058295964,0.4134529147982063,0.10672645739910314,0.0017937219730941704,0.06457399103139011,994,0.024274715252050855,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,AFTERNOON,5,1.0,998,1115,1.1172344689378757,589,526,0,0.5282511210762332,0.4717488789237668,0.05650224215246637,0.06329786441337318,0.19870134301756007,1.1402928149478222,1.0085479961895034,0.09051842425165778,0.5327354260089686,0.4672645739910314,0.8878923766816144,543,474,10,88,0.48699551569506727,0.42511210762331836,0.008968609865470852,0.07892376681614349,0.06188340807174891,1017,0.03293119358589547,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,ALL_RTH,5,0.5,11299,3283,0.29055668643242766,1724,1559,0,0.5251294547669815,0.4748705452330186,0.05025890953396284,0.004199439245302348,0.1304455872771796,1.0266792555953812,0.9635859560718533,0.03382950092969363,0.5138592750533049,0.4861407249466951,0.8802924154736521,1556,1407,314,6,0.4739567468778556,0.42857142857142855,0.09564422784038988,0.0018275967103259215,0.04538531830642706,2963,0.0065399305745205945,OK
NQ,FULL_SESSION_EMA,22,FROM_ABOVE,ALL_RTH,5,1.0,11299,3283,0.29055668643242766,1724,1559,0,0.5251294547669815,0.4748705452330186,0.05025890953396284,0.004199439245302348,0.1304455872771796,1.0266792555953812,0.9635859560718533,0.03382950092969363,0.5138592750533049,0.4861407249466951,0.8802924154736521,1434,1354,58,437,0.4367956137678952,0.41242765763021627,0.017666768199817242,0.13310996040207126,0.024367956137678948,2788,0.13459514319114624,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,OPEN,5,0.5,548,522,0.9525547445255474,260,262,0,0.49808429118773945,0.5019157088122606,-0.0038314176245210726,0.9650942627963964,0.0372051421970858,1.634702537238295,1.5307222507163745,0.006471045889430143,0.5076628352490421,0.49233716475095785,0.8812260536398467,213,208,101,0,0.40804597701149425,0.39846743295019155,0.19348659003831417,0.0,0.009578544061302707,421,0.8454627646602132,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,OPEN,5,1.0,548,522,0.9525547445255474,260,262,0,0.49808429118773945,0.5019157088122606,-0.0038314176245210726,0.9650942627963964,0.0372051421970858,1.634702537238295,1.5307222507163745,0.006471045889430143,0.5076628352490421,0.49233716475095785,0.8812260536398467,241,229,40,12,0.4616858237547893,0.4386973180076628,0.07662835249042145,0.022988505747126436,0.022988505747126464,470,0.6119267422335971,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,MID_MORNING,5,0.5,579,590,1.0189982728842832,295,295,0,0.5,0.5,0.0,1.0,-0.21692022864239358,0.6556798467892928,0.8201930952727352,-0.11297167834768643,0.4406779661016949,0.559322033898305,0.8898305084745762,270,304,12,4,0.4576271186440678,0.5152542372881356,0.020338983050847456,0.006779661016949152,-0.057627118644067776,574,0.16833528521879282,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,MID_MORNING,5,1.0,579,590,1.0189982728842832,295,295,0,0.5,0.5,0.0,1.0,-0.21692022864239358,0.6556798467892928,0.8201930952727352,-0.11297167834768643,0.4406779661016949,0.559322033898305,0.8898305084745762,199,219,0,172,0.33728813559322035,0.3711864406779661,0.0,0.29152542372881357,-0.03389830508474573,418,0.352736479661192,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,MIDDAY,5,0.5,787,810,1.0292249047013977,391,419,0,0.48271604938271606,0.5172839506172839,-0.0345679012345679,0.34278675915709117,-0.055449554680056676,0.8410654114302973,0.8075028761543518,0.029227577810721925,0.5160493827160494,0.4839506172839506,0.9259259259259259,380,386,40,4,0.4691358024691358,0.4765432098765432,0.04938271604938271,0.0049382716049382715,-0.007407407407407418,766,0.8566514957701994,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,MIDDAY,5,1.0,787,810,1.0292249047013977,391,419,0,0.48271604938271606,0.5172839506172839,-0.0345679012345679,0.34278675915709117,-0.055449554680056676,0.8410654114302973,0.8075028761543518,0.029227577810721925,0.5160493827160494,0.4839506172839506,0.9259259259259259,342,296,4,168,0.4222222222222222,0.3654320987654321,0.0049382716049382715,0.2074074074074074,0.05679012345679013,638,0.07473725027832201,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,AFTERNOON,5,0.5,813,866,1.065190651906519,414,452,0,0.4780600461893764,0.5219399538106235,-0.04387990762124711,0.20861558636029445,-0.15638681403141208,1.010549604949118,1.0213710906545663,-0.025931986431875734,0.4930715935334873,0.5069284064665127,0.874133949191686,394,402,70,0,0.45496535796766746,0.46420323325635104,0.08083140877598152,0.0,-0.009237875288683584,796,0.804069415429776,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,AFTERNOON,5,1.0,813,866,1.065190651906519,414,452,0,0.4780600461893764,0.5219399538106235,-0.04387990762124711,0.20861558636029445,-0.15638681403141208,1.010549604949118,1.0213710906545663,-0.025931986431875734,0.4930715935334873,0.5069284064665127,0.874133949191686,394,379,5,88,0.45496535796766746,0.4376443418013857,0.005773672055427252,0.10161662817551963,0.01732101616628179,773,0.6146097031387333,OK
NQ,FULL_SESSION_EMA,22,FROM_BELOW,ALL_RTH,5,0.5,10014,2788,0.27841022568404233,1360,1428,0,0.4878048780487805,0.5121951219512195,-0.024390243902439025,0.20446741882993721,-0.12524088472029532,0.9486624305347238,0.9669267958183332,-0.02591563322121184,0.4913916786226686,0.5086083213773315,0.8938307030129125,1257,1300,223,8,0.45086083213773315,0.46628407460545196,0.07998565279770445,0.0028694404591104736,-0.015423242467718812,2557,0.40621303396782515,OK
