instrument,level_id,year,activation_window,horizon,touches,continuation_first_rate,reversal_first_rate,cont_minus_rev_diff,median_signed_close,same_bar_reversal_rate,same_bar_blast_through_rate,mean_annual_effect,sd_annual_effect,n_years_within_1sd,n_years_with_pooled_sign,max_annual_effect,min_annual_effect,is_2020_largest_abs,one_year_gt_35pct_touches
NQ,UPPER_k2,2019,2,1,37,0.40540540540540543,0.3783783783783784,0.02702702702702703,0.8990566877200763,0.5135135135135135,0.4864864864864865,0.1155084845649138,0.1302586852229988,4,5,0.3191489361702128,0.021739130434782608,False,False
NQ,UPPER_k2,2020,2,1,47,0.45652173913043476,0.2826086956521739,0.17391304347826086,1.0964316535646503,0.2765957446808511,0.723404255319149,0.1155084845649138,0.1302586852229988,4,5,0.3191489361702128,0.021739130434782608,False,False
NQ,UPPER_k2,2021,2,1,48,0.5957446808510638,0.2765957446808511,0.3191489361702128,4.4226614262497606,0.4375,0.5625,0.1155084845649138,0.1302586852229988,4,5,0.3191489361702128,0.021739130434782608,False,False
NQ,UPPER_k2,2022,2,1,46,0.3695652173913043,0.34782608695652173,0.021739130434782608,-0.835994106661019,0.43478260869565216,0.5652173913043478,0.1155084845649138,0.1302586852229988,4,5,0.3191489361702128,0.021739130434782608,False,False
NQ,UPPER_k3,2018,2,1,26,0.5769230769230769,0.3076923076923077,0.2692307692307692,5.073377721708766,0.5,0.5,0.08213891371786111,0.3458879672220479,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2019,2,1,19,0.42105263157894735,0.10526315789473684,0.3157894736842105,1.7410278693550936,0.631578947368421,0.3684210526315789,0.08213891371786111,0.3458879672220479,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2020,2,1,27,0.2692307692307692,0.34615384615384615,-0.07692307692307693,-1.049165870454999,0.48148148148148145,0.5185185185185185,0.08213891371786111,0.3458879672220479,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2021,2,1,29,0.5714285714285714,0.21428571428571427,0.35714285714285715,1.684131674694072,0.3793103448275862,0.6206896551724138,0.08213891371786111,0.3458879672220479,4,3,0.35714285714285715,-0.45454545454545453,False,False
NQ,UPPER_k3,2022,2,1,22,0.13636363636363635,0.5909090909090909,-0.45454545454545453,-2.5622868452883267,0.8181818181818182,0.18181818181818182,0.08213891371786111,0.3458879672220479,4,3,0.35714285714285715,-0.45454545454545453,False,False
ES,LOWER_k0,2018,5,2,175,0.3176470588235294,0.45294117647058824,-0.13529411764705881,-0.375,0.4685714285714286,0.5314285714285715,-0.0019414047137782942,0.07970047346402236,3,1,0.07878787878787878,-0.13529411764705881,False,False
ES,LOWER_k0,2019,5,2,170,0.43558282208588955,0.4110429447852761,0.024539877300613498,0.34999999999990905,0.591715976331361,0.40828402366863903,-0.0019414047137782942,0.07970047346402236,3,1,0.07878787878787878,-0.13529411764705881,False,False
ES,LOWER_k0,2020,5,2,181,0.42696629213483145,0.4101123595505618,0.016853932584269662,-0.22500000000013642,0.5833333333333334,0.4166666666666667,-0.0019414047137782942,0.07970047346402236,3,1,0.07878787878787878,-0.13529411764705881,False,False
ES,LOWER_k0,2021,5,2,169,0.4484848484848485,0.3696969696969697,0.07878787878787878,0.125,0.49700598802395207,0.5029940119760479,-0.0019414047137782942,0.07970047346402236,3,1,0.07878787878787878,-0.13529411764705881,False,False
ES,LOWER_k0,2022,5,2,188,0.3945945945945946,0.3891891891891892,0.005405405405405406,-0.25,0.5638297872340425,0.43617021276595747,-0.0019414047137782942,0.07970047346402236,3,1,0.07878787878787878,-0.13529411764705881,False,False
ES,LOWER_k1,2018,5,2,117,0.3333333333333333,0.4298245614035088,-0.09649122807017543,-0.12547812548359616,0.5299145299145299,0.4700854700854701,-0.03190736558933466,0.0896875014420967,4,3,0.07627118644067797,-0.11666666666666667,True,False
ES,LOWER_k1,2019,5,2,124,0.36134453781512604,0.4369747899159664,-0.07563025210084033,0.4812532450755498,0.5645161290322581,0.43548387096774194,-0.03190736558933466,0.0896875014420967,4,3,0.07627118644067797,-0.11666666666666667,True,False
ES,LOWER_k1,2020,5,2,121,0.36666666666666664,0.48333333333333334,-0.11666666666666667,-0.3581288525426771,0.5537190082644629,0.4462809917355372,-0.03190736558933466,0.0896875014420967,4,3,0.07627118644067797,-0.11666666666666667,True,False
ES,LOWER_k1,2021,5,2,118,0.4576271186440678,0.3813559322033898,0.07627118644067797,0.17495949523004128,0.5254237288135594,0.4745762711864407,-0.03190736558933466,0.0896875014420967,4,3,0.07627118644067797,-0.11666666666666667,True,False
ES,LOWER_k1,2022,5,2,153,0.41721854304635764,0.36423841059602646,0.052980132450331126,0.3090687142080242,0.46405228758169936,0.5359477124183006,-0.03190736558933466,0.0896875014420967,4,3,0.07627118644067797,-0.11666666666666667,True,False
ES,LOWER_k2,2018,5,2,80,0.3717948717948718,0.4230769230769231,-0.05128205128205128,-0.3315809363691642,0.475,0.525,-0.009465335205700318,0.09300402848528912,3,3,0.11904761904761904,-0.11904761904761904,False,False
ES,LOWER_k2,2019,5,2,88,0.4642857142857143,0.34523809523809523,0.11904761904761904,0.4993435780422715,0.5909090909090909,0.4090909090909091,-0.009465335205700318,0.09300402848528912,3,3,0.11904761904761904,-0.11904761904761904,False,False
ES,LOWER_k2,2020,5,2,85,0.4235294117647059,0.3764705882352941,0.047058823529411764,0.1920977492095517,0.5411764705882353,0.4588235294117647,-0.009465335205700318,0.09300402848528912,3,3,0.11904761904761904,-0.11904761904761904,False,False
ES,LOWER_k2,2021,5,2,84,0.32142857142857145,0.44047619047619047,-0.11904761904761904,-0.24182933708971177,0.5238095238095238,0.47619047619047616,-0.009465335205700318,0.09300402848528912,3,3,0.11904761904761904,-0.11904761904761904,False,False
ES,LOWER_k2,2022,5,2,116,0.3620689655172414,0.4051724137931034,-0.04310344827586207,0.6999931200468836,0.5431034482758621,0.45689655172413796,-0.009465335205700318,0.09300402848528912,3,3,0.11904761904761904,-0.11904761904761904,False,False
ES,LOWER_k3,2018,5,2,55,0.2962962962962963,0.4444444444444444,-0.14814814814814814,-0.5117707595607044,0.43636363636363634,0.5636363636363636,-0.03156469917952429,0.12677514270159568,4,2,0.07894736842105263,-0.18867924528301888,False,False
ES,LOWER_k3,2019,5,2,59,0.43103448275862066,0.39655172413793105,0.034482758620689655,0.5839455487714531,0.4576271186440678,0.5423728813559322,-0.03156469917952429,0.12677514270159568,4,2,0.07894736842105263,-0.18867924528301888,False,False
ES,LOWER_k3,2020,5,2,61,0.4098360655737705,0.3442622950819672,0.06557377049180328,-0.06896800557160532,0.5833333333333334,0.4166666666666667,-0.03156469917952429,0.12677514270159568,4,2,0.07894736842105263,-0.18867924528301888,False,False
ES,LOWER_k3,2021,5,2,53,0.2830188679245283,0.4716981132075472,-0.18867924528301888,-0.7330390921911203,0.6415094339622641,0.3584905660377358,-0.03156469917952429,0.12677514270159568,4,2,0.07894736842105263,-0.18867924528301888,False,False
ES,LOWER_k3,2022,5,2,76,0.42105263157894735,0.34210526315789475,0.07894736842105263,0.8035784410296856,0.4605263157894737,0.5394736842105263,-0.03156469917952429,0.12677514270159568,4,2,0.07894736842105263,-0.18867924528301888,False,False
ES,UPPER_k0,2018,5,2,176,0.39080459770114945,0.3735632183908046,0.017241379310344827,0.2625000000000455,0.44508670520231214,0.5549132947976878,0.01017166484110818,0.09534568302039337,3,3,0.11046511627906977,-0.10191082802547771,False,False
ES,UPPER_k0,2019,5,2,157,0.36942675159235666,0.4713375796178344,-0.10191082802547771,-0.0749999999998181,0.567741935483871,0.432258064516129,0.01017166484110818,0.09534568302039337,3,3,0.11046511627906977,-0.10191082802547771,False,False
ES,UPPER_k0,2020,5,2,176,0.3684210526315789,0.43859649122807015,-0.07017543859649122,0.09999999999990905,0.5511363636363636,0.44886363636363635,0.01017166484110818,0.09534568302039337,3,3,0.11046511627906977,-0.10191082802547771,False,False
ES,UPPER_k0,2021,5,2,169,0.4642857142857143,0.36904761904761907,0.09523809523809523,-0.062499999999772626,0.4260355029585799,0.5739644970414202,0.01017166484110818,0.09534568302039337,3,3,0.11046511627906977,-0.10191082802547771,False,False
ES,UPPER_k0,2022,5,2,173,0.5,0.38953488372093026,0.11046511627906977,0.012499999999818101,0.5029239766081871,0.49707602339181284,0.01017166484110818,0.09534568302039337,3,3,0.11046511627906977,-0.10191082802547771,False,False
ES,UPPER_k1,2018,5,2,137,0.37777777777777777,0.37037037037037035,0.007407407407407408,0.09722989569991114,0.5255474452554745,0.4744525547445255,0.0675760713288942,0.10772237547427126,3,4,0.23387096774193547,-0.05217391304347826,False,False
ES,UPPER_k1,2019,5,2,108,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.3377276570899994,0.4444444444444444,0.5555555555555556,0.0675760713288942,0.10772237547427126,3,4,0.23387096774193547,-0.05217391304347826,False,False
ES,UPPER_k1,2020,5,2,118,0.4,0.45217391304347826,-0.05217391304347826,0.16050225803246576,0.5423728813559322,0.4576271186440678,0.0675760713288942,0.10772237547427126,3,4,0.23387096774193547,-0.05217391304347826,False,False
ES,UPPER_k1,2021,5,2,119,0.4491525423728814,0.3559322033898305,0.09322033898305085,0.399923880019287,0.3949579831932773,0.6050420168067226,0.0675760713288942,0.10772237547427126,3,4,0.23387096774193547,-0.05217391304347826,False,False
ES,UPPER_k1,2022,5,2,124,0.5403225806451613,0.3064516129032258,0.23387096774193547,0.543038065451583,0.4435483870967742,0.5564516129032258,0.0675760713288942,0.10772237547427126,3,4,0.23387096774193547,-0.05217391304347826,False,False
ES,UPPER_k2,2018,5,2,93,0.2967032967032967,0.45054945054945056,-0.15384615384615385,-0.4317971810587551,0.5806451612903226,0.41935483870967744,0.08366491279733287,0.17267991685874853,3,3,0.2602739726027397,-0.15384615384615385,False,False
ES,UPPER_k2,2019,5,2,73,0.5616438356164384,0.3013698630136986,0.2602739726027397,0.42361207428029957,0.5068493150684932,0.4931506849315068,0.08366491279733287,0.17267991685874853,3,3,0.2602739726027397,-0.15384615384615385,False,False
ES,UPPER_k2,2020,5,2,79,0.45454545454545453,0.36363636363636365,0.09090909090909091,-0.23553336519898949,0.5063291139240507,0.4936708860759494,0.08366491279733287,0.17267991685874853,3,3,0.2602739726027397,-0.15384615384615385,False,False
ES,UPPER_k2,2021,5,2,82,0.4074074074074074,0.41975308641975306,-0.012345679012345678,0.4444546945815091,0.524390243902439,0.47560975609756095,0.08366491279733287,0.17267991685874853,3,3,0.2602739726027397,-0.15384615384615385,False,False
ES,UPPER_k2,2022,5,2,90,0.5333333333333333,0.3,0.23333333333333334,0.8550173556682239,0.4,0.6,0.08366491279733287,0.17267991685874853,3,3,0.2602739726027397,-0.15384615384615385,False,False
ES,UPPER_k3,2018,5,2,62,0.3442622950819672,0.45901639344262296,-0.11475409836065574,-0.5700388598429527,0.5483870967741935,0.45161290322580644,0.022197754628071824,0.14525123449858468,3,3,0.1694915254237288,-0.1509433962264151,False,False
ES,UPPER_k3,2019,5,2,59,0.423728813559322,0.3389830508474576,0.0847457627118644,0.42509690068072814,0.5084745762711864,0.4915254237288136,0.022197754628071824,0.14525123449858468,3,3,0.1694915254237288,-0.1509433962264151,False,False
ES,UPPER_k3,2020,5,2,54,0.2641509433962264,0.41509433962264153,-0.1509433962264151,-0.9441181696561216,0.5555555555555556,0.4444444444444444,0.022197754628071824,0.14525123449858468,3,3,0.1694915254237288,-0.1509433962264151,False,False
ES,UPPER_k3,2021,5,2,50,0.46938775510204084,0.3469387755102041,0.12244897959183673,0.6818368304948308,0.5,0.5,0.022197754628071824,0.14525123449858468,3,3,0.1694915254237288,-0.1509433962264151,False,False
ES,UPPER_k3,2022,5,2,59,0.5084745762711864,0.3389830508474576,0.1694915254237288,1.0783482197348349,0.4576271186440678,0.5423728813559322,0.022197754628071824,0.14525123449858468,3,3,0.1694915254237288,-0.1509433962264151,False,False
NQ,LOWER_k0,2018,5,2,174,0.3058823529411765,0.5294117647058824,-0.2235294117647059,-1.6875,0.5632183908045977,0.4367816091954023,-0.042277330512624625,0.13008336298921697,3,2,0.10588235294117647,-0.2235294117647059,False,False
NQ,LOWER_k0,2019,5,2,170,0.3696969696969697,0.4909090909090909,-0.12121212121212122,-0.1000000000003638,0.5178571428571429,0.48214285714285715,-0.042277330512624625,0.13008336298921697,3,2,0.10588235294117647,-0.2235294117647059,False,False
NQ,LOWER_k0,2020,5,2,172,0.45294117647058824,0.34705882352941175,0.10588235294117647,-0.6875,0.4941860465116279,0.5058139534883721,-0.042277330512624625,0.13008336298921697,3,2,0.10588235294117647,-0.2235294117647059,False,False
NQ,LOWER_k0,2021,5,2,174,0.4186046511627907,0.4186046511627907,0.0,1.237500000000182,0.5574712643678161,0.4425287356321839,-0.042277330512624625,0.13008336298921697,3,2,0.10588235294117647,-0.2235294117647059,False,False
NQ,LOWER_k0,2022,5,2,184,0.41208791208791207,0.38461538461538464,0.027472527472527472,4.887499999999818,0.5869565217391305,0.41304347826086957,-0.042277330512624625,0.13008336298921697,3,2,0.10588235294117647,-0.2235294117647059,False,False
NQ,LOWER_k1,2018,5,2,111,0.4036697247706422,0.3486238532110092,0.05504587155963303,-0.3808217167170369,0.5315315315315315,0.46846846846846846,-0.007276246516138435,0.10038127222152159,4,2,0.07801418439716312,-0.17647058823529413,False,False
NQ,LOWER_k1,2019,5,2,122,0.33613445378151263,0.5126050420168067,-0.17647058823529413,0.04720391032969928,0.5983606557377049,0.4016393442622951,-0.007276246516138435,0.10038127222152159,4,2,0.07801418439716312,-0.17647058823529413,False,False
NQ,LOWER_k1,2020,5,2,130,0.3953488372093023,0.3798449612403101,0.015503875968992248,-3.1407498991447937,0.5307692307692308,0.46923076923076923,-0.007276246516138435,0.10038127222152159,4,2,0.07801418439716312,-0.17647058823529413,False,False
NQ,LOWER_k1,2021,5,2,119,0.3983050847457627,0.4067796610169492,-0.00847457627118644,0.7834237725646744,0.5630252100840336,0.4369747899159664,-0.007276246516138435,0.10038127222152159,4,2,0.07801418439716312,-0.17647058823529413,False,False
NQ,LOWER_k1,2022,5,2,143,0.45390070921985815,0.375886524822695,0.07801418439716312,1.9436232817024575,0.4825174825174825,0.5174825174825175,-0.007276246516138435,0.10038127222152159,4,2,0.07801418439716312,-0.17647058823529413,False,False
NQ,LOWER_k2,2018,5,2,85,0.37349397590361444,0.4457831325301205,-0.07228915662650602,-1.5511241666854403,0.49411764705882355,0.5058823529411764,-0.008775832190616648,0.06509484768317346,3,2,0.06521739130434782,-0.08235294117647059,False,False
NQ,LOWER_k2,2019,5,2,76,0.43243243243243246,0.40540540540540543,0.02702702702702703,0.89372570148862,0.5394736842105263,0.4605263157894737,-0.008775832190616648,0.06509484768317346,3,2,0.06521739130434782,-0.08235294117647059,False,False
NQ,LOWER_k2,2020,5,2,92,0.45652173913043476,0.391304347826087,0.06521739130434782,0.20998501456870144,0.5978260869565217,0.40217391304347827,-0.008775832190616648,0.06509484768317346,3,2,0.06521739130434782,-0.08235294117647059,False,False
NQ,LOWER_k2,2021,5,2,85,0.3764705882352941,0.4588235294117647,-0.08235294117647059,-0.9491769233682135,0.611764705882353,0.38823529411764707,-0.008775832190616648,0.06509484768317346,3,2,0.06521739130434782,-0.08235294117647059,False,False
NQ,LOWER_k2,2022,5,2,110,0.4074074074074074,0.3888888888888889,0.018518518518518517,3.138428059335638,0.5,0.5,-0.008775832190616648,0.06509484768317346,3,2,0.06521739130434782,-0.08235294117647059,False,False
NQ,LOWER_k3,2018,5,2,64,0.36507936507936506,0.38095238095238093,-0.015873015873015872,-0.6993181480056592,0.484375,0.515625,-0.04887211702329661,0.03507913560112026,4,5,-0.015873015873015872,-0.09615384615384616,False,False
NQ,LOWER_k3,2019,5,2,53,0.36538461538461536,0.46153846153846156,-0.09615384615384616,0.5877958508581287,0.5849056603773585,0.41509433962264153,-0.04887211702329661,0.03507913560112026,4,5,-0.015873015873015872,-0.09615384615384616,False,False
NQ,LOWER_k3,2020,5,2,62,0.3709677419354839,0.3870967741935484,-0.016129032258064516,2.1624135807387574,0.5806451612903226,0.41935483870967744,-0.04887211702329661,0.03507913560112026,4,5,-0.015873015873015872,-0.09615384615384616,False,False
NQ,LOWER_k3,2021,5,2,56,0.39285714285714285,0.4642857142857143,-0.07142857142857142,2.716369285152723,0.5178571428571429,0.48214285714285715,-0.04887211702329661,0.03507913560112026,4,5,-0.015873015873015872,-0.09615384615384616,False,False
NQ,LOWER_k3,2022,5,2,67,0.3880597014925373,0.43283582089552236,-0.04477611940298507,1.204412337316171,0.5223880597014925,0.47761194029850745,-0.04887211702329661,0.03507913560112026,4,5,-0.015873015873015872,-0.09615384615384616,False,False
NQ,UPPER_k0,2018,5,2,183,0.4143646408839779,0.3756906077348066,0.03867403314917127,1.3500000000003638,0.46994535519125685,0.5300546448087432,0.09222512334122776,0.03844334031792669,3,5,0.14367816091954022,0.03867403314917127,True,False
NQ,UPPER_k0,2019,5,2,156,0.4645161290322581,0.36774193548387096,0.0967741935483871,0.6499999999996362,0.432258064516129,0.567741935483871,0.09222512334122776,0.03844334031792669,3,5,0.14367816091954022,0.03867403314917127,True,False
NQ,UPPER_k0,2020,5,2,179,0.47126436781609193,0.3275862068965517,0.14367816091954022,3.399999999999636,0.4581005586592179,0.5418994413407822,0.09222512334122776,0.03844334031792669,3,5,0.14367816091954022,0.03867403314917127,True,False
NQ,UPPER_k0,2021,5,2,182,0.46408839779005523,0.3867403314917127,0.07734806629834254,2.9500000000007276,0.4230769230769231,0.5769230769230769,0.09222512334122776,0.03844334031792669,3,5,0.14367816091954022,0.03867403314917127,True,False
NQ,UPPER_k0,2022,5,2,174,0.48255813953488375,0.37790697674418605,0.10465116279069768,0.8499999999994543,0.47701149425287354,0.5229885057471264,0.09222512334122776,0.03844334031792669,3,5,0.14367816091954022,0.03867403314917127,True,False
NQ,UPPER_k1,2018,5,2,135,0.47368421052631576,0.3533834586466165,0.12030075187969924,1.6288935659686103,0.4222222222222222,0.5777777777777777,0.09662836546406084,0.07548501166272688,4,4,0.15748031496062992,-0.034782608695652174,True,False
NQ,UPPER_k1,2019,5,2,115,0.391304347826087,0.4260869565217391,-0.034782608695652174,1.2748456825393077,0.5043478260869565,0.4956521739130435,0.09662836546406084,0.07548501166272688,4,4,0.15748031496062992,-0.034782608695652174,True,False
NQ,UPPER_k1,2020,5,2,131,0.48031496062992124,0.3228346456692913,0.15748031496062992,0.6159091369408998,0.44274809160305345,0.5572519083969466,0.09662836546406084,0.07548501166272688,4,4,0.15748031496062992,-0.034782608695652174,True,False
NQ,UPPER_k1,2021,5,2,127,0.48412698412698413,0.373015873015873,0.1111111111111111,3.040756117635283,0.4645669291338583,0.5354330708661418,0.09662836546406084,0.07548501166272688,4,4,0.15748031496062992,-0.034782608695652174,True,False
NQ,UPPER_k1,2022,5,2,124,0.49193548387096775,0.3629032258064516,0.12903225806451613,4.0503252518510635,0.4596774193548387,0.5403225806451613,0.09662836546406084,0.07548501166272688,4,4,0.15748031496062992,-0.034782608695652174,True,False
NQ,UPPER_k2,2018,5,2,90,0.4431818181818182,0.375,0.06818181818181818,0.6505679882384356,0.5,0.5,0.12674689368883207,0.061222431176934086,4,5,0.19767441860465115,0.06818181818181818,False,False
NQ,UPPER_k2,2019,5,2,79,0.46835443037974683,0.3924050632911392,0.0759493670886076,-0.3166273171464127,0.5316455696202531,0.46835443037974683,0.12674689368883207,0.061222431176934086,4,5,0.19767441860465115,0.06818181818181818,False,False
NQ,UPPER_k2,2020,5,2,88,0.4588235294117647,0.35294117647058826,0.10588235294117647,1.2727876087756158,0.3977272727272727,0.6022727272727273,0.12674689368883207,0.061222431176934086,4,5,0.19767441860465115,0.06818181818181818,False,False
NQ,UPPER_k2,2021,5,2,87,0.5348837209302325,0.3488372093023256,0.18604651162790697,0.9641508004124262,0.5172413793103449,0.4827586206896552,0.12674689368883207,0.061222431176934086,4,5,0.19767441860465115,0.06818181818181818,False,False
NQ,UPPER_k2,2022,5,2,86,0.5116279069767442,0.313953488372093,0.19767441860465115,5.12655450542934,0.4186046511627907,0.5813953488372093,0.12674689368883207,0.061222431176934086,4,5,0.19767441860465115,0.06818181818181818,False,False
NQ,UPPER_k3,2018,5,2,65,0.47619047619047616,0.3968253968253968,0.07936507936507936,2.186690520665252,0.5076923076923077,0.49230769230769234,0.058491611698442816,0.045737549661234396,4,4,0.09803921568627451,-0.016666666666666666,False,False
NQ,UPPER_k3,2019,5,2,51,0.45098039215686275,0.35294117647058826,0.09803921568627451,-0.9754629523795302,0.5686274509803921,0.43137254901960786,0.058491611698442816,0.045737549661234396,4,4,0.09803921568627451,-0.016666666666666666,False,False
NQ,UPPER_k3,2020,5,2,63,0.41935483870967744,0.3709677419354839,0.04838709677419355,0.7239731726012906,0.5238095238095238,0.47619047619047616,0.058491611698442816,0.045737549661234396,4,4,0.09803921568627451,-0.016666666666666666,False,False
NQ,UPPER_k3,2021,5,2,61,0.4666666666666667,0.38333333333333336,0.08333333333333333,-3.970655194556457,0.5081967213114754,0.4918032786885246,0.058491611698442816,0.045737549661234396,4,4,0.09803921568627451,-0.016666666666666666,False,False
NQ,UPPER_k3,2022,5,2,60,0.4,0.4166666666666667,-0.016666666666666666,4.9622073151122095,0.6,0.4,0.058491611698442816,0.045737549661234396,4,4,0.09803921568627451,-0.016666666666666666,False,False
ES,LOWER_k0,2018,1,30,106,0.2815533980582524,0.47572815533980584,-0.1941747572815534,-0.47499999999990905,0.5283018867924528,0.4716981132075472,-0.06708354972002549,0.07982869179016897,4,4,0.009345794392523364,-0.1941747572815534,False,False
ES,LOWER_k0,2019,1,30,112,0.4392523364485981,0.42990654205607476,0.009345794392523364,1.574999999999818,0.6306306306306306,0.36936936936936937,-0.06708354972002549,0.07982869179016897,4,4,0.009345794392523364,-0.1941747572815534,False,False
ES,LOWER_k0,2020,1,30,114,0.3805309734513274,0.4424778761061947,-0.061946902654867256,-1.449999999999818,0.6140350877192983,0.38596491228070173,-0.06708354972002549,0.07982869179016897,4,4,0.009345794392523364,-0.1941747572815534,False,False
ES,LOWER_k0,2021,1,30,107,0.41509433962264153,0.42452830188679247,-0.009433962264150943,-0.5125000000002728,0.5333333333333333,0.4666666666666667,-0.06708354972002549,0.07982869179016897,4,4,0.009345794392523364,-0.1941747572815534,False,False
ES,LOWER_k0,2022,1,30,101,0.3465346534653465,0.42574257425742573,-0.07920792079207921,1.949999999999818,0.6138613861386139,0.38613861386138615,-0.06708354972002549,0.07982869179016897,4,4,0.009345794392523364,-0.1941747572815534,False,False
ES,LOWER_k1,2018,1,30,49,0.22916666666666666,0.4166666666666667,-0.1875,-1.176050019944796,0.5306122448979592,0.46938775510204084,-0.07600428428596791,0.11828329783460276,4,4,0.08888888888888889,-0.19148936170212766,True,False
ES,LOWER_k1,2019,1,30,46,0.36363636363636365,0.4318181818181818,-0.06818181818181818,1.479018333005115,0.6956521739130435,0.30434782608695654,-0.07600428428596791,0.11828329783460276,4,4,0.08888888888888889,-0.19148936170212766,True,False
ES,LOWER_k1,2020,1,30,48,0.2978723404255319,0.48936170212765956,-0.19148936170212766,-2.990583712464286,0.6041666666666666,0.3958333333333333,-0.07600428428596791,0.11828329783460276,4,4,0.08888888888888889,-0.19148936170212766,True,False
ES,LOWER_k1,2021,1,30,46,0.391304347826087,0.41304347826086957,-0.021739130434782608,-0.5300656457159221,0.6086956521739131,0.391304347826087,-0.07600428428596791,0.11828329783460276,4,4,0.08888888888888889,-0.19148936170212766,True,False
ES,LOWER_k1,2022,1,30,45,0.4,0.3111111111111111,0.08888888888888889,1.6537328441231693,0.4666666666666667,0.5333333333333333,-0.07600428428596791,0.11828329783460276,4,4,0.08888888888888889,-0.19148936170212766,True,False
ES,LOWER_k2,2018,1,30,24,0.20833333333333334,0.5,-0.2916666666666667,-0.9945253664941447,0.4166666666666667,0.5833333333333334,-0.17925869952724174,0.2329752610244658,4,4,0.23529411764705882,-0.3181818181818182,False,False
ES,LOWER_k2,2019,1,30,18,0.47058823529411764,0.23529411764705882,0.23529411764705882,2.066279122159358,0.5,0.5,-0.17925869952724174,0.2329752610244658,4,4,0.23529411764705882,-0.3181818181818182,False,False
ES,LOWER_k2,2020,1,30,23,0.21739130434782608,0.4782608695652174,-0.2608695652173913,-6.437419249432878,0.7391304347826086,0.2608695652173913,-0.17925869952724174,0.2329752610244658,4,4,0.23529411764705882,-0.3181818181818182,False,False
ES,LOWER_k2,2021,1,30,23,0.17391304347826086,0.43478260869565216,-0.2608695652173913,-0.75,0.7391304347826086,0.2608695652173913,-0.17925869952724174,0.2329752610244658,4,4,0.23529411764705882,-0.3181818181818182,False,False
ES,LOWER_k2,2022,1,30,22,0.18181818181818182,0.5,-0.3181818181818182,-2.186511308664876,0.5909090909090909,0.4090909090909091,-0.17925869952724174,0.2329752610244658,4,4,0.23529411764705882,-0.3181818181818182,False,False
ES,LOWER_k3,2018,1,30,15,0.06666666666666667,0.5333333333333333,-0.4666666666666667,1.6554661630816554,0.5333333333333333,0.4666666666666667,-0.21484848484848484,0.1755693872339385,4,5,-0.08333333333333333,-0.4666666666666667,False,False
ES,LOWER_k3,2019,1,30,10,0.3,0.4,-0.1,1.355524992259916,0.4,0.6,-0.21484848484848484,0.1755693872339385,4,5,-0.08333333333333333,-0.4666666666666667,False,False
ES,LOWER_k3,2020,1,30,11,0.2727272727272727,0.36363636363636365,-0.09090909090909091,-9.565494294372456,0.8181818181818182,0.18181818181818182,-0.21484848484848484,0.1755693872339385,4,5,-0.08333333333333333,-0.4666666666666667,False,False
ES,LOWER_k3,2021,1,30,12,0.25,0.3333333333333333,-0.08333333333333333,-2.7608717285943385,0.8333333333333334,0.16666666666666666,-0.21484848484848484,0.1755693872339385,4,5,-0.08333333333333333,-0.4666666666666667,False,False
ES,LOWER_k3,2022,1,30,15,0.2,0.5333333333333333,-0.3333333333333333,-5.575694390869103,0.7333333333333333,0.26666666666666666,-0.21484848484848484,0.1755693872339385,4,5,-0.08333333333333333,-0.4666666666666667,False,False
ES,UPPER_k0,2018,1,30,105,0.375,0.38461538461538464,-0.009615384615384616,0.23749999999995453,0.47572815533980584,0.5242718446601942,-0.0018320254521696027,0.07896716769697308,4,3,0.10434782608695652,-0.07766990291262135,False,False
ES,UPPER_k0,2019,1,30,103,0.3883495145631068,0.46601941747572817,-0.07766990291262135,1.099999999999909,0.5643564356435643,0.43564356435643564,-0.0018320254521696027,0.07896716769697308,4,3,0.10434782608695652,-0.07766990291262135,False,False
ES,UPPER_k0,2020,1,30,112,0.38317757009345793,0.45794392523364486,-0.07476635514018691,0.0500000000001819,0.5535714285714286,0.44642857142857145,-0.0018320254521696027,0.07896716769697308,4,3,0.10434782608695652,-0.07766990291262135,False,False
ES,UPPER_k0,2021,1,30,104,0.47572815533980584,0.42718446601941745,0.04854368932038835,1.425000000000182,0.46153846153846156,0.5384615384615384,-0.0018320254521696027,0.07896716769697308,4,3,0.10434782608695652,-0.07766990291262135,False,False
ES,UPPER_k0,2022,1,30,115,0.4956521739130435,0.391304347826087,0.10434782608695652,1.224999999999909,0.48672566371681414,0.5132743362831859,-0.0018320254521696027,0.07896716769697308,4,3,0.10434782608695652,-0.07766990291262135,False,False
ES,UPPER_k1,2018,1,30,55,0.3148148148148148,0.42592592592592593,-0.1111111111111111,-0.5404293784297352,0.6,0.4,-0.00020202020202020332,0.09692273168221782,3,3,0.15555555555555556,-0.1111111111111111,False,False
ES,UPPER_k1,2019,1,30,46,0.43478260869565216,0.43478260869565216,0.0,0.8150925308905244,0.45652173913043476,0.5434782608695652,-0.00020202020202020332,0.09692273168221782,3,3,0.15555555555555556,-0.1111111111111111,False,False
