instrument,level_id,activation_window,horizon,n_eligible_sessions,n_touch_in_A,touch_rate_in_A,n_nonneutral_samebar,same_bar_reversal_rate,same_bar_blast_through_rate,same_bar_rev_minus_blast_diff,median_signed_close_sd,median_cont_exc_sd,median_rev_exc_sd,median_dominance,p_cont_gt_rev,p_rev_gt_cont,post_touch_retouch_rate,directional_close_recross_rate,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,b1_continuation_first_rate,b1_reversal_first_rate,b1_same_bar_tie_rate,b1_neither_rate,cont_minus_rev_diff,p_raw,sample_status,q_value
NQ,UPPER_k0,3,4,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.2814706454128003,2.24152433722542,2.2494924017613966,0.045500689309434655,0.5099255583126551,0.49007444168734493,0.7233250620347395,0.22332506203473945,383,295,123,5,678,0.47518610421836227,0.36600496277915634,0.15260545905707196,0.00620347394540943,0.10918114143920596,0.0008215994582388044,tested,0.03429944076021213
NQ,UPPER_k0,3,5,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.3529195301379551,2.527720271324166,2.524927466421788,0.036662531017389886,0.5099255583126551,0.49007444168734493,0.739454094292804,0.2729528535980149,384,296,123,3,680,0.47642679900744417,0.36724565756823824,0.15260545905707196,0.0037220843672456576,0.10918114143920596,0.0008363843621105437,tested,0.03429944076021213
NQ,UPPER_k0,3,10,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.14089823511999755,3.161995717772334,3.33158399753148,-0.008218800402520115,0.49627791563275436,0.5037220843672456,0.792803970223325,0.40694789081885857,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,3,15,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.42629004339037346,3.6601428558523446,3.6918233809667464,-0.020526315789474517,0.49007444168734493,0.5086848635235732,0.8138957816377171,0.47270471464019853,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,3,20,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.3370721053755624,4.093242747345711,4.2668151099099365,-0.02438274793391452,0.48759305210918114,0.5124069478908189,0.8312655086848635,0.5272952853598015,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,3,30,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.4975810620409341,4.661702348675375,4.8830674998248895,-0.009338257790991709,0.49255583126550867,0.5074441687344913,0.8535980148883374,0.5893300248138957,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,3,60,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,1.0520415113590245,6.020852416483887,6.074209272028206,-0.04921441774490572,0.4913151364764268,0.5086848635235732,0.8796526054590571,0.6625310173697271,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,3,120,1277,816,0.6389976507439311,815,0.45098039215686275,0.5477941176470589,-0.09681372549019608,0.9324249121543525,7.610493033109086,7.432138666264441,-0.024661713903201855,0.4838709677419355,0.5161290322580645,0.8970223325062034,0.7307692307692307,385,298,123,0,683,0.47766749379652607,0.369727047146402,0.15260545905707196,0.0,0.10794044665012408,0.0009853825864498964,tested,0.03429944076021213
NQ,UPPER_k0,4,1,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.2693690920005031,1.232463648580906,0.9526937384910228,0.16880936227948978,0.5465393794749404,0.4510739856801909,0.5548926014319809,0.0,357,286,123,72,643,0.42601431980906923,0.3412887828162291,0.1467780429594272,0.08591885441527446,0.08472553699284009,0.005728873930579859,tested,0.044669333157212734
NQ,UPPER_k0,4,2,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.30867274561641866,1.687075981464718,1.4319277523295366,0.09639513108615747,0.5274463007159904,0.47255369928400953,0.6587112171837709,0.08353221957040573,384,306,124,24,690,0.45823389021479716,0.36515513126491644,0.14797136038186157,0.028639618138424822,0.09307875894988067,0.0033458127482243406,tested,0.04318328987041549
NQ,UPPER_k0,4,3,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.28796533248420997,2.0119851404109195,1.7766370475979436,0.057629629629631765,0.513126491646778,0.48687350835322196,0.7004773269689738,0.16706443914081145,392,310,124,12,702,0.4677804295942721,0.36992840095465396,0.14797136038186157,0.014319809069212411,0.09785202863961814,0.002211956567433437,tested,0.03590937432127362
NQ,UPPER_k0,4,4,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.2801116396923812,2.2251696796180047,2.199083738306088,0.027198879551826476,0.5071599045346062,0.4928400954653938,0.7279236276849642,0.22553699284009546,396,313,124,5,709,0.47255369928400953,0.373508353221957,0.14797136038186157,0.0059665871121718375,0.09904534606205251,0.0020515931035953484,tested,0.03590937432127362
NQ,UPPER_k0,4,5,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.3054208138177126,2.5134497581969075,2.4709102735918154,0.02921245421248224,0.5095465393794749,0.4904534606205251,0.7446300715990454,0.2756563245823389,397,314,124,3,711,0.4737470167064439,0.3747016706443914,0.14797136038186157,0.003579952267303103,0.09904534606205251,0.002081831182606527,tested,0.03590937432127362
NQ,UPPER_k0,4,10,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.17271012562649835,3.161995717772334,3.3069492817010158,-0.0028958333333154295,0.4988066825775656,0.5011933174224343,0.7959427207637232,0.40930787589498807,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,4,15,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.4117767835015463,3.6601428558523446,3.650984148366896,-0.018275580366270278,0.4916467780429594,0.5071599045346062,0.8174224343675418,0.4785202863961814,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,4,20,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.35982610757543315,4.097352686980278,4.219201189337852,-0.02310870947235782,0.4892601431980907,0.5107398568019093,0.834128878281623,0.5322195704057279,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,4,30,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.40176701424112315,4.661702348675375,4.837080212841557,-0.006668502961035619,0.49403341288782815,0.5059665871121718,0.8556085918854416,0.5930787589498807,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,4,60,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.9450850552220544,5.9578968034799935,5.982694665912247,-0.04921441774490572,0.4916467780429594,0.5083532219570406,0.8806682577565632,0.6634844868735084,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,4,120,1277,849,0.6648394675019577,848,0.4464075382803298,0.552414605418139,-0.10600706713780919,0.7919134138652879,7.437532920571438,7.432138666264441,-0.03512105679876998,0.4797136038186158,0.5202863961813843,0.8973747016706444,0.7315035799522673,398,316,124,0,714,0.47494033412887826,0.37708830548926014,0.14797136038186157,0.0,0.09785202863961814,0.002411269969920233,tested,0.03590937432127362
NQ,UPPER_k0,5,1,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.26696275788525453,1.227347329910047,0.9259437052599181,0.1671641791044341,0.5457705677867902,0.4519119351100811,0.5585168018539977,0.0,369,297,123,74,666,0.4275782155272306,0.34414831981460026,0.1425260718424102,0.08574739281575898,0.08342989571263036,0.005896816746209687,tested,0.044669333157212734
NQ,UPPER_k0,5,2,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.30471174767508075,1.6827028196306242,1.4008554088408316,0.10463576158942324,0.52954808806489,0.4704519119351101,0.6593279258400927,0.08227114716106605,396,317,125,25,713,0.45886442641946695,0.36732329084588644,0.14484356894553882,0.028968713789107765,0.09154113557358054,0.003458915790097819,tested,0.043418410179523144
NQ,UPPER_k0,5,3,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.2785726568486372,1.9806887783248874,1.7725503468648212,0.060999999999985406,0.5144843568945539,0.4855156431054461,0.7010428736964078,0.16685979142526072,404,321,125,13,725,0.4681344148319815,0.3719582850521437,0.14484356894553882,0.015063731170336037,0.09617612977983778,0.002301299153064073,tested,0.03590937432127362
NQ,UPPER_k0,5,4,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.28144693779460866,2.2117666432824863,2.157194007894525,0.040506329113933266,0.5086906141367323,0.49130938586326767,0.727694090382387,0.22479721900347624,408,324,125,6,732,0.4727694090382387,0.37543453070683663,0.14484356894553882,0.006952491309385863,0.09733487833140209,0.0021354377151278445,tested,0.03590937432127362
NQ,UPPER_k0,5,5,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.2902017305944019,2.46697124982109,2.413127406904287,0.03461538461544062,0.5098493626882966,0.4901506373117034,0.7439165701042874,0.27578215527230593,409,325,125,4,734,0.473928157589803,0.3765932792584009,0.14484356894553882,0.004634994206257242,0.09733487833140209,0.002165693014385076,tested,0.03590937432127362
NQ,UPPER_k0,5,10,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.16288674784214954,3.1287841809444745,3.2687767363535998,-0.003124999999954507,0.4982618771726535,0.5017381228273464,0.7949015063731171,0.40903823870220163,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,5,15,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.3945169103367227,3.657918829422985,3.608063938130974,-0.02000000000002086,0.4901506373117034,0.5086906141367323,0.816917728852839,0.47740440324449596,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,5,20,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.2951628247873631,4.085854945877665,4.179815641513537,-0.025625000000036386,0.48783314020857477,0.5121668597914253,0.8331402085747392,0.5307068366164542,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,5,30,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.3658166851626071,4.6298991326083145,4.791097457018497,-0.01178637200735577,0.4901506373117034,0.5098493626882966,0.8551564310544612,0.5909617612977984,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,5,60,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.9245773527506284,5.908766221635249,5.96325015845993,-0.057055214723921936,0.48783314020857477,0.5121668597914253,0.880648899188876,0.6616454229432214,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,5,120,1277,874,0.6844166014095536,873,0.45194508009153317,0.5469107551487414,-0.09496567505720824,0.7636607951954897,7.387161041765595,7.424112288943902,-0.04077046548955724,0.47508690614136734,0.5249130938586327,0.8980301274623407,0.7311703360370799,411,327,125,0,738,0.4762456546929316,0.37891077636152953,0.14484356894553882,0.0,0.09733487833140209,0.0022270016227994628,tested,0.03590937432127362
NQ,UPPER_k0,10,1,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.2399230331530437,1.1893862682816527,0.9162878736590785,0.15764705882352617,0.5451680672268907,0.45168067226890757,0.5619747899159664,0.0,402,327,130,93,729,0.4222689075630252,0.3434873949579832,0.13655462184873948,0.0976890756302521,0.07878151260504201,0.006091996538044021,tested,0.044669333157212734
NQ,UPPER_k0,10,2,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.2840509096773983,1.6053561075167364,1.362085644991643,0.11681818181820952,0.532563025210084,0.46743697478991597,0.6586134453781513,0.08403361344537816,434,351,132,35,785,0.45588235294117646,0.36869747899159666,0.13865546218487396,0.03676470588235294,0.08718487394957983,0.00339983139551739,tested,0.043303115669221494
NQ,UPPER_k0,10,3,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.28138249303490337,1.9038073973673266,1.6595138977520651,0.06253883495144195,0.5147058823529411,0.4852941176470588,0.7006302521008403,0.17016806722689076,445,358,132,17,803,0.46743697478991597,0.3760504201680672,0.13865546218487396,0.017857142857142856,0.09138655462184873,0.002385726968614526,tested,0.03590937432127362
NQ,UPPER_k0,10,4,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.2512126804107755,2.1313584725020425,2.0634449229927956,0.027198879551826476,0.5063025210084033,0.49369747899159666,0.726890756302521,0.23004201680672268,450,363,132,7,813,0.4726890756302521,0.38130252100840334,0.13865546218487396,0.007352941176470588,0.09138655462184873,0.0025389112539627623,tested,0.036588302327143885
NQ,UPPER_k0,10,5,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.2443030055040723,2.364573926820105,2.3668546966120685,0.02921245421248224,0.5084033613445378,0.49159663865546216,0.7457983193277311,0.27941176470588236,451,364,132,5,815,0.4737394957983193,0.38235294117647056,0.13865546218487396,0.005252100840336135,0.09138655462184873,0.0025702526428158924,tested,0.036588302327143885
NQ,UPPER_k0,10,10,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.17660402659717794,3.0520785382790017,3.127027402292457,-0.00521698504980631,0.49789915966386555,0.5021008403361344,0.7972689075630253,0.41491596638655465,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,10,15,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.3202731591281484,3.5245621098374214,3.5620291914569986,-0.023434654713569668,0.48634453781512604,0.5126050420168067,0.8203781512605042,0.48739495798319327,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,10,20,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.12686502715035458,3.9284196278801327,4.077160803061284,-0.03844759891271039,0.48214285714285715,0.5178571428571429,0.8350840336134454,0.5388655462184874,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,10,30,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.23720894748941596,4.485696672727659,4.785705328669401,-0.042776886035302115,0.4831932773109244,0.5168067226890757,0.8550420168067226,0.5997899159663865,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,10,60,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.8396364626341856,5.708491604997434,5.915980038084616,-0.06330922745289662,0.4810924369747899,0.5189075630252101,0.8802521008403361,0.6722689075630253,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,10,120,1277,968,0.7580266249021144,967,0.45661157024793386,0.5423553719008265,-0.08574380165289257,0.7680835874854405,7.202960053750551,7.24827941246167,-0.047270718013006696,0.4737394957983193,0.5262605042016807,0.8960084033613446,0.7373949579831933,454,366,132,0,820,0.47689075630252103,0.38445378151260506,0.13865546218487396,0.0,0.09243697478991597,0.0023601068015779506,tested,0.03590937432127362
NQ,UPPER_k0,15,1,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.22070161843275193,1.165621527144455,0.9145236963360868,0.14666666666647266,0.54323499491353,0.4537131230925738,0.5656154628687691,0.0,412,340,132,99,752,0.41912512716174977,0.34587995930824006,0.1342828077314344,0.10071210579857579,0.07324516785350967,0.009576841993721932,tested,0.056353118459772845
NQ,UPPER_k0,15,2,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.28276670607451293,1.5803757442634656,1.3575370251870231,0.10463576158942324,0.5300101729399797,0.46998982706002035,0.6622583926754833,0.08240081383519837,446,366,134,37,812,0.4537131230925738,0.3723296032553408,0.1363173957273652,0.03763987792472025,0.08138351983723296,0.005532657172435904,tested,0.044669333157212734
NQ,UPPER_k0,15,3,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.26485912318304355,1.8722646344895175,1.6449222371986287,0.05600000000005821,0.5127161749745677,0.4872838250254323,0.7029501525940997,0.1698880976602238,457,374,134,18,831,0.4649033570701933,0.38046795523906407,0.1363173957273652,0.018311291963377416,0.0844354018311292,0.004419186049274496,tested,0.044669333157212734
NQ,UPPER_k0,15,4,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.22211564737785106,2.0859114505796756,2.0312847617319236,0.023584905660377353,0.5055951169888098,0.49440488301119023,0.7293997965412004,0.23092573753814852,462,379,134,8,841,0.46998982706002035,0.38555442522889116,0.1363173957273652,0.008138351983723296,0.0844354018311292,0.004661312162127275,tested,0.044669333157212734
NQ,UPPER_k0,15,5,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.24300121500917807,2.3010226813345596,2.3519297821051386,0.023809523809523853,0.5096642929806714,0.4903357070193286,0.7487283825025433,0.2797558494404883,463,380,134,6,843,0.47100712105798576,0.38657171922685657,0.1363173957273652,0.006103763987792472,0.0844354018311292,0.004710617026124941,tested,0.044669333157212734
NQ,UPPER_k0,15,10,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.16288674784214954,3.013640753345055,3.122966645677059,-0.012177985948471018,0.49440488301119023,0.5055951169888098,0.8006103763987793,0.4170905391658189,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,15,15,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.2558313669877437,3.4719971234050933,3.5571056984310796,-0.03209876543208077,0.4842319430315361,0.5147507629704985,0.8229908443540183,0.4903357070193286,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,15,20,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.09958591954639384,3.869077600771567,4.089075865082614,-0.04999999999998325,0.47812817904374366,0.5218718209562564,0.8372329603255341,0.5412004069175992,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,15,30,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.20783790999255938,4.4491818487790615,4.783944896833724,-0.04999999999998325,0.4801627670396745,0.5198372329603256,0.8585961342828077,0.6032553407934893,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,15,60,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.8374541284275284,5.634865275455932,5.919984407183468,-0.06727272727274043,0.4801627670396745,0.5198372329603256,0.8830111902339777,0.6754832146490336,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,15,120,1277,1000,0.7830853563038371,999,0.456,0.543,-0.087,0.8434272536256197,7.177825104237922,7.232824596885998,-0.04173913043480795,0.474059003051882,0.525940996948118,0.8982706002034588,0.7395727365208545,466,383,134,0,849,0.474059003051882,0.3896236012207528,0.1363173957273652,0.0,0.0844354018311292,0.0048602896196481525,tested,0.044669333157212734
NQ,UPPER_k0,20,1,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.18663770378117328,1.1189592436053137,0.9098956037819266,0.13333333333333333,0.5382323733862959,0.45878848063555117,0.5729890764647467,0.0,416,347,133,111,763,0.4131082423038729,0.3445878848063555,0.1320754716981132,0.11022840119165839,0.06852035749751738,0.013773016232409613,tested,0.06927465145924261
NQ,UPPER_k0,20,2,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.2544571739363246,1.5370694194912438,1.3447303869540423,0.10112359550561799,0.5283018867924528,0.4716981132075472,0.6673286991062563,0.0814299900695134,455,374,135,43,829,0.45183714001986097,0.3714001986097319,0.13406156901688182,0.04270109235352532,0.0804369414101291,0.0054292321821873355,tested,0.044669333157212734
NQ,UPPER_k0,20,3,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.26485912318304355,1.8307933044752345,1.639573973218482,0.05600000000005821,0.5124131082423039,0.48758689175769615,0.7070506454816285,0.16782522343594836,467,383,135,22,850,0.4637537239324727,0.38033763654419067,0.13406156901688182,0.021847070506454815,0.08341608738828203,0.004387533535179748,tested,0.044669333157212734
NQ,UPPER_k0,20,4,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.19721217028359134,2.0686252588518093,2.0312847617319236,0.018947368421083268,0.5044687189672294,0.4955312810327706,0.7348560079443893,0.23038728897715988,472,388,135,12,860,0.46871896722939427,0.3853028798411122,0.13406156901688182,0.011916583912611719,0.08341608738828203,0.0046228135361539874,tested,0.044669333157212734
NQ,UPPER_k0,20,5,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.23655498098033234,2.268011340085116,2.3519297821051386,0.0199004975124378,0.5074478649453823,0.4925521350546177,0.7537239324726912,0.2800397219463754,473,389,135,10,862,0.46971201588877853,0.38629592850049654,0.13406156901688182,0.009930486593843098,0.08341608738828203,0.004670707630740265,tested,0.044669333157212734
NQ,UPPER_k0,20,10,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.14261592254972752,2.9594167602521724,3.0869745325651543,-0.012177985948471018,0.4945382323733863,0.5054617676266137,0.8043694141012909,0.41807348560079444,477,394,135,1,871,0.47368421052631576,0.3912611717974181,0.13406156901688182,0.0009930486593843098,0.08242303872889771,0.005431607624955472,tested,0.044669333157212734
NQ,UPPER_k0,20,15,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.24711417199917257,3.4273175474164486,3.5339379106182847,-0.033082706766928247,0.4826216484607746,0.5163853028798411,0.8262164846077458,0.4915590863952334,477,395,135,0,872,0.47368421052631576,0.39225422045680236,0.13406156901688182,0.0,0.0814299900695134,0.006056227121856757,tested,0.044669333157212734
NQ,UPPER_k0,20,20,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.10769372379266028,3.8478238757313896,4.024092090123371,-0.05007194244604729,0.4756703078450844,0.5243296921549155,0.8401191658391262,0.5412115193644489,477,395,135,0,872,0.47368421052631576,0.39225422045680236,0.13406156901688182,0.0,0.0814299900695134,0.006056227121856757,tested,0.044669333157212734
NQ,UPPER_k0,20,30,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.2514402771738959,4.41473881218771,4.752077804578188,-0.04999999999998325,0.48063555114200596,0.519364448857994,0.8609731876861966,0.602780536246276,477,395,135,0,872,0.47368421052631576,0.39225422045680236,0.13406156901688182,0.0,0.0814299900695134,0.006056227121856757,tested,0.044669333157212734
NQ,UPPER_k0,20,60,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.8291864297300499,5.4907916227889215,5.9119756689857645,-0.06727272727274043,0.48063555114200596,0.519364448857994,0.8848063555114201,0.6742800397219464,477,395,135,0,872,0.47368421052631576,0.39225422045680236,0.13406156901688182,0.0,0.0814299900695134,0.006056227121856757,tested,0.044669333157212734
NQ,UPPER_k0,20,120,1277,1025,0.8026624902114331,1024,0.46146341463414636,0.5375609756097561,-0.07609756097560975,0.7950288260163989,7.034808387087813,7.150236263953486,-0.04173913043480795,0.4746772591857001,0.5253227408142999,0.8997020854021847,0.7398212512413108,477,395,135,0,872,0.47368421052631576,0.39225422045680236,0.13406156901688182,0.0,0.0814299900695134,0.006056227121856757,tested,0.044669333157212734
NQ,UPPER_k0,30,1,1277,1056,0.826938136256852,1055,0.4630681818181818,0.5359848484848485,-0.07291666666666667,0.18663770378117328,1.104138013358641,0.8949346674612291,0.13714285714294025,0.5400966183574879,0.4570048309178744,0.5700483091787439,0.0,424,355,133,123,779,0.4096618357487923,0.34299516908212563,0.1285024154589372,0.11884057971014493,0.06666666666666667,0.014783384374198098,tested,0.07084314888229583
NQ,UPPER_k0,30,2,1277,1056,0.826938136256852,1055,0.4630681818181818,0.5359848484848485,-0.07291666666666667,0.24041671499794556,1.5057978963771377,1.2912175964488029,0.09166666666669696,0.5265700483091788,0.47342995169082125,0.6676328502415458,0.08309178743961353,465,386,135,49,851,0.4492753623188406,0.37294685990338167,0.13043478260869565,0.04734299516908213,0.07632850241545894,0.007463561256022331,tested,0.048815724971821725
NQ,UPPER_k0,30,3,1277,1056,0.826938136256852,1055,0.4630681818181818,0.5359848484848485,-0.07291666666666667,0.2757027275942569,1.8000129997098364,1.597127904950136,0.05600000000005821,0.5130434782608696,0.48695652173913045,0.706280193236715,0.1681159420289855,479,395,135,26,874,0.4628019323671498,0.38164251207729466,0.13043478260869565,0.025120772946859903,0.08115942028985507,0.00496393334430947,tested,0.044669333157212734
NQ,UPPER_k0,30,4,1277,1056,0.826938136256852,1055,0.4630681818181818,0.5359848484848485,-0.07291666666666667,0.21379048433252576,2.0286576458543206,1.9500424894723083,0.023584905660377353,0.5053140096618357,0.49468599033816424,0.7333333333333333,0.22995169082125605,487,400,135,13,887,0.47053140096618357,0.3864734299516908,0.13043478260869565,0.012560386473429951,0.08405797101449275,0.0038573869229254418,tested,0.04387061271250722
