instrument,level_id,horizon,b,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate,cont_minus_rev_diff,p_raw,q_value
ES,upper_N10_ema_k1,30,0.5,357,362,302,0,719,0.34965719882468166,0.3545543584720862,0.2957884427032321,0.0,-0.004897159647404559,0.8814290479989583,0.9595303560494989
ES,upper_N10_ema_k1,60,0.5,357,362,302,0,719,0.34965719882468166,0.3545543584720862,0.2957884427032321,0.0,-0.004897159647404559,0.8814290479989583,0.9595303560494989
ES,upper_N10_ema_k1,120,0.5,357,362,302,0,719,0.34965719882468166,0.3545543584720862,0.2957884427032321,0.0,-0.004897159647404559,0.8814290479989583,0.9718320272809027
ES,upper_N10_ema_k2,30,0.5,327,315,285,0,642,0.35275080906148865,0.33980582524271846,0.3074433656957929,0.0,0.012944983818770184,0.6642234412591532,0.8684143656307223
ES,upper_N10_ema_k2,60,0.5,327,315,285,0,642,0.35275080906148865,0.33980582524271846,0.3074433656957929,0.0,0.012944983818770184,0.6642234412591532,0.8817745866404257
ES,upper_N10_ema_k2,120,0.5,327,315,285,0,642,0.35275080906148865,0.33980582524271846,0.3074433656957929,0.0,0.012944983818770184,0.6642234412591532,0.8817745866404257
ES,upper_N10_ema_k3,30,0.5,297,321,228,0,618,0.35106382978723405,0.37943262411347517,0.2695035460992908,0.0,-0.02836879432624112,0.3548736149213041,0.7873966927435786
ES,upper_N10_ema_k3,60,0.5,297,321,228,0,618,0.35106382978723405,0.37943262411347517,0.2695035460992908,0.0,-0.02836879432624112,0.3548736149213041,0.7873966927435786
ES,upper_N10_ema_k3,120,0.5,297,321,228,0,618,0.35106382978723405,0.37943262411347517,0.2695035460992908,0.0,-0.02836879432624112,0.3548736149213041,0.7873966927435786
ES,upper_N10_mean_k0,30,0.5,403,376,331,0,779,0.3630630630630631,0.3387387387387387,0.2981981981981982,0.0,0.024324324324324353,0.35157775546743353,0.7873966927435786
ES,upper_N10_mean_k0,60,0.5,403,376,331,0,779,0.3630630630630631,0.3387387387387387,0.2981981981981982,0.0,0.024324324324324353,0.35157775546743353,0.7873966927435786
ES,upper_N10_mean_k0,120,0.5,403,376,331,0,779,0.3630630630630631,0.3387387387387387,0.2981981981981982,0.0,0.024324324324324353,0.35157775546743353,0.7873966927435786
ES,upper_N10_mean_k1,30,0.5,362,366,291,0,728,0.35525024533856725,0.3591756624141315,0.2855740922473013,0.0,-0.003925417075564264,0.9114777325165666,0.975383169467404
ES,upper_N10_mean_k1,60,0.5,362,366,291,0,728,0.35525024533856725,0.3591756624141315,0.2855740922473013,0.0,-0.003925417075564264,0.9114777325165666,0.975383169467404
ES,upper_N10_mean_k1,120,0.5,362,366,291,0,728,0.35525024533856725,0.3591756624141315,0.2855740922473013,0.0,-0.003925417075564264,0.9114777325165666,0.9815215506091112
ES,upper_N10_mean_k2,30,0.5,336,322,268,0,658,0.36285097192224625,0.34773218142548595,0.2894168466522678,0.0,0.015118790496760293,0.6123338057876754,0.8475281466855965
ES,upper_N10_mean_k2,60,0.5,336,322,268,0,658,0.36285097192224625,0.34773218142548595,0.2894168466522678,0.0,0.015118790496760293,0.6123338057876754,0.8611979555031061
ES,upper_N10_mean_k2,120,0.5,336,322,268,0,658,0.36285097192224625,0.34773218142548595,0.2894168466522678,0.0,0.015118790496760293,0.6123338057876754,0.8611979555031061
ES,upper_N10_mean_k3,30,0.5,296,313,235,0,609,0.35071090047393366,0.3708530805687204,0.278436018957346,0.0,-0.020142180094786744,0.5167902346018995,0.8383400423574233
ES,upper_N10_mean_k3,60,0.5,296,313,235,0,609,0.35071090047393366,0.3708530805687204,0.278436018957346,0.0,-0.020142180094786744,0.5167902346018995,0.8611979555031061
ES,upper_N10_mean_k3,120,0.5,296,313,235,0,609,0.35071090047393366,0.3708530805687204,0.278436018957346,0.0,-0.020142180094786744,0.5167902346018995,0.8611979555031061
ES,upper_N10_median_k0,30,0.5,408,393,329,0,801,0.36106194690265486,0.347787610619469,0.2911504424778761,0.0,0.013274336283185861,0.6208636423394486,0.8475281466855965
ES,upper_N10_median_k0,60,0.5,408,393,329,0,801,0.36106194690265486,0.347787610619469,0.2911504424778761,0.0,0.013274336283185861,0.6208636423394486,0.8611979555031061
ES,upper_N10_median_k0,120,0.5,408,393,329,0,801,0.36106194690265486,0.347787610619469,0.2911504424778761,0.0,0.013274336283185861,0.6208636423394486,0.8611979555031061
ES,upper_N10_median_k1,30,0.5,371,368,292,0,739,0.35984481086323955,0.3569350145489816,0.2832201745877789,0.0,0.002909796314257973,0.9413581751836573,0.975383169467404
ES,upper_N10_median_k1,60,0.5,371,368,292,0,739,0.35984481086323955,0.3569350145489816,0.2832201745877789,0.0,0.002909796314257973,0.9413581751836573,0.975383169467404
ES,upper_N10_median_k1,120,0.5,371,368,292,0,739,0.35984481086323955,0.3569350145489816,0.2832201745877789,0.0,0.002909796314257973,0.9413581751836573,0.9815215506091112
ES,upper_N10_median_k2,30,0.5,335,336,268,0,671,0.35676251331203407,0.35782747603833864,0.2854100106496273,0.0,-0.0010649627263045747,1.0,1.0
ES,upper_N10_median_k2,60,0.5,335,336,268,0,671,0.35676251331203407,0.35782747603833864,0.2854100106496273,0.0,-0.0010649627263045747,1.0,1.0
ES,upper_N10_median_k2,120,0.5,335,336,268,0,671,0.35676251331203407,0.35782747603833864,0.2854100106496273,0.0,-0.0010649627263045747,1.0,1.0
ES,upper_N10_median_k3,30,0.5,299,318,239,0,617,0.3492990654205608,0.37149532710280375,0.27920560747663553,0.0,-0.02219626168224298,0.4686937730990773,0.8383400423574233
ES,upper_N10_median_k3,60,0.5,299,318,239,0,617,0.3492990654205608,0.37149532710280375,0.27920560747663553,0.0,-0.02219626168224298,0.4686937730990773,0.8611979555031061
ES,upper_N10_median_k3,120,0.5,299,318,239,0,617,0.3492990654205608,0.37149532710280375,0.27920560747663553,0.0,-0.02219626168224298,0.4686937730990773,0.8611979555031061
ES,upper_N20_ema_k0,30,0.5,420,368,301,0,788,0.3856749311294766,0.3379247015610652,0.2764003673094582,0.0,0.047750229568411406,0.0691800295983376,0.5408620495870031
ES,upper_N20_ema_k0,60,0.5,420,368,301,0,788,0.3856749311294766,0.3379247015610652,0.2764003673094582,0.0,0.047750229568411406,0.0691800295983376,0.5408620495870031
ES,upper_N20_ema_k0,120,0.5,420,368,301,0,788,0.3856749311294766,0.3379247015610652,0.2764003673094582,0.0,0.047750229568411406,0.0691800295983376,0.5408620495870031
ES,upper_N20_ema_k1,30,0.5,377,360,260,0,737,0.3781344032096289,0.36108324974924777,0.26078234704112335,0.0,0.017051153460381108,0.5556439815624783,0.8383400423574233
ES,upper_N20_ema_k1,60,0.5,377,360,260,0,737,0.3781344032096289,0.36108324974924777,0.26078234704112335,0.0,0.017051153460381108,0.5556439815624783,0.8611979555031061
ES,upper_N20_ema_k1,120,0.5,377,360,260,0,737,0.3781344032096289,0.36108324974924777,0.26078234704112335,0.0,0.017051153460381108,0.5556439815624783,0.8611979555031061
ES,upper_N20_ema_k2,30,0.5,343,316,249,0,659,0.3777533039647577,0.34801762114537443,0.27422907488986786,0.0,0.02973568281938327,0.3111465009553976,0.7873966927435786
ES,upper_N20_ema_k2,60,0.5,343,316,249,0,659,0.3777533039647577,0.34801762114537443,0.27422907488986786,0.0,0.02973568281938327,0.3111465009553976,0.7873966927435786
ES,upper_N20_ema_k2,120,0.5,343,316,249,0,659,0.3777533039647577,0.34801762114537443,0.27422907488986786,0.0,0.02973568281938327,0.3111465009553976,0.7873966927435786
ES,upper_N20_ema_k3,30,0.5,293,319,218,0,612,0.3530120481927711,0.38433734939759034,0.26265060240963856,0.0,-0.031325301204819245,0.3122233639800456,0.7873966927435786
ES,upper_N20_ema_k3,60,0.5,293,319,218,0,612,0.3530120481927711,0.38433734939759034,0.26265060240963856,0.0,-0.031325301204819245,0.3122233639800456,0.7873966927435786
ES,upper_N20_ema_k3,120,0.5,293,319,218,0,612,0.3530120481927711,0.38433734939759034,0.26265060240963856,0.0,-0.031325301204819245,0.3122233639800456,0.7873966927435786
ES,upper_N20_mean_k0,30,0.5,412,385,293,0,797,0.3779816513761468,0.3532110091743119,0.26880733944954127,0.0,0.02477064220183489,0.35707524438371585,0.7873966927435786
ES,upper_N20_mean_k0,60,0.5,412,385,293,0,797,0.3779816513761468,0.3532110091743119,0.26880733944954127,0.0,0.02477064220183489,0.35707524438371585,0.7873966927435786
ES,upper_N20_mean_k0,120,0.5,412,385,293,0,797,0.3779816513761468,0.3532110091743119,0.26880733944954127,0.0,0.02477064220183489,0.35707524438371585,0.7873966927435786
ES,upper_N20_mean_k1,30,0.5,381,348,263,0,729,0.3840725806451613,0.35080645161290325,0.2651209677419355,0.0,0.03326612903225806,0.23592264206834837,0.7873966927435786
ES,upper_N20_mean_k1,60,0.5,381,348,263,0,729,0.3840725806451613,0.35080645161290325,0.2651209677419355,0.0,0.03326612903225806,0.23592264206834837,0.7873966927435786
ES,upper_N20_mean_k1,120,0.5,381,348,263,0,729,0.3840725806451613,0.35080645161290325,0.2651209677419355,0.0,0.03326612903225806,0.23592264206834837,0.7873966927435786
ES,upper_N20_mean_k2,30,0.5,335,328,251,0,663,0.3665207877461707,0.3588621444201313,0.27461706783369805,0.0,0.007658643326039383,0.8157668961784699,0.9431050490999311
ES,upper_N20_mean_k2,60,0.5,335,328,251,0,663,0.3665207877461707,0.3588621444201313,0.27461706783369805,0.0,0.007658643326039383,0.8157668961784699,0.9431050490999311
ES,upper_N20_mean_k2,120,0.5,335,328,251,0,663,0.3665207877461707,0.3588621444201313,0.27461706783369805,0.0,0.007658643326039383,0.8157668961784699,0.9431050490999311
ES,upper_N20_mean_k3,30,0.5,300,309,225,0,609,0.3597122302158273,0.37050359712230213,0.2697841726618705,0.0,-0.010791366906474809,0.7458346514008157,0.8895082134755111
ES,upper_N20_mean_k3,60,0.5,300,309,225,0,609,0.3597122302158273,0.37050359712230213,0.2697841726618705,0.0,-0.010791366906474809,0.7458346514008157,0.9018624942182265
ES,upper_N20_mean_k3,120,0.5,300,309,225,0,609,0.3597122302158273,0.37050359712230213,0.2697841726618705,0.0,-0.010791366906474809,0.7458346514008157,0.9018624942182265
ES,upper_N20_median_k0,30,0.5,411,421,292,0,832,0.36565836298932386,0.37455516014234874,0.2597864768683274,0.0,-0.008896797153024882,0.7550476695780501,0.8895082134755111
ES,upper_N20_median_k0,60,0.5,411,421,292,0,832,0.36565836298932386,0.37455516014234874,0.2597864768683274,0.0,-0.008896797153024882,0.7550476695780501,0.9018624942182265
ES,upper_N20_median_k0,120,0.5,411,421,292,0,832,0.36565836298932386,0.37455516014234874,0.2597864768683274,0.0,-0.008896797153024882,0.7550476695780501,0.9018624942182265
ES,upper_N20_median_k1,30,0.5,395,357,261,0,752,0.3899308983218164,0.35241855873642647,0.25765054294175715,0.0,0.03751233958538991,0.17721695893096506,0.7620329234031498
ES,upper_N20_median_k1,60,0.5,395,357,261,0,752,0.3899308983218164,0.35241855873642647,0.25765054294175715,0.0,0.03751233958538991,0.17721695893096506,0.7873966927435786
ES,upper_N20_median_k1,120,0.5,395,357,261,0,752,0.3899308983218164,0.35241855873642647,0.25765054294175715,0.0,0.03751233958538991,0.17721695893096506,0.7873966927435786
ES,upper_N20_median_k2,30,0.5,349,332,244,0,681,0.3772972972972973,0.3589189189189189,0.2637837837837838,0.0,0.018378378378378357,0.53982718077458,0.8383400423574233
ES,upper_N20_median_k2,60,0.5,349,332,244,0,681,0.3772972972972973,0.3589189189189189,0.2637837837837838,0.0,0.018378378378378357,0.53982718077458,0.8611979555031061
ES,upper_N20_median_k2,120,0.5,349,332,244,0,681,0.3772972972972973,0.3589189189189189,0.2637837837837838,0.0,0.018378378378378357,0.53982718077458,0.8611979555031061
ES,upper_N20_median_k3,30,0.5,312,297,242,0,609,0.36662749706227965,0.3490011750881316,0.28437132784958874,0.0,0.01762632197414804,0.5705404034920131,0.8459737017295366
ES,upper_N20_median_k3,60,0.5,312,297,242,0,609,0.36662749706227965,0.3490011750881316,0.28437132784958874,0.0,0.01762632197414804,0.5705404034920131,0.8611979555031061
ES,upper_N20_median_k3,120,0.5,312,297,242,0,609,0.36662749706227965,0.3490011750881316,0.28437132784958874,0.0,0.01762632197414804,0.5705404034920131,0.8611979555031061
ES,upper_N5_ema_k0,30,0.5,394,362,352,0,756,0.3555956678700361,0.3267148014440433,0.3176895306859206,0.0,0.0288808664259928,0.2595342626344393,0.7873966927435786
ES,upper_N5_ema_k0,60,0.5,394,362,352,0,756,0.3555956678700361,0.3267148014440433,0.3176895306859206,0.0,0.0288808664259928,0.2595342626344393,0.7873966927435786
ES,upper_N5_ema_k0,120,0.5,394,362,352,0,756,0.3555956678700361,0.3267148014440433,0.3176895306859206,0.0,0.0288808664259928,0.2595342626344393,0.7873966927435786
ES,upper_N5_ema_k1,30,0.5,356,328,342,0,684,0.3469785575048733,0.31968810916179335,0.3333333333333333,0.0,0.02729044834307992,0.3018946787217085,0.7873966927435786
ES,upper_N5_ema_k1,60,0.5,356,328,342,0,684,0.3469785575048733,0.31968810916179335,0.3333333333333333,0.0,0.02729044834307992,0.3018946787217085,0.7873966927435786
ES,upper_N5_ema_k1,120,0.5,356,328,342,0,684,0.3469785575048733,0.31968810916179335,0.3333333333333333,0.0,0.02729044834307992,0.3018946787217085,0.7873966927435786
ES,upper_N5_ema_k2,30,0.5,348,305,295,0,653,0.3670886075949367,0.3217299578059072,0.3111814345991561,0.0,0.04535864978902954,0.10018776024636544,0.6071557044896132
ES,upper_N5_ema_k2,60,0.5,348,305,295,0,653,0.3670886075949367,0.3217299578059072,0.3111814345991561,0.0,0.04535864978902954,0.10018776024636544,0.6071557044896132
ES,upper_N5_ema_k2,120,0.5,348,305,295,0,653,0.3670886075949367,0.3217299578059072,0.3111814345991561,0.0,0.04535864978902954,0.10018776024636544,0.6071557044896132
ES,upper_N5_ema_k3,30,0.5,329,286,262,0,615,0.3751425313568985,0.3261117445838084,0.29874572405929306,0.0,0.049030786773090085,0.09025910263015108,0.5970986789379226
ES,upper_N5_ema_k3,60,0.5,329,286,262,0,615,0.3751425313568985,0.3261117445838084,0.29874572405929306,0.0,0.049030786773090085,0.09025910263015108,0.5970986789379226
ES,upper_N5_ema_k3,120,0.5,329,286,262,0,615,0.3751425313568985,0.3261117445838084,0.29874572405929306,0.0,0.049030786773090085,0.09025910263015108,0.5970986789379226
ES,upper_N5_mean_k0,30,0.5,394,381,340,0,775,0.35336322869955156,0.3417040358744395,0.30493273542600896,0.0,0.011659192825112075,0.6664575364142753,0.8684143656307223
ES,upper_N5_mean_k0,60,0.5,394,381,340,0,775,0.35336322869955156,0.3417040358744395,0.30493273542600896,0.0,0.011659192825112075,0.6664575364142753,0.8817745866404257
ES,upper_N5_mean_k0,120,0.5,394,381,340,0,775,0.35336322869955156,0.3417040358744395,0.30493273542600896,0.0,0.011659192825112075,0.6664575364142753,0.8817745866404257
ES,upper_N5_mean_k1,30,0.5,356,339,335,0,695,0.34563106796116505,0.329126213592233,0.32524271844660196,0.0,0.016504854368932065,0.5439382015922661,0.8383400423574233
ES,upper_N5_mean_k1,60,0.5,356,339,335,0,695,0.34563106796116505,0.329126213592233,0.32524271844660196,0.0,0.016504854368932065,0.5439382015922661,0.8611979555031061
ES,upper_N5_mean_k1,120,0.5,356,339,335,0,695,0.34563106796116505,0.329126213592233,0.32524271844660196,0.0,0.016504854368932065,0.5439382015922661,0.8611979555031061
ES,upper_N5_mean_k2,30,0.5,332,299,318,0,631,0.3498419388830348,0.3150684931506849,0.3350895679662803,0.0,0.03477344573234986,0.20266184326023365,0.7873966927435786
ES,upper_N5_mean_k2,60,0.5,332,299,318,0,631,0.3498419388830348,0.3150684931506849,0.3350895679662803,0.0,0.03477344573234986,0.20266184326023365,0.7873966927435786
ES,upper_N5_mean_k2,120,0.5,332,299,318,0,631,0.3498419388830348,0.3150684931506849,0.3350895679662803,0.0,0.03477344573234986,0.20266184326023365,0.7873966927435786
ES,upper_N5_mean_k3,30,0.5,326,287,259,0,613,0.3738532110091743,0.3291284403669725,0.29701834862385323,0.0,0.044724770642201817,0.12476211635081219,0.6705963753856156
ES,upper_N5_mean_k3,60,0.5,326,287,259,0,613,0.3738532110091743,0.3291284403669725,0.29701834862385323,0.0,0.044724770642201817,0.12476211635081219,0.6705963753856156
ES,upper_N5_mean_k3,120,0.5,326,287,259,0,613,0.3738532110091743,0.3291284403669725,0.29701834862385323,0.0,0.044724770642201817,0.12476211635081219,0.6705963753856156
ES,upper_N5_median_k0,30,0.5,379,400,361,0,779,0.33245614035087717,0.3508771929824561,0.31666666666666665,0.0,-0.01842105263157895,0.47365987471213206,0.8383400423574233
ES,upper_N5_median_k0,60,0.5,379,400,361,0,779,0.33245614035087717,0.3508771929824561,0.31666666666666665,0.0,-0.01842105263157895,0.47365987471213206,0.8611979555031061
ES,upper_N5_median_k0,120,0.5,379,400,361,0,779,0.33245614035087717,0.3508771929824561,0.31666666666666665,0.0,-0.01842105263157895,0.47365987471213206,0.8611979555031061
ES,upper_N5_median_k1,30,0.5,354,361,325,0,715,0.3403846153846154,0.3471153846153846,0.3125,0.0,-0.006730769230769207,0.8224753335173818,0.9431050490999311
ES,upper_N5_median_k1,60,0.5,354,361,325,0,715,0.3403846153846154,0.3471153846153846,0.3125,0.0,-0.006730769230769207,0.8224753335173818,0.9431050490999311
ES,upper_N5_median_k1,120,0.5,354,361,325,0,715,0.3403846153846154,0.3471153846153846,0.3125,0.0,-0.006730769230769207,0.8224753335173818,0.9431050490999311
ES,upper_N5_median_k2,30,0.5,359,316,292,0,675,0.37125129265770423,0.3267838676318511,0.3019648397104447,0.0,0.04446742502585316,0.10589925078307207,0.6071557044896132
ES,upper_N5_median_k2,60,0.5,359,316,292,0,675,0.37125129265770423,0.3267838676318511,0.3019648397104447,0.0,0.04446742502585316,0.10589925078307207,0.6071557044896132
ES,upper_N5_median_k2,120,0.5,359,316,292,0,675,0.37125129265770423,0.3267838676318511,0.3019648397104447,0.0,0.04446742502585316,0.10589925078307207,0.6071557044896132
ES,upper_N5_median_k3,30,0.5,331,272,280,0,603,0.37485843714609285,0.30804077010192527,0.3171007927519819,0.0,0.06681766704416758,0.018106072649100694,0.37049994619779775
ES,upper_N5_median_k3,60,0.5,331,272,280,0,603,0.37485843714609285,0.30804077010192527,0.3171007927519819,0.0,0.06681766704416758,0.018106072649100694,0.3114244495645319
ES,upper_N5_median_k3,120,0.5,331,272,280,0,603,0.37485843714609285,0.30804077010192527,0.3171007927519819,0.0,0.06681766704416758,0.018106072649100694,0.3205634400324904
NQ,ON_VWAP_0,30,0.5,446,433,52,12,879,0.47295864262990456,0.4591728525980912,0.05514316012725345,0.012725344644750796,0.01378579003181335,0.6856849529007056,0.9548777992911076
NQ,ON_VWAP_0,60,0.5,449,441,52,1,890,0.47613997879109227,0.4676564156945917,0.05514316012725345,0.0010604453870625664,0.008483563096500557,0.8145038890686441,0.9709349024916472
NQ,ON_VWAP_0,120,0.5,450,441,52,0,891,0.47720042417815484,0.4676564156945917,0.05514316012725345,0.0,0.009544008483563127,0.7887094964978647,0.9662875169992386
NQ,ON_VWAP_m1,30,0.5,412,411,41,4,823,0.47465437788018433,0.4735023041474654,0.04723502304147465,0.004608294930875576,0.0011520737327189168,1.0,1.0
NQ,ON_VWAP_m1,60,0.5,413,414,41,0,827,0.47580645161290325,0.4769585253456221,0.04723502304147465,0.0,-0.0011520737327188613,1.0,1.0
NQ,ON_VWAP_m1,120,0.5,413,414,41,0,827,0.47580645161290325,0.4769585253456221,0.04723502304147465,0.0,-0.0011520737327188613,1.0,1.0
NQ,ON_VWAP_m2,30,0.5,335,332,34,1,667,0.4772079772079772,0.47293447293447294,0.04843304843304843,0.0014245014245014246,0.004273504273504258,0.9382809417612081,1.0
NQ,ON_VWAP_m2,60,0.5,335,332,34,1,667,0.4772079772079772,0.47293447293447294,0.04843304843304843,0.0014245014245014246,0.004273504273504258,0.9382809417612081,1.0
NQ,ON_VWAP_m2,120,0.5,335,332,34,1,667,0.4772079772079772,0.47293447293447294,0.04843304843304843,0.0014245014245014246,0.004273504273504258,0.9382809417612081,1.0
NQ,ON_VWAP_m3,30,0.5,252,240,19,2,492,0.49122807017543857,0.4678362573099415,0.037037037037037035,0.003898635477582846,0.023391812865497075,0.6199969213591626,0.9439303766130113
