instrument,level_id,horizon,year,n_touches,n_continuation_first,n_reversal_first,cont_minus_rev_diff
NQ,lower_N10_median_k0,5,2021,219,91,103,-0.0547945205479452
NQ,lower_N10_median_k0,5,2022,225,103,80,0.10222222222222223
NQ,lower_N10_median_k0,15,2018,219,78,102,-0.1095890410958904
NQ,lower_N10_median_k0,15,2019,217,95,98,-0.013824884792626729
NQ,lower_N10_median_k0,15,2020,221,96,95,0.004524886877828055
NQ,lower_N10_median_k0,15,2021,219,91,103,-0.0547945205479452
NQ,lower_N10_median_k0,15,2022,225,103,81,0.09777777777777778
NQ,lower_N10_median_k0,30,2018,219,78,102,-0.1095890410958904
NQ,lower_N10_median_k0,30,2019,217,95,99,-0.018433179723502304
NQ,lower_N10_median_k0,30,2020,221,96,95,0.004524886877828055
NQ,lower_N10_median_k0,30,2021,219,91,103,-0.0547945205479452
NQ,lower_N10_median_k0,30,2022,225,103,81,0.09777777777777778
NQ,lower_N10_median_k0,60,2018,219,78,102,-0.1095890410958904
NQ,lower_N10_median_k0,60,2019,217,95,99,-0.018433179723502304
NQ,lower_N10_median_k0,60,2020,221,96,95,0.004524886877828055
NQ,lower_N10_median_k0,60,2021,219,92,103,-0.0502283105022831
NQ,lower_N10_median_k0,60,2022,225,103,81,0.09777777777777778
NQ,lower_N10_median_k0,120,2018,219,78,102,-0.1095890410958904
NQ,lower_N10_median_k0,120,2019,217,95,99,-0.018433179723502304
NQ,lower_N10_median_k0,120,2020,221,96,95,0.004524886877828055
NQ,lower_N10_median_k0,120,2021,219,92,103,-0.0502283105022831
NQ,lower_N10_median_k0,120,2022,225,103,81,0.09777777777777778
NQ,lower_N10_median_k1,5,2018,196,80,84,-0.02040816326530612
NQ,lower_N10_median_k1,5,2019,196,75,96,-0.10714285714285714
NQ,lower_N10_median_k1,5,2020,200,80,86,-0.03
NQ,lower_N10_median_k1,5,2021,198,92,73,0.09595959595959595
NQ,lower_N10_median_k1,5,2022,214,91,89,0.009345794392523364
NQ,lower_N10_median_k1,15,2018,196,80,84,-0.02040816326530612
NQ,lower_N10_median_k1,15,2019,196,77,97,-0.10204081632653061
NQ,lower_N10_median_k1,15,2020,200,80,87,-0.035
NQ,lower_N10_median_k1,15,2021,198,92,75,0.08585858585858586
NQ,lower_N10_median_k1,15,2022,214,91,89,0.009345794392523364
NQ,lower_N10_median_k1,30,2018,196,80,84,-0.02040816326530612
NQ,lower_N10_median_k1,30,2019,196,77,99,-0.11224489795918367
NQ,lower_N10_median_k1,30,2020,200,80,87,-0.035
NQ,lower_N10_median_k1,30,2021,198,93,75,0.09090909090909091
NQ,lower_N10_median_k1,30,2022,214,91,89,0.009345794392523364
NQ,lower_N10_median_k1,60,2018,196,80,84,-0.02040816326530612
NQ,lower_N10_median_k1,60,2019,196,77,99,-0.11224489795918367
NQ,lower_N10_median_k1,60,2020,200,81,87,-0.03
NQ,lower_N10_median_k1,60,2021,198,93,75,0.09090909090909091
NQ,lower_N10_median_k1,60,2022,214,91,89,0.009345794392523364
NQ,lower_N10_median_k1,120,2018,196,80,84,-0.02040816326530612
NQ,lower_N10_median_k1,120,2019,196,77,99,-0.11224489795918367
NQ,lower_N10_median_k1,120,2020,200,81,87,-0.03
NQ,lower_N10_median_k1,120,2021,198,93,75,0.09090909090909091
NQ,lower_N10_median_k1,120,2022,214,91,89,0.009345794392523364
NQ,lower_N10_median_k2,5,2018,182,75,88,-0.07142857142857142
NQ,lower_N10_median_k2,5,2019,175,76,78,-0.011428571428571429
NQ,lower_N10_median_k2,5,2020,180,81,77,0.022222222222222223
NQ,lower_N10_median_k2,5,2021,178,82,72,0.056179775280898875
NQ,lower_N10_median_k2,5,2022,205,92,83,0.04390243902439024
NQ,lower_N10_median_k2,15,2018,182,75,88,-0.07142857142857142
NQ,lower_N10_median_k2,15,2019,175,77,79,-0.011428571428571429
NQ,lower_N10_median_k2,15,2020,180,82,78,0.022222222222222223
NQ,lower_N10_median_k2,15,2021,178,82,73,0.05056179775280899
NQ,lower_N10_median_k2,15,2022,205,93,83,0.04878048780487805
NQ,lower_N10_median_k2,30,2018,182,75,88,-0.07142857142857142
NQ,lower_N10_median_k2,30,2019,175,77,80,-0.017142857142857144
NQ,lower_N10_median_k2,30,2020,180,82,79,0.016666666666666666
NQ,lower_N10_median_k2,30,2021,178,82,74,0.0449438202247191
NQ,lower_N10_median_k2,30,2022,205,93,83,0.04878048780487805
NQ,lower_N10_median_k2,60,2018,182,75,88,-0.07142857142857142
NQ,lower_N10_median_k2,60,2019,175,77,80,-0.017142857142857144
NQ,lower_N10_median_k2,60,2020,180,82,79,0.016666666666666666
NQ,lower_N10_median_k2,60,2021,178,82,74,0.0449438202247191
NQ,lower_N10_median_k2,60,2022,205,93,83,0.04878048780487805
NQ,lower_N10_median_k2,120,2018,182,75,88,-0.07142857142857142
NQ,lower_N10_median_k2,120,2019,175,77,80,-0.017142857142857144
NQ,lower_N10_median_k2,120,2020,180,82,79,0.016666666666666666
NQ,lower_N10_median_k2,120,2021,178,82,74,0.0449438202247191
NQ,lower_N10_median_k2,120,2022,205,93,83,0.04878048780487805
NQ,lower_N10_median_k3,5,2018,173,74,69,0.028901734104046242
NQ,lower_N10_median_k3,5,2019,153,68,68,0.0
NQ,lower_N10_median_k3,5,2020,161,78,62,0.09937888198757763
NQ,lower_N10_median_k3,5,2021,163,81,67,0.08588957055214724
NQ,lower_N10_median_k3,5,2022,191,83,86,-0.015706806282722512
NQ,lower_N10_median_k3,15,2018,173,74,69,0.028901734104046242
NQ,lower_N10_median_k3,15,2019,153,69,70,-0.006535947712418301
NQ,lower_N10_median_k3,15,2020,161,78,63,0.09316770186335403
NQ,lower_N10_median_k3,15,2021,163,81,67,0.08588957055214724
NQ,lower_N10_median_k3,15,2022,191,83,86,-0.015706806282722512
NQ,lower_N10_median_k3,30,2018,173,74,69,0.028901734104046242
NQ,lower_N10_median_k3,30,2019,153,69,70,-0.006535947712418301
NQ,lower_N10_median_k3,30,2020,161,78,63,0.09316770186335403
NQ,lower_N10_median_k3,30,2021,163,81,67,0.08588957055214724
NQ,lower_N10_median_k3,30,2022,191,83,86,-0.015706806282722512
NQ,lower_N10_median_k3,60,2018,173,74,69,0.028901734104046242
NQ,lower_N10_median_k3,60,2019,153,69,70,-0.006535947712418301
NQ,lower_N10_median_k3,60,2020,161,78,63,0.09316770186335403
NQ,lower_N10_median_k3,60,2021,163,81,67,0.08588957055214724
NQ,lower_N10_median_k3,60,2022,191,83,86,-0.015706806282722512
NQ,lower_N10_median_k3,120,2018,173,74,69,0.028901734104046242
NQ,lower_N10_median_k3,120,2019,153,69,70,-0.006535947712418301
NQ,lower_N10_median_k3,120,2020,161,78,63,0.09316770186335403
NQ,lower_N10_median_k3,120,2021,163,81,67,0.08588957055214724
NQ,lower_N10_median_k3,120,2022,191,83,86,-0.015706806282722512
NQ,lower_N20_ema_k0,5,2018,205,68,108,-0.1951219512195122
NQ,lower_N20_ema_k0,5,2019,213,99,94,0.023474178403755867
NQ,lower_N20_ema_k0,5,2020,213,96,89,0.03286384976525822
NQ,lower_N20_ema_k0,5,2021,217,97,100,-0.013824884792626729
NQ,lower_N20_ema_k0,5,2022,224,101,81,0.08928571428571429
NQ,lower_N20_ema_k0,15,2018,205,69,108,-0.1902439024390244
NQ,lower_N20_ema_k0,15,2019,213,100,94,0.028169014084507043
NQ,lower_N20_ema_k0,15,2020,213,98,93,0.023474178403755867
NQ,lower_N20_ema_k0,15,2021,217,97,100,-0.013824884792626729
NQ,lower_N20_ema_k0,15,2022,224,101,83,0.08035714285714286
NQ,lower_N20_ema_k0,30,2018,205,69,108,-0.1902439024390244
NQ,lower_N20_ema_k0,30,2019,213,100,95,0.023474178403755867
NQ,lower_N20_ema_k0,30,2020,213,99,93,0.028169014084507043
NQ,lower_N20_ema_k0,30,2021,217,97,100,-0.013824884792626729
NQ,lower_N20_ema_k0,30,2022,224,101,83,0.08035714285714286
NQ,lower_N20_ema_k0,60,2018,205,69,108,-0.1902439024390244
NQ,lower_N20_ema_k0,60,2019,213,100,95,0.023474178403755867
NQ,lower_N20_ema_k0,60,2020,213,99,93,0.028169014084507043
NQ,lower_N20_ema_k0,60,2021,217,97,101,-0.018433179723502304
NQ,lower_N20_ema_k0,60,2022,224,101,83,0.08035714285714286
NQ,lower_N20_ema_k0,120,2018,205,69,108,-0.1902439024390244
NQ,lower_N20_ema_k0,120,2019,213,100,95,0.023474178403755867
NQ,lower_N20_ema_k0,120,2020,213,99,93,0.028169014084507043
NQ,lower_N20_ema_k0,120,2021,217,97,101,-0.018433179723502304
NQ,lower_N20_ema_k0,120,2022,224,101,83,0.08035714285714286
NQ,lower_N20_ema_k1,5,2018,181,81,78,0.016574585635359115
NQ,lower_N20_ema_k1,5,2019,192,76,101,-0.13020833333333334
NQ,lower_N20_ema_k1,5,2020,193,85,77,0.04145077720207254
NQ,lower_N20_ema_k1,5,2021,192,95,74,0.109375
NQ,lower_N20_ema_k1,5,2022,211,92,88,0.018957345971563982
NQ,lower_N20_ema_k1,15,2018,181,82,79,0.016574585635359115
NQ,lower_N20_ema_k1,15,2019,192,76,101,-0.13020833333333334
NQ,lower_N20_ema_k1,15,2020,193,87,80,0.03626943005181347
NQ,lower_N20_ema_k1,15,2021,192,95,75,0.10416666666666667
NQ,lower_N20_ema_k1,15,2022,211,92,89,0.014218009478672985
NQ,lower_N20_ema_k1,30,2018,181,82,79,0.016574585635359115
NQ,lower_N20_ema_k1,30,2019,192,76,101,-0.13020833333333334
NQ,lower_N20_ema_k1,30,2020,193,87,80,0.03626943005181347
NQ,lower_N20_ema_k1,30,2021,192,95,75,0.10416666666666667
NQ,lower_N20_ema_k1,30,2022,211,92,89,0.014218009478672985
NQ,lower_N20_ema_k1,60,2018,181,82,79,0.016574585635359115
NQ,lower_N20_ema_k1,60,2019,192,76,101,-0.13020833333333334
NQ,lower_N20_ema_k1,60,2020,193,88,80,0.04145077720207254
NQ,lower_N20_ema_k1,60,2021,192,95,75,0.10416666666666667
NQ,lower_N20_ema_k1,60,2022,211,92,89,0.014218009478672985
NQ,lower_N20_ema_k1,120,2018,181,82,79,0.016574585635359115
NQ,lower_N20_ema_k1,120,2019,192,76,101,-0.13020833333333334
NQ,lower_N20_ema_k1,120,2020,193,88,80,0.04145077720207254
NQ,lower_N20_ema_k1,120,2021,192,95,75,0.10416666666666667
NQ,lower_N20_ema_k1,120,2022,211,92,89,0.014218009478672985
NQ,lower_N20_ema_k2,5,2018,173,67,83,-0.09248554913294797
NQ,lower_N20_ema_k2,5,2019,173,67,87,-0.11560693641618497
NQ,lower_N20_ema_k2,5,2020,174,78,72,0.034482758620689655
NQ,lower_N20_ema_k2,5,2021,172,81,74,0.040697674418604654
NQ,lower_N20_ema_k2,5,2022,200,94,88,0.03
NQ,lower_N20_ema_k2,15,2018,173,69,86,-0.09826589595375723
NQ,lower_N20_ema_k2,15,2019,173,69,90,-0.12138728323699421
NQ,lower_N20_ema_k2,15,2020,174,80,74,0.034482758620689655
NQ,lower_N20_ema_k2,15,2021,172,83,74,0.05232558139534884
NQ,lower_N20_ema_k2,15,2022,200,95,88,0.035
NQ,lower_N20_ema_k2,30,2018,173,69,86,-0.09826589595375723
NQ,lower_N20_ema_k2,30,2019,173,69,90,-0.12138728323699421
NQ,lower_N20_ema_k2,30,2020,174,80,75,0.028735632183908046
NQ,lower_N20_ema_k2,30,2021,172,83,74,0.05232558139534884
NQ,lower_N20_ema_k2,30,2022,200,95,88,0.035
NQ,lower_N20_ema_k2,60,2018,173,69,86,-0.09826589595375723
NQ,lower_N20_ema_k2,60,2019,173,69,90,-0.12138728323699421
NQ,lower_N20_ema_k2,60,2020,174,80,75,0.028735632183908046
NQ,lower_N20_ema_k2,60,2021,172,83,74,0.05232558139534884
NQ,lower_N20_ema_k2,60,2022,200,95,88,0.035
NQ,lower_N20_ema_k2,120,2018,173,69,86,-0.09826589595375723
NQ,lower_N20_ema_k2,120,2019,173,69,90,-0.12138728323699421
NQ,lower_N20_ema_k2,120,2020,174,80,75,0.028735632183908046
NQ,lower_N20_ema_k2,120,2021,172,83,74,0.05232558139534884
NQ,lower_N20_ema_k2,120,2022,200,95,88,0.035
NQ,lower_N20_ema_k3,5,2018,157,73,57,0.10191082802547771
NQ,lower_N20_ema_k3,5,2019,150,65,62,0.02
NQ,lower_N20_ema_k3,5,2020,157,71,68,0.01910828025477707
NQ,lower_N20_ema_k3,5,2021,156,76,68,0.05128205128205128
NQ,lower_N20_ema_k3,5,2022,187,80,81,-0.0053475935828877
NQ,lower_N20_ema_k3,15,2018,157,74,58,0.10191082802547771
NQ,lower_N20_ema_k3,15,2019,150,68,63,0.03333333333333333
NQ,lower_N20_ema_k3,15,2020,157,72,70,0.012738853503184714
NQ,lower_N20_ema_k3,15,2021,156,76,68,0.05128205128205128
NQ,lower_N20_ema_k3,15,2022,187,80,82,-0.0106951871657754
NQ,lower_N20_ema_k3,30,2018,157,74,58,0.10191082802547771
NQ,lower_N20_ema_k3,30,2019,150,68,63,0.03333333333333333
NQ,lower_N20_ema_k3,30,2020,157,72,70,0.012738853503184714
NQ,lower_N20_ema_k3,30,2021,156,76,68,0.05128205128205128
NQ,lower_N20_ema_k3,30,2022,187,80,82,-0.0106951871657754
NQ,lower_N20_ema_k3,60,2018,157,74,58,0.10191082802547771
NQ,lower_N20_ema_k3,60,2019,150,68,63,0.03333333333333333
NQ,lower_N20_ema_k3,60,2020,157,72,70,0.012738853503184714
NQ,lower_N20_ema_k3,60,2021,156,76,68,0.05128205128205128
NQ,lower_N20_ema_k3,60,2022,187,80,82,-0.0106951871657754
NQ,lower_N20_ema_k3,120,2018,157,74,58,0.10191082802547771
NQ,lower_N20_ema_k3,120,2019,150,68,63,0.03333333333333333
NQ,lower_N20_ema_k3,120,2020,157,72,70,0.012738853503184714
NQ,lower_N20_ema_k3,120,2021,156,76,68,0.05128205128205128
NQ,lower_N20_ema_k3,120,2022,187,80,82,-0.0106951871657754
NQ,lower_N20_mean_k0,5,2018,205,68,107,-0.1902439024390244
NQ,lower_N20_mean_k0,5,2019,213,98,96,0.009389671361502348
NQ,lower_N20_mean_k0,5,2020,216,93,90,0.013888888888888888
NQ,lower_N20_mean_k0,5,2021,217,99,102,-0.013824884792626729
NQ,lower_N20_mean_k0,5,2022,222,103,80,0.1036036036036036
NQ,lower_N20_mean_k0,15,2018,205,69,107,-0.18536585365853658
NQ,lower_N20_mean_k0,15,2019,213,99,96,0.014084507042253521
NQ,lower_N20_mean_k0,15,2020,216,95,93,0.009259259259259259
NQ,lower_N20_mean_k0,15,2021,217,100,102,-0.009216589861751152
NQ,lower_N20_mean_k0,15,2022,222,103,81,0.0990990990990991
NQ,lower_N20_mean_k0,30,2018,205,69,107,-0.18536585365853658
NQ,lower_N20_mean_k0,30,2019,213,99,97,0.009389671361502348
NQ,lower_N20_mean_k0,30,2020,216,96,93,0.013888888888888888
NQ,lower_N20_mean_k0,30,2021,217,100,102,-0.009216589861751152
NQ,lower_N20_mean_k0,30,2022,222,103,81,0.0990990990990991
NQ,lower_N20_mean_k0,60,2018,205,69,107,-0.18536585365853658
NQ,lower_N20_mean_k0,60,2019,213,99,97,0.009389671361502348
NQ,lower_N20_mean_k0,60,2020,216,96,93,0.013888888888888888
NQ,lower_N20_mean_k0,60,2021,217,100,102,-0.009216589861751152
NQ,lower_N20_mean_k0,60,2022,222,103,81,0.0990990990990991
NQ,lower_N20_mean_k0,120,2018,205,69,107,-0.18536585365853658
NQ,lower_N20_mean_k0,120,2019,213,99,97,0.009389671361502348
NQ,lower_N20_mean_k0,120,2020,216,96,93,0.013888888888888888
NQ,lower_N20_mean_k0,120,2021,217,100,102,-0.009216589861751152
NQ,lower_N20_mean_k0,120,2022,222,103,81,0.0990990990990991
NQ,lower_N20_mean_k1,5,2018,180,76,80,-0.022222222222222223
NQ,lower_N20_mean_k1,5,2019,192,77,97,-0.10416666666666667
NQ,lower_N20_mean_k1,5,2020,193,84,78,0.031088082901554404
NQ,lower_N20_mean_k1,5,2021,195,93,75,0.09230769230769231
NQ,lower_N20_mean_k1,5,2022,210,88,94,-0.02857142857142857
NQ,lower_N20_mean_k1,15,2018,180,76,81,-0.027777777777777776
NQ,lower_N20_mean_k1,15,2019,192,78,98,-0.10416666666666667
NQ,lower_N20_mean_k1,15,2020,193,86,80,0.031088082901554404
NQ,lower_N20_mean_k1,15,2021,195,93,77,0.08205128205128205
NQ,lower_N20_mean_k1,15,2022,210,88,95,-0.03333333333333333
NQ,lower_N20_mean_k1,30,2018,180,76,82,-0.03333333333333333
NQ,lower_N20_mean_k1,30,2019,192,78,98,-0.10416666666666667
NQ,lower_N20_mean_k1,30,2020,193,86,81,0.025906735751295335
NQ,lower_N20_mean_k1,30,2021,195,94,77,0.08717948717948718
NQ,lower_N20_mean_k1,30,2022,210,88,95,-0.03333333333333333
NQ,lower_N20_mean_k1,60,2018,180,76,82,-0.03333333333333333
NQ,lower_N20_mean_k1,60,2019,192,78,98,-0.10416666666666667
NQ,lower_N20_mean_k1,60,2020,193,86,81,0.025906735751295335
NQ,lower_N20_mean_k1,60,2021,195,94,77,0.08717948717948718
NQ,lower_N20_mean_k1,60,2022,210,88,95,-0.03333333333333333
NQ,lower_N20_mean_k1,120,2018,180,76,82,-0.03333333333333333
NQ,lower_N20_mean_k1,120,2019,192,78,98,-0.10416666666666667
NQ,lower_N20_mean_k1,120,2020,193,86,81,0.025906735751295335
NQ,lower_N20_mean_k1,120,2021,195,94,77,0.08717948717948718
NQ,lower_N20_mean_k1,120,2022,210,88,95,-0.03333333333333333
NQ,lower_N20_mean_k2,5,2018,170,71,80,-0.052941176470588235
NQ,lower_N20_mean_k2,5,2019,173,71,86,-0.08670520231213873
NQ,lower_N20_mean_k2,5,2020,174,79,79,0.0
NQ,lower_N20_mean_k2,5,2021,173,80,76,0.023121387283236993
NQ,lower_N20_mean_k2,5,2022,200,93,87,0.03
NQ,lower_N20_mean_k2,15,2018,170,73,83,-0.058823529411764705
NQ,lower_N20_mean_k2,15,2019,173,73,88,-0.08670520231213873
NQ,lower_N20_mean_k2,15,2020,174,80,80,0.0
NQ,lower_N20_mean_k2,15,2021,173,82,76,0.03468208092485549
NQ,lower_N20_mean_k2,15,2022,200,93,87,0.03
NQ,lower_N20_mean_k2,30,2018,170,73,83,-0.058823529411764705
NQ,lower_N20_mean_k2,30,2019,173,73,88,-0.08670520231213873
NQ,lower_N20_mean_k2,30,2020,174,80,80,0.0
NQ,lower_N20_mean_k2,30,2021,173,82,76,0.03468208092485549
NQ,lower_N20_mean_k2,30,2022,200,93,87,0.03
NQ,lower_N20_mean_k2,60,2018,170,73,83,-0.058823529411764705
NQ,lower_N20_mean_k2,60,2019,173,73,88,-0.08670520231213873
NQ,lower_N20_mean_k2,60,2020,174,80,80,0.0
NQ,lower_N20_mean_k2,60,2021,173,82,76,0.03468208092485549
NQ,lower_N20_mean_k2,60,2022,200,93,87,0.03
NQ,lower_N20_mean_k2,120,2018,170,73,83,-0.058823529411764705
NQ,lower_N20_mean_k2,120,2019,173,73,88,-0.08670520231213873
NQ,lower_N20_mean_k2,120,2020,174,80,80,0.0
NQ,lower_N20_mean_k2,120,2021,173,82,76,0.03468208092485549
NQ,lower_N20_mean_k2,120,2022,200,93,87,0.03
NQ,lower_N20_mean_k3,5,2018,156,71,59,0.07692307692307693
NQ,lower_N20_mean_k3,5,2019,152,62,66,-0.02631578947368421
NQ,lower_N20_mean_k3,5,2020,158,77,65,0.0759493670886076
NQ,lower_N20_mean_k3,5,2021,156,78,63,0.09615384615384616
NQ,lower_N20_mean_k3,5,2022,187,78,86,-0.0427807486631016
NQ,lower_N20_mean_k3,15,2018,156,72,60,0.07692307692307693
NQ,lower_N20_mean_k3,15,2019,152,64,67,-0.019736842105263157
NQ,lower_N20_mean_k3,15,2020,158,77,67,0.06329113924050633
NQ,lower_N20_mean_k3,15,2021,156,78,65,0.08333333333333333
NQ,lower_N20_mean_k3,15,2022,187,78,87,-0.0481283422459893
NQ,lower_N20_mean_k3,30,2018,156,72,60,0.07692307692307693
NQ,lower_N20_mean_k3,30,2019,152,64,67,-0.019736842105263157
NQ,lower_N20_mean_k3,30,2020,158,77,68,0.056962025316455694
NQ,lower_N20_mean_k3,30,2021,156,78,65,0.08333333333333333
NQ,lower_N20_mean_k3,30,2022,187,78,87,-0.0481283422459893
NQ,lower_N20_mean_k3,60,2018,156,72,60,0.07692307692307693
NQ,lower_N20_mean_k3,60,2019,152,64,67,-0.019736842105263157
NQ,lower_N20_mean_k3,60,2020,158,77,68,0.056962025316455694
NQ,lower_N20_mean_k3,60,2021,156,78,65,0.08333333333333333
NQ,lower_N20_mean_k3,60,2022,187,78,87,-0.0481283422459893
NQ,lower_N20_mean_k3,120,2018,156,72,60,0.07692307692307693
NQ,lower_N20_mean_k3,120,2019,152,64,67,-0.019736842105263157
NQ,lower_N20_mean_k3,120,2020,158,77,68,0.056962025316455694
NQ,lower_N20_mean_k3,120,2021,156,78,65,0.08333333333333333
NQ,lower_N20_mean_k3,120,2022,187,78,87,-0.0481283422459893
NQ,lower_N20_median_k0,5,2018,208,71,103,-0.15384615384615385
NQ,lower_N20_median_k0,5,2019,218,102,90,0.05504587155963303
NQ,lower_N20_median_k0,5,2020,219,95,92,0.0136986301369863
NQ,lower_N20_median_k0,5,2021,218,95,103,-0.03669724770642202
NQ,lower_N20_median_k0,5,2022,225,109,82,0.12
NQ,lower_N20_median_k0,15,2018,208,72,103,-0.14903846153846154
NQ,lower_N20_median_k0,15,2019,218,105,91,0.06422018348623854
NQ,lower_N20_median_k0,15,2020,219,97,94,0.0136986301369863
NQ,lower_N20_median_k0,15,2021,218,96,103,-0.03211009174311927
NQ,lower_N20_median_k0,15,2022,225,109,84,0.1111111111111111
NQ,lower_N20_median_k0,30,2018,208,72,103,-0.14903846153846154
NQ,lower_N20_median_k0,30,2019,218,105,91,0.06422018348623854
NQ,lower_N20_median_k0,30,2020,219,97,94,0.0136986301369863
NQ,lower_N20_median_k0,30,2021,218,96,103,-0.03211009174311927
NQ,lower_N20_median_k0,30,2022,225,109,84,0.1111111111111111
NQ,lower_N20_median_k0,60,2018,208,72,103,-0.14903846153846154
NQ,lower_N20_median_k0,60,2019,218,105,91,0.06422018348623854
NQ,lower_N20_median_k0,60,2020,219,97,94,0.0136986301369863
NQ,lower_N20_median_k0,60,2021,218,96,103,-0.03211009174311927
NQ,lower_N20_median_k0,60,2022,225,109,84,0.1111111111111111
NQ,lower_N20_median_k0,120,2018,208,72,103,-0.14903846153846154
NQ,lower_N20_median_k0,120,2019,218,105,91,0.06422018348623854
NQ,lower_N20_median_k0,120,2020,219,97,94,0.0136986301369863
NQ,lower_N20_median_k0,120,2021,218,96,103,-0.03211009174311927
NQ,lower_N20_median_k0,120,2022,225,109,84,0.1111111111111111
NQ,lower_N20_median_k1,5,2018,183,72,89,-0.09289617486338798
NQ,lower_N20_median_k1,5,2019,196,78,101,-0.11734693877551021
NQ,lower_N20_median_k1,5,2020,199,86,82,0.020100502512562814
NQ,lower_N20_median_k1,5,2021,196,87,86,0.00510204081632653
NQ,lower_N20_median_k1,5,2022,214,91,89,0.009345794392523364
NQ,lower_N20_median_k1,15,2018,183,73,91,-0.09836065573770492
NQ,lower_N20_median_k1,15,2019,196,79,101,-0.11224489795918367
NQ,lower_N20_median_k1,15,2020,199,88,83,0.02512562814070352
NQ,lower_N20_median_k1,15,2021,196,87,89,-0.01020408163265306
NQ,lower_N20_median_k1,15,2022,214,91,89,0.009345794392523364
NQ,lower_N20_median_k1,30,2018,183,73,91,-0.09836065573770492
NQ,lower_N20_median_k1,30,2019,196,79,101,-0.11224489795918367
NQ,lower_N20_median_k1,30,2020,199,88,84,0.020100502512562814
NQ,lower_N20_median_k1,30,2021,196,87,89,-0.01020408163265306
NQ,lower_N20_median_k1,30,2022,214,91,89,0.009345794392523364
NQ,lower_N20_median_k1,60,2018,183,73,91,-0.09836065573770492
NQ,lower_N20_median_k1,60,2019,196,79,101,-0.11224489795918367
NQ,lower_N20_median_k1,60,2020,199,89,84,0.02512562814070352
NQ,lower_N20_median_k1,60,2021,196,87,89,-0.01020408163265306
NQ,lower_N20_median_k1,60,2022,214,91,89,0.009345794392523364
NQ,lower_N20_median_k1,120,2018,183,73,91,-0.09836065573770492
NQ,lower_N20_median_k1,120,2019,196,79,101,-0.11224489795918367
NQ,lower_N20_median_k1,120,2020,199,89,84,0.02512562814070352
NQ,lower_N20_median_k1,120,2021,196,87,89,-0.01020408163265306
NQ,lower_N20_median_k1,120,2022,214,91,89,0.009345794392523364
NQ,lower_N20_median_k2,5,2018,173,77,72,0.028901734104046242
NQ,lower_N20_median_k2,5,2019,177,70,82,-0.06779661016949153
NQ,lower_N20_median_k2,5,2020,180,76,81,-0.027777777777777776
NQ,lower_N20_median_k2,5,2021,175,90,65,0.14285714285714285
NQ,lower_N20_median_k2,5,2022,203,96,79,0.08374384236453201
NQ,lower_N20_median_k2,15,2018,173,79,74,0.028901734104046242
NQ,lower_N20_median_k2,15,2019,177,72,90,-0.1016949152542373
NQ,lower_N20_median_k2,15,2020,180,78,83,-0.027777777777777776
NQ,lower_N20_median_k2,15,2021,175,92,68,0.13714285714285715
NQ,lower_N20_median_k2,15,2022,203,96,79,0.08374384236453201
NQ,lower_N20_median_k2,30,2018,173,79,74,0.028901734104046242
NQ,lower_N20_median_k2,30,2019,177,72,91,-0.10734463276836158
NQ,lower_N20_median_k2,30,2020,180,78,83,-0.027777777777777776
NQ,lower_N20_median_k2,30,2021,175,92,68,0.13714285714285715
NQ,lower_N20_median_k2,30,2022,203,96,79,0.08374384236453201
NQ,lower_N20_median_k2,60,2018,173,79,74,0.028901734104046242
NQ,lower_N20_median_k2,60,2019,177,72,91,-0.10734463276836158
NQ,lower_N20_median_k2,60,2020,180,79,83,-0.022222222222222223
NQ,lower_N20_median_k2,60,2021,175,92,68,0.13714285714285715
NQ,lower_N20_median_k2,60,2022,203,96,79,0.08374384236453201
NQ,lower_N20_median_k2,120,2018,173,79,74,0.028901734104046242
NQ,lower_N20_median_k2,120,2019,177,72,91,-0.10734463276836158
NQ,lower_N20_median_k2,120,2020,180,79,83,-0.022222222222222223
NQ,lower_N20_median_k2,120,2021,175,92,68,0.13714285714285715
NQ,lower_N20_median_k2,120,2022,203,96,79,0.08374384236453201
NQ,lower_N20_median_k3,5,2018,161,67,71,-0.024844720496894408
NQ,lower_N20_median_k3,5,2019,156,74,66,0.05128205128205128
NQ,lower_N20_median_k3,5,2020,160,77,69,0.05
NQ,lower_N20_median_k3,5,2021,157,78,65,0.08280254777070063
NQ,lower_N20_median_k3,5,2022,190,80,87,-0.03684210526315789
NQ,lower_N20_median_k3,15,2018,161,68,71,-0.018633540372670808
NQ,lower_N20_median_k3,15,2019,156,75,67,0.05128205128205128
NQ,lower_N20_median_k3,15,2020,160,79,71,0.05
NQ,lower_N20_median_k3,15,2021,157,78,66,0.07643312101910828
NQ,lower_N20_median_k3,15,2022,190,81,87,-0.031578947368421054
NQ,lower_N20_median_k3,30,2018,161,68,71,-0.018633540372670808
NQ,lower_N20_median_k3,30,2019,156,75,67,0.05128205128205128
NQ,lower_N20_median_k3,30,2020,160,79,71,0.05
NQ,lower_N20_median_k3,30,2021,157,78,66,0.07643312101910828
NQ,lower_N20_median_k3,30,2022,190,81,87,-0.031578947368421054
NQ,lower_N20_median_k3,60,2018,161,68,71,-0.018633540372670808
NQ,lower_N20_median_k3,60,2019,156,75,67,0.05128205128205128
NQ,lower_N20_median_k3,60,2020,160,79,71,0.05
NQ,lower_N20_median_k3,60,2021,157,78,66,0.07643312101910828
NQ,lower_N20_median_k3,60,2022,190,81,87,-0.031578947368421054
