instrument,level_id,horizon,n,median_raw_signed_close,mean_raw_signed_close,median_norm_signed_close,mean_norm_signed_close,median_cont_exc,median_rev_exc,median_cont_exc_sd,median_rev_exc_sd,median_dominance,p_cont_gt_rev,p_rev_gt_cont,post_touch_retouch_rate,directional_close_recross_rate
ES,upper_N5_mean_k3,60,872,1.2731898678457583,-0.14310074844069925,1.0854728451850697,0.36049300908396026,6.7146435551962895,6.722372632187216,6.486808880526201,6.319875573486861,-0.058021022840351835,0.4793577981651376,0.5206422018348624,0.9288990825688074,0.7190366972477065
ES,upper_N5_mean_k3,120,872,0.9841938443107665,0.008848792843704413,1.0821328876078975,0.18913927921026424,8.563541699085363,8.541163702216409,7.918486908694413,8.285425510659799,-0.05400476602457325,0.47591743119266056,0.5240825688073395,0.9438073394495413,0.7855504587155964
ES,upper_N5_median_k0,5,1140,-0.25,-0.1925438596491228,-0.08826565784816937,-0.18229766398567773,2.5,2.75,2.2053083651800067,2.6021428568674105,-0.14285714285714288,0.4473684210526316,0.5385964912280702,0.7684210526315789,0.2535087719298246
ES,upper_N5_median_k0,15,1140,0.0,-0.318640350877193,0.0,-0.10798688007481118,4.25,4.25,3.599673038925097,4.207539928916646,-0.0840395480225989,0.4631578947368421,0.5263157894736842,0.8429824561403508,0.46403508771929824
ES,upper_N5_median_k0,30,1140,0.5,-0.21578947368421053,0.33875021769359703,0.016749647574964523,5.5,6.0,4.76304477739464,5.644860046194129,-0.07932584269662923,0.4614035087719298,0.5289473684210526,0.8807017543859649,0.5736842105263158
ES,upper_N5_median_k0,60,1140,0.75,-0.12346491228070175,0.6562888690689879,-0.04082783040693294,7.0,8.0,6.08543395785393,7.291594680716211,-0.05870213253840864,0.4675438596491228,0.5228070175438596,0.9043859649122807,0.6640350877192982
ES,upper_N5_median_k0,120,1140,0.75,-0.0581140350877193,0.604078417468134,-0.10711215629413787,9.0,9.875,8.017418986347684,9.322054399630352,-0.07763204537398082,0.4666666666666667,0.525438596491228,0.9236842105263158,0.7271929824561404
ES,upper_N5_median_k1,5,1040,0.022744987118130666,-0.43338752092862,0.020215878604426456,-0.2571700334367389,2.304649270437949,2.450951335596301,2.0449516738565583,2.2910545157119873,-0.07712184762048917,0.4846153846153846,0.5153846153846153,0.7653846153846153,0.2692307692307692
ES,upper_N5_median_k1,15,1040,0.24585622779750338,-0.4422817516978507,0.23851387365618726,-0.12355234041810978,4.129241896050871,3.9294080211780056,3.6637505866227724,3.6166226560380337,-0.04426324436241144,0.4798076923076923,0.5192307692307693,0.8471153846153846,0.5019230769230769
ES,upper_N5_median_k1,30,1040,0.44834463609731756,-0.3362721363132354,0.2869801860220409,0.025012677226685626,5.2315889661667825,5.696854756022049,4.8108265373307155,5.2228759769076945,-0.059384519217947435,0.4855769230769231,0.5144230769230769,0.8826923076923077,0.6317307692307692
ES,upper_N5_median_k1,60,1040,0.7526617301698479,0.050025940609841564,0.6249067311327154,0.28730382137130145,6.927993120355723,7.762833364984317,6.341608548816954,6.961315780201069,-0.03436817793136618,0.47884615384615387,0.5211538461538462,0.9057692307692308,0.7028846153846153
ES,upper_N5_median_k1,120,1040,1.0039910842083373,-0.0478105978516969,0.7537411577998023,0.04890221943643709,8.915074454685282,9.552845515340778,8.11001020812838,8.782121368521153,-0.04508781199938568,0.4826923076923077,0.5173076923076924,0.9259615384615385,0.7625
ES,upper_N5_median_k2,5,967,0.10557280900002297,-0.4305452416222611,0.0963137289059168,-0.19765983353093478,2.434862347948183,2.1993588689615535,2.1270704234810665,1.9999999999998643,0.039736862351219294,0.5139607032057911,0.48500517063081694,0.766287487073423,0.28955532574974147
ES,upper_N5_median_k2,15,967,0.14932444766782282,-0.6526238352106789,0.13808993529935168,-0.19257543873941652,3.909248427544753,3.536822067666435,3.493884565953341,3.348399724926739,0.026194595497664917,0.5077559462254395,0.4922440537745605,0.859358841778697,0.5294725956566702
ES,upper_N5_median_k2,30,967,0.27532056551899586,-0.5347334525839984,0.32112225021627866,-0.032025118180194705,4.961145618000046,5.140767040119044,4.821169553692568,5.038313497206968,-0.031143204063691445,0.48810754912099275,0.5118924508790073,0.8976215098241985,0.6370217166494312
ES,upper_N5_median_k2,60,967,0.46524162887271814,-0.34367864389733865,0.43354292083390444,0.19105418951342779,6.548437881283462,7.196588263648664,6.216766833291439,6.68487480601672,-0.07330203187636784,0.4591520165460186,0.5398138572905895,0.9152016546018614,0.717683557394002
ES,upper_N5_median_k2,120,967,1.0784618061134097,-0.3289423460690036,0.9514591494905509,0.01447907084236137,8.82795978360582,9.069494518065767,8.015531979331744,8.43481500172832,-0.05505867360681386,0.4705274043433299,0.5284384694932782,0.9296794208893485,0.7735263702171665
ES,upper_N5_median_k3,5,883,0.3026907899179605,-0.08328868767312149,0.25013542513085435,0.0127800737903925,2.374038745849248,1.901198433391528,2.1298917604259056,1.814886342149999,0.10118475875490482,0.5390713476783692,0.45979614949037373,0.8018120045300113,0.3103057757644394
ES,upper_N5_median_k3,15,883,0.2751146813120613,-0.4878753241397127,0.27267207548533223,-0.09547381657562236,3.7236115870841786,3.462019151721506,3.5072515199833703,3.0000000000002123,0.029536945987964462,0.5130237825594564,0.48584371460928655,0.8776896942242356,0.5662514156285391
ES,upper_N5_median_k3,30,883,0.4534855982615227,-0.1781357997909018,0.4268234950250252,0.22300597471796874,4.767224585794338,4.712019151721506,4.938206053890053,4.5655607277129855,0.01867234981284746,0.5062287655719139,0.49377123442808607,0.9116647791619479,0.6727066817667045
ES,upper_N5_median_k3,60,883,0.8940850853014126,-0.18493081677844425,0.8533731779426752,0.3343669238651781,6.639533797000695,6.711394227764231,6.519945936263031,6.22004093055808,-0.06841300482017432,0.47791619479048697,0.522083805209513,0.9263873159682899,0.7315968289920725
ES,upper_N5_median_k3,120,883,1.164589803374838,0.03562410960887171,1.0824829046387943,0.2662670091849072,8.685077488744355,8.662132317597298,8.000000000000002,8.300128697046565,-0.062197252645111986,0.4813137032842582,0.5186862967157417,0.9399773499433749,0.7938844847112118
NQ,ON_VWAP_0,5,943,-0.205180665017906,-0.333737141236839,0.0004439122369211239,0.000274476232809471,11.588942084057635,10.489182872739548,0.6503807428774885,0.5905074873732857,0.047228123989430514,0.5206786850477201,0.47932131495228,0.7868504772004242,0.3054082714740191
NQ,ON_VWAP_0,15,943,-0.037332317221626,-0.6144900574616534,-0.015324212493034443,-0.034670141297,18.088942084057635,17.902856612990036,1.0072168557096297,0.9888996261690239,-0.01053009468334191,0.4941675503711559,0.5058324496288441,0.8695652173913043,0.5323435843054083
NQ,ON_VWAP_0,30,943,0.7418989249590595,-0.40160564600884324,0.001266799253383976,0.04969257882911464,24.438733811419297,23.760487617844774,1.3195174785366033,1.3177645780118592,0.018466268426967736,0.5100742311770944,0.4899257688229056,0.9024390243902439,0.6405090137857901
NQ,ON_VWAP_0,60,943,1.010501329440558,-0.9185727722018443,0.007332290349696006,0.07425697001654202,31.40240962126336,30.205556187443108,1.7459272289440555,1.755003040349015,-0.0031350871110225474,0.4984093319194062,0.5015906680805938,0.9225874867444327,0.7232237539766702
NQ,ON_VWAP_0,120,943,4.050087520292436,0.8963795077557379,0.046185948475198746,0.14426398941140878,41.653397390306054,39.20118408117469,2.170006455232186,2.1941057927865555,-0.0007438094841034223,0.49946977730646874,0.5005302226935313,0.9395546129374337,0.7836691410392365
NQ,ON_VWAP_m1,5,868,0.2576603398224506,-0.18005240493747834,-0.013557249775590868,-0.008693633181932107,12.587759613325034,11.77704522553995,0.6624865125703236,0.654461475029956,0.015712458241449814,0.5103686635944701,0.48963133640552997,0.7741935483870968,0.3122119815668203
NQ,ON_VWAP_m1,15,868,1.2261608361022809,-0.12590493949969034,-0.049549493805353145,0.01961131467767628,19.48437413644524,18.7201821304202,1.033979062372963,1.0772091099125762,-0.02894381558759658,0.49193548387096775,0.5080645161290323,0.8352534562211982,0.532258064516129
NQ,ON_VWAP_m1,30,868,-0.7189325363642638,-0.09652705931535854,-0.017375825940802784,0.0364645381659243,26.01924522849822,24.972620813653066,1.3500103221752946,1.35791097405505,0.019265816258036306,0.5149769585253456,0.48502304147465436,0.881336405529954,0.6359447004608295
NQ,ON_VWAP_m1,60,868,1.063203194712969,-0.006665308163284804,-0.020368729803273096,0.16272154690995672,34.11164985534924,32.10262052689404,1.8602114370758658,1.7745820605732319,0.024120778124422572,0.5103686635944701,0.48963133640552997,0.9101382488479263,0.7258064516129032
NQ,ON_VWAP_m1,120,868,2.480957613494411,0.8452932171823373,-0.029340143057858745,0.12293389952233484,42.49871205314321,40.83565184375584,2.398737828574289,2.173926346061519,0.03193541167720457,0.5195852534562212,0.4804147465437788,0.923963133640553,0.782258064516129
NQ,ON_VWAP_m2,5,702,1.3495942940639907,0.6084372790366661,-0.06365325528346102,-0.021045689369021788,11.453329227774248,11.167093059688796,0.6413656640732837,0.6473022044754049,0.03357760038393712,0.5113960113960114,0.4886039886039886,0.7777777777777778,0.30626780626780625
NQ,ON_VWAP_m2,15,702,1.0566469382038122,1.1127107833101704,-0.023824825598026567,-0.03237030320788582,19.78280083067648,16.877273459798744,1.1509705785017506,1.0962515795405783,-0.02385520889943312,0.48717948717948717,0.5128205128205128,0.8618233618233618,0.5185185185185185
NQ,ON_VWAP_m2,30,702,2.7160865006126187,1.1248190454184326,-0.128014952817948,-0.084168270024069,26.390707946360635,22.943409040679853,1.4609642421744167,1.4918733346360786,0.0016443784235549612,0.5014245014245015,0.4985754985754986,0.8903133903133903,0.6310541310541311
NQ,ON_VWAP_m2,60,702,3.2417787032927663,-0.0753234047240176,-0.1757622079714667,0.06863797988489537,34.507881147947955,30.888608360301987,1.8377221078146884,1.8914637523689186,0.012791824480889454,0.5085470085470085,0.49145299145299143,0.9145299145299145,0.7108262108262108
NQ,ON_VWAP_m2,120,702,4.488543077259692,-1.1412065956072084,-0.27525407906888777,0.016523147316869602,41.538565752282466,37.50290013884569,2.309514400058392,2.429600346942758,0.006845774408049413,0.5014245014245015,0.4985754985754986,0.9245014245014245,0.7692307692307693
NQ,ON_VWAP_m3,5,513,1.158790479939853,1.4110170124090873,-0.07449221689769969,-0.10669853773975642,10.97185056692797,10.341067983785251,0.6490634380857685,0.6651040466406893,0.022764832546333012,0.50682261208577,0.49317738791423,0.7758284600389863,0.3255360623781676
NQ,ON_VWAP_m3,15,513,0.5158001117561071,2.3296329968145453,-0.05178403380118899,-0.08618936728458311,17.92087555945909,17.406939813392455,1.064378575498967,1.1134006642383107,-0.02583802391775913,0.4853801169590643,0.5146198830409356,0.8499025341130604,0.543859649122807
NQ,ON_VWAP_m3,30,513,2.074196373675477,1.2039020026624985,-0.18784678375780078,-0.05860487677198328,22.959166650314728,23.18706378139359,1.466643731368698,1.548548931751763,-0.0015673506618621822,0.49902534113060426,0.5009746588693957,0.8752436647173489,0.631578947368421
NQ,ON_VWAP_m3,60,513,7.708914688857476,2.2594575582180543,-0.4358769762250171,-0.10893440026810836,30.655590863401812,31.015800111756107,1.8928379353845202,2.115653028274246,-0.06451498002031081,0.46588693957115007,0.5341130604288499,0.9083820662768031,0.723196881091618
NQ,ON_VWAP_m3,120,513,5.955785290294443,2.2082879675747793,-0.40762950447157886,-0.17545255075313929,37.24180524873918,38.0817344280149,2.317053927831136,2.5809340913734586,-0.09795529036751906,0.4580896686159844,0.5419103313840156,0.9259259259259259,0.7699805068226121
NQ,ON_VWAP_p1,5,905,-0.7715237696529584,-1.422044584434961,-0.034869844426713516,-0.012734868319716064,10.7349492806934,11.131490544548797,0.6177813344158029,0.5838365358261051,0.019164151425432107,0.5038674033149171,0.49613259668508286,0.7513812154696132,0.29613259668508285
NQ,ON_VWAP_p1,15,905,0.2626520398462162,-1.4413816010095466,-0.02716239209248053,-0.006126591679352182,16.249389989122392,17.262602995211637,0.9335077550544856,0.983195488053157,-0.017979788462907903,0.49060773480662984,0.5093922651933702,0.8364640883977901,0.5049723756906077
NQ,ON_VWAP_p1,30,905,1.5948912664453019,-1.6283981755951817,-0.022958845243097173,0.051300393781424605,23.087955109311224,22.981549522592104,1.2659054505620078,1.3268473348533019,-0.037307117593460455,0.48287292817679556,0.5171270718232044,0.8696132596685083,0.6187845303867403
NQ,ON_VWAP_p1,60,905,1.9716058017856994,-2.3261882308438007,-0.014777477865629454,0.04179126810315156,28.734938569104997,30.477730228980363,1.6752779099744017,1.720100501167142,-0.05079637426456582,0.47845303867403316,0.5215469613259669,0.8972375690607735,0.687292817679558
NQ,ON_VWAP_p1,120,905,3.3539312524899287,-1.7734257999045742,0.1936784161716681,0.24104279380671662,36.778935765391,36.64870322589104,2.1860128002137684,2.1996339779228244,-0.0022324207860989925,0.4994475138121547,0.5005524861878453,0.9116022099447514,0.7425414364640884
NQ,ON_VWAP_p2,5,718,0.9396378659275797,0.26039549422698033,0.04233083723453791,0.07300866632134091,9.991831974803972,8.604636632334405,0.6320731760774343,0.48636504326273244,0.0975273103712598,0.5389972144846796,0.4610027855153203,0.7562674094707521,0.2757660167130919
NQ,ON_VWAP_p2,15,718,0.4742389192124392,-1.2928774862744123,0.028704476175519848,0.12989964874175366,15.00576276393258,14.62718238706475,0.9559776071687676,0.8475122079239632,0.04204406857693002,0.520891364902507,0.479108635097493,0.8259052924791086,0.49164345403899723
NQ,ON_VWAP_p2,30,718,3.4083283425088666,-0.17693041106549875,0.24394866429619458,0.21398976687165375,19.559689576358323,20.10994933791335,1.2745642081373643,1.1673399219579441,0.04604346564029343,0.5069637883008357,0.49303621169916434,0.8649025069637883,0.6044568245125348
NQ,ON_VWAP_p2,60,718,3.096151505563739,0.38121722124647894,0.24020739300824173,0.2826963081089264,27.10196260888779,26.858037840335328,1.6139331472318323,1.5144131655764075,0.050431588468612946,0.5139275766016713,0.4860724233983287,0.8913649025069638,0.6824512534818942
NQ,ON_VWAP_p2,120,718,5.298786176874273,-1.689465230007003,0.36615060049693837,0.2025607723246834,33.629637529179945,33.291795515491685,1.9255805131590806,2.1278599349085434,-0.0111100875115051,0.4972144846796657,0.5027855153203342,0.9094707520891365,0.7395543175487466
NQ,ON_VWAP_p3,5,520,-0.3345949297649895,-0.6040201220763003,-0.028894256043533843,0.021665557994290922,7.270944112234702,6.903657310496328,0.4712130978439544,0.46909685087064446,0.014914874234360343,0.5076923076923077,0.49230769230769234,0.7942307692307692,0.3057692307692308
NQ,ON_VWAP_p3,15,520,-0.5731371676179151,-1.5525778143839926,-0.04619809022618461,0.0616895413504991,11.46808933111879,12.482405761279551,0.7913501140189676,0.8273650444290435,-0.031422288391237514,0.47884615384615387,0.5211538461538462,0.8884615384615384,0.5403846153846154
NQ,ON_VWAP_p3,30,520,1.5203506026668947,-0.6607508913070695,0.09634896512655125,0.1742470982307705,16.10295208683783,16.291626552079833,1.1153414677860654,1.149833589691823,-0.04540692900736052,0.475,0.525,0.9038461538461539,0.6365384615384615
NQ,ON_VWAP_p3,60,520,4.3813178340788,1.050787570231392,0.2618098967548755,0.271465906246112,23.79022130868998,22.198068450265055,1.6141512667484204,1.5186514099134314,0.004252017748377553,0.5019230769230769,0.4980769230769231,0.9173076923076923,0.7076923076923077
NQ,ON_VWAP_p3,120,520,4.92466713390877,0.532037570231392,0.3622882035297764,0.2667623288085803,30.13923876486706,29.505483362213454,2.061424670915577,1.9700530257718485,0.022877460974806415,0.5096153846153846,0.49038461538461536,0.9326923076923077,0.7653846153846153
NQ,PR_VWAP_0,5,495,1.5224223978766531,1.163121830960352,-0.08047156985368036,-0.022479620418084028,9.480576360056148,10.520532354286843,0.2916227685097517,0.3413436837680112,-0.06052791189810209,0.4727272727272727,0.5272727272727272,0.7777777777777778,0.3333333333333333
NQ,PR_VWAP_0,15,495,2.5330410548249347,0.23786930570782677,-0.10201451173769605,-0.004740503029787464,16.04669600413854,18.10277152317849,0.47831965450870817,0.5805785919292911,-0.1248283660767941,0.4444444444444444,0.5555555555555556,0.8787878787878788,0.5898989898989899
NQ,PR_VWAP_0,30,495,2.7456228580449533,0.07625314409166517,-0.04852685467377441,0.06390719322595963,22.620146478327115,24.989371464320357,0.6850383902986013,0.7833480476019101,-0.04744021303911994,0.4727272727272727,0.5272727272727272,0.9111111111111111,0.6787878787878788
NQ,PR_VWAP_0,60,495,3.914070802125025,-1.273746855908335,-0.04910296537237494,0.08875138505864485,32.03208741715207,31.919695901468003,0.9195091862199847,0.9932411591713325,-0.04446755971845342,0.47474747474747475,0.5252525252525253,0.9353535353535354,0.7575757575757576
NQ,PR_VWAP_0,120,495,7.4551617629940665,-1.6606155427770217,0.024197762328235922,0.13579998849950772,41.79559109744696,37.77653988001475,1.1801578436285365,1.2453624061351085,0.02590190174016563,0.5111111111111111,0.4888888888888889,0.9535353535353536,0.8161616161616162
NQ,PR_VWAP_m1,5,435,-0.7851771564073715,-2.253546985609005,-0.002573629749913714,0.04206286933286884,11.998059606245988,9.855861976511733,0.35983216728584494,0.3263705373843466,0.04971480488457018,0.5218390804597701,0.4781609195402299,0.7908045977011494,0.31724137931034485
NQ,PR_VWAP_m1,15,435,-1.463470933800636,-1.5081446867584303,-0.029860189104158445,0.029184831890147273,18.23047043968927,17.762549794628285,0.5303633041288114,0.5294356948640092,-0.015985866879897243,0.49885057471264366,0.5011494252873563,0.8574712643678161,0.542528735632184
NQ,PR_VWAP_m1,30,435,-3.4009872472670395,-3.6983745718159016,0.03908697896462269,0.07729655316513911,25.384947036941412,23.90125433202593,0.7424338664387969,0.7923064557388948,0.03010749049425999,0.503448275862069,0.496551724137931,0.9011494252873563,0.639080459770115
NQ,PR_VWAP_m1,60,435,-1.102300105849281,-4.658719399402108,-0.0686638714975408,0.02291270121519678,32.12883536089612,31.53282923156985,1.0369948390979409,1.0377596500739459,0.0033781655705308377,0.5011494252873563,0.49885057471264366,0.9195402298850575,0.7172413793103448
NQ,PR_VWAP_m1,120,435,1.3014959971151256,-2.3018228476779705,0.031066908723217223,0.050378442644630185,43.48989361829808,41.24028791386081,1.3204927084613862,1.2810763296374343,-0.026000071491027846,0.49195402298850577,0.5080459770114942,0.9448275862068966,0.7770114942528735
NQ,PR_VWAP_m2,5,370,1.4357863578443357,2.146334540459525,0.034687250860348504,0.07035658290637099,12.626140132141245,11.250324183924931,0.3804491290594696,0.3682328094194921,0.015289573551438236,0.5081081081081081,0.4918918918918919,0.7810810810810811,0.25405405405405407
NQ,PR_VWAP_m2,15,370,0.8369497358089575,0.1220102161352008,0.020702639615229987,0.12463994438827758,21.16362420022324,18.2344389988516,0.6935044106084816,0.5640030996147984,0.11429717996185026,0.5540540540540541,0.44594594594594594,0.8432432432432433,0.4945945945945946
NQ,PR_VWAP_m2,30,370,1.1633128564885737,-1.8692060000810153,-0.006069645320448634,0.06262288400653894,27.246977721340954,25.676621550059735,0.8826562994502913,0.7580415006194549,0.10556904634484043,0.5432432432432432,0.45675675675675675,0.8918918918918919,0.6216216216216216
NQ,PR_VWAP_m2,60,370,4.2909994348169676,0.3584967026216873,-0.08703113077199653,-0.005340857518559847,32.314547823303656,34.37290027862582,1.0630087641043404,0.9945018439226915,0.020646546783161676,0.5027027027027027,0.4972972972972973,0.9108108108108108,0.6837837837837838
NQ,PR_VWAP_m2,120,370,2.887738733515107,-3.5482600541350693,-0.065079204080303,0.15127499336926542,41.14142512062335,43.25880849374062,1.4231584290250199,1.302478445051467,0.04728295862356034,0.5081081081081081,0.4918918918918919,0.9216216216216216,0.7621621621621621
NQ,PR_VWAP_m3,5,278,1.400110481779393,1.5716727139437936,-0.010452385461388863,0.0861457108730108,12.588046199442488,10.522372313494088,0.4126174809465839,0.37172715353123253,0.10385211577252079,0.5287769784172662,0.4712230215827338,0.7482014388489209,0.31654676258992803
NQ,PR_VWAP_m3,15,278,1.8433102474800762,0.8108813470373187,0.0003765104544278756,0.08614000274894083,20.835099115219236,19.006684253224194,0.6902541976380923,0.6447390560917461,0.11314014829298824,0.5287769784172662,0.4712230215827338,0.8273381294964028,0.5035971223021583
NQ,PR_VWAP_m3,30,278,1.2803875232843893,0.11573746214523237,0.06943469559180046,0.1085915158599357,28.28030841110376,25.580408158626142,0.9387473495912868,0.8116485165700529,0.015974775674645707,0.5071942446043165,0.49280575539568344,0.8705035971223022,0.5935251798561151
NQ,PR_VWAP_m3,60,278,5.106220603273414,3.9952338650229304,-0.15903641254534828,0.015077805470141113,37.71296915180983,32.46191494079267,1.2023657605061904,1.0639879782814743,0.03253573039699766,0.5143884892086331,0.4856115107913669,0.8992805755395683,0.6870503597122302
NQ,PR_VWAP_m3,120,278,6.231220603273414,2.193974872217175,-0.12286574508894885,0.12379266063180318,46.67027556685389,40.1979658829373,1.3459862709472747,1.5045386605381568,0.027793446946059057,0.5107913669064749,0.4892086330935252,0.9280575539568345,0.7482014388489209
NQ,PR_VWAP_p1,5,517,0.24057178428665793,-0.8341294021760408,0.014618545838001342,0.013777198150612832,10.292270643521988,9.826155630706126,0.3340169538204919,0.33060942839518126,-0.0244356484278096,0.4835589941972921,0.5164410058027079,0.7911025145067698,0.30754352030947774
NQ,PR_VWAP_p1,15,517,1.5256739109645423,0.4511704044003615,-0.05658531920346497,-0.014707712927671463,14.536499450447081,15.399944375143605,0.5290987406940487,0.5349100714814332,-0.038807128081180725,0.4951644100580271,0.504835589941973,0.8684719535783365,0.5415860735009671
NQ,PR_VWAP_p1,30,517,1.752182627545153,1.013065955657615,-0.010986993854243563,0.0576458756014083,21.064411225575896,20.664140758535723,0.7428055789035688,0.7125376118158682,-0.02621506688385553,0.48936170212765956,0.5106382978723404,0.9032882011605415,0.6499032882011605
NQ,PR_VWAP_p1,60,517,3.1307936648927353,-0.058017216489387034,0.04649050671899006,0.06242799774545151,30.48853254696769,28.183700184101326,0.9352067953880613,0.9307265899788496,0.008805809574127273,0.504835589941973,0.4951644100580271,0.9206963249516441,0.7369439071566731
NQ,PR_VWAP_p1,120,517,2.7788515202464623,-5.062369247437163,-0.002493169325656598,0.08476832427446139,37.3864869434974,35.21350054955292,1.170557258678677,1.1314150523260702,0.015416078513325169,0.5125725338491296,0.4874274661508704,0.9439071566731141,0.8104448742746615
NQ,PR_VWAP_p2,5,460,-0.3267412984259863,-0.13909711205698602,0.017617872012425723,0.009178595092560898,9.455786765625817,9.482188809651689,0.31524547659683033,0.31605469699120736,-0.06809478279513723,0.4826086956521739,0.5173913043478261,0.7739130434782608,0.26521739130434785
NQ,PR_VWAP_p2,15,460,-0.4544600961780816,-1.55920580770916,0.05354705416094094,0.03175567032154226,16.18196532302818,15.093660825425104,0.5056410308188792,0.5333258502985003,0.011331161454785231,0.5043478260869565,0.4956521739130435,0.8434782608695652,0.48478260869565215
NQ,PR_VWAP_p2,30,460,3.6335599616677428,1.1190550618560575,0.010581388697057732,0.0457507992288965,21.280310482639834,19.869922966836384,0.703768872396371,0.710663951529277,0.049837602599245946,0.5152173913043478,0.48478260869565215,0.8891304347826087,0.6065217391304348
NQ,PR_VWAP_p2,60,460,3.9734937542907574,-0.15974928597002952,0.07324671259091403,0.12449598048473279,27.40472253320968,24.731603978669227,0.9235165427651514,0.8899447440241799,0.05148527755504238,0.5239130434782608,0.47608695652173916,0.9043478260869565,0.6630434782608695
NQ,PR_VWAP_p2,120,460,2.6232430614040823,-2.040727546839595,0.044759681042024456,0.13928847095100183,34.21486887993069,31.209521368751666,1.1508629653620734,1.1815453462192713,-0.01746102938792774,0.4956521739130435,0.5043478260869565,0.9217391304347826,0.7282608695652174
NQ,PR_VWAP_p3,5,319,-0.589489129395588,-0.7406130281840397,0.06421287676891532,0.129425982671224,10.34833340215664,5.937971557191304,0.4032132055286703,0.24097532744610103,0.21492211112280973,0.5799373040752351,0.4200626959247649,0.7774294670846394,0.3166144200626959
NQ,PR_VWAP_p3,15,319,0.609385018093235,-0.8542493918204034,0.06447145656410114,0.12160135719912972,16.932514700163665,11.792085297147423,0.6328479466674584,0.42781352386427923,0.1834055348284892,0.5517241379310345,0.4482758620689655,0.8307210031347962,0.5297805642633229
NQ,PR_VWAP_p3,30,319,2.9920731089177934,1.9937129906247377,0.1831638333435416,0.20678955242101807,20.582661861232737,15.17807611850003,0.8321556093591171,0.6099225222079931,0.1834055348284892,0.5736677115987461,0.4263322884012539,0.8589341692789969,0.6206896551724138
NQ,PR_VWAP_p3,60,319,1.080396714129165,-0.1818355987169551,0.25589200632895426,0.2695410995984103,28.796914130845835,19.102730674128907,1.0399045421434538,0.7743671232965628,0.208106215724107,0.5736677115987461,0.4263322884012539,0.8996865203761756,0.7147335423197492
NQ,PR_VWAP_p3,120,319,4.945437673361084,-0.22964124135018393,0.2887375523868472,0.3382736080266886,37.63602096966861,24.067607838824188,1.3185437492392809,1.0122702209708647,0.19581851824251975,0.5799373040752351,0.4200626959247649,0.9216300940438872,0.7554858934169278
NQ,lower_N10_ema_k0,5,1081,-0.5289111249203415,-0.11105112925339657,0.0745135417887175,-0.08312544269031727,13.759420228800991,13.08509819874962,2.357608552202115,2.331644611254331,0.01606341820682725,0.5087881591119334,0.49121184088806663,0.782608695652174,0.2904717853839038
NQ,lower_N10_ema_k0,15,1081,1.2811554251311463,0.49579438416010946,-0.140851109558439,-0.15654222907566348,20.714067986613372,20.441397884576872,3.652003273958094,3.6417573494661877,-0.015448290702181917,0.4921369102682701,0.5078630897317299,0.8547641073080481,0.5060129509713228
NQ,lower_N10_ema_k0,30,1081,1.5804573865116254,0.17225136843393,-0.2665846029346818,0.061478532967842,27.848145072783154,26.65237272952254,4.809497374453473,4.421186095872031,0.005942345154630927,0.5023126734505088,0.4976873265494912,0.8880666049953746,0.6290471785383904
NQ,lower_N10_ema_k0,60,1081,2.7121645504093976,-0.08746186005820693,-0.6267196509150172,0.007485011994967839,36.127971072005494,33.46285529887609,6.1659521094829195,5.584241718738907,0.018897023106176886,0.509713228492137,0.4902867715078631,0.9130434782608695,0.7104532839962997
NQ,lower_N10_ema_k0,120,1081,3.883727882176572,-1.9343628776345252,-0.6197598740572074,0.16855300199961004,45.93952045244987,40.32859194765297,7.622168632670844,7.037673407185089,0.04472779080962232,0.5189639222941721,0.48103607770582796,0.9259944495837188,0.7613320999074931
NQ,lower_N10_ema_k1,5,987,-0.44681681652036787,-0.3820888147345322,0.09932222539604821,0.03567780351959082,13.162755725423267,11.72840859763528,2.2372787780577705,2.187037008039745,0.02090321103818633,0.5086119554204661,0.49138804457953394,0.7862208713272543,0.2917933130699088
NQ,lower_N10_ema_k1,15,987,0.7919060095227906,1.5130479633809693,-0.10241260693475408,-0.17945923371807992,20.2376025459198,20.098321607478283,3.510495678331868,3.5233907411380327,-0.00984550678838294,0.49746707193515705,0.502532928064843,0.8652482269503546,0.5207700101317123
NQ,lower_N10_ema_k1,30,987,1.5216632510955606,0.42591523795037156,-0.2766229407463391,-0.02671154097042874,27.733540114602874,26.212159945816893,4.716752075976475,4.686893869284388,0.018571513662482192,0.5106382978723404,0.48936170212765956,0.8956433637284701,0.6342451874366768
NQ,lower_N10_ema_k1,60,987,2.0431223653977213,-0.24303106397465377,-0.3658525917563597,0.036562091147485654,36.41477928304812,34.175852757891334,5.9781313253829556,5.705256792192187,-0.0014966944704196891,0.49949341438703143,0.5005065856129686,0.9159067882472138,0.7041540020263425
NQ,lower_N10_ema_k1,120,987,3.2128700806224515,-2.97276763945591,-0.528828029639302,0.3633610328146504,46.00901193820391,41.86691814004371,7.644039306809764,7.115995220377506,0.0201105360437119,0.5055724417426545,0.49442755825734547,0.9341438703140831,0.7720364741641338
NQ,lower_N10_ema_k2,5,909,0.6159940310335514,-0.5245842089013799,-0.09668285832942576,-0.015137737516654214,12.019102766634205,11.653799002157939,2.1454749831924658,2.0497350325784316,0.039282859587874405,0.5148514851485149,0.48514851485148514,0.7821782178217822,0.3102310231023102
