run_id,timestamp_utc,git_sha,dataset_hash,stage,hypothesis_id,config_hash,parent_run_id,change_reason,train_period,validation_period,test_period,seed,command,status,primary_metric,selected,notes
g5_0032,2026-07-11T11:45:11.236749+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,378bbdd0ae04,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""relative_volume_10""}",ok,-0.009073661778897351,,
g5_0033,2026-07-11T11:45:13.726628+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,61920f2cec37,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""relative_volume_15""}",ok,-0.0060811693321436945,,
g5_0034,2026-07-11T11:45:16.189250+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,b29cadbdee17,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""relative_volume_30""}",ok,-0.009690708018312403,,
g5_0035,2026-07-11T11:45:18.779558+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,c6aa6b9c8de0,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""relative_volume_60""}",ok,0.00545615853307268,,
g5_0036,2026-07-11T11:45:21.222678+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,649b3270cade,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""return_acceleration_5""}",ok,-0.01607077927970995,,
g5_0037,2026-07-11T11:45:23.705703+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,c1855623d628,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""return_acceleration_10""}",ok,0.028697526818501504,,
g5_0038,2026-07-11T11:45:26.248310+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,c3f6410de38e,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""return_acceleration_15""}",ok,0.013796532700822652,,
g5_0039,2026-07-11T11:45:28.876887+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,489c621de8d6,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""return_acceleration_30""}",ok,0.009300636147561167,,
g5_0040,2026-07-11T11:45:31.409392+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,fa14fbc3399f,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""return_acceleration_60""}",ok,-0.0029344469893616476,,
g5_0041,2026-07-11T11:45:33.963256+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,da2dc5404058,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""overnight_agrees_with_prior_rth""}",ok,-0.0011357700821411046,,
g5_0042,2026-07-11T11:45:36.676197+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,3faeb325519e,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""overnight_minus_priorrth_norm""}",ok,-0.01600432836351195,,
g5_0043,2026-07-11T11:45:38.998721+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,9f47fd797add,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""above_below_prior_close""}",ok,-0.03445643314093938,,
g5_0044,2026-07-11T11:45:41.222023+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,dd5b355d649e,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""broke_prior_rth_high_or_low""}",ok,-0.05071231245673961,,
g5_0045,2026-07-11T11:45:43.644929+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,db714ef3ec0c,,,2018-2022,,,20260711,"{""instrument"": ""ES"", ""feature"": ""finished_inside_prior_rth_range""}",ok,0.016197264992378762,,
g5_0046,2026-07-11T11:45:46.303258+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,0d701cf2adc5,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""overnight_return""}",ok,-0.027408015721220088,,
g5_0047,2026-07-11T11:45:48.849317+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,cf436f0c1899,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""overnight_range""}",ok,-0.0031458002143345725,,
g5_0048,2026-07-11T11:45:51.485007+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,37fe8b323fe3,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_position_0929""}",ok,-0.001695503249139913,,
g5_0049,2026-07-11T11:45:54.371551+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,bc5442486f56,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_efficiency_on""}",ok,-0.0069135981531337504,,
g5_0050,2026-07-11T11:45:57.169233+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,1d2beac85acd,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""dist_from_overnight_high""}",ok,-0.0009759508533539174,,
g5_0051,2026-07-11T11:45:59.871242+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,2d2b7d8fd082,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""dist_from_overnight_low""}",ok,0.0052801392194926095,,
g5_0052,2026-07-11T11:46:02.441152+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,374ee5fe1c74,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""normalized_overnight_volume""}",ok,0.0139726157211931,,
g5_0053,2026-07-11T11:46:05.218195+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,b9432c50dd78,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""dist_0929_from_vwap""}",ok,-0.021238968940206007,,
g5_0054,2026-07-11T11:46:08.103285+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,39bb83ca6652,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""normalized_dist_from_vwap""}",ok,-0.00781332070511924,,
g5_0055,2026-07-11T11:46:10.733003+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,a3579ca1392f,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""vwap_location_in_range""}",ok,0.016500633570977644,,
g5_0056,2026-07-11T11:46:13.375362+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,b6fa972e91e1,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_return_5""}",ok,-0.00596810415289054,,
g5_0057,2026-07-11T11:46:16.002366+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,e871072f37f4,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_return_10""}",ok,-0.01787103210072623,,
g5_0058,2026-07-11T11:46:18.658556+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,c5178090d8a5,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_return_15""}",ok,-0.02878667342289542,,
g5_0059,2026-07-11T11:46:21.437286+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,65faf5a66792,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_return_30""}",ok,-0.013169394805072574,,
g5_0060,2026-07-11T11:46:24.269700+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,3935c6a6303b,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_return_60""}",ok,0.005079548725256728,,
g5_0061,2026-07-11T11:46:26.858027+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,00350d815e9b,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_5""}",ok,-0.01704590737127142,,
g5_0062,2026-07-11T11:46:29.347794+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,cf6f51c7726e,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_10""}",ok,-0.029696332722068966,,
g5_0063,2026-07-11T11:46:31.831624+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,a11c922cbac4,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_15""}",ok,-0.02140016543162505,,
g5_0064,2026-07-11T11:46:34.229933+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,36ededcccf25,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_30""}",ok,-0.01714584649281661,,
g5_0065,2026-07-11T11:46:36.634572+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,c51b1b426746,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""range_60""}",ok,-0.0009954133808118334,,
g5_0066,2026-07-11T11:46:39.264498+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,1e9f2c6db567,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""close_location_5""}",ok,-0.00041236673334004527,,
g5_0067,2026-07-11T11:46:41.945128+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,7c015a1ac7b8,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""close_location_10""}",ok,-0.00408998542022475,,
g5_0068,2026-07-11T11:46:44.681149+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,7d2965e94a63,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""close_location_15""}",ok,-0.01422342004887621,,
g5_0069,2026-07-11T11:46:47.465255+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,539b12d43089,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""close_location_30""}",ok,-0.0008686981053656905,,
g5_0070,2026-07-11T11:46:50.214485+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,51357ef213f2,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""close_location_60""}",ok,0.026108989686072503,,
g5_0071,2026-07-11T11:46:52.880218+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,9a8a78610c89,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_eff_5""}",ok,0.0009786262435184767,,
g5_0072,2026-07-11T11:46:55.434033+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,515680f863f2,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_eff_10""}",ok,-0.010657673457836319,,
g5_0073,2026-07-11T11:46:57.974121+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,3f202e807a2b,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_eff_15""}",ok,-0.02515701818942748,,
g5_0074,2026-07-11T11:47:00.591347+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,6f06d718c0dd,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_eff_30""}",ok,0.015047228698355845,,
g5_0075,2026-07-11T11:47:03.209673+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,7c6786893f2e,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""signed_path_eff_60""}",ok,0.008245031027728406,,
g5_0076,2026-07-11T11:47:05.821959+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,676678df2417,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""relative_volume_5""}",ok,-0.01834383553622076,,
g5_0077,2026-07-11T11:47:08.359223+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,3de3ebc48126,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""relative_volume_10""}",ok,-0.03401876102623214,,
g5_0078,2026-07-11T11:47:10.932914+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,dc9aff06d4ab,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""relative_volume_15""}",ok,-0.027495901677418534,,
g5_0079,2026-07-11T11:47:13.407699+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,f81ddda333ca,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""relative_volume_30""}",ok,-0.022316792336741647,,
g5_0080,2026-07-11T11:47:15.926199+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,eafa5aa96ee4,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""relative_volume_60""}",ok,-0.009941432600069224,,
g5_0081,2026-07-11T11:47:18.451794+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,f344c2fd66e9,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""return_acceleration_5""}",ok,0.00342399410988045,,
g5_0082,2026-07-11T11:47:21.068656+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,07d8020b339f,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""return_acceleration_10""}",ok,-0.02583305605694582,,
g5_0083,2026-07-11T11:47:23.654760+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,d8e445b0de23,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""return_acceleration_15""}",ok,-0.0606491079313277,,
g5_0084,2026-07-11T11:47:26.274401+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,2a35c69e8fa9,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""return_acceleration_30""}",ok,0.01489505413101898,,
g5_0085,2026-07-11T11:47:29.056845+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,66cf635d68da,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""return_acceleration_60""}",ok,-0.011827757351713982,,
g5_0086,2026-07-11T11:47:31.442542+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,9e01766e11c3,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""overnight_agrees_with_prior_rth""}",ok,0.01837061896517426,,
g5_0087,2026-07-11T11:47:34.132136+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,d5fb5ef620dc,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""overnight_minus_priorrth_norm""}",ok,-0.009367508784158107,,
g5_0088,2026-07-11T11:47:36.434294+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,067b6d46321f,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""above_below_prior_close""}",ok,-0.04876007364511251,,
g5_0089,2026-07-11T11:47:38.629619+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,11e44fa1d058,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""broke_prior_rth_high_or_low""}",ok,0.0035013205373287926,,
g5_0090,2026-07-11T11:47:41.002612+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,feature_screen,a808e022f77b,,,2018-2022,,,20260711,"{""instrument"": ""NQ"", ""feature"": ""finished_inside_prior_rth_range""}",ok,-0.005873690235350408,,
g5_0091,2026-07-11T11:47:41.604510+00:00,622315894b4b04b5a74ad6541eb2264ceeba6ab4,see DATA_CONTRACT.md,overnight_screen,effective_n_sensitivity,e984fcc2a4f6,,,2018-2022,,,20260711,"{""instrument"": ""ES""}",ok,,,
