instrument,feature,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,bonferroni_alpha,significant_bonf,quintile_monotonicity_spearman,q0_mean,q4_mean,cov100_n,cov100_acc,cov50_n,cov50_acc,cov30_n,cov30_acc,cov15_n,cov15_acc,mean_y_given_x_pos,mean_y_given_x_neg,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier,n_years,year_2018_mean,year_2018_n,year_2018_spearman,year_2019_mean,year_2019_n,year_2019_spearman,year_2020_mean,year_2020_n,year_2020_spearman,year_2021_mean,year_2021_n,year_2021_spearman,year_2022_mean,year_2022_n,year_2022_spearman
ES,broke_prior_rth_high_or_low,10,Q,1242,-0.06064560789326343,-0.12349055855211936,-0.01214180002458162,-0.060333696665678935,-0.1229006967275564,-0.01283261222300762,0.03890033008075333,6.944444444444444e-05,False,,0.003550156675884554,,1242,0.47639034627492133,621,0.4820261437908497,373,0.47956403269754766,186,0.44751381215469616,,,,,,-0.060696563853150635,5,0.02879448352052533,246,-0.03677776871946419,-0.030575400897185388,249,-0.0484267956837872,-0.04925401615890788,246,-0.10695163092047251,0.03625163776731658,251,-0.09082708606835506,0.03182581345717371,250,-0.012760219440734279
ES,broke_prior_rth_high_or_low,15,R,1242,-0.037032976400026126,-0.08656061006548288,0.014487909810698625,-0.052016000027693854,-0.1020753326304974,0.0025936176996463386,0.07508145053794979,6.944444444444444e-05,False,,0.0499194847020934,,1242,0.5079365079365079,621,0.5066006600660066,373,0.5290858725761773,186,0.5193370165745856,,,,,,-0.052222377615600016,5,0.4847560975609756,246,-0.05318662820484517,0.09136546184738956,249,0.029047236109527075,-0.8729674796747967,246,-0.11249130391042987,0.5089641434262948,251,-0.031847360600997174,0.028,250,-0.05406807314568708
ES,broke_prior_rth_high_or_low,15,Q,1242,-0.06561322463347145,-0.12421729499875545,-0.014930626182638611,-0.0645575460858725,-0.12440636458369557,-0.014767093357684764,0.027090372261832307,6.944444444444444e-05,False,,0.0035675329705092173,,1242,0.46842105263157896,621,0.4721311475409836,373,0.4768392370572207,186,0.4371584699453552,,,,,,-0.06495564448453213,5,0.03916100091427451,246,-0.04558511632365354,-0.02092143346208754,249,-0.038261722924498746,-0.051451453291894246,246,-0.12218147071563562,0.029980409028910193,251,-0.07819223439157993,0.02055472600028098,250,-0.03217263038780612
ES,broke_prior_rth_high_or_low,30,R,1242,-0.01705221696173579,-0.07798264510332055,0.04015980321924821,-0.03113252463020398,-0.08925907435429602,0.021007472217488818,0.2870004163056801,6.944444444444444e-05,False,,0.39049919484702095,,1242,0.5089192025183631,621,0.4910277324632953,373,0.4945652173913043,186,0.5191256830601093,,,,,,-0.03150517907167904,5,0.2306910569105691,246,-0.0700918596660562,0.2700803212851406,249,0.05395028008908048,-0.23780487804878048,246,-0.02152811060179344,1.1444223107569722,251,-0.08709210177705258,0.529,250,-0.004112439550215218
ES,broke_prior_rth_high_or_low,30,Q,1242,-0.04972341759518038,-0.10718149972206888,0.0019834401351747654,-0.05071231245673961,-0.10816096519289385,0.0009165057166555496,0.08269172705619487,6.944444444444444e-05,False,,-0.0024654768001148198,,1242,0.4774396642182581,621,0.46504065040650405,373,0.46866485013623976,186,0.47540983606557374,,,,,,-0.051253696147088884,5,0.023460118372165592,246,-0.08403244371919451,-0.045060020051862104,249,0.012342383331340601,-0.05215086171311781,246,-0.10644052132658902,0.04837102997299548,251,-0.06117387432036063,0.012298468583293755,250,-0.006349867356738378
ES,finished_inside_prior_rth_range,5,R,1242,0.002733313617312963,-0.05293672698822799,0.0506888709293722,0.015871273567840728,-0.0407075320620041,0.06424266934684132,0.5873612027965052,6.944444444444444e-05,False,,0.07648953301127215,,1242,0.4992721979621543,621,0.49093904448105435,373,0.4849315068493151,186,0.5193370165745856,,,,,,0.015713871723006853,5,0.2967479674796748,246,0.033237101597065354,-0.19377510040160642,249,-0.0725597464807043,-0.15955284552845528,246,0.08070755295371679,0.20119521912350596,251,-0.017888134060396327,0.236,250,0.0134184519173377
ES,finished_inside_prior_rth_range,5,Q,1242,0.05569562677855715,0.0008509987621872208,0.108092406163948,0.055333228716398425,0.0008439443503597489,0.10782172845605041,0.05826404285827502,6.944444444444444e-05,False,,0.012111577043199801,,1242,0.521865889212828,621,0.5123558484349259,373,0.5232876712328767,186,0.5,,,,,,0.05421498929586136,5,0.01394202170637633,246,0.13999406597396868,-0.060920231116445185,249,-0.04615616370050522,-0.021314849111968463,246,0.15485853871028188,0.044070125179077976,251,0.016651328541150947,0.08385532142990439,250,-0.005880837371269507
ES,finished_inside_prior_rth_range,10,R,1242,-0.0022920293791142245,-0.05942411465009985,0.05261360953239637,0.009414359488487272,-0.0500535402032641,0.062393772607073655,0.7475479080880076,6.944444444444444e-05,False,,0.12822061191626408,,1242,0.5211062590975255,621,0.5106732348111659,373,0.5027624309392266,186,0.5083798882681564,,,,,,0.009725860618359278,5,0.5589430894308943,246,-0.0007565724288356212,0.17269076305220885,249,-0.07388789615913165,-0.7205284552845529,246,0.04831864673823952,0.2739043824701195,251,0.012504199533904423,0.349,250,0.029634002795747783
ES,finished_inside_prior_rth_range,10,Q,1242,0.03697059444314977,-0.017443195893439897,0.08890298726671012,0.037425378035525945,-0.01682030426590865,0.08985197260018347,0.20050177189476726,6.944444444444444e-05,False,,0.003550156675884554,,1242,0.48703170028818443,621,0.4788273615635179,373,0.4823848238482385,186,0.45901639344262296,,,,,,0.03770682254969458,5,0.02879448352052533,246,0.07575644066957224,-0.030575400897185388,249,-0.0580017057044831,-0.04925401615890788,246,0.13548577375261647,0.03625163776731658,251,0.04249712851309831,0.03182581345717371,250,-0.0142737373412013
ES,finished_inside_prior_rth_range,15,R,1242,0.01842990861742194,-0.039676443598486766,0.07191574863861912,0.02194543052648662,-0.035337846090902854,0.07430242918275756,0.45300994629843316,6.944444444444444e-05,False,,0.0499194847020934,,1242,0.5304347826086957,621,0.5286415711947627,373,0.5397260273972603,186,0.5384615384615384,,,,,,0.022003726624991986,5,0.4847560975609756,246,-0.025840395011349816,0.09136546184738956,249,-0.07830084902089761,-0.8729674796747967,246,0.03330103394334857,0.5089641434262948,251,-0.004037057965829252,0.028,250,0.10289165783299897
ES,finished_inside_prior_rth_range,15,Q,1242,0.032066743840793235,-0.022433940254259117,0.08467580485197201,0.03251692868730935,-0.02271261214316719,0.08455714078238073,0.26609346609062867,6.944444444444444e-05,False,,0.0035675329705092173,,1242,0.4812680115273775,621,0.47797716150081565,373,0.4932249322493225,186,0.4835164835164835,,,,,,0.03285216347512788,5,0.03916100091427451,246,0.027927836827850928,-0.02092143346208754,249,-0.05146323109516274,-0.051451453291894246,246,0.11754675886729155,0.029980409028910193,251,0.01878164476678981,0.02055472600028098,250,0.036826178703332796
ES,finished_inside_prior_rth_range,30,R,1242,0.0044315454489586145,-0.0530313633099822,0.05611815531735926,0.003216485518133131,-0.052717338038823953,0.05744790824225968,0.9124348552596082,6.944444444444444e-05,False,,0.39049919484702095,,1242,0.5093525179856115,621,0.509771986970684,373,0.5,186,0.5108695652173914,,,,,,0.003185075202343949,5,0.2306910569105691,246,-0.005353627387510227,0.2700803212851406,249,-0.09952961445057132,-0.23780487804878048,246,-0.04275809147738267,1.1444223107569722,251,0.021081293745162714,0.529,250,0.08027825791753584
ES,finished_inside_prior_rth_range,30,Q,1242,0.013556095538759033,-0.04484617917001553,0.06405050879498862,0.016197264992378762,-0.04234537761461222,0.06874592941022105,0.5797074889426124,6.944444444444444e-05,False,,-0.0024654768001148198,,1242,0.479136690647482,621,0.4796747967479675,373,0.46883468834688347,186,0.46703296703296704,,,,,,0.01649636067514446,5,0.023460118372165592,246,0.011520088748275665,-0.045060020051862104,249,-0.0935940914881974,-0.05215086171311781,246,0.10161375693487588,0.04837102997299548,251,0.012950834286805974,0.012298468583293755,250,0.02860454766300519
NQ,overnight_return,5,R,1284,-0.09057815230199794,-0.16197264648465656,-0.012175909468670625,-0.04908630668808337,-0.10701318715230687,0.01197876499805335,0.08767772900969195,6.944444444444444e-05,False,-0.6,-0.1507782101167315,-1.3813725490196078,1284,0.4788732394366197,642,0.47417840375586856,385,0.4883116883116883,193,0.43005181347150256,-0.825,1.6507867132867133,-2.4757867132867135,-5.521417561311927,0.6003191482812934,-0.04699519903866796,5,1.966796875,256,-0.07963895164109805,0.835603112840467,257,0.052514310140906705,1.2058823529411764,255,-0.22671912047537038,-1.1647286821705427,258,0.0610044789778372,-1.3585271317829457,258,-0.003737894903355551
NQ,overnight_return,5,Q,1284,-0.04987725926293432,-0.10368773002767405,0.0021610206370405896,-0.028167385435118725,-0.08523203006854159,0.02561568353996612,0.32735679740994694,6.944444444444444e-05,False,-0.7999999999999999,0.034421055481291686,0.0173927396706252,1284,0.48982785602503914,642,0.484375,385,0.4817708333333333,193,0.44559585492227977,0.018444724365670958,0.04989443048501724,-0.03144970611934628,-0.09740877192678912,0.03022710259942919,-0.026998187699564326,5,0.07755847734650126,256,0.008749833027690371,-0.006009653398769016,257,0.07305213684611606,0.027829407287122042,255,-0.2567089911243139,0.025149253805751497,258,0.07324779622346844,0.03801619740567639,258,0.005746106402816902
NQ,overnight_return,10,R,1284,-0.1427158930207634,-0.22428576514793946,-0.056744087077663145,-0.07530883679819143,-0.13144103624635878,-0.015475328811038557,0.008717112652688375,6.944444444444444e-05,False,-0.8999999999999998,1.8044747081712063,-4.5284313725490195,1284,0.48627450980392156,642,0.478125,385,0.4791666666666667,193,0.45077720207253885,-1.7852112676056338,3.147727272727273,-4.9329385403329065,-9.077498676499557,-1.33201836895499,-0.07326666844816704,5,1.8974609375,256,-0.0881867538955126,2.267509727626459,257,0.025495192434611267,-0.6137254901960785,255,-0.27689280836508345,-0.22286821705426357,258,-0.02825368131395146,-1.2877906976744187,258,0.004550384838471101
NQ,overnight_return,10,Q,1284,-0.06849751407193119,-0.12418833282162668,-0.01386985733559929,-0.037254329297194334,-0.09264864721651418,0.018030522561960086,0.1950840434421346,6.944444444444444e-05,False,-0.8999999999999998,0.020099888639939698,-0.01534879940898976,1284,0.48553557466770914,642,0.4734375,385,0.46475195822454307,193,0.3958333333333333,0.006234714969246159,0.0373967052810535,-0.031161990311807344,-0.09597810793509563,0.02669044724518707,-0.03590437488149568,5,0.06242952039666318,256,-0.019104023892030093,0.02491222539400414,257,0.07441311824145863,0.014670309691651317,255,-0.24798629127936533,0.005581367836094513,258,0.048763035698301774,-0.007458250233318715,258,-0.009864792769497173
NQ,overnight_return,15,R,1284,-0.09354100319764318,-0.17068867303916804,-0.010642473844609856,-0.05201279408385812,-0.10910089005395782,0.00816448872317006,0.07033112039848866,6.944444444444444e-05,False,-0.7,-0.16439688715953307,-3.596078431372549,1284,0.4835423197492163,642,0.475,385,0.4701298701298701,193,0.44559585492227977,-0.8954225352112676,1.9248251748251748,-2.8202477100364423,-7.342520468088249,1.6472240039889678,-0.04987976913640682,5,1.6201171875,256,-0.030665578461927932,1.534046692607004,257,0.09018511193751622,-0.16568627450980392,255,-0.17979371564946656,0.0562015503875969,258,-0.054291254049861244,-1.3449612403100775,258,0.00625763731003195
NQ,overnight_return,15,Q,1284,-0.05894967375255538,-0.11271862280697574,-0.0044969193162208605,-0.0256251012404264,-0.08046259887130434,0.02624922914522191,0.3729241024837473,6.944444444444444e-05,False,-0.7,0.014776276930625736,-0.0013882750491275469,1284,0.4836193447737909,642,0.4750778816199377,385,0.4649350649350649,193,0.44559585492227977,0.011382919905253093,0.03080481051826717,-0.019421890613014078,-0.08700072150851629,0.038622503477803743,-0.024108979600230254,5,0.05849152659106546,256,-0.017555451563423804,0.032607037612159814,257,0.09070439104310751,0.012361963683575092,255,-0.21453665147635734,0.012078062867864689,258,0.04322111502795764,-0.01830751495121965,258,-0.010793272796001696
NQ,overnight_return,30,R,1284,-0.04002688031742511,-0.12285436755972078,0.04322722852998665,-0.019461252203579082,-0.07557763730144024,0.04164925533099206,0.49864469393105937,6.944444444444444e-05,False,-0.3,1.0058365758754864,0.6009803921568627,1284,0.490625,642,0.4750778816199377,385,0.4987012987012987,193,0.47668393782383417,1.1992957746478874,2.7530594405594404,-1.553763665911553,-7.907822318526543,3.3888895215699746,-0.01842168791687284,5,1.0947265625,256,-0.06574309259800676,2.019455252918288,257,0.09503405606325602,3.069607843137255,255,-0.14458167683169226,2.729651162790698,258,-0.05169848223721108,0.4786821705426357,258,0.11054871957021382
NQ,overnight_return,30,Q,1284,-0.05653666565373841,-0.10783215967586342,-0.002548557918240704,-0.027408015721220088,-0.08186701601299516,0.02588403042365605,0.3405732722331447,6.944444444444444e-05,False,-0.7,0.014415221079859587,-0.019989944268745893,1284,0.47104851330203446,642,0.4501557632398754,385,0.4597402597402597,193,0.46113989637305697,-0.00048285716657231047,0.019884297307315293,-0.020367154473887605,-0.08356966490737983,0.0359025619167459,-0.02591499634467583,5,0.03381137610590682,256,-0.036973079263301,0.0010153414963595011,257,0.09924407517540862,0.0022147948757994707,255,-0.17768748159456088,0.015066158643924781,258,-0.003828183494310508,-0.013266018014142098,258,0.00735447999636721
NQ,overnight_range,5,R,1284,-0.025692780396356286,-0.10371863410199703,0.04675192809468743,0.011232865924430289,-0.05502540795508909,0.06587698388130594,0.6961605824329404,6.944444444444444e-05,False,0.19999999999999998,0.32655038759689925,2.0311284046692606,1284,0.51328125,642,0.528125,385,0.5208333333333334,193,0.533678756476684,,,,,,0.013105285087599047,5,1.966796875,256,0.12762756782056422,0.835603112840467,257,0.02020431261024056,1.2058823529411764,255,0.052108995721671096,-1.1647286821705427,258,0.040965101855762305,-1.3585271317829457,258,-0.034307288390449275
NQ,overnight_range,5,Q,1284,0.010131615666523135,-0.04627984962035996,0.059591170925053956,0.01861165677569256,-0.03884805374413342,0.06946707017591644,0.5175812837312099,6.944444444444444e-05,False,0.3,0.016308636204619233,0.08605410471082302,1284,0.5125,642,0.5054602184087363,385,0.509090909090909,193,0.5595854922279793,,,,,,0.020510122725689466,5,0.07755847734650126,256,0.01818588229046002,-0.006009653398769016,257,0.0417249774033425,0.027829407287122042,255,-0.029668249567142785,0.025149253805751497,258,0.019111122058789395,0.03801619740567639,258,0.10306730375684736
NQ,overnight_range,10,R,1284,-0.07671388542414943,-0.16844991713300023,0.013286083716025104,-0.017602565015420384,-0.07703889734031776,0.037677660455298204,0.5405461219255465,6.944444444444444e-05,False,-0.49999999999999994,0.688953488372093,-1.6595330739299612,1284,0.5176194205168363,642,0.49921996879875197,385,0.484375,193,0.48186528497409326,,,,,,-0.015306025970215423,5,1.8974609375,256,0.08123069473132412,2.267509727626459,257,0.10169801580272697,-0.6137254901960785,255,0.006422006563199356,-0.22286821705426357,258,-0.004436698133729463,-1.2877906976744187,258,-0.08941799117439266
NQ,overnight_range,10,Q,1284,-0.020056890756409783,-0.0770528456251998,0.028031738346984355,-0.0017074896411051845,-0.059226440924025237,0.04604069239334431,0.9526668702109662,6.944444444444444e-05,False,0.39999999999999997,0.018402065811544212,0.04181863303967412,1284,0.4972677595628415,642,0.4984375,385,0.4934725848563969,193,0.5104166666666666,,,,,,0.0002533541443737972,5,0.06242952039666318,256,0.05884071723013917,0.02491222539400414,257,0.05018308777442145,0.014670309691651317,255,-0.035296601713930294,0.005581367836094513,258,0.008597812542778615,-0.007458250233318715,258,0.04555186451843824
NQ,overnight_range,15,R,1284,-0.08159040093699192,-0.15771124087881389,-0.0051423859690998405,-0.013079895184268343,-0.06418255404395987,0.043795627267477176,0.6493057119038241,6.944444444444444e-05,False,-0.19999999999999998,0.9060077519379846,-3.7830739299610894,1284,0.525039123630673,642,0.5117004680187207,385,0.4961038961038961,193,0.48186528497409326,,,,,,-0.010787319915922081,5,1.6201171875,256,0.061856295073846795,1.534046692607004,257,0.037943131169396786,-0.16568627450980392,255,-0.05021554445966184,0.0562015503875969,258,-0.052300406249660925,-1.3449612403100775,258,-0.06681238353467042
NQ,overnight_range,15,Q,1284,-0.0396427575136424,-0.09521923114487259,0.008855226121884031,-0.01720640737687089,-0.07699073372339575,0.03257206891778369,0.5496988739607627,6.944444444444444e-05,False,-0.6,0.0253638811598465,0.012758794567846728,1284,0.5054517133956387,642,0.5015576323987538,385,0.4857142857142857,193,0.47150259067357514,,,,,,-0.015295455393225067,5,0.05849152659106546,256,0.033076445631115135,0.032607037612159814,257,0.048336152087744395,0.012361963683575092,255,-0.04540170562948272,0.012078062867864689,258,-0.007302645324570095,-0.01830751495121965,258,0.010684656164529911
NQ,overnight_range,30,R,1284,-0.002859635604448588,-0.07311886616240294,0.07308948706636956,0.02405595694548408,-0.02679487000095657,0.08156226597578045,0.40291470526204365,6.944444444444444e-05,False,0.0,0.5794573643410853,0.3657587548638132,1284,0.5335413416536662,642,0.5295950155763239,385,0.535064935064935,193,0.538860103626943,,,,,,0.02256374185535969,5,1.0947265625,256,0.059361347903975015,2.019455252918288,257,0.03188110709659353,3.069607843137255,255,-0.02050838444793997,2.729651162790698,258,-0.004524720089610732,0.4786821705426357,258,-0.014084066620070543
NQ,overnight_range,30,Q,1284,-0.024553260640954862,-0.07439724920920311,0.027026168831061115,-0.0031458002143345725,-0.0574272445482436,0.04514576007455757,0.9129178173725658,6.944444444444444e-05,False,0.0,0.014527339493762574,0.0038692591835910845,1284,0.49375,642,0.4937694704049844,385,0.4831168831168831,193,0.46632124352331605,,,,,,-0.0017648033582004419,5,0.03381137610590682,256,0.05378361488090224,0.0010153414963595011,257,0.026029001984157668,0.0022147948757994707,255,-0.03407872920560314,0.015066158643924781,258,-0.018631388736244026,-0.013266018014142098,258,0.006672513005922315
NQ,range_position_0929,5,R,1284,-0.012407172891923566,-0.06765545279865619,0.04361627294038561,0.002976026853201438,-0.04913785768859337,0.05757285998300106,0.9176002981701183,6.944444444444444e-05,False,-0.3,1.8278210116731517,1.325875486381323,1284,0.5094043887147336,642,0.49765990639625585,385,0.515625,193,0.5181347150259067,0.15551724137931033,0.4,-0.2444827586206897,-3.102526716371544,3.1985861292326754,0.0030123118737748413,5,1.966796875,256,-0.02303264709565921,0.835603112840467,257,0.027332503131868295,1.2058823529411764,255,-0.13266733457018381,-1.1647286821705427,258,0.11923021896107713,-1.3585271317829457,258,-0.0014207701822368218
NQ,range_position_0929,5,Q,1284,0.022221766337474427,-0.03041926397930163,0.07432430678168082,0.025231193947901416,-0.030016774324242337,0.07813546423168852,0.38031988457848476,6.944444444444444e-05,False,0.3,0.03950566890877232,0.10172694326852746,1284,0.5109717868338558,642,0.516380655226209,385,0.548051948051948,193,0.5544041450777202,0.04197197368723569,0.019077795259141914,0.022894178428093773,-0.037846327978819164,0.09725776012456197,0.0248541828776839,5,0.07755847734650126,256,0.06283028655648304,-0.006009653398769016,257,0.03387057179071528,0.027829407287122042,255,-0.15167684181791025,0.025149253805751497,258,0.11209514351287041,0.03801619740567639,258,0.06955927184150666
NQ,range_position_0929,10,R,1284,-0.04378694929783325,-0.10035025258272062,0.01006442923783454,-0.0269792787770718,-0.07979716229103609,0.02464546355940415,0.34818387918516236,6.944444444444444e-05,False,-0.7999999999999999,3.3988326848249026,-0.20038910505836577,1284,0.5058915946582875,642,0.49686520376175547,385,0.5209424083769634,193,0.5130890052356021,-0.8644827586206897,1.8869369369369369,-2.7514196955576264,-6.487850031065548,1.6977928704566543,-0.027553538929246488,5,1.8974609375,256,-0.05036221188856667,2.267509727626459,257,0.0009503455500611455,-0.6137254901960785,255,-0.18458852892608874,-0.22286821705426357,258,0.015846357243167464,-1.2877906976744187,258,0.029164801832441977
NQ,range_position_0929,10,Q,1284,0.010268728535763048,-0.04444031159820327,0.06244998965929601,0.01285055297647155,-0.041864819606984925,0.06471840746668041,0.6550534999172342,6.944444444444444e-05,False,0.3,0.02340412710197741,0.07496225034182159,1284,0.5058731401722788,642,0.496875,385,0.5221932114882507,193,0.5130890052356021,0.026176547673123184,0.009221818498991606,0.01695472917413158,-0.042535307469958844,0.091322564664174,0.012435863875265688,5,0.06242952039666318,256,0.029398958247486916,0.02491222539400414,257,0.035777375402812395,0.014670309691651317,255,-0.15004255448509593,0.005581367836094513,258,0.08363663996530499,-0.007458250233318715,258,0.05721844318361462
NQ,range_position_0929,15,R,1284,-0.02411641168514658,-0.08328699020239771,0.027577402302146163,-0.013593967636349765,-0.07008804318222668,0.038700880146219814,0.6364978830815813,6.944444444444444e-05,False,-0.3,1.9620622568093384,-0.4474708171206226,1284,0.5062794348508635,642,0.49059561128526646,385,0.4960835509138381,193,0.4895833333333333,-0.13896551724137932,0.8806306306306306,-1.01959614787201,-5.504308170239204,4.0505369680024845,-0.014473397673613952,5,1.6201171875,256,-0.027536815011439342,1.534046692607004,257,0.06379855656741083,-0.16568627450980392,255,-0.117128809166817,0.0562015503875969,258,-0.0026266705589370848,-1.3449612403100775,258,0.019878135274431503
NQ,range_position_0929,15,Q,1284,0.014952084873365542,-0.039451620750239155,0.0644698315523351,0.01666933265240942,-0.036424831810805296,0.06579964139808697,0.5622278717090092,6.944444444444444e-05,False,0.3,0.021095483627402968,0.07736626960377103,1284,0.50390625,642,0.5,385,0.5116883116883116,193,0.49740932642487046,0.03101183279537594,0.001608861026211698,0.02940297176916424,-0.02960297351854171,0.10334491572229541,0.015900469799451884,5,0.05849152659106546,256,0.012180487294610756,0.032607037612159814,257,0.04473349614852552,0.012361963683575092,255,-0.12153277091015435,0.012078062867864689,258,0.08103094015352039,-0.01830751495121965,258,0.04079020140751773
NQ,range_position_0929,30,R,1284,-0.012263832031085456,-0.06951571403176193,0.0462961966025815,-0.019322472746847362,-0.06960007117771644,0.03273839451537146,0.5017126104966447,6.944444444444444e-05,False,-0.09999999999999999,2.377431906614786,0.07198443579766536,1284,0.49295774647887325,642,0.48286604361370716,385,0.4831168831168831,193,0.46113989637305697,2.1882758620689655,1.2256756756756757,0.9626001863932898,-4.9867757067412235,7.757142823858334,-0.020574005733331395,5,1.0947265625,256,-0.027227397891268768,2.019455252918288,257,0.02847683126637436,3.069607843137255,255,-0.1456131717063645,2.729651162790698,258,-0.0461971911699788,0.4786821705426357,258,0.10077426752962684
NQ,range_position_0929,30,Q,1284,-0.0017578338148480726,-0.05753044559808478,0.04962111040040566,-0.001695503249139913,-0.05602653000144813,0.050706536063429494,0.9529987583188353,6.944444444444444e-05,False,0.09999999999999999,0.011547131770150479,0.024260395849566806,1284,0.4843260188087774,642,0.4789391575663027,385,0.4623376623376623,193,0.44041450777202074,0.014247455041942629,-0.0037086997678957424,0.017956154809838372,-0.03629416222000966,0.09491331676835645,-0.0028550317647135864,5,0.03381137610590682,256,-0.008120432457911553,0.0010153414963595011,257,0.041208109987985846,0.0022147948757994707,255,-0.12798937296784954,0.015066158643924781,258,0.026742649990025184,-0.013266018014142098,258,0.04382839335429334
NQ,signed_path_efficiency_on,5,R,1284,-0.04989999089140479,-0.10872122331316608,0.007348479465695428,-0.03400405897580933,-0.08836226845709658,0.02145542074600818,0.23698715774768386,6.944444444444444e-05,False,-0.6,1.485408560311284,0.3842412451361868,1284,0.4788732394366197,642,0.49059561128526646,385,0.5026041666666666,193,0.44559585492227977,-0.825,1.6507867132867133,-2.4757867132867135,-5.521417561311927,0.6003191482812934,-0.03276138624420414,5,1.966796875,256,-0.05270758956572611,0.835603112840467,257,0.02920706072409805,1.2058823529411764,255,-0.21444065676989085,-1.1647286821705427,258,0.07503199938116882,-1.3585271317829457,258,-0.005902492872422799
NQ,signed_path_efficiency_on,5,Q,1284,-0.015576745083921472,-0.07575040201624861,0.03717599577701957,-0.008779589913229094,-0.06685604313102349,0.04552289642764547,0.7602017940171382,6.944444444444444e-05,False,-0.09999999999999999,0.04890350163978125,0.05230839874763855,1284,0.48982785602503914,642,0.5086071987480438,385,0.5324675324675324,193,0.46113989637305697,0.018444724365670958,0.04989443048501724,-0.03144970611934628,-0.09740877192678912,0.03022710259942919,-0.009170175788987895,5,0.07755847734650126,256,0.02478047517436175,-0.006009653398769016,257,0.05368209653220926,0.027829407287122042,255,-0.22689558057224418,0.025149253805751497,258,0.08381409637729913,0.03801619740567639,258,0.016459676047194175
NQ,signed_path_efficiency_on,10,R,1284,-0.06791047633720178,-0.12264731894786189,-0.013888771360017147,-0.05350318570896934,-0.10508783794452389,0.000379290193617696,0.06264146338569487,6.944444444444444e-05,False,-0.8999999999999998,3.6284046692607004,-1.8346303501945525,1284,0.48627450980392156,642,0.493730407523511,385,0.5026041666666666,193,0.453125,-1.7852112676056338,3.147727272727273,-4.9329385403329065,-9.077498676499557,-1.33201836895499,-0.05213521204109806,5,1.8974609375,256,-0.057536141612361306,2.267509727626459,257,0.009490723316042858,-0.6137254901960785,255,-0.2421657854904745,-0.22286821705426357,258,-0.007601567061711855,-1.2877906976744187,258,0.0130938495038796
NQ,signed_path_efficiency_on,10,Q,1284,-0.024584491760052986,-0.08034428918061651,0.027791982013718606,-0.014090426426515635,-0.07292362842347126,0.04179297904743339,0.6242309463860911,6.944444444444444e-05,False,-0.39999999999999997,0.058532679227703256,0.03349055972351842,1284,0.48553557466770914,642,0.4914196567862715,385,0.4947916666666667,193,0.421875,0.006234714969246159,0.0373967052810535,-0.031161990311807344,-0.09597810793509563,0.02669044724518707,-0.013873888211730918,5,0.06242952039666318,256,0.006864783962273439,0.02491222539400414,257,0.055751372959045455,0.014670309691651317,255,-0.20577192243525846,0.005581367836094513,258,0.061298576429077774,-0.007458250233318715,258,-0.0003633559697115735
NQ,signed_path_efficiency_on,15,R,1284,-0.03325359816439956,-0.09206106622583982,0.02319193579890479,-0.03149181190788822,-0.08620834993307487,0.02030238157446953,0.2734627415842301,6.944444444444444e-05,False,-0.8999999999999998,1.3881322957198443,-1.4036964980544746,1284,0.4835423197492163,642,0.48194662480376765,385,0.4921875,193,0.47668393782383417,-0.8954225352112676,1.9248251748251748,-2.8202477100364423,-7.342520468088249,1.6472240039889678,-0.02982601127679849,5,1.6201171875,256,-0.017620404885906722,1.534046692607004,257,0.08245608983524054,-0.16568627450980392,255,-0.15883118705272012,0.0562015503875969,258,-0.039018866568617326,-1.3449612403100775,258,0.018775479829564998
NQ,signed_path_efficiency_on,15,Q,1284,-0.011721630684691413,-0.06507972099230624,0.04198696402486681,-0.0011467495794199103,-0.058731187146008446,0.053642165285930805,0.9682008541190961,6.944444444444444e-05,False,-0.3,0.05632137697402204,0.04201720043669852,1284,0.4836193447737909,642,0.4953271028037383,385,0.5012987012987012,193,0.45595854922279794,0.011382919905253093,0.03080481051826717,-0.019421890613014078,-0.08700072150851629,0.038622503477803743,-0.0003040669223602406,5,0.05849152659106546,256,0.010895680280867981,0.032607037612159814,257,0.07344655735005909,0.012361963683575092,255,-0.17789390190334523,0.012078062867864689,258,0.058227156415215094,-0.01830751495121965,258,-0.0006491493017191294
NQ,signed_path_efficiency_on,30,R,1284,-0.003930720343133147,-0.06249580101730409,0.05716335544922357,-0.012540299046288403,-0.06772797852336841,0.0441123805293811,0.6628616372998399,6.944444444444444e-05,False,-0.3,1.9737354085603114,1.4221789883268483,1284,0.490625,642,0.4797507788161994,385,0.4857142857142857,193,0.48704663212435234,1.1992957746478874,2.7530594405594404,-1.553763665911553,-7.907822318526543,3.3888895215699746,-0.014685570746024211,5,1.0947265625,256,-0.04630806368702276,2.019455252918288,257,0.06941250329980905,3.069607843137255,255,-0.13026705265403574,2.729651162790698,258,-0.04011825917902341,0.4786821705426357,258,0.1127867319782607
