instrument,feature,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,significant_bonf,quintile_monotonicity_spearman,cov100_acc,cov50_acc,cov30_acc,cov15_acc,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier
ES,close_location_10,30,Q,1283,0.01732131845815294,-0.03457641699666325,0.07616021611371758,0.01773230331556564,-0.03402744820933767,0.07716384587644372,0.5377241053678308,False,0.3,0.5161290322580645,0.5157728706624606,0.5249343832020997,0.5052631578947369,0.011895320214889624,-0.04138174729592201,0.07887617956293673,0.01929442703231985
ES,close_location_15,5,R,1283,-0.02869249337116188,-0.07953721945504469,0.02292318917639558,0.00434813375646213,-0.045825820432944614,0.06072858236195185,0.879898693215369,False,-0.6,0.4983388704318937,0.5248,0.526595744680851,0.5459459459459459,-0.4068846788525007,-0.9831229967948718,0.2509635218329522,0.005157564698525181
ES,close_location_15,5,Q,1283,-0.028681370754708863,-0.08279138662747626,0.02195415639552105,-0.027274068002452932,-0.081759713466958,0.02467079825713533,0.3431279479199749,False,-0.6,0.4759933774834437,0.49206349206349204,0.47733333333333333,0.5052631578947369,-0.05207866001733515,-0.11908371703950973,0.014683259854142235,-0.026651271529206585
ES,close_location_15,10,R,1283,-0.001898493749643043,-0.05683757635120011,0.054405682459404366,0.014663082644711986,-0.036793521201978346,0.0711281224372507,0.6103489546983571,False,0.3,0.5099337748344371,0.5213946117274167,0.5328083989501312,0.5526315789473685,-0.33815689261233817,-1.153984791507997,0.6213369113353636,0.01573737458628791
ES,close_location_15,10,Q,1283,0.0007982588623464367,-0.04960216431078954,0.0588720533062164,0.0028832486795191026,-0.04729480770263012,0.06231021420921508,0.9201914737762937,False,0.19999999999999998,0.5024671052631579,0.5228346456692914,0.5314136125654451,0.5368421052631579,-0.023048450847460378,-0.09095544853619583,0.04102658721924955,0.003976515328327434
ES,close_location_15,15,R,1283,-0.027484122901484696,-0.08113364667658966,0.029132032402241895,-0.005532231462756387,-0.05994682721826365,0.04810422869868778,0.8475496840018477,False,-0.6,0.5136251032204789,0.5198098256735341,0.5236842105263158,0.5555555555555556,-0.7745382711348058,-1.7250164619827366,0.21703716044681345,-0.004941601424867766
ES,close_location_15,15,Q,1283,0.0032747814683640633,-0.046376951870588434,0.060467903273189856,0.00587788264940996,-0.045014723518984286,0.06446663052847083,0.8381522971475623,False,0.19999999999999998,0.5066006600660066,0.5213270142180095,0.5235602094240838,0.5421052631578948,-0.02058260971687519,-0.08422021771774474,0.043482344578631434,0.007040721429732801
ES,close_location_15,30,R,1283,0.017663421740070646,-0.03193181883096871,0.07418691890247597,0.018351024466762903,-0.03038532265263714,0.07150964870537506,0.5236262429198222,False,0.3,0.5016420361247947,0.529874213836478,0.5354330708661418,0.5416666666666666,-0.3916523863924854,-1.5538845320830161,0.8301426837395276,0.019588422485773048
ES,close_location_15,30,Q,1283,0.01136653795982547,-0.0400335611172036,0.07372560655713807,0.012663484396130006,-0.03910763093715221,0.07393788018972965,0.6598814737626424,False,0.3,0.505332239540607,0.5244094488188976,0.5210526315789473,0.5238095238095238,-0.011683280911265834,-0.07438796959766922,0.05253933519913938,0.014236252670107474
ES,close_location_30,5,R,1283,-0.03332657490241833,-0.08449139993498077,0.020619704722979467,0.0043420098148709806,-0.04627514145434959,0.05585086911499377,0.8800665661770799,False,-0.49999999999999994,0.5090311986863711,0.5262321144674086,0.526595744680851,0.5698924731182796,-0.34364351602766535,-0.9320438782193735,0.33976516019867875,0.004021032857996689
ES,close_location_30,5,Q,1283,-0.016754439563627342,-0.07185600309330799,0.03353269153394294,-0.015901630156791306,-0.07083936344710377,0.035334542444408465,0.580520409362324,False,-0.3,0.4967159277504105,0.49206349206349204,0.49868073878627966,0.5235602094240838,-0.017770624019763488,-0.082435274156968,0.041689396528405524,-0.01819690001457305
ES,close_location_30,10,R,1283,-0.0142129364745047,-0.06675111271563561,0.04198418809189998,0.007742179671363696,-0.045285917170348036,0.06006052413475834,0.7878955067453026,False,-0.19999999999999998,0.5237704918032787,0.5174603174603175,0.5026455026455027,0.544973544973545,-0.3427234165321606,-1.1939652584465914,0.505165569175107,0.008267197433522316
ES,close_location_30,10,Q,1283,0.009040451111534753,-0.039273150244271526,0.061286124395890026,0.010378967786097454,-0.039085184921623814,0.06228441563718034,0.7183388323852444,False,0.09999999999999999,0.5154723127035831,0.5189274447949527,0.518324607329843,0.5684210526315789,0.012726244192564651,-0.04805752163630688,0.07251330490781698,0.010833053465363953
ES,close_location_30,15,R,1283,-0.025454009091123903,-0.07612111667873966,0.03040248311320125,0.005236127371175232,-0.04521122289865263,0.058479698409055765,0.8556173080420186,False,-0.6,0.5204248366013072,0.5308056872037915,0.5289473684210526,0.5767195767195767,-0.7627663805001286,-1.7832782150849533,0.16646968350136787,0.005282012361523047
ES,close_location_30,15,Q,1283,0.012492420089121594,-0.037855774489609625,0.0658618894365631,0.013874646686681211,-0.03531013077659471,0.06848854247627388,0.6296838695994993,False,0.09999999999999999,0.5224489795918368,0.5244094488188976,0.5196850393700787,0.5608465608465608,0.01722206116184091,-0.04995390922314281,0.08009352301497488,0.014388860459538421
ES,close_location_30,30,R,1283,0.002868052787585556,-0.047484526095730284,0.058501443312641774,0.009046700609834174,-0.0398595434040348,0.06551479102947386,0.7532328791897807,False,-0.09999999999999999,0.5065040650406504,0.521193092621664,0.5380577427821522,0.5602094240837696,-0.5520051151293988,-1.8220134291640349,0.7075400399229611,0.00896452962919698
ES,close_location_30,30,Q,1283,0.01799646685336627,-0.030282124605941405,0.07649592335094095,0.018182374004891356,-0.029981353312318364,0.07611742017159706,0.5274501795280431,False,0.6,0.5130081300813009,0.5259026687598116,0.5196850393700787,0.544973544973545,0.007635858900211845,-0.06507614823953872,0.06368856393056574,0.018697664387488
ES,close_location_60,5,R,1281,-0.0297460134393871,-0.0820996745840623,0.02347783447345687,0.005860574313352837,-0.04666457504805399,0.05923564859638238,0.8387467248174296,False,-0.49999999999999994,0.5109135004042037,0.5231259968102073,0.5053475935828877,0.5081081081081081,-0.19249695279023887,-0.7672629616365716,0.4456630194393132,0.005552349402901808
ES,close_location_60,5,Q,1281,0.005474521374131126,-0.04981881392199463,0.05831354695375054,0.003703363774981587,-0.05108411702328614,0.0568878774411603,0.8976812224886108,False,-0.09999999999999999,0.5096930533117933,0.5262321144674086,0.4973544973544973,0.47643979057591623,0.003331268336352491,-0.047929542000094014,0.07601057216906257,0.001435362402078255
ES,close_location_60,10,R,1281,-0.023624169896171127,-0.08001575694823634,0.036007279313620785,-0.006772705742282809,-0.06010178286693473,0.04988743157341358,0.8140770323162423,False,-0.7,0.5052461662631155,0.5215311004784688,0.5039787798408488,0.5080213903743316,-0.45144820999987434,-1.2827313837473768,0.36245770033047964,-0.006262021085421987
ES,close_location_60,10,Q,1281,0.015934499121926803,-0.033006110683853736,0.06649175071517924,0.014006180487417677,-0.03419003894531263,0.0653116490117735,0.6267097510847726,False,0.6,0.5188452285485164,0.5395569620253164,0.5211640211640212,0.5263157894736842,0.012708888292602189,-0.044445343651453084,0.08325669018458468,0.014473741682790428
ES,close_location_60,15,R,1281,-0.024061085602894255,-0.07749989969286146,0.032795061794980554,-0.004483071883172343,-0.059074996474062204,0.051591570066151324,0.8762970499229603,False,-0.3,0.5104501607717041,0.5110759493670886,0.5263157894736842,0.5159574468085106,-0.33464960229200436,-1.207597840564959,0.66943174250135,-0.0044324036441590105
ES,close_location_60,15,Q,1281,0.014440128583576912,-0.03280192927749082,0.06421550878179279,0.012395494631143892,-0.03509620405148941,0.06151974722365217,0.6668857112892284,False,0.49999999999999994,0.5096463022508039,0.526984126984127,0.5092838196286472,0.48677248677248675,0.010557934436641207,-0.04274561996185881,0.07679669258228866,0.012951313555555233
ES,close_location_60,30,R,1281,-0.0065312216711513596,-0.05173545211077326,0.0468326613993228,-0.004388015931866565,-0.04885080399762962,0.04852943881683865,0.8788995417373582,False,-0.09999999999999999,0.5028022417934348,0.5055292259083728,0.5118733509234829,0.5392670157068062,0.08696611000113091,-0.9232531320290019,1.3112897393850291,-0.004486064900076672
ES,close_location_60,30,Q,1281,0.014368376650780732,-0.0353737630524161,0.06797842014507717,0.012472688044193903,-0.036443641940493945,0.06544013378072891,0.6649371289799579,False,0.49999999999999994,0.5067945643485212,0.5220125786163522,0.5209424083769634,0.5210526315789473,0.013619399783559256,-0.042700428141738675,0.08773261217148087,0.013015010754032781
ES,signed_path_eff_5,5,R,1281,-0.025470288650168784,-0.07758792904772654,0.028270926764213687,-0.007791981120884068,-0.06027247337310278,0.04478001191129132,0.7867267874941126,False,-0.49999999999999994,0.5008576329331046,0.5024077046548957,0.5013404825737265,0.5163043478260869,-0.3189680350018573,-0.9588279276201062,0.288873746338614,-0.007474963768063111
ES,signed_path_eff_5,5,Q,1281,-0.015655026818017715,-0.06582525330776297,0.037635839810096744,-0.020042282683341878,-0.0721608576209938,0.032277178091306966,0.48642019935075265,False,-0.7999999999999999,0.48240343347639486,0.47611464968152867,0.48936170212765956,0.5080213903743316,-0.029721026456618088,-0.09954222105391676,0.036561555469982986,-0.019638154925798203
ES,signed_path_eff_5,10,R,1281,0.012387041205501746,-0.0448987775405971,0.07052877114999635,0.02126727714192697,-0.029543381061543205,0.07731849293888722,0.4601699943154878,False,0.09999999999999999,0.5077186963979416,0.5229793977812995,0.525065963060686,0.5445026178010471,-0.03822444402226464,-0.9043734776715712,0.7954012744316877,0.022236045880211646
ES,signed_path_eff_5,10,Q,1281,0.0044013614715932665,-0.04764170116984223,0.05979877229875656,0.002552553623154455,-0.04979613000076214,0.05719121228451986,0.9293747387469429,False,0.19999999999999998,0.502127659574468,0.5007898894154819,0.5118110236220472,0.5130890052356021,-0.006555468725867361,-0.07660405520709752,0.06336980154450213,0.003185416030131591
ES,signed_path_eff_5,15,R,1281,-0.017157384021416467,-0.07344918338266165,0.04242166888611133,-0.0034582644693897987,-0.05831822595528752,0.05387286584567053,0.9044193923335488,False,-0.6,0.5106928999144568,0.5229793977812995,0.5277044854881267,0.5473684210526316,-0.5781346142394951,-1.5766542871887645,0.30359709017288233,-0.0027652098138037672
ES,signed_path_eff_5,15,Q,1281,0.006054063739739645,-0.04595591121757329,0.06233771506859224,0.0036902930698555973,-0.04758362575860473,0.06148043444872252,0.8980403754833624,False,0.49999999999999994,0.49829351535836175,0.5031545741324921,0.5144356955380578,0.5105263157894737,-0.008435486233086511,-0.08099939943643755,0.055668691976142895,0.004528113627129647
ES,signed_path_eff_5,30,R,1281,0.014325247920337819,-0.03734807552790806,0.0714018170350453,0.010626256231352533,-0.046865416935920445,0.06940346725739563,0.7121386433032306,False,0.19999999999999998,0.5089361702127659,0.5189873417721519,0.4921052631578947,0.49214659685863876,-0.1820300736955825,-1.3991944950902693,0.9639010738175103,0.011911913582502981
ES,signed_path_eff_5,30,Q,1281,0.01213202750671806,-0.042710560266142,0.06811860608861331,0.010330467918964125,-0.04512803921366294,0.06731910042522811,0.719809294625033,False,0.0,0.5055225148683092,0.5173501577287066,0.5184210526315789,0.5291005291005291,-0.007347227210522649,-0.07423975792491047,0.05577825633105298,0.011738705193035907
ES,signed_path_eff_10,5,R,1283,-0.011754264416161274,-0.06510066597895424,0.03922280133962642,0.008250796028339969,-0.0447034286264017,0.06700046877829796,0.7743268385993023,False,-0.49999999999999994,0.5029736618521665,0.505564387917329,0.506631299734748,0.5212765957446809,-0.28923761223811106,-0.8398493792262498,0.3785777629974501,0.006825504561372859
ES,signed_path_eff_10,5,Q,1283,-0.004753356584812638,-0.06106971158303032,0.047680970195398006,-0.011893361631462327,-0.06973980525130594,0.03879368220262262,0.6793786383834963,False,-0.6,0.4898132427843803,0.4802527646129542,0.47368421052631576,0.5212765957446809,-0.024292780033803845,-0.08634338756348796,0.05299384190965186,-0.013510536825503622
ES,signed_path_eff_10,10,R,1283,0.01549089556099974,-0.039673282394703635,0.0690817002820206,0.020906863309137536,-0.03460440681114372,0.07852313646852652,0.46746197905212616,False,-0.19999999999999998,0.5169491525423728,0.5181674565560821,0.5105820105820106,0.5478723404255319,0.12974448509034475,-0.7901006678860437,1.1420158519011185,0.01928569820711259
ES,signed_path_eff_10,10,Q,1283,0.025519743416098372,-0.02476873611959427,0.0854454609909737,0.019737488614126886,-0.03189112132882009,0.07979958420287782,0.49273678043290925,False,0.49999999999999994,0.5227272727272727,0.5141509433962265,0.49476439790575916,0.5368421052631579,0.015953097638480865,-0.04555384339504044,0.09350288751922893,0.017985790106248865
ES,signed_path_eff_10,15,R,1283,-0.01272371086238496,-0.0636302489186574,0.0423162946536293,0.0013270390563565608,-0.04938980367010387,0.057808691187184846,0.9632191152563285,False,-0.09999999999999999,0.5223628691983122,0.5197472353870458,0.5052356020942408,0.5392670157068062,-0.19346524775523777,-1.1796516115175701,0.9563167886043654,-6.747503525517217e-05
ES,signed_path_eff_10,15,Q,1283,0.026259301774166355,-0.023867732334046148,0.08609514096110191,0.020869967982880377,-0.028519026067432965,0.08424125684401333,0.46824831524652866,False,0.49999999999999994,0.521079258010118,0.5204402515723271,0.49214659685863876,0.5473684210526316,0.01704696119325173,-0.04633377431708002,0.09170483888844662,0.019069047168291508
ES,signed_path_eff_10,30,R,1283,0.016216658190257957,-0.03180420874318832,0.06829887418621838,0.016296476893803646,-0.03196129616821415,0.06984600672089789,0.5711564772232436,False,0.49999999999999994,0.5138539042821159,0.5205047318611987,0.5171503957783641,0.5052631578947369,0.49894828732956437,-0.9488423885932823,1.7891838487972502,0.014973739112288317
ES,signed_path_eff_10,30,Q,1283,0.03285072435303972,-0.013294683585193992,0.08891424962890121,0.026243124221852314,-0.021273559364035893,0.08587631229690476,0.36168859379245033,False,0.49999999999999994,0.5210084033613446,0.5219435736677116,0.5026178010471204,0.5368421052631579,0.024475433728124982,-0.04011429465356391,0.0993007775895817,0.024521995505045024
ES,signed_path_eff_15,5,R,1283,-0.023668671384604312,-0.07732202355595628,0.030357879010091376,0.003008075867339276,-0.05185982671398105,0.062144457148269536,0.9167485334601295,False,-0.3,0.5198347107438016,0.5,0.5159574468085106,0.5106382978723404,-0.07368430766148062,-0.7226634613103007,0.5753166467608959,0.001198331871735774
ES,signed_path_eff_15,5,Q,1283,-0.01198729252840959,-0.06931908554266977,0.044161168092046246,-0.015160268788107091,-0.06908954894007674,0.039039191297372565,0.5982933396267094,False,-0.3,0.4925496688741722,0.4762658227848101,0.5013192612137203,0.5157894736842106,-0.008532996577143438,-0.07045650951823289,0.05425349307555413,-0.017132494592603534
ES,signed_path_eff_15,10,R,1283,0.0028973856103483757,-0.054676688185147156,0.06268639002737098,0.00899506114112786,-0.04144857305105302,0.06578444745725301,0.7545961115400832,False,-0.39999999999999997,0.5119933829611248,0.4984076433121019,0.5119363395225465,0.5132275132275133,0.12004234260599494,-0.7295094974254324,1.0204641373155414,0.006973212542549588
ES,signed_path_eff_15,10,Q,1283,0.009630509283244486,-0.04278805684937171,0.07045670428412039,0.006524832922449653,-0.045356576685249526,0.0642868854896282,0.8206261372959862,False,-0.09999999999999999,0.5069843878389483,0.5039370078740157,0.5104712041884817,0.5157894736842106,0.01065715020966354,-0.048615246334189906,0.0699688907446874,0.004413978702400801
ES,signed_path_eff_15,15,R,1283,-0.01903746168787077,-0.07166526660642586,0.03516950334318548,-0.002878591945938479,-0.0558343898805962,0.05512700034869156,0.9203199434990421,False,-0.7,0.5165016501650165,0.5007874015748032,0.49604221635883905,0.49473684210526314,-0.08282184730823887,-1.0346732487535824,0.8720509963431385,-0.0045309446866125275
ES,signed_path_eff_15,15,Q,1283,0.009630676169680503,-0.04230755564438875,0.06699962326078755,0.009536536802359543,-0.041887937258570214,0.06770654108392044,0.740340403434314,False,-0.3,0.5164744645799012,0.5110062893081762,0.5157068062827225,0.5078534031413613,0.01877527500223316,-0.04307879156871181,0.07542204160203453,0.0074220037417268535
ES,signed_path_eff_15,30,R,1283,0.008888045560993707,-0.04044687944245734,0.06465029588847361,0.009096932776272621,-0.03996606421874324,0.06204662062947526,0.7519075347664508,False,0.49999999999999994,0.5077932731747334,0.5086614173228347,0.5196850393700787,0.5026178010471204,0.33163475152061633,-0.9655273908676015,1.524476320042603,0.009847753907990133
ES,signed_path_eff_15,30,Q,1283,0.013771814656360765,-0.036094511984687376,0.0755185809059437,0.012619808180009497,-0.036444799004359,0.07362583100857287,0.6609812315526509,False,-0.39999999999999997,0.5188524590163934,0.49447077409162715,0.49736842105263157,0.4787234042553192,0.024873762637643466,-0.04359567287759202,0.08298168773590904,0.011514389577066665
ES,signed_path_eff_30,5,R,1283,-0.02683169473500806,-0.07713457681782111,0.02941160968490369,-0.010084586503821451,-0.06237408690421741,0.047060957160995315,0.7260017305599336,False,-0.8999999999999998,0.5106907894736842,0.5095541401273885,0.49866666666666665,0.526595744680851,-0.2374384236453202,-0.8923286124794745,0.42672550629447165,-0.011133482087613559
ES,signed_path_eff_30,5,Q,1283,-0.0037108946146756283,-0.05436714654406176,0.04742046623207022,-0.014487096162314046,-0.06720360576510995,0.038727022283785814,0.6146418668958542,False,-0.9999999999999999,0.5045267489711934,0.508716323296355,0.4894179894179894,0.5425531914893617,-0.014635915118342988,-0.08014641767031958,0.05365070898066007,-0.01452101750524861
ES,signed_path_eff_30,10,R,1283,-0.020603661439027747,-0.07603514072034807,0.04385841637052976,-0.025190566133059113,-0.07564627327234737,0.02716681047162743,0.3812737132555153,False,-0.8999999999999998,0.5069729286300246,0.48966613672496023,0.5092838196286472,0.5508021390374331,-0.4370689655172414,-1.3123850574712643,0.4758781472359052,-0.026594586649349328
ES,signed_path_eff_30,10,Q,1283,0.013986670319395506,-0.03443564933207239,0.0666494873002588,-0.0004943506018722089,-0.05132930035841691,0.05363193889164899,0.9862941537260934,False,-0.3,0.5146818923327896,0.5071315372424723,0.5118733509234829,0.5578947368421052,0.007319499700467437,-0.0541288907108412,0.07866692795310219,-0.0010445885761284936
ES,signed_path_eff_30,15,R,1283,-0.016518174174431206,-0.06784924616068105,0.042715430346161945,-0.00862780717263806,-0.05886988321502903,0.05126641282597622,0.76431305858698,False,-0.8999999999999998,0.5118949958982772,0.5166402535657686,0.525065963060686,0.5340314136125655,-0.3972632731253421,-1.4722807197591679,0.5915749863163648,-0.009437579818022755
ES,signed_path_eff_30,15,Q,1283,0.015212016799541872,-0.032565667573260675,0.06719410644001353,0.0013556556166599463,-0.050275599182851724,0.056330230493941966,0.9624265436209063,False,0.0,0.5110565110565111,0.5079113924050633,0.5210526315789473,0.5684210526315789,0.006335711853485661,-0.05438627612192141,0.07746497536878161,0.0008019634942000302
ES,signed_path_eff_30,30,R,1283,-0.02657235908107939,-0.07718549731622283,0.030680223381768106,-0.03301700531166964,-0.08291875167800428,0.02158562756265755,0.25107143841627577,False,-0.7,0.5004074979625102,0.48589341692789967,0.4738219895287958,0.5185185185185185,-0.3321428571428572,-1.6953981937602627,0.899509099616857,-0.03314232302094035
ES,signed_path_eff_30,30,Q,1283,0.011646108488821172,-0.03675208372188379,0.06380276053352774,-0.0006876334792986843,-0.04981727143933704,0.05350960972414005,0.9809362704427951,False,-0.09999999999999999,0.5101874490627547,0.5102040816326531,0.5118110236220472,0.5445026178010471,0.006431629922902984,-0.06603895273919538,0.07882240221563303,-0.0013367386184319082
ES,signed_path_eff_60,5,R,1281,-0.04188754119291739,-0.10084681208272359,0.019656077998311115,-0.003475841958062266,-0.054690849825814875,0.05685516839351441,0.9039359245438463,False,-0.7,0.5085158150851582,0.49201277955271566,0.48812664907651715,0.5026455026455027,-0.017375048597121034,-0.685694885184568,0.6224326677421144,-0.001180808250498419
ES,signed_path_eff_60,5,Q,1281,0.024972580123356566,-0.02555286988943854,0.07980467747917847,0.02629646770794851,-0.024997786342776898,0.08107885725979057,0.36108855548637564,False,0.49999999999999994,0.5162074554294975,0.5047619047619047,0.5264550264550265,0.5291005291005291,0.0340828024105615,-0.036369215089648715,0.0958133913430867,0.027373431434555763
ES,signed_path_eff_60,10,R,1281,-0.0404280885935836,-0.10343806215728289,0.029148647133584765,-0.02612006469177114,-0.07953458105549063,0.03263068616357893,0.36432037466379485,False,-0.8999999999999998,0.486661277283751,0.5015974440894568,0.504,0.544973544973545,-0.5893877772560424,-1.5210502532099344,0.33785311804177487,-0.024108113163252735
ES,signed_path_eff_60,10,Q,1281,0.014752881606323962,-0.03805479623760324,0.0695903350700277,0.015397229057651732,-0.03399986747308292,0.07008360868899105,0.592875028564479,False,0.3,0.5120385232744783,0.5055292259083728,0.5158730158730159,0.5473684210526316,0.013808786268629582,-0.05189563287637539,0.07651591872955915,0.016642579892166453
ES,signed_path_eff_60,15,R,1281,-0.017846955793522683,-0.0773872495223844,0.04347304646846334,-0.012148160266083398,-0.06351540347809602,0.04525574606529369,0.673144207711442,False,-0.8999999999999998,0.49556093623890235,0.505564387917329,0.5013262599469496,0.5212765957446809,-0.4339640860964268,-1.4720462259602034,0.42843912989694855,-0.01019145155646146
ES,signed_path_eff_60,15,Q,1281,0.01159996083672179,-0.03935682997606602,0.06447094574326918,0.010513796635489727,-0.038733942657774655,0.06403523051836703,0.7150516722850515,False,0.09999999999999999,0.5024154589371981,0.49050632911392406,0.4947089947089947,0.5132275132275133,0.006097864461780343,-0.06386466707400766,0.0634152299851992,0.01186659144815902
ES,signed_path_eff_60,30,R,1281,-0.0030244517933183538,-0.05789974855816792,0.055426751039226875,-0.0076148313556584895,-0.057416716224511284,0.045022544686677934,0.7914624577678635,False,-0.39999999999999997,0.4887640449438202,0.5118110236220472,0.5209424083769634,0.5263157894736842,-0.45140098557485975,-1.6370225963990164,0.8781838687852487,-0.009698643998130358
ES,signed_path_eff_60,30,Q,1281,0.008474750862423204,-0.039964160580147,0.059955392497306546,0.003752451905692015,-0.04257058158515626,0.0588577703791526,0.8963325807166598,False,0.09999999999999999,0.49238171611868486,0.5039370078740157,0.5104712041884817,0.5157894736842106,-0.014792130798241515,-0.0758912101582925,0.036112375852463525,0.0039021084846752666
ES,relative_volume_5,5,R,1263,0.027613906749591303,-0.018860925416840563,0.0752633559609318,0.0065119777908685655,-0.04931976633254255,0.061283524327697965,0.8223541720211309,False,0.3,0.4826192400970089,0.4782608695652174,0.4786096256684492,0.4919786096256685,,,,0.005040148191812151
ES,relative_volume_5,5,Q,1263,0.0017567083868023463,-0.051659983591243706,0.05290616548314226,0.0207973028344961,-0.034713581932693416,0.07636543451308522,0.47328971821021604,False,0.7,0.5004035512510089,0.5095846645367412,0.496,0.48404255319148937,,,,0.01990163208520147
ES,relative_volume_5,10,R,1263,0.01514982398578189,-0.03871024547315268,0.06801226657112207,-0.011533400250519724,-0.06447846673382848,0.044370373219362214,0.6908828154816438,False,0.09999999999999999,0.508460918614021,0.5,0.4796747967479675,0.4810810810810811,,,,-0.012460123319598596
ES,relative_volume_5,10,Q,1263,0.013152714462985398,-0.04075275850242538,0.06376956373036526,0.02338807660792654,-0.036749143270125545,0.08398214456760109,0.419952808416838,False,0.7,0.4875900720576461,0.5015923566878981,0.5079787234042553,0.5240641711229946,,,,0.02229369048151028
ES,relative_volume_5,15,R,1263,-0.010582466905115662,-0.06430537540141316,0.037186096553873976,-0.011647848729698871,-0.06720918943640018,0.037571598204824946,0.6879757076588557,False,0.19999999999999998,0.5172968624296058,0.5096463022508039,0.5106382978723404,0.5187165775401069,,,,-0.011892714496176553
ES,relative_volume_5,15,Q,1263,0.008427961267411334,-0.044324425214258986,0.06065746979616528,0.011470626498702861,-0.04990998903046342,0.06861550843873017,0.6924792707286989,False,0.6,0.478330658105939,0.4935897435897436,0.4946524064171123,0.5080213903743316,,,,0.010380099231857056
ES,relative_volume_5,30,R,1263,0.0057998857555313305,-0.048169401896438535,0.05295181747295356,-0.005431930370319251,-0.06392773412213988,0.0463003142342641,0.8514413044123137,False,0.49999999999999994,0.508,0.49044585987261147,0.4947089947089947,0.4946808510638298,,,,-0.005125772012897362
ES,relative_volume_5,30,Q,1263,-0.006799505730436717,-0.058360163432701624,0.046414118314079364,-0.003562088252357721,-0.0598292301717614,0.051172009394983904,0.9022564087034948,False,0.19999999999999998,0.48521183053557154,0.4864433811802233,0.48677248677248675,0.4787234042553192,,,,-0.004223018758366177
ES,relative_volume_10,5,R,1263,0.02865738953956371,-0.025043630203613672,0.08822627393095941,-0.004070466413390301,-0.057958071747210724,0.04709100890584485,0.8883920146939364,False,0.09999999999999999,0.4826192400970089,0.4806451612903226,0.4693333333333333,0.48663101604278075,,,,-0.005571334850862787
ES,relative_volume_10,5,Q,1263,0.0008707868989219643,-0.0569737038242055,0.051288265133553175,0.012097891628544457,-0.043995028193433726,0.06879249886007602,0.6765890878256418,False,0.09999999999999999,0.5004035512510089,0.5032051282051282,0.4826666666666667,0.4787234042553192,,,,0.011173688131027166
ES,relative_volume_10,10,R,1263,0.010689149859299028,-0.05282731358002339,0.0817001603883065,-0.015623067836244441,-0.06984368193565155,0.03946378744376814,0.5901049841101591,False,-0.3,0.508460918614021,0.5,0.4743935309973046,0.4891304347826087,,,,-0.016561403229374435
ES,relative_volume_10,10,Q,1263,0.01191094724657739,-0.045890476834463345,0.05884709075866412,0.019868571417756224,-0.04317190975440335,0.074327278153707,0.493278658959035,False,0.09999999999999999,0.4875900720576461,0.5079617834394905,0.48936170212765956,0.5106382978723404,,,,0.018762232889834404
ES,relative_volume_10,15,R,1263,-0.012714137620029398,-0.07176572085477538,0.04281733383248883,-0.017442650762423153,-0.0719007570686454,0.030948643924321957,0.5475501292428264,False,-0.8999999999999998,0.5172968624296058,0.5144230769230769,0.49866666666666665,0.5401069518716578,,,,-0.017699666771597317
ES,relative_volume_10,15,Q,1263,0.006048527472294185,-0.04927900990979457,0.05729264175817296,0.007787904197779569,-0.05351285841647255,0.05928640438825404,0.7883061807566893,False,0.09999999999999999,0.478330658105939,0.5016025641025641,0.4786096256684492,0.4972972972972973,,,,0.006683633164727508
ES,relative_volume_10,30,R,1263,0.007012706343680979,-0.04992072495447551,0.06291281230960301,-0.013550448524353487,-0.06999775375010722,0.04074507072169545,0.6403492826581907,False,-0.3,0.508,0.4936507936507937,0.4973544973544973,0.5106382978723404,,,,-0.013252495796449281
ES,relative_volume_10,30,Q,1263,-0.006399244293672537,-0.05927250899084208,0.04338805895234876,-0.009073661778897351,-0.06640323169376124,0.04449300271987805,0.7543997235090862,False,-0.19999999999999998,0.48521183053557154,0.482484076433121,0.47480106100795755,0.4919786096256685,,,,-0.009755836406263192
ES,relative_volume_15,5,R,1263,0.02882254876703784,-0.0311913845918528,0.10374149740353034,-0.008050881779040411,-0.06658410949098167,0.04162165695882977,0.7813362581263397,False,0.3,0.4826192400970089,0.482258064516129,0.46236559139784944,0.47593582887700536,,,,-0.00956605928229812
ES,relative_volume_15,5,Q,1263,-0.007742803078209653,-0.06337255341453621,0.0445461714404363,0.006325655416119835,-0.0494386036979629,0.061953591746364084,0.8273558936167063,False,0.09999999999999999,0.5004035512510089,0.496,0.47733333333333333,0.4521276595744681,,,,0.005392546518777744
ES,relative_volume_15,10,R,1263,0.01743886732920479,-0.052448836851707335,0.09984020281927461,-0.017658117621355728,-0.0726290048163072,0.035457962094500584,0.5426131067013282,False,-0.39999999999999997,0.508460918614021,0.4927302100161551,0.47282608695652173,0.5027027027027027,,,,-0.01859675307943364
ES,relative_volume_15,10,Q,1263,0.007195528280842642,-0.04844694312362348,0.056105081818734893,0.01591161631400762,-0.04461919206479534,0.06698584012207644,0.5832561493083497,False,0.49999999999999994,0.4875900720576461,0.5,0.4920212765957447,0.5,,,,0.014799338749429122
