instrument,feature,window,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,significant_bonf,quintile_monotonicity_spearman,cov100_acc,cov50_acc,cov30_acc,cov15_acc,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier
ES,signed_efficiency,10,5,Q,1240,-0.055455998919773764,-0.11615208842501812,0.00807686220635667,-0.0624369088597582,-0.12394316756138557,-0.001994739926538109,0.03270453002324092,False,-0.6,0.4797297297297297,0.47299509001636664,0.4890710382513661,0.46153846153846156,-0.08389666946098392,-0.1538417310675019,-0.01767682233662989,-0.06321113500285527
ES,signed_efficiency,10,10,R,1240,0.0018520274816980493,-0.05325788700382322,0.06460960000515371,-0.007410668088433237,-0.06204022101305054,0.053901938276809766,0.8001436099658386,False,0.19999999999999998,0.481044650379107,0.49673202614379086,0.5040871934604905,0.5380434782608695,-0.3942527178375538,-1.4166038012776299,0.4849799446579294,-0.008761018758164147
ES,signed_efficiency,10,10,Q,1240,-0.029727874761517146,-0.0881198649953509,0.03435026888143994,-0.039412867751256804,-0.09775705796800806,0.023346504196828634,0.17795288006131615,False,-0.49999999999999994,0.48786610878661085,0.4967532467532468,0.4986449864498645,0.5027322404371585,-0.07162077074619354,-0.14364350246695612,-0.0013120527867440017,-0.0407326249830753
ES,signed_efficiency,10,15,R,1240,0.018903564129240814,-0.035557982025356365,0.08014471913035297,0.0038415201705654708,-0.04839443986521605,0.059536406975787694,0.8955923983062601,False,0.19999999999999998,0.4882154882154882,0.5098360655737705,0.5313351498637602,0.5136612021857924,-0.32499917890104113,-1.4008946386343482,0.6673934418826156,0.0024521332330461284
ES,signed_efficiency,10,15,Q,1240,-0.023800538881613147,-0.08112411578448207,0.037074451676176234,-0.032818458410005504,-0.09226341992614069,0.030504646871882084,0.2620676121349361,False,-0.19999999999999998,0.4874161073825503,0.499184339314845,0.49453551912568305,0.5081967213114754,-0.0677502475293558,-0.14020751658878428,0.0012627051813234578,-0.03434245063420024
ES,signed_efficiency,10,30,R,1240,0.010215558831620807,-0.04962444342865516,0.07321009730797881,-0.004507170976117237,-0.058995264551844145,0.05335733430304783,0.8776326125295308,False,0.09999999999999999,0.4765886287625418,0.4788273615635179,0.5068119891008175,0.5135135135135135,-0.22497290373435808,-1.567663686077446,1.1303312415837343,-0.0035880189238381823
ES,signed_efficiency,10,30,Q,1240,-0.0058737382289643265,-0.06303027032648993,0.04987050692480442,-0.01558499436814712,-0.07141480035062475,0.03847111834766641,0.594418691372324,False,-0.09999999999999999,0.5041736227045075,0.511400651465798,0.5447154471544715,0.5621621621621622,-0.047494016158092484,-0.1209911723484948,0.024497646972755922,-0.016133092694408352
ES,signed_efficiency,15,5,R,1240,-0.019040844383387986,-0.0783617460689091,0.04552503924422999,-0.002391899574476691,-0.059076927658692414,0.058884543054670564,0.9348772548162709,False,0.0,0.49242424242424243,0.5090016366612111,0.48360655737704916,0.5081967213114754,-0.09515857499728468,-0.728641013630933,0.5690764499837073,-0.002251972189654948
ES,signed_efficiency,15,5,Q,1240,-0.06640551982853585,-0.12244058526153005,-0.009311042657220783,-0.0642180391245725,-0.11872425282246807,-0.004364430148425708,0.02803599403954804,False,-0.6,0.4874161073825503,0.49427168576104746,0.4562841530054645,0.47802197802197804,-0.07493288738103115,-0.14679877249705287,-0.008574111039103414,-0.06291041306208606
ES,signed_efficiency,15,10,R,1240,0.01227684154764615,-0.0471763834161565,0.07494528526701666,0.01780627449951595,-0.03773736544174854,0.07580675891738067,0.5429578041129071,False,0.09999999999999999,0.4945515507124895,0.5082236842105263,0.5095890410958904,0.5297297297297298,0.12815113500597372,-0.7946289507983055,0.992952780493103,0.018080573599955335
ES,signed_efficiency,15,10,Q,1240,-0.032864833159432644,-0.09011919968411237,0.023002511495399693,-0.033727991314441944,-0.0908743789907687,0.025176918805168248,0.24906529426997848,False,-0.6,0.4970857618651124,0.506514657980456,0.4878048780487805,0.5245901639344263,-0.04355259096288211,-0.11873076791082271,0.011822240047750706,-0.03238130386697027
ES,signed_efficiency,15,15,R,1240,0.022142736966340722,-0.04122215172084952,0.08751397443282774,0.012292266566152246,-0.0436157243875223,0.06898214184689343,0.6745303324274412,False,0.09999999999999999,0.49623430962343096,0.515650741350906,0.5068493150684932,0.5163043478260869,0.34539480829803415,-0.7269443426197458,1.3903281810035837,0.011844120959236438
ES,signed_efficiency,15,15,Q,1240,-0.02525514194990513,-0.08062382523798613,0.030636695137983398,-0.025814233987022997,-0.08279440714960877,0.031182955822910488,0.3777558637721472,False,-0.19999999999999998,0.5033444816053512,0.513911620294599,0.4932249322493225,0.5081081081081081,-0.038212176739910404,-0.11226941905920207,0.023341047469756897,-0.02530840219405415
ES,signed_efficiency,15,30,R,1240,0.014525345424689138,-0.04762032865704935,0.07763909889150501,0.00651827612342392,-0.04788192651085109,0.059620227231106215,0.8237887150174967,False,0.19999999999999998,0.4891846921797005,0.48859934853420195,0.4713896457765668,0.4782608695652174,0.33768464212012594,-1.0237669028999674,1.611369542196154,0.005838657660546269
ES,signed_efficiency,15,30,Q,1240,-0.008892170067884196,-0.060574258897377095,0.04370177660716326,-0.009550068095437523,-0.06310832910213476,0.04209055496098143,0.7442346071174759,False,-0.19999999999999998,0.5070656691604323,0.5300813008130081,0.5216216216216216,0.553763440860215,-0.018468769593039582,-0.08693713732729727,0.042345105964846606,-0.010092348434016025
ES,signed_efficiency,30,5,R,1240,-0.019979209131505537,-0.08391670546981422,0.0448197070194117,-0.006374350522933352,-0.06560041730197995,0.05153470728871529,0.8276178181469427,False,-0.3,0.4920767306088407,0.48519736842105265,0.4726775956284153,0.45108695652173914,0.03056294113250259,-0.5376220789153346,0.6542505385687285,-0.008502448030396117
ES,signed_efficiency,30,5,Q,1240,-0.06502530582485,-0.12413689403112912,-0.0025362067544232197,-0.06371792168454286,-0.12493523790059975,-0.00318971012087631,0.029285077836592954,False,-0.7999999999999999,0.485,0.486088379705401,0.4602739726027397,0.4262295081967213,-0.058542442278410274,-0.1289848111861012,0.008818096496232889,-0.06429611624362179
ES,signed_efficiency,30,10,R,1240,0.015522636197899965,-0.045640230093912236,0.07668617268575542,0.023341623129583027,-0.03600902336309468,0.07758389803981387,0.4251487957842883,False,0.39999999999999997,0.5033277870216306,0.5057471264367817,0.5273224043715847,0.4918032786885246,0.5479906781561329,-0.26864428836851717,1.4370801900139878,0.022526241832692327
ES,signed_efficiency,30,10,Q,1240,-0.03227666402075863,-0.09250301610842045,0.024107172006966444,-0.03443267533205844,-0.09656710100771121,0.024053767926229888,0.2393059057562763,False,-0.49999999999999994,0.48720066061106526,0.4902597402597403,0.48509485094850946,0.46195652173913043,-0.029221970050739995,-0.09997271829760991,0.03803356943638614,-0.035237676170372094
ES,signed_efficiency,30,15,R,1240,0.008791261711133088,-0.052347722115595074,0.06822401030528326,0.00658019437312896,-0.04994122315179794,0.061205719297168094,0.8221426778138718,False,0.6,0.510797342192691,0.5073891625615764,0.5095890410958904,0.5081967213114754,0.7570541158129651,-0.30605939872505367,1.76104032525013,0.007897936782582625
ES,signed_efficiency,30,15,Q,1240,-0.02604590914186531,-0.08816667035267185,0.032016892045391515,-0.027193992945698228,-0.09109098152670894,0.030942381417168784,0.35278235838073524,False,-0.49999999999999994,0.5012427506213754,0.49918166939443537,0.4918032786885246,0.4864864864864865,-0.014083637468072719,-0.08218380073909812,0.0578102155302253,-0.027517749731468075
ES,signed_efficiency,30,30,R,1240,-0.01793922696926427,-0.07410698895895113,0.040724774865074066,-0.015826056950099858,-0.0686628429231657,0.04055039175243205,0.5887276523320568,False,-0.39999999999999997,0.4888705688375927,0.4698205546492659,0.46467391304347827,0.453551912568306,0.6657970817182945,-0.6034450212758007,2.0201051477026386,-0.013887481423562668
ES,signed_efficiency,30,30,Q,1240,-0.01638536538423812,-0.07164640813518611,0.04000426640275386,-0.01895402169889846,-0.07475015595997209,0.03446777191403139,0.5172644707752769,False,-0.09999999999999999,0.5136026380873866,0.5040518638573744,0.5135135135135135,0.5297297297297298,0.006539337287877458,-0.06221806422512018,0.07456315179131519,-0.018266840768234396
ES,signed_efficiency,60,5,R,1240,-0.00821757993035951,-0.0707105523176697,0.05045349177313461,0.006873407063469382,-0.05127098150232651,0.06642409748982306,0.8143586260662639,False,-0.19999999999999998,0.5012510425354462,0.4975369458128079,0.5123287671232877,0.47513812154696133,-0.11538461538461539,-0.7329363920709074,0.5311488731387858,0.004780283161230899
ES,signed_efficiency,60,5,Q,1240,-0.05375272142138556,-0.11168529420714494,0.007914361863538354,-0.04597720237924272,-0.10286023601837427,0.017364771356500334,0.11601081734253293,False,-0.7,0.4929225645295587,0.4721311475409836,0.4713896457765668,0.44021739130434784,-0.03311096781533713,-0.10058256081236097,0.03278882884048579,-0.04651116242419458
ES,signed_efficiency,60,10,R,1240,0.008940839418459173,-0.048093779397055524,0.07266036776292212,0.024970871227642393,-0.035043790923683295,0.08636294231236405,0.3935428948007924,False,0.3,0.49417637271214643,0.5205254515599343,0.5437158469945356,0.5355191256830601,0.08831234800972737,-0.8140156529982081,0.8974966602137451,0.024161983011498633
ES,signed_efficiency,60,10,Q,1240,-0.015696627208060733,-0.07541104890335792,0.04601919206437353,-0.01161908419534804,-0.07321378485186893,0.05335866369839852,0.6914127205179379,False,-0.3,0.5066006600660066,0.5016233766233766,0.5163043478260869,0.47282608695652173,-0.008294213086503684,-0.08554315334330953,0.06143797950973669,-0.012375538720362723
ES,signed_efficiency,60,15,R,1240,-0.0001111456640887373,-0.06069943344404742,0.062463104062708816,0.003267709390012689,-0.05310846545214416,0.06118900392608884,0.9111176066383553,False,-0.3,0.4983388704318937,0.5008210180623974,0.5340599455040872,0.5163043478260869,-0.039974108323733944,-0.9997974962935706,0.847945464823584,0.00456578118587668
ES,signed_efficiency,60,15,Q,1240,-0.014542744288805596,-0.07286823959546575,0.043487814259852,-0.0111164320379496,-0.07039515410890237,0.05079529188484688,0.7041196783161758,False,-0.6,0.507870753935377,0.5114754098360655,0.532967032967033,0.5027624309392266,-0.016265541124741517,-0.08972824816792672,0.05332616777468251,-0.011423966303012111
ES,signed_efficiency,60,30,R,1240,-0.018840585337249086,-0.0826323779859309,0.04856381792242299,-0.011949429986129495,-0.06878164157917953,0.04886242862223678,0.6831083710887946,False,-0.7,0.4933993399339934,0.48613376835236544,0.4905149051490515,0.4673913043478261,-0.43386289944110246,-1.8138272150582362,1.0485658417861237,-0.01000498536290765
ES,signed_efficiency,60,30,Q,1240,-0.00045009362174113675,-0.055768687003548034,0.056270146422433595,0.0026577589527706936,-0.051948107962063665,0.058930326327545884,0.9276577096399106,False,0.09999999999999999,0.5152514427040396,0.5228013029315961,0.5459459459459459,0.532258064516129,0.0026621548812343636,-0.06057252223238243,0.06673253861278623,0.0033688501038541237
ES,volume_ratio,1,5,R,1220,0.006974040948066203,-0.05126731676427924,0.06646317213464854,0.01672157080880147,-0.037606864862613894,0.07354857805578718,0.5709564143375683,False,0.09999999999999999,0.4849246231155779,0.5083333333333333,0.49722222222222223,0.5248618784530387,,,,0.016389013812132834
ES,volume_ratio,1,5,Q,1220,-0.0027434691485890383,-0.05433970752218864,0.05300644203909559,0.008063139465996221,-0.04321683861140562,0.06319620514667751,0.7846872726591054,False,0.09999999999999999,0.5,0.5016722408026756,0.48333333333333334,0.5303867403314917,,,,0.009360484604671834
ES,volume_ratio,1,10,R,1220,-0.025428935307972092,-0.08315001968815265,0.031811122303114094,-0.001413500705104616,-0.060690807637963876,0.05390432439752227,0.9618000562904159,False,-0.09999999999999999,0.5108514190317195,0.5134228187919463,0.5,0.4972677595628415,,,,-0.002818146696063092
ES,volume_ratio,1,10,Q,1220,-0.001331930660329102,-0.05350964361990957,0.05239457904335467,0.01935052349398264,-0.03654117196987704,0.0723453354723722,0.5119840294527396,False,0.49999999999999994,0.4871582435791218,0.48848684210526316,0.4807692307692308,0.5081967213114754,,,,0.01870091934424379
ES,volume_ratio,1,15,R,1220,-0.019583872224422896,-0.07504385404273822,0.03457142713074948,-0.0015497865496577907,-0.05736708981346581,0.05341042365927164,0.9581201527510788,False,-0.09999999999999999,0.5191666666666667,0.5232558139534884,0.49584487534626037,0.49444444444444446,,,,-0.0013126876228307025
ES,volume_ratio,1,15,Q,1220,-0.0030392281583696513,-0.05845131012661466,0.05145135766641104,0.017167739969081473,-0.039542678627479594,0.0696542118176667,0.5607244718999855,False,0.49999999999999994,0.4796342477140482,0.4859504132231405,0.4820936639118457,0.5,,,,0.016470446094625536
ES,volume_ratio,1,30,R,1220,-0.014589566634110825,-0.0700498680961501,0.04234078801679758,-0.0026510685727656946,-0.05910870067479065,0.053416011933328206,0.9284234691755127,False,0.19999999999999998,0.5103562551781275,0.5016611295681063,0.4888888888888889,0.4725274725274725,,,,-0.003869619476132537
ES,volume_ratio,1,30,Q,1220,-0.016743675352980242,-0.06801062535657075,0.03287813490144111,-0.0022587573358333547,-0.05966413105156655,0.048707253642768754,0.9389931072943087,False,-0.09999999999999999,0.4867549668874172,0.4867549668874172,0.4696132596685083,0.4725274725274725,,,,-0.003149163153450183
ES,volume_ratio,5,5,R,1220,0.01356970978400137,-0.054361733766509594,0.08085042538917281,0.018954428021698787,-0.035295512906113304,0.07871326354177408,0.5206619623107618,False,0.39999999999999997,0.4849246231155779,0.502495840266223,0.5097493036211699,0.5580110497237569,,,,0.018613352498162674
ES,volume_ratio,5,5,Q,1220,0.005385446933021353,-0.04676175653017671,0.0643362030443029,0.01009612151918342,-0.04145656326347532,0.06848692701257236,0.7322705345784231,False,0.39999999999999997,0.5,0.49584026622296173,0.4986149584487535,0.55,,,,0.011386675127961167
ES,volume_ratio,5,10,R,1220,-0.026458157172242622,-0.09579156030334426,0.045767452306128775,-0.002436052605861512,-0.06234905243162846,0.05405259530032087,0.9342149819944556,False,0.09999999999999999,0.5108514190317195,0.5050335570469798,0.4986149584487535,0.5,,,,-0.0038647432211117777
ES,volume_ratio,5,10,Q,1220,0.0012152823793127902,-0.05174555619934157,0.05583235508577237,0.018045409669906035,-0.03908152221077601,0.07596081124158335,0.5408594967517009,False,0.19999999999999998,0.4871582435791218,0.4900990099009901,0.4890710382513661,0.5191256830601093,,,,0.01738753292678975
ES,volume_ratio,5,15,R,1220,-0.02232290471004221,-0.08931644993055807,0.044754537971857765,-0.002592776563372958,-0.06076179185550519,0.055362502526862145,0.929993219127716,False,-0.09999999999999999,0.5191666666666667,0.5074875207986689,0.4930747922437673,0.5,,,,-0.0023477220948780195
ES,volume_ratio,5,15,Q,1220,-0.0027806240254365376,-0.05855056399750618,0.05195806137120583,0.016537634066129035,-0.04323133789779781,0.07427410993339884,0.5752002918042278,False,0.19999999999999998,0.4796342477140482,0.4793388429752066,0.4849315068493151,0.5081967213114754,,,,0.015843842919459648
ES,volume_ratio,5,30,R,1220,-0.012736729849991253,-0.0774213771040029,0.05307861887074753,-0.008259591997939417,-0.06626157220416916,0.04771772404383955,0.7795750293835313,False,0.19999999999999998,0.5103562551781275,0.4892205638474295,0.48342541436464087,0.47802197802197804,,,,-0.00950389570082653
ES,volume_ratio,5,30,Q,1220,-0.01504012572702352,-0.06579881090747054,0.03673013015328246,-0.0030282946354968044,-0.05957326670544066,0.04901677480280063,0.9182721076424702,False,0.0,0.4867549668874172,0.478476821192053,0.46703296703296704,0.4835164835164835,,,,-0.003901837797939829
ES,volume_ratio,10,5,R,1220,0.024244319342096417,-0.04599525960554381,0.08914609940332534,0.031167973761213514,-0.024683715509548194,0.0868878984054047,0.2907708168298484,False,0.39999999999999997,0.4849246231155779,0.5141430948419301,0.5194444444444445,0.580110497237569,,,,0.030838851900188747
ES,volume_ratio,10,5,Q,1220,0.02005374058772516,-0.0316629239711967,0.07717447879320546,0.024291709359330737,-0.030831450176953306,0.0814349153437815,0.4103613797182537,False,0.39999999999999997,0.5,0.5066445182724253,0.5124653739612188,0.5722222222222222,,,,0.02560268260501039
ES,volume_ratio,10,10,R,1220,-0.014303429784337622,-0.08227215179213647,0.06122945434271569,0.008278299459884932,-0.05380486747897337,0.06477334652929438,0.7790887010859304,False,0.19999999999999998,0.5108514190317195,0.5150501672240803,0.5041551246537396,0.5164835164835165,,,,0.006870769455428423
ES,volume_ratio,10,10,Q,1220,0.01703633402899105,-0.0376894055628745,0.06902656824766239,0.03154086974836881,-0.022396714763675784,0.08763001706918386,0.28503373989069347,False,0.49999999999999994,0.4871582435791218,0.5,0.4986301369863014,0.546448087431694,,,,0.030899299816827024
ES,volume_ratio,10,15,R,1220,-0.01299294819741413,-0.08165530802679044,0.05463842568066493,0.007876361353374987,-0.05142698823532782,0.06357151273886678,0.7895563790669302,False,0.3,0.5191666666666667,0.5232558139534884,0.5152354570637119,0.5277777777777778,,,,0.008127622195983385
ES,volume_ratio,10,15,Q,1220,0.01385948619926481,-0.04272889763460866,0.06701488322702015,0.03258396759269337,-0.027713917670651934,0.08914309146807976,0.2693935360332076,False,0.7,0.4796342477140482,0.49834437086092714,0.4958904109589041,0.5274725274725275,,,,0.03191237578907512
ES,volume_ratio,10,30,R,1220,-0.008312726612038423,-0.0740469249585354,0.05760444243829072,-0.004545389040358565,-0.06346049478034307,0.05389113245851718,0.8775969611383132,False,0.19999999999999998,0.5103562551781275,0.4983388704318937,0.4986225895316804,0.4725274725274725,,,,-0.005788726173369714
ES,volume_ratio,10,30,Q,1220,-0.0014166736991500922,-0.05442543549481892,0.05263353894635292,0.011160479912464372,-0.04744072784006263,0.06640594344938892,0.7053003091167984,False,0.3,0.4867549668874172,0.4859504132231405,0.48760330578512395,0.489010989010989,,,,0.01030992349849336
ES,volume_ratio,15,5,R,1220,0.03120121187080601,-0.03879087460850382,0.0966343629164914,0.03554974106789652,-0.022313271080873404,0.09184756679251646,0.228176734998649,False,0.3,0.4849246231155779,0.5108153078202995,0.5305555555555556,0.5888888888888889,,,,0.03522031089221631
ES,volume_ratio,15,5,Q,1220,0.031032151392787356,-0.019452001740887258,0.08832713495030291,0.032918336315057424,-0.021341445324326448,0.09089981770256196,0.2645068510640416,False,0.7,0.5,0.5058236272878536,0.5235457063711911,0.5659340659340659,,,,0.03192961795574569
ES,volume_ratio,15,10,R,1220,-0.006117358288676193,-0.07263737452202201,0.0664479454311888,0.010774739522432073,-0.05247091472596892,0.06711681891815256,0.7150341813098282,False,0.09999999999999999,0.5108514190317195,0.5234113712374582,0.505586592178771,0.5164835164835165,,,,0.012521197871331921
ES,volume_ratio,15,10,Q,1220,0.0255425402022888,-0.027210400279936302,0.07842773010733338,0.03671195595159784,-0.017057604249238207,0.09387915319811078,0.21331538588229093,False,0.7,0.4871582435791218,0.5024711696869851,0.5068493150684932,0.5439560439560439,,,,0.036531140336882435
ES,volume_ratio,15,15,R,1220,-0.004814868789087621,-0.0714270110945065,0.05932473349257092,0.00929593028952673,-0.0495171645005618,0.06515647737781559,0.7527687186768697,False,-0.09999999999999999,0.5191666666666667,0.5332225913621262,0.5193370165745856,0.5388888888888889,,,,0.011066231689687891
ES,volume_ratio,15,15,Q,1220,0.02335022785704603,-0.03161340118566454,0.07776680262509467,0.038186585313623,-0.022478493464724084,0.09564434493798175,0.19548005359109188,False,0.7,0.4796342477140482,0.5057851239669422,0.5027472527472527,0.5164835164835165,,,,0.038219620407035665
ES,volume_ratio,15,30,R,1220,-0.002728934764090479,-0.07264480155681989,0.06210216680762924,-0.004181929348846404,-0.0596471049940926,0.053140064183052484,0.8873165292265819,False,0.09999999999999999,0.5103562551781275,0.4950166112956811,0.49586776859504134,0.4725274725274725,,,,-0.0063620555378900885
ES,volume_ratio,15,30,Q,1220,0.008663949428191799,-0.044295421826813654,0.05800572386811238,0.01585192052798678,-0.04194362787669284,0.07465147540654798,0.5911511539156538,False,0.6,0.4867549668874172,0.4942339373970346,0.4903581267217631,0.4835164835164835,,,,0.01511761418300846
ES,volume_ratio,30,5,R,1220,0.03939277329918646,-0.030374389583606238,0.10495563856343258,0.03822439304571154,-0.021967523431932555,0.0932512175770461,0.19503758157574103,False,0.19999999999999998,0.4849246231155779,0.5208681135225376,0.5524861878453039,0.6,,,,0.0378942341971421
ES,volume_ratio,30,5,Q,1220,0.04209310653558378,-0.007264922011360371,0.09595039870906015,0.03829957377357226,-0.013431031725001706,0.09432571892251157,0.19415990494862645,False,0.7,0.5,0.5100334448160535,0.5429362880886427,0.5604395604395604,,,,0.03732812785711536
ES,volume_ratio,30,10,R,1220,0.0015543137220519613,-0.07266157223233081,0.07628383649707395,0.00857404400533405,-0.05301475613372555,0.06489341179624782,0.7714119684044474,False,0.3,0.5108514190317195,0.5234113712374582,0.5376044568245125,0.489010989010989,,,,0.010328368915391439
ES,volume_ratio,30,10,Q,1220,0.0338998311364449,-0.01646930713505759,0.08662277138190437,0.037366680464536936,-0.016350145487762025,0.09324624609396982,0.20525699086762605,False,0.7,0.4871582435791218,0.5066006600660066,0.5287671232876713,0.521978021978022,,,,0.03718800746988671
ES,volume_ratio,30,15,R,1220,0.004253052576530711,-0.06926652078189874,0.07141457230133468,0.003662281984152341,-0.05159325434575694,0.057544495137658816,0.9012419131820697,False,-0.3,0.5191666666666667,0.519134775374376,0.5441988950276243,0.5418994413407822,,,,0.005432696115118711
ES,volume_ratio,30,15,Q,1220,0.03415947784562197,-0.018888908092342258,0.08789106746518566,0.038375602215337735,-0.020745404031269486,0.09315787142422555,0.1932752784020617,False,0.7,0.4796342477140482,0.5082781456953642,0.5247252747252747,0.4918032786885246,,,,0.03841028870876004
ES,volume_ratio,30,30,R,1220,0.0020076596903564675,-0.06649339898008129,0.07330097724842406,-0.017660774495679248,-0.0743262370718057,0.03560985090680352,0.5495218890050428,False,-0.3,0.5103562551781275,0.4842454394693201,0.5068493150684932,0.4808743169398907,,,,-0.019875346722324876
ES,volume_ratio,30,30,Q,1220,0.01792328385731876,-0.03278541844707581,0.06835412388475938,0.012632537660654596,-0.04902423277737,0.06814000007765902,0.668606422978897,False,0.49999999999999994,0.4867549668874172,0.48514851485148514,0.5068870523415978,0.4835164835164835,,,,0.011896409828769352
ES,volume_ratio,60,5,R,1220,0.05403843222707305,-0.02070902826832809,0.12684085091121738,0.043938583752875855,-0.019821433517175073,0.09877494694269141,0.13628571122197553,False,0.19999999999999998,0.4849246231155779,0.5166666666666667,0.5583333333333333,0.5777777777777777,,,,0.043611589750002185
ES,volume_ratio,60,5,Q,1220,0.06468947899884966,0.01569842293196513,0.11807562286771632,0.05590374017020077,-0.0010164047471293229,0.10918098912872037,0.05793238198714956,False,0.7,0.5,0.5091819699499165,0.5376044568245125,0.5494505494505495,,,,0.05496534659118899
ES,volume_ratio,60,10,R,1220,0.024243800326316366,-0.058001730575621455,0.11542456281551457,0.012023775779042263,-0.046846178705174116,0.0701611322032383,0.6836914034907413,False,0.09999999999999999,0.5108514190317195,0.5167224080267558,0.5238095238095238,0.5027624309392266,,,,0.013796956723445683
ES,volume_ratio,60,10,Q,1220,0.05301873588885093,-0.0005085898105941821,0.10764813534773862,0.046818431498521426,-0.00960901179904771,0.10235558493262932,0.11238860740154966,False,0.6,0.4871582435791218,0.4991735537190083,0.5178082191780822,0.532967032967033,,,,0.04666043531038322
ES,volume_ratio,60,15,R,1220,0.021435620158007464,-0.06295205619966432,0.10564202440124604,0.003100108430315632,-0.05524291757075447,0.0598864802446975,0.916341013701159,False,-0.49999999999999994,0.5191666666666667,0.5166666666666667,0.5388888888888889,0.5469613259668509,,,,0.004880000021357513
ES,volume_ratio,60,15,Q,1220,0.05135354441811525,0.00011834550104219545,0.1065478130793049,0.046464378369579416,-0.011726499388304092,0.10252487704681874,0.11513529577569681,False,0.7,0.4796342477140482,0.5016556291390728,0.5095890410958904,0.5081967213114754,,,,0.04651716623842376
ES,volume_ratio,60,30,R,1220,0.024133015169353508,-0.059487645257810556,0.11243911416929167,-0.01674596092867263,-0.07112846558402483,0.03904453653162491,0.5703947930929294,False,-0.49999999999999994,0.5103562551781275,0.4801980198019802,0.5095890410958904,0.5027322404371585,,,,-0.018958259949680947
ES,volume_ratio,60,30,Q,1220,0.034443446651596654,-0.01980733446496134,0.08608069398622616,0.020285741785668634,-0.040671594528935276,0.07146041369031328,0.4917974872000088,False,0.19999999999999998,0.4867549668874172,0.4801980198019802,0.5027472527472527,0.4945054945054945,,,,0.019563330055696656
NQ,norm_ret,1,5,R,1216,-0.03645056334081724,-0.1392736625620797,0.06245666508150618,-0.016367119574062748,-0.07455341062524648,0.038304294012681504,0.5797719715047305,False,-0.3,0.48444070647603027,0.48514851485148514,0.4807692307692308,0.48066298342541436,-0.2679082426127527,-3.4353307118620102,2.5786191502898332,-0.0139706794968787
NQ,norm_ret,1,5,Q,1216,-0.04663157930415243,-0.09974920527791412,0.002834188812667802,-0.0488781626316564,-0.10504261687499426,0.003880579182330201,0.09797045514297587,False,-0.49999999999999994,0.48739495798319327,0.4967105263157895,0.5123287671232877,0.4945054945054945,-0.04310026898169096,-0.10894707825538803,0.01877813971094184,-0.04705179458284199
NQ,norm_ret,1,10,R,1216,-0.021295683212223963,-0.12364189779062812,0.08274170136733468,-0.013595810669310378,-0.07296697491460535,0.04639053173143598,0.6455530875027227,False,-0.09999999999999999,0.4928390901432182,0.478476821192053,0.5123287671232877,0.5054945054945055,0.004581507139827523,-4.314520924643008,4.287082673547273,-0.011205413760831852
NQ,norm_ret,1,10,Q,1216,-0.020388320858186156,-0.07410897950541367,0.03344549153442131,-0.031531627357237475,-0.08769131011193103,0.023132644885620616,0.28596803356813383,False,-0.49999999999999994,0.48487394957983193,0.4794069192751236,0.5150684931506849,0.5,-0.03252881640876909,-0.09802997703714503,0.02777879627402178,-0.029661724265884693
NQ,norm_ret,1,15,R,1216,0.010946669299843708,-0.09335221986325003,0.11643896639938495,-0.0028153601411148336,-0.05606839205545122,0.05755946974882036,0.9241253857948293,False,0.09999999999999999,0.4928390901432182,0.48355263157894735,0.5315068493150685,0.5824175824175825,0.020504736321221545,-4.743374628870352,4.816004294500212,-0.0003911988717313812
NQ,norm_ret,1,15,Q,1216,-0.015109599710162562,-0.07024998213924727,0.04239082422333512,-0.03203652506038725,-0.08624267384970903,0.029001449230665537,0.278318061198382,False,-0.7999999999999999,0.4920368818105616,0.48355263157894735,0.5287671232876713,0.5494505494505495,-0.035062766227804736,-0.10184650232817093,0.026000851236952185,-0.030086299847671197
NQ,norm_ret,1,30,R,1216,0.06868937067827328,-0.006387900007558586,0.1444692595753485,0.0030541730855402328,-0.05496741760962095,0.06102081728184414,0.9177112560082334,False,0.6,0.47691015952980687,0.48599670510708404,0.5467032967032966,0.5824175824175825,-0.4951046232150431,-6.836033348649795,5.556007758376927,0.0013042382151285013
NQ,norm_ret,1,30,Q,1216,0.013538474139311309,-0.0402385065228939,0.07145420073639992,-0.013787868042983027,-0.06840441779707217,0.041374425805365024,0.6408957261178445,False,0.0,0.49369217830109335,0.4884488448844885,0.5509641873278237,0.5989010989010989,-0.032181921673923836,-0.09744589718507585,0.038171122159791425,-0.012805223479906815
NQ,norm_ret,5,5,R,1216,-0.03991957630162859,-0.1334035689348812,0.03109235983772244,0.014058305967051989,-0.04498286031307736,0.06753722620780195,0.6343615398939735,False,0.6,0.5095594347464671,0.515650741350906,0.4684931506849315,0.46153846153846156,1.2031079037800687,-1.6102119415807559,4.411187336769758,0.015320820710386573
NQ,norm_ret,5,5,Q,1216,-0.01276439847320499,-0.07084048229830801,0.037482863714849005,0.018611391721032218,-0.04368254192331974,0.07001857837464602,0.528916712664457,False,0.6,0.5124584717607974,0.5321252059308073,0.5178082191780822,0.5164835164835165,0.02285026066982171,-0.04688052310977662,0.09421350568132487,0.01981303333498781
