instrument,feature,window,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,bonferroni_alpha,significant_bonf,quintile_monotonicity_spearman,q0_mean,q4_mean,cov100_n,cov100_acc,cov50_n,cov50_acc,cov30_n,cov30_acc,cov15_n,cov15_acc,mean_y_given_x_pos,mean_y_given_x_neg,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier,n_years,year_2018_mean,year_2018_n,year_2018_spearman,year_2019_mean,year_2019_n,year_2019_spearman,year_2020_mean,year_2020_n,year_2020_spearman,year_2021_mean,year_2021_n,year_2021_spearman,year_2022_mean,year_2022_n,year_2022_spearman
ES,range_ratio,30,30,R,1220,-0.0402858267950615,-0.17211443783174224,0.10288278155573578,-0.00699848298313751,-0.061980043163607695,0.046675653314793446,0.8125487991303826,0.00010416666666666667,False,-0.6,0.4306122448979592,-0.2807377049180328,1220,0.5103562551781275,610,0.5132450331125827,366,0.5,183,0.4644808743169399,,,,,,-0.004954427065241371,5,0.2633333333333333,225,-0.002827958990380386,0.2700803212851406,249,-0.03178594284209658,-0.23780487804878048,246,0.05130720270217173,1.105,250,0.02365426060672084,0.529,250,-0.09370680964006857
ES,range_ratio,30,30,Q,1220,-0.0033019118062359494,-0.058414407189888155,0.05359027686936588,0.030319781492560482,-0.027302278382469798,0.08390342045868218,0.3041074462511588,0.00010416666666666667,False,0.7,-0.03580886493602265,0.01389055537631788,1220,0.4867549668874172,610,0.4900990099009901,366,0.4903581267217631,183,0.47802197802197804,,,,,,0.03270793539781328,5,0.018706980068626394,225,0.01650529931164603,-0.045060020051862104,249,0.02602369910655951,-0.05215086171311781,246,0.1270748160039442,0.04504451409288747,250,0.03863878901440835,0.012298468583293755,250,-0.10585237772947433
ES,range_ratio,60,5,R,1220,0.030221804048401395,-0.09114201362969136,0.1512284087009897,0.04192873423008259,-0.01753260567335089,0.0997891960417653,0.15516010254129986,0.00010416666666666667,False,0.8999999999999998,-0.1557377049180328,0.4057377049180328,1220,0.4849246231155779,610,0.5033444816053512,366,0.5125348189415042,183,0.5611111111111111,,,,,,0.04280782108488402,5,0.2822222222222222,225,0.1034975932338556,-0.19377510040160642,249,0.011388871692362605,-0.15955284552845528,246,0.1575920660043583,0.174,250,0.06301832849264655,0.236,250,-0.12349566637358143
ES,range_ratio,60,5,Q,1220,0.04603320156514162,-0.003688043748209315,0.10640197156826686,0.06761821885810741,0.013699365085573139,0.12242431131523566,0.02175232886183709,0.00010416666666666667,False,0.8999999999999998,-0.03868218662784001,0.0734928260173088,1220,0.5,610,0.5192629815745393,366,0.5251396648044693,183,0.5777777777777777,,,,,,0.06679139910794303,5,0.013024623032920518,225,0.09119559741000066,-0.060920231116445185,249,0.04567879500376966,-0.021314849111968463,246,0.16712467022290015,0.040932119965508586,250,0.1248688588446218,0.08385532142990439,250,-0.12345298557273614
ES,range_ratio,60,10,R,1220,-0.06904626246674594,-0.21052062337262448,0.06729817223974618,0.01245660622342023,-0.04868477105522011,0.0687990331279032,0.6729525923438857,0.00010416666666666667,False,-0.09999999999999999,-0.16086065573770492,-0.3729508196721312,1220,0.5108514190317195,610,0.5250836120401338,366,0.49171270718232046,183,0.4972375690607735,,,,,,0.01494958855426117,5,0.5111111111111111,225,-0.00044787134974546324,0.17269076305220885,249,0.0657271512708709,-0.7205284552845529,246,0.09282484299287537,0.254,250,0.005400758250098976,0.349,250,-0.09337231255577798
ES,range_ratio,60,10,Q,1220,0.02228333116330894,-0.029344643331989394,0.0829041450974,0.055278065455473216,0.0006366271026360597,0.10942553911441293,0.06080052843251749,0.00010416666666666667,False,0.7,-0.050457327777632045,0.030179411040462206,1220,0.4871582435791218,610,0.5066225165562914,366,0.48484848484848486,183,0.5414364640883977,,,,,,0.05572468529181397,5,0.026864078079842667,225,0.0466176662927379,-0.030575400897185388,249,0.05348345675595956,-0.04925401615890788,246,0.14327378195046186,0.0330452929670345,250,0.10420164389045704,0.03182581345717371,250,-0.11072019120527755
ES,range_ratio,60,15,R,1220,-0.10196226545180759,-0.24401362850530106,0.04029115507811677,0.00426112799878964,-0.05646297105223939,0.05483745398113858,0.88519712042559,0.00010416666666666667,False,-0.49999999999999994,0.15881147540983606,-0.7684426229508197,1220,0.5191666666666667,610,0.5440931780366056,366,0.5210084033613446,183,0.5055555555555555,,,,,,0.006734876885842913,5,0.44666666666666666,225,0.028230986292640398,0.09136546184738956,249,-0.017364029833584843,-0.8729674796747967,246,0.02484464673903197,0.488,250,0.049889710555943455,0.028,250,-0.07912081978559575
ES,range_ratio,60,15,Q,1220,0.007995088066826507,-0.04556670729827216,0.06697732278292655,0.047989073705116896,-0.007449603207092493,0.1006004895402601,0.10367274669514215,0.00010416666666666667,False,0.6,-0.040489015585491436,0.022233709265238707,1220,0.4796342477140482,610,0.5041597337770383,366,0.47790055248618785,183,0.5027624309392266,,,,,,0.04889708723010868,5,0.034908365450473926,225,0.035722140299433214,-0.02092143346208754,249,0.04781459339849269,-0.051451453291894246,246,0.11464659319624819,0.02674897931367448,250,0.0896042007859912,0.02055472600028098,250,-0.09582186832127824
ES,range_ratio,60,30,R,1220,-0.056253609622766404,-0.18149585837636675,0.08404609570861302,-0.014881976923942952,-0.07094446986734902,0.037746345964125294,0.614053775892796,0.00010416666666666667,False,-0.7,0.35758196721311475,-0.7612704918032787,1220,0.5103562551781275,610,0.5140495867768595,366,0.4821917808219178,183,0.46994535519125685,,,,,,-0.012455466425890694,5,0.2633333333333333,225,-0.01026125762157805,0.2700803212851406,249,-0.0407868402208262,-0.23780487804878048,246,0.011392289536902788,1.105,250,0.014339119221162239,0.529,250,-0.06982922016179785
ES,range_ratio,60,30,Q,1220,-0.001942092306209471,-0.0561531903245419,0.05392108555961797,0.027294763836361813,-0.028548113180323707,0.07980110167947814,0.35492397317545077,0.00010416666666666667,False,0.7,-0.040361725564468126,-0.0003227796079445761,1220,0.4867549668874172,610,0.5024793388429752,366,0.47527472527472525,183,0.46994535519125685,,,,,,0.02840287025611683,5,0.018706980068626394,225,0.017281486504134223,-0.045060020051862104,249,0.013208538628697704,-0.05215086171311781,246,0.09774383663672187,0.04504451409288747,250,0.05916737580373133,0.012298468583293755,250,-0.10140178087307858
ES,close_location,1,5,R,1240,0.013966481259089654,-0.04465617305382201,0.06826128910712739,0.00544822963220473,-0.048565869108655256,0.05913982710634068,0.8523511372992016,0.00010416666666666667,False,0.39999999999999997,0.13988095238095238,0.24361702127659574,1240,0.5059931506849316,620,0.4828150572831424,372,0.4822888283378747,186,0.5359116022099447,0.23387096774193547,-0.054385964912280704,0.28825693265421615,-0.3840761177136389,0.9372810554612336,0.006488109962256057,5,0.29081632653061223,245,-0.06580709424840266,-0.19377510040160642,249,-0.06078338012084067,-0.15955284552845528,246,-0.014234440059294863,0.174,250,-0.07042155051323358,0.236,250,0.1600893937712164
ES,close_location,1,5,Q,1240,-0.02879781260027042,-0.08476953336758168,0.027238159024504046,-0.03058165352068127,-0.08755019556253255,0.026970551721246846,0.29600958577538083,0.00010416666666666667,False,-0.8999999999999998,0.030202458795801038,-0.01315331479990945,1240,0.4957191780821918,620,0.4630541871921182,372,0.46321525885558584,186,0.5,0.006427666552727442,0.016510193025633738,-0.010082526472906295,-0.07462454100032644,0.06331907872262267,-0.029396287238094752,5,0.015903689822184666,245,-0.13125468547417027,-0.060920231116445185,249,-0.044018105626107945,-0.021314849111968463,246,-0.08792105791830468,0.040932119965508586,250,-0.06052033548311946,0.08385532142990439,250,0.1601996883225486
ES,close_location,1,10,R,1240,0.02462281731691888,-0.026330557201268243,0.07987259057137068,0.006521323842307829,-0.05256519139180834,0.06320181213294576,0.8237076761655588,0.00010416666666666667,False,0.6,-0.04861111111111111,0.05319148936170213,1240,0.5089666951323655,620,0.4860426929392447,372,0.4767123287671233,186,0.4808743169398907,0.4467741935483871,-0.21228070175438596,0.6590548953027731,-0.2403054258630447,1.5530717671194108,0.008007275027661388,5,0.5163265306122449,245,0.09093015379875063,0.17269076305220885,249,-0.05683516725780661,-0.7205284552845529,246,-0.03020111367075508,0.254,250,-0.08134982448870734,0.349,250,0.09546578151516734
ES,close_location,1,10,Q,1240,-0.008045349062617592,-0.06425866473135103,0.051319183607130094,-0.010329316227676685,-0.06706813867839717,0.04981526572791359,0.7241833442756873,0.00010416666666666667,False,-0.3,0.00720817474423128,-0.014385792722926224,1240,0.5114698385726423,620,0.4812398042414356,372,0.4891891891891892,186,0.5380434782608695,0.004901911800154963,-0.0010626254209595406,0.005964537221114504,-0.060596797425627236,0.07597445094435143,-0.008646358305152198,5,0.028076014975268567,245,-0.019477626076648477,-0.030575400897185388,249,-0.04579021658697604,-0.04925401615890788,246,-0.046702952443992196,0.0330452929670345,250,-0.07001624174743924,0.03182581345717371,250,0.11862760359829555
ES,close_location,1,15,R,1240,0.026071288189017827,-0.02775149232632398,0.07671150487261585,-0.00785775797864169,-0.06016553131616988,0.045260729592899215,0.7883643288380815,0.00010416666666666667,False,0.6,-0.15178571428571427,0.26063829787234044,1240,0.4846153846153846,620,0.4779050736497545,372,0.4782608695652174,186,0.5,0.43185483870967745,-0.3600877192982456,0.7919425580079231,-0.4460558149405772,1.8135593520090547,-0.007142160287678467,5,0.45408163265306123,245,0.048656358421147204,0.09136546184738956,249,-0.0879732193289731,-0.8729674796747967,246,0.003427099705819434,0.488,250,-0.1111105138351319,0.028,250,0.07978281133433372
ES,close_location,1,15,Q,1240,-0.013944937475933922,-0.07084558957758516,0.04355390904016928,-0.0160260936345113,-0.07079888866394493,0.03984272185307449,0.5840243133862357,0.00010416666666666667,False,-0.3,0.010698930156659743,-0.022834504412351395,1240,0.5076660988074957,620,0.4819672131147541,372,0.48509485094850946,186,0.5027027027027027,0.0019966787729362376,0.001905544634570531,9.113413836570657e-05,-0.07124755863558759,0.06787416821428767,-0.014414992660581022,5,0.0384848446849106,245,-0.012607567964880212,-0.02092143346208754,249,-0.06001469193968813,-0.051451453291894246,246,-0.040054972597187766,0.02674897931367448,250,-0.08905130414117912,0.02055472600028098,250,0.11629866417452688
ES,close_location,1,30,R,1240,0.03754168715010022,-0.019648545398384964,0.09223090999562751,0.03044527431773525,-0.023785335923168442,0.08391400697239706,0.2981700066705679,0.00010416666666666667,False,0.6,-0.16468253968253968,0.7968085106382978,1240,0.5152801358234296,620,0.5032679738562091,372,0.5040871934604905,186,0.5,0.980241935483871,-0.30219298245614035,1.2824349179400114,-0.22282594086021504,2.6132882357102414,0.03101486074610234,5,0.26632653061224487,245,0.08797329743128075,0.2700803212851406,249,-0.030893541415444644,-0.23780487804878048,246,0.042866253258695725,1.105,250,-0.12224808987684525,0.529,250,0.13359579907578062
ES,close_location,1,30,Q,1240,-0.0007858953788349491,-0.05799155899343851,0.05083936713890074,-0.0043075048520225525,-0.06044603116911983,0.04948438842041275,0.8830135951042306,0.00010416666666666667,False,0.3,-0.0294368330910554,-0.027518436522098996,1240,0.5190839694656488,620,0.5056910569105691,372,0.5135135135135135,186,0.5459459459459459,-0.0007916383539478984,-0.006620498092715481,0.005828859738767582,-0.07445772061053688,0.07085790379582411,-0.0026925960928141507,5,0.023674756461816198,245,0.035252704300757165,-0.045060020051862104,249,-0.047678332044389225,-0.05215086171311781,246,-0.024842344648903697,0.04504451409288747,250,-0.10422896453358847,0.012298468583293755,250,0.11257871116432387
ES,close_location,5,5,R,1240,0.020285939062127348,-0.037092087428657314,0.0806784693384353,0.019873816685311,-0.036279290921319346,0.07457345660910725,0.49713725781206763,0.00010416666666666667,False,-0.09999999999999999,0.18951612903225806,0.16260162601626016,1240,0.5080033698399326,620,0.5081699346405228,372,0.5217391304347826,186,0.5573770491803278,0.21153846153846154,-0.1110648918469218,0.3226033533853833,-0.36379768716078764,0.8410425647652165,0.018121512407404332,5,0.29081632653061223,245,-0.04060049369458886,-0.19377510040160642,249,-0.026916924360442046,-0.15955284552845528,246,-0.03646334747864899,0.174,250,-0.07976105080477536,0.236,250,0.18739676448734283
ES,close_location,5,5,Q,1240,-0.025748283275212502,-0.08441583626657091,0.03098739580350227,-0.02489792522300292,-0.08278875615242143,0.03147357188506151,0.39492687258299686,0.00010416666666666667,False,-0.7999999999999999,0.05951786229747038,-0.006035040375021107,1240,0.489469250210615,620,0.48514851485148514,372,0.49586776859504134,186,0.5351351351351351,-0.0004506073727792026,0.015172455172536563,-0.015623062545315765,-0.08516148533934165,0.04388624819450568,-0.027174157393611946,5,0.015903689822184666,245,-0.10225060762266845,-0.060920231116445185,249,-0.015944562195993214,-0.021314849111968463,246,-0.12284175552158276,0.040932119965508586,250,-0.09433437305284866,0.08385532142990439,250,0.18257327936373505
ES,close_location,5,10,R,1240,0.028070729969250807,-0.02443264779211292,0.08372910950979859,0.01735444474612269,-0.03814821818653397,0.0743050074738339,0.5532436964969007,0.00010416666666666667,False,0.19999999999999998,0.23286290322580644,-0.08536585365853659,1240,0.5016806722689076,620,0.5016393442622951,372,0.5,186,0.4835164835164835,0.34942716857610473,-0.18094841930116473,0.5303755878772695,-0.4717448381175945,1.3823694347391546,0.015377538699343562,5,0.5163265306122449,245,0.14069594354726378,0.17269076305220885,249,-0.05058160209595213,-0.7205284552845529,246,-0.021335538618984646,0.254,250,-0.08121702588787069,0.349,250,0.0938265489922498
ES,close_location,5,10,Q,1240,-0.004006915508231316,-0.05969651781034049,0.05117304951842924,-0.004078522192002519,-0.05978681602942672,0.052976218250022765,0.8891912812404583,0.00010416666666666667,False,-0.6,0.024933737387926428,-0.011200174220631267,1240,0.505,620,0.5072933549432739,372,0.5297297297297298,186,0.5621621621621622,0.00028246666550254016,-0.00249722586396745,0.0027796925294699903,-0.06244313014723831,0.06793071875428874,-0.006385677868551879,5,0.028076014975268567,245,0.018533794972056154,-0.030575400897185388,249,-0.03157983131040417,-0.04925401615890788,246,-0.07820412005195429,0.0330452929670345,250,-0.09726349458079604,0.03182581345717371,250,0.143254403474924
ES,close_location,5,15,R,1240,0.0380297533257956,-0.016115253280625755,0.09411946195310093,0.006740175628587338,-0.04964785064526092,0.06027381540682244,0.8178933633864309,0.00010416666666666667,False,0.8999999999999998,0.03528225806451613,0.32723577235772355,1240,0.4941275167785235,620,0.49836065573770494,372,0.5068119891008175,186,0.5163043478260869,0.3617021276595745,-0.3336106489184692,0.6953127765780437,-0.35408178131918705,1.594515533984548,0.005389145466981077,5,0.45408163265306123,245,0.1162189886840044,0.09136546184738956,249,-0.10214992053504966,-0.8729674796747967,246,0.026133112803261402,0.488,250,-0.1178319299609883,0.028,250,0.09675439102312013
ES,close_location,5,15,Q,1240,-0.005131713595543095,-0.05897861868118179,0.04967935769142857,-0.004388355614090269,-0.058784607197132195,0.05123281285991274,0.8808340112377087,0.00010416666666666667,False,-0.6,0.024488758178631383,-0.014200640247109014,1240,0.507949790794979,620,0.5,372,0.5122615803814714,186,0.5217391304347826,0.0021599156646974317,-0.003360732961779727,0.005520648626477159,-0.0648352481217464,0.07452270608613681,-0.006696996793827962,5,0.0384848446849106,245,0.04015269782246868,-0.02092143346208754,249,-0.051945280770773185,-0.051451453291894246,246,-0.06071443544385849,0.02674897931367448,250,-0.10544520667935821,0.02055472600028098,250,0.14848612096959132
ES,close_location,5,30,R,1240,0.04214546023562651,-0.012033402178491538,0.09789337154074612,0.030930022067897783,-0.027551922228960555,0.08982353971115951,0.29053856938732325,0.00010416666666666667,False,0.39999999999999997,-0.34375,0.3678861788617886,1240,0.5087572977481234,620,0.50814332247557,372,0.5231607629427792,186,0.4972677595628415,0.8338788870703764,-0.06156405990016639,0.8954429469705427,-0.3859567796171683,2.255442000648128,0.030025331024099843,5,0.26632653061224487,245,0.12573258502446227,0.2700803212851406,249,-0.05862320584953045,-0.23780487804878048,246,0.020645264823681092,1.105,250,-0.11867331706154864,0.529,250,0.15822153238899006
ES,close_location,5,30,Q,1240,0.009811502803712804,-0.04911214061188035,0.06276189652622441,0.009402427724572716,-0.0491864225342343,0.06311775004402143,0.7480536856805953,0.00010416666666666667,False,-0.49999999999999994,-0.005015382360079026,-0.01702087304819623,1240,0.5225,620,0.526829268292683,372,0.5353260869565217,186,0.5434782608695652,0.0013493180637760638,-0.013536294549215577,0.01488561261299164,-0.061272963300884664,0.08905986682721748,0.007169509308200404,5,0.023674756461816198,245,0.1015389543974475,-0.045060020051862104,249,-0.046426745490884505,-0.05215086171311781,246,-0.05392228586136498,0.04504451409288747,250,-0.10553758332147464,0.012298468583293755,250,0.1462455541107378
ES,close_location,10,5,R,1240,0.004383479798094776,-0.05579312592993315,0.06683668856012998,0.00795673978033319,-0.05170868595754736,0.0642693022442343,0.7857629147641672,0.00010416666666666667,False,-0.09999999999999999,0.09274193548387097,0.05263157894736842,1240,0.49074074074074076,620,0.506514657980456,372,0.5313351498637602,186,0.554945054945055,0.010817307692307692,0.1636904761904762,-0.1528731684981685,-0.7739047782574568,0.4443703803636836,0.006198316286985461,5,0.29081632653061223,245,-0.02146319301465651,-0.19377510040160642,249,0.008228538465816702,-0.15955284552845528,246,-0.02861995241044746,0.174,250,-0.10370686649444764,0.236,250,0.12434998397121533
ES,close_location,10,5,Q,1240,-0.04416448921538919,-0.10320656382845328,0.012295788211005135,-0.043781110453872354,-0.10119260121719997,0.014588359890283112,0.13450574756256284,0.00010416666666666667,False,-0.8999999999999998,0.05155175586345375,-0.02412730795198211,1240,0.4869418702611626,620,0.4794745484400657,372,0.4904109589041096,186,0.5108695652173914,-0.009856381774585986,0.03693059421685829,-0.04678697599144428,-0.10917537917497175,0.020262249392682573,-0.04609760317215753,5,0.015903689822184666,245,-0.05264063141575958,-0.060920231116445185,249,-0.003099182391235315,-0.021314849111968463,246,-0.14246738608746334,0.040932119965508586,250,-0.13975907223390435,0.08385532142990439,250,0.11717264346139517
ES,close_location,10,10,R,1240,0.01274721921375049,-0.04390257177508406,0.07042475023636399,0.005721732861326586,-0.05178112378027295,0.06371613348235149,0.84503061559393,0.00010416666666666667,False,-0.09999999999999999,-0.3165322580645161,-0.3168016194331984,1240,0.4890756302521008,620,0.5090016366612111,372,0.48626373626373626,186,0.489010989010989,0.09655448717948718,0.11564625850340136,-0.01909177132391418,-0.9602664262820513,0.8730773318942958,0.003727231452648595,5,0.5163265306122449,245,0.11555931306371796,0.17269076305220885,249,-0.012131289077123679,-0.7205284552845529,246,-0.017776977939776572,0.254,250,-0.08244677809420908,0.349,250,0.043362266406780973
ES,close_location,10,10,Q,1240,-0.022393117889288754,-0.08046100605704601,0.03934289143012728,-0.023340112149826227,-0.07992468809639036,0.038005840613087184,0.4251787778898164,0.00010416666666666667,False,-0.6,0.002025365182649411,-0.03298731892303857,1240,0.49248747913188645,620,0.5008103727714749,372,0.5013550135501355,186,0.5271739130434783,-0.014274248522811287,0.018882703349086084,-0.03315695187189737,-0.0985570285350727,0.030657284575067598,-0.025692147664354913,5,0.028076014975268567,245,0.03043532639108459,-0.030575400897185388,249,-0.00594814455105512,-0.04925401615890788,246,-0.08960784827433851,0.0330452929670345,250,-0.1282935021111104,0.03182581345717371,250,0.07650673601979008
ES,close_location,10,15,R,1240,0.026660567417469524,-0.024311711140397037,0.0810904358580977,0.0075065203715285736,-0.04829650442824765,0.06158944693446736,0.7976143077675801,0.00010416666666666667,False,0.6,-0.5030241935483871,0.00708502024291498,1240,0.48614609571788414,620,0.5122749590834698,372,0.49591280653950953,186,0.5191256830601093,0.09495192307692307,-0.042091836734693876,0.13704375981161696,-0.9004257832940868,0.9910585508241757,0.006161374149315217,5,0.45408163265306123,245,0.12435483566938421,0.09136546184738956,249,-0.06661825119600967,-0.8729674796747967,246,0.0423676857656461,0.488,250,-0.10116574946397636,0.028,250,0.044242907388374414
ES,close_location,10,15,Q,1240,-0.019540723028621414,-0.07545852479007112,0.03854323860661579,-0.019878056699943532,-0.0770747259692715,0.04027725600987811,0.49704545087276486,0.00010416666666666667,False,-0.6,-0.006636411588352935,-0.03353014913106102,1240,0.48659966499162477,620,0.5032786885245901,372,0.4891304347826087,186,0.5027322404371585,-0.017750021048335465,0.022531411860325756,-0.04028143290866122,-0.10883295529545915,0.024007657556433366,-0.022223763294975166,5,0.0384848446849106,245,0.051960703967702464,-0.02092143346208754,249,-0.02454962941319712,-0.051451453291894246,246,-0.06688627692561935,0.02674897931367448,250,-0.13093066789159222,0.02055472600028098,250,0.08186200079894815
ES,close_location,10,30,R,1240,0.02534174826904625,-0.029544976216956325,0.08001240601157261,0.01758220817988095,-0.038104993911344226,0.07287152177841688,0.5480467656687593,0.00010416666666666667,False,0.49999999999999994,-0.5625,0.5242914979757085,1240,0.4945788156797331,620,0.4926829268292683,372,0.5068119891008175,186,0.4972677595628415,0.5024038461538461,0.22704081632653061,0.27536302982731553,-1.2002918956043955,1.5146321870094188,0.016662824762300684,5,0.26632653061224487,245,0.12634592532235212,0.2700803212851406,249,-0.01621822089189901,-0.23780487804878048,246,-0.02119039131421962,1.105,250,-0.11566954901029995,0.529,250,0.12194586197078802
ES,close_location,10,30,Q,1240,3.924971758009849e-06,-0.054445539938225596,0.05146738639768259,-0.0013217548933864604,-0.0579110287008732,0.05015542979400312,0.9639856477383368,0.00010416666666666667,False,0.09999999999999999,-0.033574072174636836,-0.03321401525889652,1240,0.507910074937552,620,0.5292207792207793,372,0.529891304347826,186,0.5297297297297298,-0.013427364047903505,0.0071006201074179575,-0.020527984155321463,-0.09449513027105066,0.044729280230102086,-0.00356986349199068,5,0.023674756461816198,245,0.11470267587969799,-0.045060020051862104,249,-0.006975720946648554,-0.05215086171311781,246,-0.0744838212902839,0.04504451409288747,250,-0.12422193525436971,0.012298468583293755,250,0.10084484099170213
ES,close_location,15,5,R,1240,-0.0020200969355691,-0.06247730714768284,0.05971537505366254,0.0023808435112817696,-0.05539971249636731,0.06370329404412697,0.9351776077396825,0.00010416666666666667,False,-0.19999999999999998,0.14741035856573706,-0.02620967741935484,1240,0.48403361344537815,620,0.499184339314845,372,0.5217391304347826,186,0.5573770491803278,-0.029626623376623376,0.19375,-0.2233766233766234,-0.8434868777056277,0.46532886904761867,0.0006132884440309902,5,0.29081632653061223,245,-0.01019635996437242,-0.19377510040160642,249,-0.0031809774451515022,-0.15955284552845528,246,-0.05294171180187539,0.174,250,-0.09467191590685127,0.236,250,0.10770245562923049
ES,close_location,15,5,Q,1240,-0.0577977585664643,-0.1151074359119013,-0.0008200790882967504,-0.05680595360299783,-0.1138933924708317,0.0006883356812663863,0.05205899778831413,0.00010416666666666667,False,-0.9999999999999999,0.06155918620227133,-0.039663389287225174,1240,0.47523089840470195,620,0.46808510638297873,372,0.48626373626373626,186,0.4945652173913043,-0.025274726199901145,0.05530674563138209,-0.08058147183128324,-0.14214504699461414,-0.013410552713348985,-0.05915156519280181,5,0.015903689822184666,245,-0.050260658750397105,-0.060920231116445185,249,-0.026407961414401725,-0.021314849111968463,246,-0.16312514536045783,0.040932119965508586,250,-0.14329349955552817,0.08385532142990439,250,0.09064665238010275
ES,close_location,15,10,R,1240,0.013744070132891702,-0.044525595337247446,0.07136530280413432,0.0075314955862947515,-0.04893234487860272,0.06898533406180371,0.796955621301622,0.00010416666666666667,False,0.3,-0.5786852589641435,-0.3387096774193548,1240,0.4920368818105616,620,0.513911620294599,372,0.4945054945054945,186,0.5054945054945055,0.16152597402597402,0.024166666666666666,0.13735930735930735,-0.7461093073593074,0.9674928300865794,0.005541332040454662,5,0.5163265306122449,245,0.11000067470481041,0.17269076305220885,249,-0.010998136815987332,-0.7205284552845529,246,-0.019165162386095592,0.254,250,-0.06886154016338225,0.349,250,0.03787999530810804
ES,close_location,15,10,Q,1240,-0.030885478136854442,-0.08934334843246795,0.03149733823254101,-0.031061924526825754,-0.08798671293053979,0.03298288776746785,0.28848492283120786,0.00010416666666666667,False,-0.7,0.007375062881865818,-0.03650350568277445,1240,0.48835274542429286,620,0.49837662337662336,372,0.5081081081081081,186,0.5217391304347826,-0.021135759080081577,0.0309385867996946,-0.05207434587977618,-0.1222987649948176,0.01997175227725309,-0.033433353348434613,5,0.028076014975268567,245,0.018328723510165155,-0.030575400897185388,249,-0.01458772067272432,-0.04925401615890788,246,-0.10600413895107182,0.0330452929670345,250,-0.12144660521001112,0.03182581345717371,250,0.06183541060431093
ES,close_location,15,15,R,1240,0.029948906942331613,-0.023828621643456983,0.08871972276285828,0.011967448834125635,-0.04442780001462222,0.06822399840772145,0.6826564949551583,0.00010416666666666667,False,0.7,-0.7948207171314741,0.04334677419354839,1240,0.49581939799331104,620,0.5081699346405228,372,0.5122615803814714,186,0.5191256830601093,0.26542207792207795,-0.18125,0.44667207792207797,-0.5983357683982684,1.4210458603896097,0.010629467952838045,5,0.45408163265306123,245,0.10559483047842594,0.09136546184738956,249,-0.05591987310018606,-0.8729674796747967,246,0.0314957123848638,0.488,250,-0.07732961499515847,0.028,250,0.04777370389553905
ES,close_location,15,15,Q,1240,-0.02566289705736359,-0.0836063092395033,0.03287559955791887,-0.02481234776822051,-0.08163372200083414,0.036203625432049705,0.39655424188375643,0.00010416666666666667,False,-0.6,-0.003626970805757019,-0.03240672287595794,1240,0.49165275459098495,620,0.5057283142389526,372,0.49591280653950953,186,0.5136612021857924,-0.017099865039461568,0.028032637603907198,-0.045132502643368766,-0.114942218820981,0.02948095111768331,-0.027169860558184673,5,0.0384848446849106,245,0.03453871467541022,-0.02092143346208754,249,-0.029465969049893626,-0.051451453291894246,246,-0.08441920533902858,0.02674897931367448,250,-0.11750230698468492,0.02055472600028098,250,0.07531038518971858
ES,close_location,15,30,R,1240,0.023821727852513422,-0.032595898161533805,0.07718832594640569,0.015050486976643095,-0.040795390646725944,0.06726490497087524,0.6071260795025695,0.00010416666666666667,False,0.19999999999999998,-0.6065737051792829,0.11995967741935484,1240,0.4929343308395677,620,0.48697068403908794,372,0.4986376021798365,186,0.5136612021857924,0.6647727272727273,0.08958333333333333,0.575189393939394,-0.7347265963203462,1.7985321969696955,0.014134026101352119,5,0.26632653061224487,245,0.10680802140905803,0.2700803212851406,249,-0.0022795128276343487,-0.23780487804878048,246,-0.03274894921070763,1.105,250,-0.11060010931659307,0.529,250,0.11975553853304587
ES,close_location,15,30,Q,1240,-0.005612619005400664,-0.05927021903750153,0.04671279846010975,-0.00569728690194622,-0.06373500631201592,0.04808006892845815,0.8456843966769403,0.00010416666666666667,False,0.09999999999999999,-0.03209941606749383,-0.027764148146054945,1240,0.5091362126245847,620,0.5292207792207793,372,0.5353260869565217,186,0.5355191256830601,-0.010882020083617579,0.008916073905059404,-0.019798093988676983,-0.09659715520456928,0.04796736933675767,-0.007955645991826816,5,0.023674756461816198,245,0.09087453886273678,-0.045060020051862104,249,-4.450397314307468e-05,-0.05215086171311781,246,-0.09234737729945137,0.04504451409288747,250,-0.11477401045795055,0.012298468583293755,250,0.0957964179966757
ES,close_location,30,5,R,1240,-0.004075282199026276,-0.06285351912268677,0.05757388078213958,-0.0030167319237663893,-0.057010038729454295,0.05596642043454114,0.9179191527057577,0.00010416666666666667,False,0.19999999999999998,0.2610887096774194,-0.24495967741935484,1240,0.478369384359401,620,0.4852941176470588,372,0.5163043478260869,186,0.5409836065573771,0.024756493506493508,0.1377049180327869,-0.11294842452629339,-0.7502452030551415,0.5004854494890352,-0.004806388569111188,5,0.29081632653061223,245,-0.018222984874295182,-0.19377510040160642,249,-0.022217212447482967,-0.15955284552845528,246,-0.05668033152416201,0.174,250,-0.0932675123621857,0.236,250,0.10696329059139195
