instrument,side,freshness,activation_window,horizon_min,year,n_observations,rev_minus_brk_first_rate,median_signed_close_atr,same_bar_reversal_rate,same_bar_breakthrough_rate,sign
ES,upper,PRISTINE,WITHIN_60MIN,30,2021,40,0.1,0.0,0.475,0.2,0.0
ES,upper,PRISTINE,WITHIN_60MIN,30,2022,34,0.20588235294117646,0.008547008547008548,0.38235294117647056,0.17647058823529413,1.0
ES,upper,PRISTINE,WITHIN_60MIN,60,2018,29,-0.2413793103448276,-0.21052631578947367,0.41379310344827586,0.2413793103448276,-1.0
ES,upper,PRISTINE,WITHIN_60MIN,60,2019,35,-0.11428571428571428,-0.07575757575757576,0.4857142857142857,0.17142857142857143,-1.0
ES,upper,PRISTINE,WITHIN_60MIN,60,2020,39,0.15384615384615385,-0.041666666666666664,0.5641025641025641,0.1794871794871795,-1.0
ES,upper,PRISTINE,WITHIN_60MIN,60,2021,40,0.075,-0.017241379310344827,0.475,0.2,-1.0
ES,upper,PRISTINE,WITHIN_60MIN,60,2022,34,0.20588235294117646,0.021885763490241104,0.38235294117647056,0.17647058823529413,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,1,2018,18,0.0,0.005813953488372093,0.2777777777777778,0.2222222222222222,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,1,2019,17,-0.11764705882352941,0.0,0.7647058823529411,0.17647058823529413,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,1,2020,16,0.0,0.0,0.4375,0.3125,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,1,2021,21,0.0,0.013029315960912053,0.6666666666666666,0.14285714285714285,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,1,2022,39,0.02564102564102564,0.0,0.358974358974359,0.358974358974359,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,3,2018,18,0.0,0.0,0.2777777777777778,0.2222222222222222,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,3,2019,17,-0.058823529411764705,0.0,0.7647058823529411,0.17647058823529413,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,3,2020,16,0.0625,0.0,0.4375,0.3125,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,3,2021,21,0.047619047619047616,-0.005847953216374269,0.6666666666666666,0.14285714285714285,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,3,2022,39,-0.02564102564102564,0.01651376146788991,0.358974358974359,0.358974358974359,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,5,2018,18,-0.05555555555555555,-0.05894997933030178,0.2777777777777778,0.2222222222222222,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,5,2019,17,-0.058823529411764705,0.0,0.7647058823529411,0.17647058823529413,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,5,2020,16,0.0625,0.08265531378114159,0.4375,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,5,2021,21,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,5,2022,39,-0.02564102564102564,0.0,0.358974358974359,0.358974358974359,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,10,2018,18,-0.1111111111111111,0.0,0.2777777777777778,0.2222222222222222,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,10,2019,17,-0.058823529411764705,-0.038461538461538464,0.7647058823529411,0.17647058823529413,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,10,2020,16,0.125,0.04438493995456021,0.4375,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,10,2021,21,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,10,2022,39,-0.02564102564102564,-0.004,0.358974358974359,0.358974358974359,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,15,2018,18,-0.1111111111111111,0.04187364095198197,0.2777777777777778,0.2222222222222222,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,15,2019,17,-0.17647058823529413,-0.07692307692307693,0.7647058823529411,0.17647058823529413,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,15,2020,16,0.0625,0.18530516431924882,0.4375,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,15,2021,21,0.047619047619047616,0.03667481662591687,0.6666666666666666,0.14285714285714285,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,15,2022,39,0.07692307692307693,0.0,0.358974358974359,0.358974358974359,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,30,2018,18,0.1111111111111111,0.008298755186721992,0.2777777777777778,0.2222222222222222,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,30,2019,17,-0.23529411764705882,-0.12,0.7647058823529411,0.17647058823529413,-1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,30,2020,16,0.3125,0.26365546218487396,0.4375,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,30,2021,21,0.14285714285714285,0.11054637865311309,0.6666666666666666,0.14285714285714285,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,30,2022,39,0.15384615384615385,0.0,0.358974358974359,0.358974358974359,0.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,60,2018,18,0.0,0.24204545454545456,0.2777777777777778,0.2222222222222222,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,60,2019,17,-0.17647058823529413,0.09009009009009009,0.7647058823529411,0.17647058823529413,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,60,2020,16,0.375,0.2245127436281859,0.4375,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,60,2021,21,0.14285714285714285,0.1872791519434629,0.6666666666666666,0.14285714285714285,1.0
NQ,lower,PRETOUCHED,WITHIN_10AM_CANDLE,60,2022,39,0.20512820512820512,0.21678321678321677,0.358974358974359,0.358974358974359,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,1,2018,38,-0.02631578947368421,0.0,0.2631578947368421,0.2894736842105263,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,1,2019,34,-0.058823529411764705,0.0,0.5294117647058824,0.29411764705882354,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,1,2020,34,0.0,0.0,0.5588235294117647,0.20588235294117646,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,1,2021,41,0.0,0.013029315960912053,0.5365853658536586,0.12195121951219512,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,1,2022,55,0.01818181818181818,0.009174311926605505,0.4,0.3090909090909091,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,3,2018,38,-0.02631578947368421,0.0,0.2631578947368421,0.2894736842105263,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,3,2019,34,-0.029411764705882353,0.021756021756021756,0.5294117647058824,0.29411764705882354,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,3,2020,34,0.029411764705882353,0.05071135230272807,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,3,2021,41,0.12195121951219512,0.0,0.5365853658536586,0.12195121951219512,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,3,2022,55,-0.01818181818181818,0.00631578947368421,0.4,0.3090909090909091,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,5,2018,38,-0.02631578947368421,-0.010169491525423728,0.2631578947368421,0.2894736842105263,-1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,5,2019,34,-0.058823529411764705,0.0,0.5294117647058824,0.29411764705882354,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,5,2020,34,0.029411764705882353,0.09635761589403974,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,5,2021,41,0.0975609756097561,0.0,0.5365853658536586,0.12195121951219512,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,5,2022,55,-0.01818181818181818,0.0,0.4,0.3090909090909091,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,10,2018,38,-0.07894736842105263,0.0,0.2631578947368421,0.2894736842105263,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,10,2019,34,-0.058823529411764705,0.0,0.5294117647058824,0.29411764705882354,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,10,2020,34,0.08823529411764706,0.03432094221567906,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,10,2021,41,0.0975609756097561,0.0,0.5365853658536586,0.12195121951219512,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,10,2022,55,-0.05454545454545454,-0.02601156069364162,0.4,0.3090909090909091,-1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,15,2018,38,-0.10526315789473684,-0.013636363636363636,0.2631578947368421,0.2894736842105263,-1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,15,2019,34,-0.14705882352941177,-0.010964912280701754,0.5294117647058824,0.29411764705882354,-1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,15,2020,34,0.058823529411764705,0.0196078431372549,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,15,2021,41,0.12195121951219512,0.06896551724137931,0.5365853658536586,0.12195121951219512,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,15,2022,55,0.0,0.0,0.4,0.3090909090909091,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,30,2018,38,-0.02631578947368421,0.0,0.2631578947368421,0.2894736842105263,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,30,2019,34,-0.029411764705882353,0.002577319587628866,0.5294117647058824,0.29411764705882354,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,30,2020,34,0.11764705882352941,0.1646897810218978,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,30,2021,41,0.0975609756097561,0.11054637865311309,0.5365853658536586,0.12195121951219512,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,30,2022,55,0.05454545454545454,0.0,0.4,0.3090909090909091,0.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,60,2018,38,-0.10526315789473684,-0.03466475532677396,0.2631578947368421,0.2894736842105263,-1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,60,2019,34,-0.029411764705882353,0.1017117117117117,0.5294117647058824,0.29411764705882354,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,60,2020,34,0.23529411764705882,0.2245127436281859,0.5588235294117647,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,60,2021,41,0.0975609756097561,0.1712962962962963,0.5365853658536586,0.12195121951219512,1.0
NQ,lower,PRETOUCHED,WITHIN_5MIN,60,2022,55,0.07272727272727272,0.12,0.4,0.3090909090909091,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,1,2018,49,-0.02040816326530612,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,1,2019,55,-0.03636363636363636,0.0,0.45454545454545453,0.21818181818181817,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,1,2020,43,0.0,0.004166666666666667,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,1,2021,48,0.0,0.012702776792337216,0.5,0.14583333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,1,2022,64,0.015625,0.0024242424242424242,0.40625,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,3,2018,49,-0.02040816326530612,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,3,2019,55,-0.03636363636363636,0.012738853503184714,0.45454545454545453,0.21818181818181817,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,3,2020,43,0.046511627906976744,0.0673076923076923,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,3,2021,48,0.10416666666666667,0.0,0.5,0.14583333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,3,2022,64,-0.015625,0.025335797106147546,0.40625,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,5,2018,49,0.0,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,5,2019,55,-0.03636363636363636,0.0,0.45454545454545453,0.21818181818181817,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,5,2020,43,0.046511627906976744,0.08139534883720931,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,5,2021,48,0.08333333333333333,0.0,0.5,0.14583333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,5,2022,64,0.0,0.0,0.40625,0.3125,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,10,2018,49,-0.061224489795918366,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,10,2019,55,-0.03636363636363636,0.0,0.45454545454545453,0.21818181818181817,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,10,2020,43,0.13953488372093023,0.06506024096385542,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,10,2021,48,0.08333333333333333,0.0,0.5,0.14583333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,10,2022,64,-0.03125,-0.026132271993598855,0.40625,0.3125,-1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,15,2018,49,-0.061224489795918366,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,15,2019,55,-0.01818181818181818,0.0,0.45454545454545453,0.21818181818181817,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,15,2020,43,0.11627906976744186,0.04845360824742268,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,15,2021,48,0.10416666666666667,0.06876847290640395,0.5,0.14583333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,15,2022,64,0.015625,-0.017302949590608664,0.40625,0.3125,-1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,30,2018,49,0.04081632653061224,0.0,0.32653061224489793,0.24489795918367346,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,30,2019,55,0.07272727272727272,0.054474708171206226,0.45454545454545453,0.21818181818181817,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,30,2020,43,0.20930232558139536,0.20437956204379562,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,30,2021,48,0.10416666666666667,0.10955890361227083,0.5,0.14583333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,30,2022,64,0.03125,0.0,0.40625,0.3125,0.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,60,2018,49,0.0,0.014563106796116505,0.32653061224489793,0.24489795918367346,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,60,2019,55,0.05454545454545454,0.09009009009009009,0.45454545454545453,0.21818181818181817,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,60,2020,43,0.32558139534883723,0.3964285714285714,0.5581395348837209,0.18604651162790697,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,60,2021,48,0.08333333333333333,0.16011228945726763,0.5,0.14583333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_10MIN,60,2022,64,0.046875,0.06,0.40625,0.3125,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,1,2018,61,-0.03278688524590164,0.0,0.36065573770491804,0.22950819672131148,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,1,2019,65,-0.03076923076923077,0.02,0.5076923076923077,0.2,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,1,2020,51,0.0,0.0,0.49019607843137253,0.21568627450980393,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,1,2021,57,0.0,0.012376237623762377,0.49122807017543857,0.21052631578947367,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,1,2022,70,0.014285714285714285,0.0,0.4142857142857143,0.3142857142857143,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,3,2018,61,-0.03278688524590164,0.0,0.36065573770491804,0.22950819672131148,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,3,2019,65,-0.03076923076923077,0.022222222222222223,0.5076923076923077,0.2,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,3,2020,51,0.0392156862745098,0.03571428571428571,0.49019607843137253,0.21568627450980393,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,3,2021,57,0.08771929824561403,0.0,0.49122807017543857,0.21052631578947367,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,3,2022,70,-0.014285714285714285,0.014280977119487124,0.4142857142857143,0.3142857142857143,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,5,2018,61,0.0,0.0,0.36065573770491804,0.22950819672131148,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,5,2019,65,-0.03076923076923077,0.0,0.5076923076923077,0.2,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,5,2020,51,0.058823529411764705,0.0,0.49019607843137253,0.21568627450980393,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,5,2021,57,0.08771929824561403,0.0,0.49122807017543857,0.21052631578947367,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,5,2022,70,0.0,0.0,0.4142857142857143,0.3142857142857143,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,10,2018,61,-0.03278688524590164,0.0,0.36065573770491804,0.22950819672131148,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,10,2019,65,-0.06153846153846154,0.0,0.5076923076923077,0.2,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,10,2020,51,0.11764705882352941,0.05582137161084529,0.49019607843137253,0.21568627450980393,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,10,2021,57,0.07017543859649122,0.0,0.49122807017543857,0.21052631578947367,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,10,2022,70,-0.02857142857142857,-0.023781642415786328,0.4142857142857143,0.3142857142857143,-1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,15,2018,61,0.0,0.008064516129032258,0.36065573770491804,0.22950819672131148,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,15,2019,65,-0.046153846153846156,0.0,0.5076923076923077,0.2,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,15,2020,51,0.09803921568627451,0.023255813953488372,0.49019607843137253,0.21568627450980393,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,15,2021,57,0.08771929824561403,0.06857142857142857,0.49122807017543857,0.21052631578947367,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,15,2022,70,0.014285714285714285,0.0,0.4142857142857143,0.3142857142857143,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,30,2018,61,0.09836065573770492,0.016597510373443983,0.36065573770491804,0.22950819672131148,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,30,2019,65,0.046153846153846156,0.054474708171206226,0.5076923076923077,0.2,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,30,2020,51,0.13725490196078433,0.1457905544147844,0.49019607843137253,0.21568627450980393,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,30,2021,57,0.08771929824561403,0.119533527696793,0.49122807017543857,0.21052631578947367,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,30,2022,70,0.04285714285714286,0.0,0.4142857142857143,0.3142857142857143,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,60,2018,61,0.04918032786885246,0.0,0.36065573770491804,0.22950819672131148,0.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,60,2019,65,0.046153846153846156,0.06785714285714285,0.5076923076923077,0.2,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,60,2020,51,0.23529411764705882,0.21195652173913043,0.49019607843137253,0.21568627450980393,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,60,2021,57,0.10526315789473684,0.15428571428571428,0.49122807017543857,0.21052631578947367,1.0
NQ,lower,PRETOUCHED,WITHIN_15MIN,60,2022,70,0.04285714285714286,0.0,0.4142857142857143,0.3142857142857143,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,1,2018,68,-0.029411764705882353,0.021708408573447434,0.39705882352941174,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,1,2019,72,-0.027777777777777776,0.009259259259259259,0.5,0.20833333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,1,2020,66,0.0,0.0,0.4696969696969697,0.21212121212121213,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,1,2021,66,0.0,0.0018726591760299626,0.48484848484848486,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,1,2022,87,0.011494252873563218,0.009316770186335404,0.4827586206896552,0.28735632183908044,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,3,2018,68,-0.014705882352941176,0.0,0.39705882352941174,0.20588235294117646,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,3,2019,72,-0.027777777777777776,0.008894679276844883,0.5,0.20833333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,3,2020,66,0.030303030303030304,0.014003133568350961,0.4696969696969697,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,3,2021,66,0.06060606060606061,0.0,0.48484848484848486,0.21212121212121213,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,3,2022,87,-0.011494252873563218,0.020676691729323307,0.4827586206896552,0.28735632183908044,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,5,2018,68,0.014705882352941176,0.0,0.39705882352941174,0.20588235294117646,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,5,2019,72,-0.041666666666666664,0.0,0.5,0.20833333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,5,2020,66,0.06060606060606061,0.0,0.4696969696969697,0.21212121212121213,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,5,2021,66,0.06060606060606061,0.0,0.48484848484848486,0.21212121212121213,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,5,2022,87,0.0,0.0,0.4827586206896552,0.28735632183908044,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,10,2018,68,-0.014705882352941176,0.008021390374331552,0.39705882352941174,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,10,2019,72,-0.06944444444444445,0.0,0.5,0.20833333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,10,2020,66,0.09090909090909091,0.004807692307692308,0.4696969696969697,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,10,2021,66,0.06060606060606061,0.0,0.48484848484848486,0.21212121212121213,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,10,2022,87,0.0,0.0,0.4827586206896552,0.28735632183908044,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,15,2018,68,0.029411764705882353,0.04187364095198197,0.39705882352941174,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,15,2019,72,-0.08333333333333333,0.0,0.5,0.20833333333333334,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,15,2020,66,0.07575757575757576,0.011627906976744186,0.4696969696969697,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,15,2021,66,0.09090909090909091,0.0738346104725415,0.48484848484848486,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,15,2022,87,0.06896551724137931,0.0,0.4827586206896552,0.28735632183908044,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,30,2018,68,0.10294117647058823,0.030037885621504598,0.39705882352941174,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,30,2019,72,-0.013888888888888888,0.005251116379072716,0.5,0.20833333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,30,2020,66,0.12121212121212122,0.06797480620155039,0.4696969696969697,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,30,2021,66,0.12121212121212122,0.12961155320538098,0.48484848484848486,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,30,2022,87,0.05747126436781609,0.0,0.4827586206896552,0.28735632183908044,0.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,60,2018,68,0.07352941176470588,0.02954182737066099,0.39705882352941174,0.20588235294117646,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,60,2019,72,-0.013888888888888888,0.005,0.5,0.20833333333333334,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,60,2020,66,0.19696969696969696,0.21020361298224127,0.4696969696969697,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,60,2021,66,0.10606060606060606,0.16011228945726763,0.48484848484848486,0.21212121212121213,1.0
NQ,lower,PRETOUCHED,WITHIN_30MIN,60,2022,87,0.06896551724137931,0.0,0.4827586206896552,0.28735632183908044,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,1,2018,81,-0.024691358024691357,0.0,0.38271604938271603,0.18518518518518517,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,1,2019,84,-0.023809523809523808,0.011686443725278675,0.5476190476190477,0.19047619047619047,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,1,2020,83,0.0,0.0,0.4457831325301205,0.2289156626506024,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,1,2021,80,0.0,0.013241115379559167,0.5,0.1875,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,1,2022,96,0.010416666666666666,0.009245541056470455,0.46875,0.2916666666666667,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,3,2018,81,-0.012345679012345678,0.0,0.38271604938271603,0.18518518518518517,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,3,2019,84,-0.023809523809523808,0.013289841976505852,0.5476190476190477,0.19047619047619047,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,3,2020,83,0.024096385542168676,0.0,0.4457831325301205,0.2289156626506024,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,3,2021,80,0.0625,0.007839676693267853,0.5,0.1875,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,3,2022,96,-0.010416666666666666,0.014280977119487124,0.46875,0.2916666666666667,1.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,5,2018,81,0.0,0.0,0.38271604938271603,0.18518518518518517,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,5,2019,84,-0.03571428571428571,0.0,0.5476190476190477,0.19047619047619047,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,5,2020,83,0.04819277108433735,0.0,0.4457831325301205,0.2289156626506024,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,5,2021,80,0.0875,0.0,0.5,0.1875,0.0
NQ,lower,PRETOUCHED,WITHIN_60MIN,5,2022,96,0.0,0.0,0.46875,0.2916666666666667,0.0
