instrument,candle_state,context_dim,context_value,horizon_min,barrier,n_observations,continuation_first_rate,reversal_first_rate,cont_minus_rev_first_rate,tie_rate,neither_rate,median_signed_close_atr,median_cont_exc_atr,median_rev_exc_atr,median_dominance,p_cont_exc_gt_rev_exc,p_rev_exc_gt_cont_exc,retouch_rate,n_nontied,binom_p,sample_status
NQ,BEARISH_1000,dominance_stratum,UP_DOMINANT,60,1.0,219,0.2009132420091324,0.0776255707762557,0.1232876712328767,0.0,0.7168949771689498,0.0,0.4681570638162278,0.3480204006519796,0.0866096866096866,0.536697247706422,0.45871559633027525,0.908675799086758,61,0.0007299045109347685,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,1,0.25,297,0.265993265993266,0.03367003367003367,0.23232323232323232,0.0,0.7003367003367004,0.09348441926345609,0.17301038062283736,0.0,1.0,0.8080808080808081,0.18518518518518517,0.8888888888888888,89,1.87368886800412e-14,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,1,0.5,297,0.020202020202020204,0.003367003367003367,0.016835016835016835,0.0,0.9764309764309764,0.09348441926345609,0.17301038062283736,0.0,1.0,0.8080808080808081,0.18518518518518517,0.8888888888888888,7,0.125,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,1,1.0,297,0.003367003367003367,0.0,0.003367003367003367,0.0,0.9966329966329966,0.09348441926345609,0.17301038062283736,0.0,1.0,0.8080808080808081,0.18518518518518517,0.8888888888888888,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,3,0.25,297,0.4175084175084175,0.10437710437710437,0.31313131313131315,0.0,0.4781144781144781,0.0945273631840796,0.2185430463576159,0.04046242774566474,0.7076923076923077,0.7373737373737373,0.2558922558922559,0.8888888888888888,155,2.2424398957776773e-14,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,3,0.5,297,0.06060606060606061,0.010101010101010102,0.050505050505050504,0.0,0.9292929292929293,0.0945273631840796,0.2185430463576159,0.04046242774566474,0.7076923076923077,0.7373737373737373,0.2558922558922559,0.8888888888888888,21,0.0014896392822265625,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,3,1.0,297,0.003367003367003367,0.0,0.003367003367003367,0.0,0.9966329966329966,0.0945273631840796,0.2185430463576159,0.04046242774566474,0.7076923076923077,0.7373737373737373,0.2558922558922559,0.8888888888888888,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,5,0.25,297,0.494949494949495,0.16835016835016836,0.3265993265993266,0.0,0.3367003367003367,0.10077519379844961,0.24581005586592178,0.06162464985994398,0.5596330275229359,0.6936026936026936,0.2996632996632997,0.8888888888888888,197,2.8457987336761435e-12,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,5,0.5,297,0.09764309764309764,0.03367003367003367,0.06397306397306397,0.0,0.8686868686868687,0.10077519379844961,0.24581005586592178,0.06162464985994398,0.5596330275229359,0.6936026936026936,0.2996632996632997,0.8888888888888888,39,0.0033778479119064286,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,5,1.0,297,0.003367003367003367,0.003367003367003367,0.0,0.0,0.9932659932659933,0.10077519379844961,0.24581005586592178,0.06162464985994398,0.5596330275229359,0.6936026936026936,0.2996632996632997,0.8888888888888888,2,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,10,0.25,297,0.5993265993265994,0.23232323232323232,0.367003367003367,0.0,0.16835016835016836,0.07738095238095238,0.3,0.1390728476821192,0.3364055299539171,0.6430976430976431,0.3501683501683502,0.8888888888888888,247,2.803321861756173e-12,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,10,0.5,297,0.19528619528619529,0.09764309764309764,0.09764309764309764,0.0,0.7070707070707071,0.07738095238095238,0.3,0.1390728476821192,0.3364055299539171,0.6430976430976431,0.3501683501683502,0.8888888888888888,87,0.002479419793816073,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,10,1.0,297,0.013468013468013467,0.010101010101010102,0.003367003367003367,0.0,0.9764309764309764,0.07738095238095238,0.3,0.1390728476821192,0.3364055299539171,0.6430976430976431,0.3501683501683502,0.8888888888888888,7,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,15,0.25,297,0.6195286195286195,0.28619528619528617,0.3333333333333333,0.0,0.09427609427609428,0.06865671641791045,0.3333333333333333,0.1891891891891892,0.1927272727272727,0.6060606060606061,0.3872053872053872,0.8888888888888888,269,1.5155094803677689e-09,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,15,0.5,297,0.25252525252525254,0.16161616161616163,0.09090909090909091,0.0,0.5858585858585859,0.06865671641791045,0.3333333333333333,0.1891891891891892,0.1927272727272727,0.6060606060606061,0.3872053872053872,0.8888888888888888,123,0.01869342540925406,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,15,1.0,297,0.02356902356902357,0.030303030303030304,-0.006734006734006734,0.0,0.9461279461279462,0.06865671641791045,0.3333333333333333,0.1891891891891892,0.1927272727272727,0.6060606060606061,0.3872053872053872,0.8888888888888888,16,0.803619384765625,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,30,0.25,297,0.6498316498316499,0.3063973063973064,0.3434343434343434,0.0,0.04377104377104377,0.15789473684210525,0.4245810055865922,0.2515527950310559,0.18877551020408156,0.5892255892255892,0.4107744107744108,0.8888888888888888,284,1.3812047834908862e-09,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,30,0.5,297,0.39730639730639733,0.2727272727272727,0.12457912457912458,0.0,0.32996632996632996,0.15789473684210525,0.4245810055865922,0.2515527950310559,0.18877551020408156,0.5892255892255892,0.4107744107744108,0.8888888888888888,199,0.010529721671611788,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,30,1.0,297,0.05723905723905724,0.06060606060606061,-0.003367003367003367,0.0,0.8821548821548821,0.15789473684210525,0.4245810055865922,0.2515527950310559,0.18877551020408156,0.5892255892255892,0.4107744107744108,0.8888888888888888,35,1.0,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,60,0.25,297,0.6801346801346801,0.3164983164983165,0.36363636363636365,0.0,0.003367003367003367,0.189873417721519,0.539622641509434,0.3395348837209302,0.21914357682619648,0.6060606060606061,0.3939393939393939,0.8888888888888888,296,3.204287442295073e-10,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,60,0.5,297,0.5084175084175084,0.3400673400673401,0.16835016835016836,0.0,0.15151515151515152,0.189873417721519,0.539622641509434,0.3395348837209302,0.21914357682619648,0.6060606060606061,0.3939393939393939,0.8888888888888888,252,0.001964590560882453,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_DOWN,60,1.0,297,0.1414141414141414,0.15151515151515152,-0.010101010101010102,0.0,0.7070707070707071,0.189873417721519,0.539622641509434,0.3395348837209302,0.21914357682619648,0.6060606060606061,0.3939393939393939,0.8888888888888888,87,0.830373009685754,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,1,0.25,1,1.0,0.0,1.0,0.0,0.0,0.29098360655737704,0.3073770491803279,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,1,0.5,1,0.0,0.0,0.0,0.0,1.0,0.29098360655737704,0.3073770491803279,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.29098360655737704,0.3073770491803279,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,3,0.25,1,1.0,0.0,1.0,0.0,0.0,0.5368852459016393,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,3,0.5,1,1.0,0.0,1.0,0.0,0.0,0.5368852459016393,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,3,1.0,1,0.0,0.0,0.0,0.0,1.0,0.5368852459016393,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,5,0.25,1,1.0,0.0,1.0,0.0,0.0,0.4016393442622951,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,5,0.5,1,1.0,0.0,1.0,0.0,0.0,0.4016393442622951,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,5,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4016393442622951,0.5983606557377049,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,10,0.25,1,1.0,0.0,1.0,0.0,0.0,0.5860655737704918,0.639344262295082,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,10,0.5,1,1.0,0.0,1.0,0.0,0.0,0.5860655737704918,0.639344262295082,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,10,1.0,1,0.0,0.0,0.0,0.0,1.0,0.5860655737704918,0.639344262295082,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,15,0.25,1,1.0,0.0,1.0,0.0,0.0,0.6024590163934426,0.7868852459016393,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,15,0.5,1,1.0,0.0,1.0,0.0,0.0,0.6024590163934426,0.7868852459016393,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,15,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6024590163934426,0.7868852459016393,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,30,0.25,1,1.0,0.0,1.0,0.0,0.0,0.5983606557377049,0.8483606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,30,0.5,1,1.0,0.0,1.0,0.0,0.0,0.5983606557377049,0.8483606557377049,0.0,1.0,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,30,1.0,1,0.0,0.0,0.0,0.0,1.0,0.5983606557377049,0.8483606557377049,0.0,1.0,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,60,0.25,1,1.0,0.0,1.0,0.0,0.0,0.1557377049180328,0.8483606557377049,0.21721311475409835,0.5923076923076923,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,60,0.5,1,1.0,0.0,1.0,0.0,0.0,0.1557377049180328,0.8483606557377049,0.21721311475409835,0.5923076923076923,1.0,0.0,1.0,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_FLAT,60,1.0,1,0.0,0.0,0.0,0.0,1.0,0.1557377049180328,0.8483606557377049,0.21721311475409835,0.5923076923076923,1.0,0.0,1.0,0,,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,1,0.25,333,0.2552552552552553,0.009009009009009009,0.24624624624624625,0.0,0.7357357357357357,0.09876543209876543,0.17494600431965443,0.0,1.0,0.8798798798798799,0.1111111111111111,0.8558558558558559,88,7.344652981131973e-22,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,1,0.5,333,0.03003003003003003,0.0,0.03003003003003003,0.0,0.96996996996997,0.09876543209876543,0.17494600431965443,0.0,1.0,0.8798798798798799,0.1111111111111111,0.8558558558558559,10,0.001953125,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,1,1.0,333,0.003003003003003003,0.0,0.003003003003003003,0.0,0.996996996996997,0.09876543209876543,0.17494600431965443,0.0,1.0,0.8798798798798799,0.1111111111111111,0.8558558558558559,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,3,0.25,333,0.39039039039039036,0.06906906906906907,0.3213213213213213,0.0,0.5405405405405406,0.08,0.21212121212121213,0.021739130434782608,0.8333333333333333,0.7567567567567568,0.2222222222222222,0.8558558558558559,153,2.5441093918760216e-19,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,3,0.5,333,0.08108108108108109,0.003003003003003003,0.07807807807807808,0.0,0.9159159159159159,0.08,0.21212121212121213,0.021739130434782608,0.8333333333333333,0.7567567567567568,0.2222222222222222,0.8558558558558559,28,2.1606683731079102e-07,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,3,1.0,333,0.006006006006006006,0.0,0.006006006006006006,0.0,0.993993993993994,0.08,0.21212121212121213,0.021739130434782608,0.8333333333333333,0.7567567567567568,0.2222222222222222,0.8558558558558559,2,0.5,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,5,0.25,333,0.4864864864864865,0.11711711711711711,0.36936936936936937,0.0,0.3963963963963964,0.09523809523809523,0.2480916030534351,0.06493506493506493,0.5443037974683544,0.7267267267267268,0.2702702702702703,0.8558558558558559,201,5.154100405796965e-19,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,5,0.5,333,0.10810810810810811,0.018018018018018018,0.09009009009009009,0.0,0.8738738738738738,0.09523809523809523,0.2480916030534351,0.06493506493506493,0.5443037974683544,0.7267267267267268,0.2702702702702703,0.8558558558558559,42,2.8288777684792876e-06,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,5,1.0,333,0.006006006006006006,0.0,0.006006006006006006,0.0,0.993993993993994,0.09523809523809523,0.2480916030534351,0.06493506493506493,0.5443037974683544,0.7267267267267268,0.2702702702702703,0.8558558558558559,2,0.5,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,10,0.25,333,0.5855855855855856,0.18018018018018017,0.40540540540540543,0.0,0.23423423423423423,0.1048951048951049,0.2952029520295203,0.11818181818181818,0.4181818181818182,0.6876876876876877,0.3123123123123123,0.8558558558558559,255,7.703506241557544e-18,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,10,0.5,333,0.1831831831831832,0.07807807807807808,0.10510510510510511,0.0,0.7387387387387387,0.1048951048951049,0.2952029520295203,0.11818181818181818,0.4181818181818182,0.6876876876876877,0.3123123123123123,0.8558558558558559,87,0.0002236893560948182,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,10,1.0,333,0.012012012012012012,0.006006006006006006,0.006006006006006006,0.0,0.9819819819819819,0.1048951048951049,0.2952029520295203,0.11818181818181818,0.4181818181818182,0.6876876876876877,0.3123123123123123,0.8558558558558559,6,0.6875,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,15,0.25,333,0.6336336336336337,0.22522522522522523,0.4084084084084084,0.0,0.13813813813813813,0.11719633501811719,0.3415750915750916,0.1539840088227185,0.3462635054021609,0.641566265060241,0.35240963855421686,0.8558558558558559,286,3.89222722362644e-16,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,15,0.5,333,0.25225225225225223,0.14114114114114115,0.1111111111111111,0.0,0.6036036036036037,0.11719633501811719,0.3415750915750916,0.1539840088227185,0.3462635054021609,0.641566265060241,0.35240963855421686,0.8558558558558559,131,0.0015581706108055652,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,15,1.0,333,0.03903903903903904,0.012012012012012012,0.02702702702702703,0.0,0.9459459459459459,0.11719633501811719,0.3415750915750916,0.1539840088227185,0.3462635054021609,0.641566265060241,0.35240963855421686,0.8558558558558559,17,0.049041748046875,UNDERPOWERED
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,30,0.25,333,0.6936936936936937,0.26126126126126126,0.43243243243243246,0.0,0.042042042042042045,0.15461154964686333,0.4356158484065461,0.21860655737704918,0.30967355495657384,0.6506024096385542,0.3463855421686747,0.8558558558558559,318,3.2705426193347454e-16,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,30,0.5,333,0.3933933933933934,0.2132132132132132,0.18018018018018017,0.0,0.39039039039039036,0.15461154964686333,0.4356158484065461,0.21860655737704918,0.30967355495657384,0.6506024096385542,0.3463855421686747,0.8558558558558559,202,2.9161174388759137e-05,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,30,1.0,333,0.08108108108108109,0.04804804804804805,0.03303303303303303,0.0,0.8678678678678678,0.15461154964686333,0.4356158484065461,0.21860655737704918,0.30967355495657384,0.6506024096385542,0.3463855421686747,0.8558558558558559,43,0.12628947438543037,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,60,0.25,333,0.7027027027027027,0.2822822822822823,0.42042042042042044,0.0,0.012012012012012012,0.14371772805507743,0.5469991173874669,0.34417087542087543,0.3143133462282398,0.6385542168674698,0.35843373493975905,0.8558558558558559,328,6.391851942936567e-15,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,60,0.5,333,0.5195195195195195,0.3033033033033033,0.21621621621621623,0.0,0.17417417417417416,0.14371772805507743,0.5469991173874669,0.34417087542087543,0.3143133462282398,0.6385542168674698,0.35843373493975905,0.8558558558558559,274,1.6139512859660104e-05,OK
NQ,BULLISH_1000,pre10_stratum,PRE10_UP,60,1.0,333,0.1981981981981982,0.11411411411411411,0.08408408408408409,0.0,0.6846846846846847,0.14371772805507743,0.5469991173874669,0.34417087542087543,0.3143133462282398,0.6385542168674698,0.35843373493975905,0.8558558558558559,104,0.0077996161848893665,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,1,0.25,203,0.21182266009852216,0.0049261083743842365,0.20689655172413793,0.0,0.7832512315270936,0.09090909090909091,0.16322314049586778,0.0,1.0,0.9064039408866995,0.09359605911330049,0.8423645320197044,44,5.115907697472721e-12,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,1,0.5,203,0.014778325123152709,0.0,0.014778325123152709,0.0,0.9852216748768473,0.09090909090909091,0.16322314049586778,0.0,1.0,0.9064039408866995,0.09359605911330049,0.8423645320197044,3,0.25,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,1,1.0,203,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.16322314049586778,0.0,1.0,0.9064039408866995,0.09359605911330049,0.8423645320197044,0,,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,3,0.25,203,0.33497536945812806,0.029556650246305417,0.3054187192118227,0.0,0.6354679802955665,0.08108108108108109,0.19839142091152814,0.0125,0.8749999999999999,0.7832512315270936,0.1921182266009852,0.8423645320197044,74,2.1448756331687684e-14,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,3,0.5,203,0.04433497536945813,0.0,0.04433497536945813,0.0,0.9556650246305419,0.08108108108108109,0.19839142091152814,0.0125,0.8749999999999999,0.7832512315270936,0.1921182266009852,0.8423645320197044,9,0.00390625,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,3,1.0,203,0.0,0.0,0.0,0.0,1.0,0.08108108108108109,0.19839142091152814,0.0125,0.8749999999999999,0.7832512315270936,0.1921182266009852,0.8423645320197044,0,,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,5,0.25,203,0.45320197044334976,0.059113300492610835,0.39408866995073893,0.0,0.4876847290640394,0.10396039603960396,0.2413793103448276,0.0425531914893617,0.6410256410256411,0.7487684729064039,0.24630541871921183,0.8423645320197044,104,1.953190833147217e-16,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,5,0.5,203,0.06896551724137931,0.009852216748768473,0.059113300492610835,0.0,0.9211822660098522,0.10396039603960396,0.2413793103448276,0.0425531914893617,0.6410256410256411,0.7487684729064039,0.24630541871921183,0.8423645320197044,16,0.004180908203125,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,5,1.0,203,0.0,0.0,0.0,0.0,1.0,0.10396039603960396,0.2413793103448276,0.0425531914893617,0.6410256410256411,0.7487684729064039,0.24630541871921183,0.8423645320197044,0,,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,10,0.25,203,0.5615763546798029,0.1330049261083744,0.42857142857142855,0.0,0.3054187192118227,0.1101871101871102,0.2756756756756757,0.07954545454545454,0.5087719298245614,0.7192118226600985,0.28078817733990147,0.8423645320197044,141,6.399435193704268e-14,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,10,0.5,203,0.11330049261083744,0.03940886699507389,0.07389162561576355,0.0,0.8472906403940886,0.1101871101871102,0.2756756756756757,0.07954545454545454,0.5087719298245614,0.7192118226600985,0.28078817733990147,0.8423645320197044,31,0.010673840530216694,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,10,1.0,203,0.0,0.0,0.0,0.0,1.0,0.1101871101871102,0.2756756756756757,0.07954545454545454,0.5087719298245614,0.7192118226600985,0.28078817733990147,0.8423645320197044,0,,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,15,0.25,203,0.6206896551724138,0.1921182266009852,0.42857142857142855,0.0,0.18226600985221675,0.14881796690307328,0.32720814454326785,0.12758728386064866,0.4252086711103105,0.6782178217821783,0.3118811881188119,0.8423645320197044,165,6.87515972944126e-12,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,15,0.5,203,0.1921182266009852,0.08866995073891626,0.10344827586206896,0.0,0.7142857142857143,0.14881796690307328,0.32720814454326785,0.12758728386064866,0.4252086711103105,0.6782178217821783,0.3118811881188119,0.8423645320197044,57,0.0075081755341502,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,15,1.0,203,0.019704433497536946,0.0,0.019704433497536946,0.0,0.9753694581280788,0.14881796690307328,0.32720814454326785,0.12758728386064866,0.4252086711103105,0.6782178217821783,0.3118811881188119,0.8423645320197044,4,0.125,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,30,0.25,203,0.7093596059113301,0.22167487684729065,0.4876847290640394,0.0,0.06403940886699508,0.1807967313585291,0.41155241478346305,0.16727650727650728,0.4465710707884205,0.6881188118811881,0.3069306930693069,0.8423645320197044,189,2.8203541637653373e-13,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,30,0.5,203,0.3399014778325123,0.14285714285714285,0.19704433497536947,0.0,0.5123152709359606,0.1807967313585291,0.41155241478346305,0.16727650727650728,0.4465710707884205,0.6881188118811881,0.3069306930693069,0.8423645320197044,98,6.572240952992274e-05,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,30,1.0,203,0.059113300492610835,0.014778325123152709,0.04433497536945813,0.0,0.9211822660098522,0.1807967313585291,0.41155241478346305,0.16727650727650728,0.4465710707884205,0.6881188118811881,0.3069306930693069,0.8423645320197044,15,0.03515625,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,60,0.25,203,0.7241379310344828,0.2561576354679803,0.46798029556650245,0.0,0.014778325123152709,0.16198287007110534,0.5337121212121212,0.24325144070367,0.3845852895148669,0.6633663366336634,0.3316831683168317,0.8423645320197044,199,1.0784015496377771e-11,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,60,0.5,203,0.5073891625615764,0.2413793103448276,0.2660098522167488,0.0,0.24630541871921183,0.16198287007110534,0.5337121212121212,0.24325144070367,0.3845852895148669,0.6633663366336634,0.3316831683168317,0.8423645320197044,152,1.4119459050488046e-05,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_HIGH,60,1.0,203,0.16748768472906403,0.059113300492610835,0.10837438423645321,0.0,0.7684729064039408,0.16198287007110534,0.5337121212121212,0.24325144070367,0.3845852895148669,0.6633663366336634,0.3316831683168317,0.8423645320197044,46,0.0016414913408482334,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,1,0.25,144,0.2013888888888889,0.05555555555555555,0.14583333333333334,0.0,0.7430555555555556,0.08500830564784054,0.1630285774543921,0.0,1.0,0.7916666666666666,0.20833333333333334,0.8611111111111112,37,0.0007528970600105822,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,1,0.5,144,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.0,0.9791666666666666,0.08500830564784054,0.1630285774543921,0.0,1.0,0.7916666666666666,0.20833333333333334,0.8611111111111112,3,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,1,1.0,144,0.006944444444444444,0.0,0.006944444444444444,0.0,0.9930555555555556,0.08500830564784054,0.1630285774543921,0.0,1.0,0.7916666666666666,0.20833333333333334,0.8611111111111112,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,0.25,144,0.3472222222222222,0.1388888888888889,0.20833333333333334,0.0,0.5138888888888888,0.09196256473374981,0.20709510887550467,0.029911814391767277,0.7379487179487179,0.6944444444444444,0.2916666666666667,0.8611111111111112,70,0.00044028500651396835,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,0.5,144,0.04861111111111111,0.013888888888888888,0.034722222222222224,0.0,0.9375,0.09196256473374981,0.20709510887550467,0.029911814391767277,0.7379487179487179,0.6944444444444444,0.2916666666666667,0.8611111111111112,9,0.1796875,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,1.0,144,0.006944444444444444,0.0,0.006944444444444444,0.0,0.9930555555555556,0.09196256473374981,0.20709510887550467,0.029911814391767277,0.7379487179487179,0.6944444444444444,0.2916666666666667,0.8611111111111112,1,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,0.25,144,0.4513888888888889,0.22916666666666666,0.2222222222222222,0.0,0.3194444444444444,0.09201668424851481,0.22429210134128166,0.06781418289798177,0.5249396621078037,0.6388888888888888,0.3472222222222222,0.8611111111111112,98,0.0016005802102081264,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,0.5,144,0.09027777777777778,0.04861111111111111,0.041666666666666664,0.0,0.8611111111111112,0.09201668424851481,0.22429210134128166,0.06781418289798177,0.5249396621078037,0.6388888888888888,0.3472222222222222,0.8611111111111112,20,0.26317596435546875,OK
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,1.0,144,0.006944444444444444,0.006944444444444444,0.0,0.0,0.9861111111111112,0.09201668424851481,0.22429210134128166,0.06781418289798177,0.5249396621078037,0.6388888888888888,0.3472222222222222,0.8611111111111112,2,1.0,UNDERPOWERED
NQ,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,0.25,144,0.5555555555555556,0.2847222222222222,0.2708333333333333,0.0,0.1597222222222222,0.054669201881012486,0.2656813175810973,0.12133632904218282,0.32815149802148114,0.5902777777777778,0.4097222222222222,0.8611111111111112,121,0.0004985619576974186,OK
