instrument,k,z_thr,feature,quintile,n,feat_lo,feat_hi,cont_rate,fret_15_ticks,fret_30_ticks,fret_60_ticks
NQ,1,3.0,z_vol,1,20581,1.0312383402999001,2.292254310401662,0.49550556338370344,0.13887118128769677,1.541495317841748,1.054704151019994
NQ,1,3.0,z_vol,2,20581,2.2923334130565047,3.8596870144711906,0.49438802779262425,-0.2831001076426265,0.06205262378437083,-1.1968794182993334
NQ,1,3.0,z_vol,3,20583,3.8601963009784295,6.628616084511367,0.48574065976776953,-0.3997748849955956,0.18759261088610096,-0.26211186406392234
NQ,1,3.0,z_vol,4,20579,6.62877011300177,191.98459708374725,0.46440546187861415,-0.7881015387631088,0.0691861627674465,-1.4837819890688053
NQ,1,3.0,vol_ratio,0,20581,0.017191977077363897,1.7022011221406992,0.5007045333074195,0.056258305852241966,0.12939654743545098,1.8498435335761556
NQ,1,3.0,vol_ratio,1,20583,1.7022058823529411,2.550724637681159,0.4969149297964339,0.5879613744424292,2.8573834646059346,1.1606915192003673
NQ,1,3.0,vol_ratio,2,20579,2.550995530272247,3.65,0.4922493804363672,-0.6994762860359258,-0.9484154408135058,-0.4208188197284063
NQ,1,3.0,vol_ratio,3,20582,3.650040883074407,5.694117647058824,0.4910115635020892,0.25909602859801184,1.3798603199762247,-0.39735633923616365
NQ,1,3.0,vol_ratio,4,20580,5.694444444444445,165.78947368421052,0.4588921282798834,-1.471494984095914,-1.635258358662614,-2.428730006559362
NQ,1,3.0,body_eff,0,20581,0.0,0.6134453781512605,0.4877799912540693,0.31990010772696115,1.682734312946783,3.437662271547116
NQ,1,3.0,body_eff,1,20673,0.6134969325153374,0.7307692307692307,0.48918879698157014,-0.43489075302380026,0.16393361894913083,-2.4787811745776347
NQ,1,3.0,body_eff,2,21138,0.7310344827586207,0.8181818181818182,0.4908695240798562,0.6983400114481969,0.7656762492764808,-0.06534594914251922
NQ,1,3.0,body_eff,3,20621,0.8186528497409327,0.9,0.48566994811114883,-2.4764164791075447,-2.3664027709054922,-2.4759612948984246
NQ,1,3.0,body_eff,4,19892,0.900523560209424,1.0,0.48612507540719885,0.631447883315546,1.588532275513884,1.3925430512401917
NQ,1,3.0,closeloc_dir,0,21829,0.0,0.75,0.4885702505840854,0.39828159645232813,0.89900406789171,0.8568836254238098
NQ,1,3.0,closeloc_dir,1,20009,0.7511520737327189,0.8461538461538461,0.48927982407916437,0.5232054766938488,1.5685416136421482,0.8240053944706676
NQ,1,3.0,closeloc_dir,2,19961,0.8465608465608465,0.9107142857142857,0.48890336155503233,-0.37185372005044137,-0.5001018952516812,-1.0674795477046533
NQ,1,3.0,closeloc_dir,3,20566,0.9107692307692308,0.9696969696969697,0.4906642030535836,-1.0400156924284032,0.4299519302244908,-1.3085518930503113
NQ,1,3.0,closeloc_dir,4,20540,0.9698492462311558,1.0,0.48237585199610516,-0.8073394495412844,-0.6406711745554721,0.34658683860403233
NQ,1,3.0,dev_g_d,0,20581,-4.102494247958303,-0.9814667665624986,0.49220154511442593,-0.11699507389162561,1.9896757379842631,5.4651773305193805
NQ,1,3.0,dev_g_d,1,20581,-0.9814416493097102,-0.10052638251326317,0.4845245614887518,-0.6779246206558982,-0.49365588743520117,-0.5517796908825454
NQ,1,3.0,dev_g_d,2,20581,-0.10049070825567986,0.8261097758618132,0.50002429425198,0.47797819817177495,0.07503081094404733,0.3304208094807673
NQ,1,3.0,dev_g_d,3,20581,0.8261834694968486,1.6056415330007203,0.4915698945629464,-1.6092404072043853,-1.2404725421383027,-1.8470701054862968
NQ,1,3.0,dev_g_d,4,20581,1.605657158126522,5.538610750638515,0.4714542539235217,0.6570685764740508,1.4931772908366534,-3.6205590252892392
NQ,1,3.0,dev_r_d,0,5778,-4.604197977632551,-1.04626365938721,0.49048113534094845,-2.947100527176877,0.7827519379844962,4.900364259695736
NQ,1,3.0,dev_r_d,1,5777,-1.0462424401860924,-0.10257141315906265,0.4853730309849403,-0.972728882592527,0.9851946627673186,1.6517295597484276
NQ,1,3.0,dev_r_d,2,5778,-0.10244338297600726,0.8989306041002951,0.5117687781239183,4.276327472917776,7.3033851784080515,13.822854883353104
NQ,1,3.0,dev_r_d,3,5777,0.8989838042595851,1.715312577425146,0.5099532629392418,-2.8330069432081184,-0.47655236329935124,-0.6385737439222042
NQ,1,3.0,dev_r_d,4,5778,1.7155364029317506,5.322019683533906,0.5001730702665282,-0.6620775969962454,2.2493864451576364,-5.947357426363067
NQ,1,3.0,slope_d,0,20581,-5.9581547230979295,-0.017878118952706388,0.4834070258976726,0.5687961882535978,2.9892300194931773,7.577276566148343
NQ,1,3.0,slope_d,1,20581,-0.01787635236131039,-0.004023566652994649,0.48991788542830766,-0.5342170914249377,-0.514650564244704,-1.2436001214206214
NQ,1,3.0,slope_d,2,20581,-0.004023522271076457,0.006356270924561517,0.5007531218113794,1.2756316873461597,2.7745592594518698,3.7868975499919584
NQ,1,3.0,slope_d,3,20581,0.0063567237899405885,0.021856275426539458,0.496040036927263,-0.4312186082800995,0.824714342001576,-0.23794163600624968
NQ,1,3.0,slope_d,4,20581,0.021856963420318058,1.565667037754515,0.46965647927700305,-2.102089407191448,-4.133352800895508,-9.889197500247992
NQ,1,4.0,D5_atr_d,0,11338,-26.516290726817044,-1.1980572045331894,0.49109190333392133,-0.4227794078420912,-0.8645823948103433,0.12463126843657817
NQ,1,4.0,D5_atr_d,1,11337,-1.1980033277870215,-0.26174496644295303,0.5018964452677075,0.9584818246614397,2.260488245931284,1.521723019916628
NQ,1,4.0,D5_atr_d,2,11340,-0.2616726526423807,0.5042016806722689,0.48880070546737214,-1.448364735158194,-0.44212523719165087,-1.6357566765578635
NQ,1,4.0,D5_atr_d,3,11334,0.504424778761062,1.4416475972540044,0.4788247750132345,-1.0108608564052346,-1.6691329062528197,-1.9381386357359844
NQ,1,4.0,D5_atr_d,4,11337,1.4416475972540046,30.0,0.4531181088471377,-0.38840476613907166,1.4662229018620132,-0.4070249838665069
NQ,1,4.0,D15_atr_d,0,11339,-26.516290726817044,-2.112676056338028,0.4882264749977952,-5.0086375779162955,-4.324475777295734,-2.1555246053853296
NQ,1,4.0,D15_atr_d,1,11336,-2.1120689655172415,-0.43277553375649164,0.4925017642907551,0.018704907811525787,1.0185987721198988,1.549164435416859
NQ,1,4.0,D15_atr_d,2,11337,-0.43269230769230765,0.9686346863468634,0.4869012966393226,-0.046395875922140256,-0.2801226551226551,-3.202042506210323
NQ,1,4.0,D15_atr_d,3,11337,0.9686609686609686,2.6,0.4870777101525977,1.7757915332621843,0.9570502431118314,-0.2777522302952267
NQ,1,4.0,D15_atr_d,4,11337,2.601156069364162,30.0,0.4590279615418541,0.94,3.367652362062748,1.7536594404298684
NQ,1,4.0,D60_atr_d,0,11002,-79.72602739726028,-4.6147186147186146,0.48563897473186696,-3.377511520737327,-1.829066265060241,4.892270531400966
NQ,1,4.0,D60_atr_d,1,11002,-4.614197530864198,-1.0956521739130434,0.488638429376477,-1.394119258515204,-1.2131872179758725,1.3717888397478122
NQ,1,4.0,D60_atr_d,2,11002,-1.095596133190118,2.057356608478803,0.4873659334666424,2.7389517896274653,4.407301558034479,3.9732539457518192
NQ,1,4.0,D60_atr_d,3,11002,2.057416267942584,5.37037037037037,0.4821850572623159,1.5002739726027396,2.297793778270101,-1.5168241965973535
NQ,1,4.0,D60_atr_d,4,11002,5.370541917554423,31.240601503759397,0.4711870568987457,-1.922572299732052,-3.044394068196845,-11.91184733120217
NQ,1,4.0,P5_d,0,26830,0.0,0.4,0.4920611256056653,-0.002329600961899752,0.574624590288894,-0.24159606449849685
NQ,1,4.0,P5_d,1,18737,0.6,0.6,0.4777712547366174,-1.4298623063683304,-1.569095066971578,-2.315950578806768
NQ,1,4.0,P5_d,2,10405,0.8,1.0,0.46871696299855836,0.05958398133748056,2.0790201501382852,2.3400202634245186
NQ,1,4.0,P15_d,0,15057,0.06666666666666665,0.4,0.48323039118018196,-3.5529348700080408,-2.4730648891307303,-2.9140996919630355
NQ,1,4.0,P15_d,1,11749,0.4666666666666667,0.4666666666666667,0.4899991488637331,0.034562607204116635,-0.6779602119711581,-0.2431212952313545
NQ,1,4.0,P15_d,2,12283,0.5333333333333333,0.5333333333333333,0.48546771961247254,1.6026598801412035,1.49838026414154,-1.3856756299678674
NQ,1,4.0,P15_d,3,9245,0.6,0.6,0.48058409951325043,0.027053561688665868,-0.3529737512459852,0.6997619857191432
NQ,1,4.0,P15_d,4,7936,0.6666666666666666,1.0,0.4698840725806452,1.022275967413442,4.799482870071105,3.8859087269815853
NQ,1,4.0,P60_d,0,11287,0.016666666666666666,0.44999999999999996,0.4903871710817755,-2.733989266547406,-3.3050277297936175,-0.35278663914430475
NQ,1,4.0,P60_d,1,12600,0.45,0.48333333333333334,0.48325396825396827,-0.34645543286925906,0.7578802366096751,-3.7496702934388395
NQ,1,4.0,P60_d,2,12118,0.5,0.5166666666666667,0.48068988281894703,0.4582779255319149,0.7294503277861826,-2.097652903888984
NQ,1,4.0,P60_d,3,9820,0.5333333333333333,0.55,0.49215885947046845,0.6962559144209011,1.5300073061267092,4.2449371136218295
NQ,1,4.0,P60_d,4,9006,0.5666666666666667,0.9833333333333333,0.46635576282478347,-0.5159842961301178,1.1691991317262653,-0.06849964446551315
NQ,1,4.0,E5_d,0,11445,-1.0,-0.5,0.49768457841852337,0.769318983768525,1.0090582959641257,0.928453191098032
NQ,1,4.0,E5_d,1,10944,-0.49828178694158076,-0.12849162011173185,0.49588815789473684,-0.5854850608631501,-0.03391255605381166,-0.0033457604435522415
NQ,1,4.0,E5_d,2,11198,-0.12840466926070038,0.23232323232323232,0.48687265583139844,-1.0908355795148248,0.574,-0.5805881258142565
NQ,1,4.0,E5_d,3,11190,0.2323943661971831,0.5816993464052288,0.47319034852546915,-1.6191546762589928,-1.3868181818181817,-1.1485571123689338
NQ,1,4.0,E5_d,4,11195,0.5818181818181818,1.0,0.46100937918713714,0.15735719450469993,0.49291888909324993,-1.5244973095440386
NQ,1,4.0,E15_d,0,11255,-1.0,-0.2807017543859649,0.49044868947134607,-3.7393726970432284,-3.2076542757736677,-1.4849910605062577
NQ,1,4.0,E15_d,1,11253,-0.2806201550387597,-0.0609597924773022,0.4900915311472496,-1.1736247984232215,-0.150398406374502,0.9365682007593296
NQ,1,4.0,E15_d,2,11256,-0.0609375,0.13253012048192772,0.49031627576403697,0.9584004294149222,0.9351366021349737,-1.6510017542239868
NQ,1,4.0,E15_d,3,11252,0.13259668508287292,0.33663366336633666,0.47742623533594025,0.9229187159080747,-0.5862162651693533,-3.7037208441318032
NQ,1,4.0,E15_d,4,11254,0.33665835411471323,1.0,0.46578994135418517,0.7949362542646795,3.7104254153733796,3.571000093729497
NQ,1,4.0,E60_d,0,10967,-1.0,-0.14957264957264957,0.4844533600802407,-4.138955526849973,-3.184648668986925,2.9342359767891684
NQ,1,4.0,E60_d,1,10966,-0.14953271028037382,-0.03567567567567568,0.4883275579062557,-0.7041827187671987,-0.1820961912705032,3.0124858115777524
NQ,1,4.0,E60_d,2,10967,-0.03567318757192175,0.06626506024096386,0.49056259688155374,2.7798898071625344,4.659337600890621,3.8541449055170447
NQ,1,4.0,E60_d,3,10965,0.06626954579300075,0.17591125198098256,0.48180574555403555,1.0882379946745018,2.3581853676675655,-1.2767797737857618
NQ,1,4.0,E60_d,4,10966,0.17592592592592593,1.0,0.46972460331935073,-1.5520968039903935,-3.127567363859054,-11.999418604651163
NQ,1,4.0,run_d,0,12822,-14.0,-2.0,0.4984401809390111,0.25798081459348954,-0.5742661135928526,-0.09701431492842535
NQ,1,4.0,run_d,1,13370,-1.0,-1.0,0.4906507105459985,-1.4925744440256314,-1.3377852400213692,-1.978671875
NQ,1,4.0,run_d,2,16271,0.0,1.0,0.47956487001413556,0.3230121377260342,1.9197263541078264,0.1301949717804002
NQ,1,4.0,run_d,3,7361,2.0,2.0,0.46963727754381196,-1.0212386955330228,0.3484974958263773,-1.5162850234675012
NQ,1,4.0,run_d,4,6862,3.0,15.0,0.4596327601282425,-1.0721984349623506,-0.00765076507650765,1.512405609492988
NQ,1,4.0,z_vol,0,11339,-1.946631558995743,1.3489815189531904,0.4985448452244466,-1.4122055674518201,-1.3325810237428908,-0.8701346615015679
NQ,1,4.0,z_vol,1,11336,1.3489815189531906,2.9604893814152353,0.4971771347918137,0.7144128113879004,0.1722462203023758,-2.1737409078353744
NQ,1,4.0,z_vol,2,11338,2.960629814893094,4.898810048932088,0.48606456165108486,-0.7193823216187434,0.7444195428059166,1.0694891854578923
NQ,1,4.0,z_vol,3,11336,4.898932884619481,8.370785320241113,0.47556457304163724,0.034228307254623044,0.012334563788601783,0.20274755670293196
NQ,1,4.0,z_vol,4,11337,8.370912104218458,191.98459708374725,0.45638175884272736,-0.9341519843388504,1.1589066059225512,-0.5694301967732911
NQ,1,4.0,vol_ratio,0,11338,0.06639004149377593,1.9606637984019668,0.5002645969306756,-1.5210751919985712,-0.8398698716790168,-1.0833721906182971
NQ,1,4.0,vol_ratio,1,11337,1.960758665794637,3.052054794520548,0.4982799682455676,2.1942222222222223,2.49077988666007,1.621719373087267
NQ,1,4.0,vol_ratio,2,11337,3.05208929593589,4.465116279069767,0.48822439798888595,-0.6670815183571873,-0.1541569402047046,-0.004694835680751174
NQ,1,4.0,vol_ratio,3,11338,4.465277777777778,7.0256410256410255,0.4734521079555477,-1.6652741978490802,-0.8614218693612414,-1.9040139616055847
NQ,1,4.0,vol_ratio,4,11336,7.026086956521739,165.78947368421052,0.4535109386026817,-0.6601208459214502,0.10724979584429725,-0.9576325705357963
NQ,1,4.0,body_eff,0,11485,0.0,0.625,0.48376142794949933,-0.249978079789566,1.6727888730385163,2.7273972602739724
NQ,1,4.0,body_eff,1,11234,0.6255924170616114,0.74,0.48415524301228413,-0.2656067546932543,-0.18731831395348839,-2.136524492456696
NQ,1,4.0,body_eff,2,11330,0.7401574803149606,0.825,0.4892321270962048,0.6015291607396871,0.43668948126801155,-0.2422680412371134
NQ,1,4.0,body_eff,3,11324,0.8252427184466019,0.9038461538461539,0.4783645354998234,-3.2206576953925676,-3.843981230824761,-5.38945420906568
NQ,1,4.0,body_eff,4,11313,0.903954802259887,1.0,0.4782109078051799,0.8185797230906655,2.665486564996369,2.6579118329466356
NQ,1,4.0,closeloc_dir,0,11421,0.0,0.75,0.481656597495841,-0.084539357571479,0.5986394557823129,-0.15811144660993687
NQ,1,4.0,closeloc_dir,1,11254,0.7511520737327189,0.8490566037735849,0.4863159765416741,1.7447399050944579,2.529326311966588,2.3609747058278514
NQ,1,4.0,closeloc_dir,2,11353,0.8491803278688524,0.9130434782608696,0.4823394697436801,-1.0460351250665247,-1.578527222172392,-1.928034470113678
NQ,1,4.0,closeloc_dir,3,11321,0.9132947976878613,0.9693251533742331,0.48582280717251125,-1.8637539010254125,0.14372177055103885,-2.6246741154562385
NQ,1,4.0,closeloc_dir,4,11337,0.9693877551020408,1.0,0.4776395871923789,-1.0569925080271139,-0.9277742491606932,0.012631187888919848
NQ,1,4.0,dev_g_d,0,11338,-4.102494247958303,-0.9638304736271889,0.49320867877932617,-0.6533440629470673,1.0632922936616507,6.376044306768047
NQ,1,4.0,dev_g_d,1,11337,-0.9638145925158552,-0.03651617201218878,0.4764046925994531,-1.6066098081023454,-2.0401472965690677,-2.208612001832341
NQ,1,4.0,dev_g_d,2,11337,-0.03631824043609833,0.8857124246480927,0.5026903060774456,-0.37312771426039176,-0.37610738255033555,-1.153895216400911
NQ,1,4.0,dev_g_d,3,11337,0.8857330535046473,1.6779180739800788,0.4825791655640822,-1.584748022398009,-1.830007191657677,-4.3801781941765405
NQ,1,4.0,dev_g_d,4,11337,1.677958968553558,5.538610750638515,0.45885154802857897,1.9071962949768435,3.983405875952122,-0.8215186326702157
NQ,1,4.0,dev_r_d,0,3101,-4.604197977632551,-1.0659285571221315,0.49048693969687196,-2.0915875169606513,2.8128890516294396,8.635024549918167
NQ,1,4.0,dev_r_d,1,3100,-1.0655496476224307,-0.10812419537324867,0.48354838709677417,-0.7148978246539223,0.0027359781121751026,2.3992660550458718
NQ,1,4.0,dev_r_d,2,3100,-0.10750784358788251,0.9180120662211876,0.515483870967742,4.90108803165183,8.564251537935748,14.530460624071322
NQ,1,4.0,dev_r_d,3,3100,0.9181362025216051,1.7609855797778942,0.5029032258064516,-3.022296173044925,-0.23488290807409998,-4.333205521472393
NQ,1,4.0,dev_r_d,4,3101,1.7611045618503414,5.322019683533906,0.48822960335375687,-1.8132088058705804,-0.7878571428571428,-11.228169014084507
NQ,1,4.0,slope_d,0,11338,-5.9581547230979295,-0.017722683130855062,0.4798906332686541,0.8536499249713125,2.467044649184975,9.199094612947034
NQ,1,4.0,slope_d,1,11337,-0.017722624936365644,-0.0035971510425883207,0.4847843344800212,-1.4822713942948547,-1.4900793650793651,-2.5478188693166097
NQ,1,4.0,slope_d,2,11337,-0.003596673928956895,0.006993849717649151,0.49925024256858075,0.7257418532677954,3.035413313133226,3.6650703674745895
NQ,1,4.0,slope_d,3,11337,0.006994115392617377,0.023360104476368642,0.4925465290641263,-1.1836608249247655,0.15871452869035896,-2.4167201393344944
NQ,1,4.0,slope_d,4,11337,0.02336082143929988,1.565667037754515,0.45726382640910296,-1.200423429781228,-3.2552571125640575,-9.942833993518185
NQ,3,3.0,D5_atr_d,0,20572,-22.31385108086469,0.15306122448979592,0.49090997472292436,-0.118408789915142,-0.37835010461293217,-0.3540315579839657
NQ,3,3.0,D5_atr_d,1,20569,0.15325670498084293,0.9822064056939501,0.4870436093149886,-1.2300771840125855,-0.8235058964621227,0.33336751961437877
NQ,3,3.0,D5_atr_d,2,20572,0.9822419533851275,1.7253521126760565,0.47462570484153216,-1.327073015250331,-0.7729257641921398,-1.3224057559789217
NQ,3,3.0,D5_atr_d,3,20568,1.7253774263120056,2.723970944309927,0.47462077012835474,0.129778474808861,0.5496908236458076,0.5337766359377362
NQ,3,3.0,D5_atr_d,4,20570,2.724097788125728,30.0,0.4718522119591638,1.932221624529317,3.2198609536018936,1.5897513339373806
NQ,3,3.0,D15_atr_d,0,20571,-22.31385108086469,-0.7111111111111111,0.47693354722667836,-3.324610928371545,-2.0969832959361754,1.252183684936405
NQ,3,3.0,D15_atr_d,1,20575,-0.7109004739336493,0.8653846153846154,0.49108140947752127,0.8365304420350292,0.17098651808367743,-0.8329517122067878
NQ,3,3.0,D15_atr_d,2,20567,0.8655737704918033,2.234762979683973,0.48723683570768705,-0.46641809350929697,-0.788152411192697,-1.7428962163804893
NQ,3,3.0,D15_atr_d,3,20568,2.2348178137651824,3.872727272727273,0.4802119797744068,-0.20108775540202853,-0.6356028719980193,-0.6230377063247691
NQ,3,3.0,D15_atr_d,4,20570,3.8728897715988078,30.0,0.4635877491492465,2.542388644150759,5.146734562713205,2.746722016908824
NQ,3,3.0,D60_atr_d,0,20032,-79.72602739726028,-2.9934924078091107,0.4737919329073482,-2.847723704866562,-2.1070194440146475,3.2756457564575645
NQ,3,3.0,D60_atr_d,1,20032,-2.993273542600897,0.5190311418685122,0.48552316293929715,0.6851183313277176,1.87553105401578,4.903932613301638
NQ,3,3.0,D60_atr_d,2,20030,0.5192307692307693,3.475609756097561,0.4853719420868697,0.8635793487531985,2.6936413263243026,1.7154623154623154
NQ,3,3.0,D60_atr_d,3,20031,3.4760705289672544,6.622864651773981,0.4810044431131746,1.4009237411516642,0.8560064852814511,-1.7623362501941697
NQ,3,3.0,D60_atr_d,4,20031,6.622889305816136,39.599999999999994,0.4746143477609705,-1.0804032830073969,-1.835924988376298,-8.38655239909009
NQ,3,3.0,P5_d,0,24628,0.0,0.4,0.4837989280493747,-0.2957579231840144,0.4118672199170125,-0.00845225959904859
NQ,3,3.0,P5_d,1,39950,0.6,0.6,0.48292866082603253,-1.1503859932388112,-1.462223242526273,-1.5992237157445035
NQ,3,3.0,P5_d,2,29988,0.8,0.8,0.4760904361744698,0.9392716634722083,1.6718282058263,1.54970292901567
NQ,3,3.0,P5_d,3,7450,1.0,1.0,0.4664429530201342,1.2346855431527362,4.198036232886184,4.222222222222222
NQ,3,3.0,P15_d,0,36465,0.06666666666666665,0.4666666666666667,0.48153023447141097,-1.9887674643795823,-1.9750840807174888,-0.7261436971174531
NQ,3,3.0,P15_d,1,23514,0.5333333333333333,0.5333333333333333,0.4859658076039806,0.5810492000171578,0.2250823366267984,-1.377445136221133
NQ,3,3.0,P15_d,2,20631,0.6,0.6,0.4784062818089283,0.1855921855921856,0.16245737162061977,-0.3924337957124842
NQ,3,3.0,P15_d,3,12431,0.6666666666666666,0.6666666666666666,0.4761483388303435,1.319107505070994,2.604599589322382,-0.24890756302521008
NQ,3,3.0,P15_d,4,9205,0.6666666666666667,1.0,0.466376969038566,2.9156243142418257,7.400936037441498,9.153369303179888
NQ,3,3.0,P60_d,0,27948,0.016666666666666666,0.4666666666666667,0.4767067410905968,-1.2436471267686977,-1.8695302504112594,-1.2303543336579519
NQ,3,3.0,P60_d,1,22114,0.4833333333333333,0.5,0.4808718458894818,0.04127750694792474,0.8142594296228151,-0.8282360643471754
NQ,3,3.0,P60_d,2,11528,0.5166666666666666,0.5166666666666667,0.48447258848022207,0.18899772608011195,0.699929228591649,-0.23735689173352564
NQ,3,3.0,P60_d,3,19371,0.5333333333333333,0.55,0.48546796758040367,1.0172503648113405,2.157486546375435,3.579634323930748
NQ,3,3.0,P60_d,4,18895,0.5666666666666667,0.9666666666666667,0.47673987827467584,-0.3715584068430901,0.8821514030889711,-0.9031407739764442
NQ,3,3.0,E5_d,0,20434,-1.0,0.07317073170731707,0.4918273465792307,-0.29067930489731436,-0.29460082139637384,-0.3849745984502489
NQ,3,3.0,E5_d,1,20373,0.07339449541284404,0.38016528925619836,0.48417022529818876,-1.2795092510141486,0.025113585301313097,0.022302745738491375
NQ,3,3.0,E5_d,2,20407,0.38028169014084506,0.6204379562043796,0.47694418581859166,-0.8274467245461721,-0.9071574438412113,0.3610165184243964
NQ,3,3.0,E5_d,3,20547,0.6205128205128205,0.8461538461538461,0.4765659220324135,0.41446303291958986,0.15157685622051154,-0.7759922948243524
NQ,3,3.0,E5_d,4,20255,0.8465991316931982,1.0,0.4700567761046655,1.2117382617382617,2.669541396103896,1.4504935064935065
NQ,3,3.0,E15_d,0,20450,-1.0,-0.0931174089068826,0.47594132029339853,-3.461747553622615,-2.01873901029892,1.6066114000308944
NQ,3,3.0,E15_d,1,20449,-0.09306930693069307,0.11585365853658537,0.49322705266761213,1.2175670347003154,0.6960398505603985,0.22587540716612378
NQ,3,3.0,E15_d,2,20467,0.11587982832618025,0.2857142857142857,0.485757560951776,-0.5342256778701836,-1.0985887497515405,-2.4458320641689513
NQ,3,3.0,E15_d,3,20431,0.2858384013900956,0.46703296703296704,0.4790759140521756,-0.5014049790485581,-1.4085967886705895,-2.796583456200112
NQ,3,3.0,E15_d,4,20449,0.46706586826347307,1.0,0.46549953542960537,2.7002074688796682,5.640790790790791,4.101322263222632
NQ,3,3.0,E60_d,0,19972,-0.9616977225672878,-0.09664468024089475,0.47466453034247946,-2.5452379745552234,-2.0315078382838285,3.384282700421941
NQ,3,3.0,E60_d,1,19973,-0.09664292980671414,0.017391304347826087,0.4856055675161468,0.7673070135632531,2.302592045628151,5.268674573449855
NQ,3,3.0,E60_d,2,19969,0.017408123791102514,0.11266201395812563,0.48219740597926786,0.09273461150353178,1.8364376590330789,0.44959666926880043
NQ,3,3.0,E60_d,3,19971,0.11267296288161652,0.2181916621548457,0.4809974462971308,0.9507833358520982,0.4447385837193911,-1.2925039042165538
NQ,3,3.0,E60_d,4,19971,0.21819713563605728,1.0,0.47769265434880576,-0.2295538562819669,-0.9813069674030589,-8.036436605586946
NQ,3,3.0,run_d,0,32769,-12.0,1.0,0.4823766364551863,-0.09832281889521464,0.354604401770684,-0.49499298379895396
NQ,3,3.0,run_d,1,36458,2.0,2.0,0.4835701354983817,-0.2210179988387846,0.13055633212188986,0.23213470319634702
NQ,3,3.0,run_d,2,17684,3.0,3.0,0.47460981678353314,-0.5809485805495382,-0.6577216066481995,-0.6950810014727541
NQ,3,3.0,run_d,3,15940,4.0,16.0,0.4717063989962359,0.5734398782343988,2.06421133821828,2.296782276144006
NQ,3,3.0,z_vol,0,20571,-2.3012460435205733,1.1402105695913871,0.48383646881532255,0.5438397953158827,-0.4276328887119251,1.2429254885993486
NQ,3,3.0,z_vol,1,20570,1.140308372903184,2.4521740323344012,0.48886728245017014,-0.5091648696334052,-0.9250049534376857,-1.3261972402597402
NQ,3,3.0,z_vol,2,20572,2.4523392353224183,4.059670797604412,0.48172272992416876,-0.06736182503549223,0.12687672856578427,1.0420855858131663
NQ,3,3.0,z_vol,3,20579,4.05980950322561,6.879805746661272,0.479080616162107,-0.12726382770435635,1.7426012075621102,1.525163117697638
NQ,3,3.0,z_vol,4,20559,6.880742539382766,191.98459708374725,0.46553820711124083,-0.44268968561479227,1.31245,-1.7035639626778156
NQ,3,3.0,vol_ratio,0,20571,0.0024922118380062306,1.7703631010794898,0.4842253658062321,-0.04577222167536175,-1.7405176704828274,-0.7176234979973297
NQ,3,3.0,vol_ratio,1,20570,1.7703656189865298,2.6498023715415018,0.48925619834710743,0.6329492522677127,0.9511917149794361,1.0526745610453245
NQ,3,3.0,vol_ratio,2,20571,2.649914613320322,3.7872340425531914,0.4803850080210004,-0.20608405995885176,1.1704978001878492,2.912018575538842
NQ,3,3.0,vol_ratio,3,20569,3.7875166002656044,5.850340136054422,0.4844669162331664,-0.5005386348056018,0.5971354941024879,-0.8298129757523819
NQ,3,3.0,vol_ratio,4,20570,5.8504519309778145,165.78947368421052,0.46071949440933396,-0.4841126070991432,0.8380035899481452,-1.6259395651515915
NQ,3,3.0,body_eff,0,20590,0.017045454545454544,0.6142857142857143,0.4950461389023798,0.6959945224238274,1.710805715419726,0.029311485420589284
NQ,3,3.0,body_eff,1,20743,0.6143790849673203,0.7272727272727273,0.4802101913898665,-0.06400038876470017,0.17095823095823096,1.3259723964868255
NQ,3,3.0,body_eff,2,20409,0.7275541795665634,0.8103448275862069,0.4764074672938409,-0.5448616600790513,-0.47502996404314823,0.1102221769262128
NQ,3,3.0,body_eff,3,20542,0.8104089219330854,0.8876404494382022,0.472251971570441,-1.0478271544316229,-0.2099592890477609,-0.8677954073097784
NQ,3,3.0,body_eff,4,20567,0.8877005347593583,1.0,0.47508144114357953,0.3497345654738498,0.6251619978067989,0.18393676695563488
NQ,3,3.0,closeloc_dir,0,20628,0.11111111111111116,0.7560975609756098,0.4918557300756254,1.4840080082035256,1.9279029462738302,1.5056924555988462
NQ,3,3.0,closeloc_dir,1,20585,0.75625,0.8490566037735849,0.478066553315521,-0.26770767046845173,1.1716506584810378,1.9864237407893408
NQ,3,3.0,closeloc_dir,2,20507,0.8491379310344828,0.9099099099099099,0.4779343638757497,0.12121957216621589,-0.1750497017892644,-0.00030441400304414006
NQ,3,3.0,closeloc_dir,3,20563,0.9099378881987578,0.9590643274853801,0.47682731119000143,-1.2142927212085541,-1.1278769841269842,-1.7119289340101522
NQ,3,3.0,closeloc_dir,4,20568,0.9590909090909091,1.0,0.47432905484247373,-0.7357813498500713,0.021135536613329346,-1.009616368286445
NQ,3,3.0,dev_g_d,0,20571,-4.102494247958303,-0.7654612530913942,0.4821350444800933,-0.7840942707819741,0.2478413654618474,5.284977300866694
NQ,3,3.0,dev_g_d,1,20570,-0.7654513210922405,0.19337259570815293,0.47627613028682547,0.8468278832974349,0.9800641500123365,1.5902200735257088
NQ,3,3.0,dev_g_d,2,20570,0.19343292076712573,1.062847432710287,0.4884297520661157,-0.36626258676312445,-0.5571245186136072,-0.4004213905889435
