instrument,level_id,level_family,n_mutually_touch_eligible,n_distance_comparable,n_at_open_ambiguous_real,n_at_open_ambiguous_synth,pct_above_open_real,pct_below_open_real,pct_above_open_synth,pct_below_open_synth,real_distance_mean,real_distance_sd,real_distance_min,real_distance_p10,real_distance_p25,real_distance_median,real_distance_p75,real_distance_p90,real_distance_p95,real_distance_max,real_bucket_0_0p5_pct,real_bucket_0p5_1_pct,real_bucket_1_1p5_pct,real_bucket_1p5_2_pct,real_bucket_2_3_pct,real_bucket_3_5_pct,real_bucket_5_10_pct,real_bucket_10_20_pct,real_bucket_20_plus_pct,real_pct_above_3_units,real_pct_above_5_units,real_pct_above_10_units,synth_distance_mean,synth_distance_sd,synth_distance_min,synth_distance_p10,synth_distance_p25,synth_distance_median,synth_distance_p75,synth_distance_p90,synth_distance_p95,synth_distance_max,synth_bucket_0_0p5_pct,synth_bucket_0p5_1_pct,synth_bucket_1_1p5_pct,synth_bucket_1p5_2_pct,synth_bucket_2_3_pct,synth_bucket_3_5_pct,synth_bucket_5_10_pct,synth_bucket_10_20_pct,synth_bucket_20_plus_pct,synth_pct_above_3_units,synth_pct_above_5_units,synth_pct_above_10_units,mean_distance_difference,median_distance_difference,p90_distance_difference,p95_distance_difference,standardized_mean_difference,kolmogorov_smirnov_statistic,wasserstein_distance,real_p95_within_synth_support,synth_p95_within_real_support,open_ended_bucket_share_difference_pp,same_orientation_rate,real_touch_count,real_touch_rate,synthetic_touch_count,synthetic_touch_rate,touch_rate_difference,n_real_only,n_synthetic_only,n_both_touched,n_neither_touched,mcnemar_raw_p,mcnemar_bonferroni_p,bonferroni_survivor,family_a_original_status,audit_mismatch,control_match_classification,control_match_failure_reasons,family_a_interpretation
NQ,mult_D_0.5,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7484038065053534,0.14449905828533854,0.5003413958559242,0.5472883909044158,0.6233063452289207,0.7484595631088689,0.872982632946977,0.9455355293157275,0.9762520365808548,0.9999696625194185,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24840380650535343,-0.24845956310886885,-0.4455355293157275,-0.4762520365808548,-2.431130252844124,1.0,0.24840380650535332,True,False,0.0,1.0,1122,0.9166666666666666,1077,0.8799019607843137,0.0367647058823529,45,0,1077,102,5.684341886080803e-14,4.320099833421409e-12,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.43 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_D_1.0,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254469508288114,0.14569251146904652,1.0009729912989282,1.0497506289897787,1.1296904573393873,1.2619150496093732,1.381693342548212,1.450547702363306,1.4763675722241678,1.4997138565854078,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2544695082881141,-0.2619150496093732,-0.450547702363306,-0.4763675722241678,-2.470094215569355,1.0,0.25446950828811404,True,False,0.0,1.0,1037,0.8472222222222222,982,0.8022875816993464,0.0449346405228757,55,0,982,187,5.551115123125783e-17,4.218847493575595e-15,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.47 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_D_1.5,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569206357643812,0.14365305773560436,1.5000278614907074,1.556647755716396,1.6361011999969288,1.7592820362380874,1.8861584513036307,1.9503077432707294,1.9733314114189002,1.9983332532663838,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2569206357643812,-0.25928203623808743,-0.4503077432707294,-0.4733314114189002,-2.5292928203466434,1.0,0.25692063576438107,True,False,0.0,1.0,946,0.7728758169934641,906,0.7401960784313726,0.0326797385620915,40,0,906,278,1.8189894035458565e-12,1.382431946694851e-10,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.53 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_D_2.0,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5092628603776572,0.2897098233757308,2.0006577132755705,2.111798595163092,2.258770695491854,2.511772184922794,2.7673381126911263,2.9148239702335337,2.95339611117988,2.999863801434719,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5092628603776572,-0.5117721849227941,-0.9148239702335337,-0.9533961111798801,-2.485957968449512,1.0,0.5092628603776571,True,False,0.0,1.0,879,0.7181372549019608,803,0.6560457516339869,0.0620915032679738,76,0,803,345,2.646977960169689e-23,2.0117032497289637e-21,True,tested,,INVALID_DISTANCE_MATCH,median_diff 0.51 > 0.5; |SMD| 2.49 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_U_0.5,family1,1224,1224,0,0,100.0,0.0,100.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493797964412576,0.145305776782767,0.5002054409177314,0.5455982283479964,0.6220133969138026,0.7481049813916034,0.8731082063667215,0.9513517277786842,0.9730087485546153,0.9999131506334783,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24937979644125763,-0.24810498139160342,-0.45135172777868415,-0.4730087485546153,-2.4271319290789206,1.0,0.24937979644125774,True,False,0.0,1.0,1141,0.93218954248366,1090,0.8905228758169934,0.0416666666666667,51,0,1090,83,8.881784197001252e-16,6.750155989720953e-14,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.43 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_U_1.0,family1,1224,1224,0,0,100.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2439543255316474,0.14277178049186262,1.000182593211889,1.0496294780296591,1.1211983742558975,1.2430678597948979,1.3617875238155168,1.4416523224182516,1.4714762066227114,1.499629802179228,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24395432553164742,-0.24306785979489787,-0.4416523224182516,-0.4714762066227114,-2.416468538655652,1.0,0.24395432553164745,True,False,0.0,1.0,1047,0.8553921568627451,1002,0.8186274509803921,0.0367647058823529,45,0,1002,177,5.684341886080803e-14,4.320099833421409e-12,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.42 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_U_1.5,family1,1224,1224,0,0,100.0,0.0,100.0,0.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7465609166043938,0.1421368587917441,1.5000686406966102,1.5476767621563223,1.625521365788398,1.747915589104624,1.8643562066529284,1.9436069387393764,1.9716825726793163,1.9999685747293239,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24656091660439383,-0.24791558910462408,-0.4436069387393764,-0.47168257267931635,-2.4531975391686984,1.0,0.24656091660439378,True,False,0.0,1.0,962,0.7859477124183006,921,0.7524509803921569,0.0334967320261437,41,0,921,262,9.094947017729282e-13,6.912159733474255e-11,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.45 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,mult_U_2.0,family1,1224,1224,0,0,100.0,0.0,100.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498812063804991,0.29248885819250087,2.001414344286604,2.094491928286021,2.2394075843132217,2.496671961473676,2.7592539806646528,2.8999425790841515,2.948356083600874,2.999607462351941,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4988120638049911,-0.49667196147367587,-0.8999425790841515,-0.9483560836008742,-2.411807376416564,1.0,0.4988120638049912,True,False,0.0,1.0,877,0.7165032679738562,791,0.6462418300653595,0.0702614379084967,86,0,791,347,2.5849394142282115e-26,1.9645539548134407e-24,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 2.41 > 0.5,INVALID_CONTROL_ARTIFACT
NQ,overnight_high,family4,1224,1224,5,13,99.4281045751634,0.16339869281045752,98.93790849673202,0.0,6.209084846687288,6.413261934855315,0.15384615384615385,1.084360902255639,2.112877583465819,4.275862068965517,7.6821052631578945,13.36749286122216,19.21687306501547,53.645161290322584,3.199343724364233,5.742411812961444,7.383100902378999,6.070549630844955,13.20754716981132,21.73913043478261,25.02050861361772,13.20754716981132,4.4298605414273995,64.06890894175554,42.65791632485644,17.555373256767844,2.200751038607438,0.6515517025413138,0.15078509220502628,1.13514586143034,2.041773252300911,2.3501450047860506,2.667590610838814,2.8607548185100313,2.937445719263848,2.9999962193253675,2.559867877786953,5.697770437654831,7.514450867052023,6.11065235342692,78.11725846407927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0083338080798505,1.9257170641794663,10.50673804271213,16.27942734575162,0.8793669100477527,0.6439704675963905,4.03384409267665,False,True,4.4298605414273995,0.988562091503268,513,0.4191176470588235,834,0.6813725490196079,-0.2622549019607843,9,330,504,381,2.6873198957486185e-85,2.04236312076895e-83,True,tested,,INVALID_DISTANCE_MATCH,median_diff 1.93 > 0.5; |SMD| 0.88 > 0.5; real_p95 exceeds synthetic max; synthetic capped (p95<=3.0) while real p95>5.0,INVALID_CONTROL_ARTIFACT
NQ,overnight_low,family4,1224,1224,7,9,0.08169934640522876,99.34640522875817,0.0,99.26470588235294,7.3900414939125065,7.3270727415910955,0.15151515151515152,1.531764705882353,3.0,5.5227272727272725,9.6,14.476292335115867,19.246446446446445,118.6,1.9720624486442069,3.122432210353328,4.683648315529991,3.8619556285949055,11.092851273623666,20.9531635168447,31.224322103533282,18.65242399342646,4.437140509449466,74.85620377978636,53.90304026294166,22.8430566967954,2.3185749195347722,0.566746143028075,0.1606995223446891,1.5463273475667954,2.1362730387118525,2.427660027718118,2.7100233222918,2.8879472713964787,2.9380535792489155,2.999772317800755,1.8106995884773662,3.1275720164609053,4.691358024691358,3.868312757201646,86.50205761316873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071466574377734,3.0950672450091545,11.588345063719387,16.30839286719753,0.9759391716354472,0.752670501232539,5.077701660776474,False,True,4.437140509449466,0.9877450980392157,458,0.3741830065359477,843,0.6887254901960784,-0.3145424836601307,2,387,456,379,1.203238225071349e-112,9.144610510542256e-111,True,tested,,INVALID_DISTANCE_MATCH,median_diff 3.10 > 0.5; |SMD| 0.98 > 0.5; real_p95 exceeds synthetic max; synthetic capped (p95<=3.0) while real p95>5.0,INVALID_CONTROL_ARTIFACT
NQ,overnight_mid,family4,1224,1224,43,52,44.52614379084967,51.96078431372549,95.7516339869281,0.0,3.663893673914649,3.8772183761330448,0.15384615384615385,0.6538461538461539,1.3666666666666667,2.6363636363636362,4.694915254237288,7.521739130434782,10.285714285714286,64.68,7.620660457239628,9.144792548687553,10.668924640135478,11.00762066045724,16.76545300592718,21.93056731583404,17.527519051651144,4.8264182895850976,0.5080440304826418,44.28450465707028,22.692633361558002,5.334462320067739,1.8625663589556332,0.7793175294848986,0.1536607620760935,0.6726629785379135,1.2720415244170251,2.0254169959713924,2.412962139948556,2.7837208907403883,2.9695521925484782,3.693762431357568,6.996587030716723,11.262798634812286,11.945392491467576,17.747440273037544,47.44027303754266,4.607508532423208,0.0,0.0,0.0,4.607508532423208,0.0,0.0,1.8013273149590157,0.6109466403922439,4.738018239694394,7.316162093165808,0.6441500759887573,0.4026971416021015,1.807588202142485,False,True,0.5080440304826418,0.4452614379084967,750,0.6127450980392157,937,0.7655228758169934,-0.1527777777777776,129,316,621,158,3.4680036702770353e-19,2.6356827894105466e-17,True,tested,,INVALID_DISTANCE_MATCH,median_diff 0.61 > 0.5; |SMD| 0.64 > 0.5; real_p95 exceeds synthetic max; synthetic capped (p95<=3.0) while real p95>5.0; same_orientation_rate 0.45 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,overnight_open,family4,1224,1224,26,31,44.44444444444444,53.431372549019606,97.4673202614379,0.0,6.5751108958924025,7.164424635597166,0.15789473684210525,0.9107739938080496,2.1228744939271254,4.6321160042964555,8.71857142857143,14.101176470588229,18.661730769230758,117.76,4.674457429048414,6.010016694490818,6.51085141903172,6.176961602671119,11.519198664440735,18.447412353923205,26.46076794657763,16.026711185308848,4.173622704507513,64.77462437395658,46.57762938230384,19.94991652754591,2.070652208233783,0.7074058924772063,0.1501529415850323,0.931027787498849,1.8114670163378928,2.2009897392870243,2.5427320595474505,2.8171898147830476,3.0168535627316584,3.7091469812857656,5.029337803855825,6.119027661357921,7.292539815590946,17.099748533109807,59.178541492036885,5.2808046940486175,0.0,0.0,0.0,5.2808046940486175,0.0,0.0,4.5044586876586195,2.431126265009431,11.283986655805181,15.6448772064991,0.8848496855338377,0.6201303653616603,4.509482098316389,False,True,4.173622704507513,0.44199346405228757,548,0.4477124183006536,877,0.7165032679738562,-0.2687908496732026,106,435,442,241,2.7163272183408425e-48,2.0644086859390405e-46,True,tested,,INVALID_DISTANCE_MATCH,median_diff 2.43 > 0.5; |SMD| 0.88 > 0.5; real_p95 exceeds synthetic max; same_orientation_rate 0.44 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,prior_close,family3,1183,1183,20,19,42.434488588334744,55.874894336432796,98.39391377852917,0.0,8.795592260583872,9.14492363613456,0.15126050420168066,1.2526315789473685,2.9622507122507122,6.2727272727272725,11.366071428571429,18.931041666666665,25.172382851445658,77.33333333333333,3.52536543422184,4.213241616509028,4.471195184866724,4.471195184866724,8.598452278589853,15.563198624247635,29.062768701633708,21.15219260533104,8.942390369733449,74.72055030094583,59.15735167669819,29.836629406706795,2.1460337883923986,0.6613227673706729,0.15307999377310388,1.1383310945529765,1.916313929145593,2.2408417446558366,2.5549006064802455,2.858608306632434,3.0221377730950474,3.5720078491739025,4.123711340206185,4.381443298969072,4.982817869415808,16.49484536082474,64.51890034364261,5.498281786941581,0.0,0.0,0.0,5.498281786941581,0.0,0.0,6.649558472191473,4.031885528071436,16.072433360034232,22.15024507835061,1.025640340193103,0.7188476005590472,6.6497177427887335,False,True,8.942390369733449,0.4234995773457312,415,0.3508030431107354,836,0.7066779374471682,-0.3558748943364328,105,526,310,242,2.703496902818461e-68,2.0546576461420305e-66,True,tested,,INVALID_DISTANCE_MATCH,median_diff 4.03 > 0.5; |SMD| 1.03 > 0.5; real_p95 exceeds synthetic max; same_orientation_rate 0.42 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,prior_high,family3,1183,1183,22,17,72.52747252747253,25.612848689771766,98.56297548605241,0.0,13.307209787106629,14.238912247979055,0.16161616161616163,1.9384615384615385,4.0476190476190474,8.835820895522389,17.975609756097562,29.357142857142858,40.42424242424242,129.64102564102564,2.1533161068044793,2.5839793281653747,2.4978466838931954,3.10077519379845,7.579672695951765,12.489233419465979,24.892334194659778,23.60034453057709,21.102497846683892,81.91214470284238,69.59517657192076,44.44444444444444,2.347065006558301,0.565579793980238,0.157899745453543,1.7688915314646199,2.1834310217584614,2.441580667368995,2.7353601971781156,2.8923852931606104,2.94613649351763,2.9999270447894415,2.6586620926243567,2.5728987993138936,2.7444253859348198,3.516295025728988,88.50771869639794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960144780548328,6.394240228153394,26.464757563982246,37.478105930724794,1.0877075535797125,0.8208440999138673,10.960347345930968,False,True,21.102497846683892,0.724429416737109,291,0.2459847844463229,809,0.68385460693153,-0.4378698224852071,71,589,220,303,1.729876564515012e-102,1.314706189031409e-100,True,tested,,INVALID_DISTANCE_MATCH,median_diff 6.39 > 0.5; |SMD| 1.09 > 0.5; open_bucket_pp_diff 21.1 > 10.0; real_p95 exceeds synthetic max; synthetic capped (p95<=3.0) while real p95>5.0; same_orientation_rate 0.72 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,prior_low,family3,1183,1183,5,9,14.792899408284024,84.78444632290787,0.0,99.23922231614539,16.65321776725131,13.43518398429125,0.15384615384615385,3.0107692307692306,6.750910818945034,13.645833333333332,22.922727272727272,33.68333333333333,41.879999999999946,97.7741935483871,1.8675721561969438,1.1884550084889642,2.122241086587436,1.6129032258064515,3.0560271646859083,8.064516129032258,19.35483870967742,31.239388794567063,31.494057724957553,89.9830220713073,81.91850594227505,62.563667232597616,2.412017509447478,0.46227105596120943,0.15883589650532995,2.0455835387766825,2.1913171352183842,2.4750971152566974,2.7315033027464546,2.8877004322580557,2.9520224334224294,2.999418543736453,1.362862010221465,1.5332197614991483,1.5332197614991483,1.6183986371379897,93.95229982964224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24120025780383,11.170736218076634,30.795632901075273,38.92797756657752,1.498169839668344,0.9015280135823429,14.260434671250103,False,True,31.494057724957553,0.8486897717666948,218,0.1842772612003381,809,0.68385460693153,-0.4995773457311918,25,616,193,349,1.3603198669084583e-148,1.0338430988504285e-146,True,tested,,INVALID_DISTANCE_MATCH,median_diff 11.17 > 0.5; |SMD| 1.50 > 0.5; open_bucket_pp_diff 31.5 > 10.0; real_p95 exceeds synthetic max; synthetic capped (p95<=3.0) while real p95>5.0; same_orientation_rate 0.85 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,prior_rth_mid,family3,1183,1183,8,11,41.50464919695689,57.819103972950124,99.07016060862215,0.0,11.202915712150098,10.452039374349766,0.15151515151515152,1.780952380952381,3.910885101704233,8.529411764705882,15.111823855755894,23.988059701492542,31.07894736842104,92.46153846153847,2.297872340425532,2.8085106382978724,3.5744680851063833,2.6382978723404253,7.48936170212766,12.76595744680851,24.76595744680851,29.19148936170213,14.468085106382977,81.1063829787234,68.42553191489363,43.57446808510638,2.249006591329825,0.5845227391894686,0.15436936827666758,1.6505539803146947,1.980587241045484,2.3048802188602853,2.6103442011249687,2.8911332593122268,3.0635844139354087,3.6548758150316782,1.7064846416382253,3.1569965870307164,4.010238907849829,17.4061433447099,66.80887372013652,6.911262798634812,0.0,0.0,0.0,6.911262798634812,0.0,0.0,8.953909120820272,6.224531545845597,21.096926442180315,28.01536295448563,1.2096189148450027,0.776979885266139,8.958750789345304,False,True,14.468085106382977,0.4125105663567202,320,0.2704987320371936,817,0.6906170752324599,-0.4201183431952662,65,562,255,301,1.050997891839121e-99,7.987583977977322e-98,True,tested,,INVALID_DISTANCE_MATCH,median_diff 6.22 > 0.5; |SMD| 1.21 > 0.5; open_bucket_pp_diff 14.5 > 10.0; real_p95 exceeds synthetic max; same_orientation_rate 0.41 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,prior_rth_vwap,family3,1183,1183,14,3,41.67371090448014,57.142857142857146,99.74640743871512,0.0,10.998606673499415,10.520468456829548,0.15818616058740273,1.6987885408932508,3.825376076396468,8.232094805886845,14.638633002115967,23.52601333974144,30.321426514268584,100.082340811108,1.5397775876817792,3.0795551753635584,3.849443969204448,3.165098374679213,7.271171941830625,13.77245508982036,25.91958939264328,27.2027373823781,14.20017108639863,81.09495295124037,67.32249786142002,41.40290846877674,2.2127069056745983,0.6069511959518744,0.15142021080145224,1.521674868851561,1.9850769978537324,2.2851121131165013,2.5844301226333757,2.846307149931753,3.010228774943357,3.771163298407919,3.050847457627119,3.4745762711864407,3.1355932203389827,16.610169491525422,68.47457627118644,5.2542372881355925,0.0,0.0,0.0,5.2542372881355925,0.0,0.0,8.785899767824816,5.946982692770344,20.679706189809686,27.311197739325227,1.1790836245884295,0.776811993446521,8.785899767824818,False,True,14.20017108639863,0.4167371090448014,328,0.2772612003381234,820,0.6931530008453085,-0.4158918005071851,66,558,262,297,5.140507695616274e-98,3.906785848668368e-96,True,tested,,INVALID_DISTANCE_MATCH,median_diff 5.95 > 0.5; |SMD| 1.18 > 0.5; open_bucket_pp_diff 14.2 > 10.0; real_p95 exceeds synthetic max; same_orientation_rate 0.42 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,q_D_p25,family1,1224,1224,0,257,0.0,100.0,0.0,79.00326797385621,0.44303025011457675,0.10595103182516202,0.19230769230769232,0.2916666666666667,0.35714285714285715,0.4444444444444444,0.5192307692307693,0.5806451612903226,0.6102941176470589,0.7142857142857143,66.58496732026144,33.41503267973856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49719785443064457,0.238389368203723,0.1512440593311005,0.20908069493751352,0.29068763641025863,0.4581215841460562,0.6889317473380636,0.8578350838709674,0.9206975829812849,0.9999577490035638,57.70423991726991,42.29576008273009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05416760431606782,-0.013677139701611774,-0.2771899225806448,-0.310403465334226,-0.2936461083768669,0.2768036376908571,0.11445241375535829,True,False,0.0,0.7900326797385621,1134,0.9264705882352942,1131,0.9240196078431372,0.0024509803921568,21,18,1113,72,0.7492586247608418,1.0,False,tested,,INVALID_DISTANCE_MATCH,same_orientation_rate 0.79 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,q_D_p75,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,1.6997629586596743,0.2804997263370446,1.2391304347826086,1.384717494894486,1.4938271604938271,1.6521739130434783,1.8571428571428572,2.0238380281690143,2.2045454545454546,3.0344827586206895,0.0,0.0,25.735294117647058,61.111111111111114,13.071895424836603,0.08169934640522876,0.0,0.0,0.0,0.08169934640522876,0.0,0.0,1.7198476739229516,0.4009150466246194,1.000961796340142,1.217347149495665,1.4880096794553328,1.6985454342796655,1.895911961228876,2.2197357391200163,2.6125577437692167,2.99012636075159,0.0,0.0,25.735294117647058,61.111111111111114,13.153594771241831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020084715263277264,-0.04637152123618726,-0.19589771095100206,-0.4080122892237621,-0.05805061684855802,0.11764705882352941,0.09001926914480608,True,True,0.0,1.0,916,0.7483660130718954,924,0.7549019607843137,-0.0065359477124182,12,20,904,288,0.2153271497227251,1.0,False,tested,,VALID_DISTANCE_MATCH,,VALID_NULL_TOUCH_RATE_DIFFERENCE
NQ,q_D_p90,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,2.5616912648106007,0.5337081094618235,1.6109374999999773,2.0,2.1830508474576766,2.460000000000053,2.839999999999903,3.306451612903226,3.6039739190116626,5.380952380952381,0.0,0.0,0.0,9.558823529411764,73.2843137254902,16.830065359477125,0.32679738562091504,0.0,0.0,17.15686274509804,0.32679738562091504,0.0,2.414085979214874,0.35457056056120734,1.5001384112209484,2.0060418002367175,2.1660919437957356,2.4402123653075023,2.705995876459822,2.8789311870792837,2.935771306085757,2.9987913882980592,0.0,0.0,0.0,9.558823529411764,90.44117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476052855957266,0.019787634692550515,0.42752042582394223,0.6682026129259055,0.3257812924090085,0.1715686274509804,0.14811889634999448,False,True,0.0,1.0,810,0.6617647058823529,826,0.6748366013071896,-0.0130718954248366,19,35,791,379,0.0402235640957166,1.0,False,tested,,INVALID_DISTANCE_MATCH,real_p95 exceeds synthetic max,INVALID_CONTROL_ARTIFACT
NQ,q_D_p95,family1,1224,1224,0,0,0.0,100.0,0.0,100.0,3.178502131633211,0.824563929943696,1.8273437499999545,2.33853211009169,2.6772534582775993,2.975720746184334,3.5379310344827086,4.228835904628353,4.937333333333405,7.69682539682542,0.0,0.0,0.0,1.6339869281045754,50.16339869281046,44.0359477124183,4.166666666666666,0.0,0.0,48.20261437908497,4.166666666666666,0.0,2.4937088673140178,0.2924333259884715,1.5428478568383148,2.1026559672628222,2.2473074972017053,2.500187568248659,2.7328290245595763,2.884178626173001,2.945711321614729,2.998980301379037,0.0,0.0,0.0,1.6339869281045754,98.36601307189542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847932643191932,0.4755331779356746,1.3446572784553519,1.9916220117186763,1.106939143180492,0.5032679738562091,0.6848006552568595,False,True,0.0,1.0,728,0.5947712418300654,808,0.6601307189542484,-0.065359477124183,7,87,721,409,1.1216378996042042e-18,8.524448036991952e-17,True,tested,,INVALID_DISTANCE_MATCH,|SMD| 1.11 > 0.5; real_p95 exceeds synthetic max,INVALID_CONTROL_ARTIFACT
NQ,q_U_p25,family1,1224,1224,0,188,100.0,0.0,84.640522875817,0.0,0.4927403562826078,0.08801496062279737,0.2926829268292683,0.3813725490196078,0.4294683257918552,0.48541489662984993,0.5405405405405406,0.62,0.6538461538461539,0.7317073170731707,53.02287581699346,46.97712418300654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556511890295487,0.24449324762468488,0.15001149508007625,0.2259474642257696,0.3477605047703144,0.5445973173993339,0.7678809425607048,0.9026135381545561,0.9550182880600201,0.999799882329656,44.4980694980695,55.501930501930495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06377153401287916,-0.05918242076948399,-0.28261353815455614,-0.30117213421386624,-0.34706764368916515,0.32654187801246626,0.14653446826597663,True,False,0.0,0.8464052287581699,1140,0.931372549019608,1141,0.93218954248366,-0.0008169934640522,20,21,1120,63,1.0,1.0,False,tested,,INVALID_DISTANCE_MATCH,same_orientation_rate 0.85 < 0.9,INVALID_CONTROL_ARTIFACT
NQ,q_U_p75,family1,1224,1224,0,0,100.0,0.0,100.0,0.0,1.670545654758707,0.24275859959904617,1.25,1.435483870967742,1.5231788079470199,1.615702479338843,1.7702702702702702,1.903783783783784,2.015625,2.9565217391304346,0.0,0.0,19.77124183006536,73.8562091503268,6.372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6951604442119352,0.3200634995337915,1.0013711994439898,1.2452368943892023,1.5359555159866638,1.7018996233648296,1.8715261210656862,1.9786729151387457,2.155582866476581,2.991081316708005,0.0,0.0,19.77124183006536,73.8562091503268,6.372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02461478945322826,-0.08619714402598655,-0.07488913135496156,-0.13995786647658104,-0.08665557714929213,0.16911764705882354,0.09423265340199287,True,True,0.0,1.0,941,0.7687908496732027,929,0.7589869281045751,0.0098039215686275,22,10,919,273,0.050102459732443,1.0,False,tested,,VALID_DISTANCE_MATCH,,VALID_NULL_TOUCH_RATE_DIFFERENCE
