instrument,level_id,horizon,k,n_real,n_synth,status,real_reach_continuation_rate,synth_reach_continuation_rate,real_reach_rejection_rate,synth_reach_rejection_rate
ES,q_D_p25,1,1.5,1152,974,tested,0.3567708333333333,0.3655030800821355,0.4548611111111111,0.42813141683778233
ES,q_D_p25,1,2.0,1152,974,tested,0.2638888888888889,0.2782340862422998,0.3541666666666667,0.3182751540041068
ES,q_D_p25,3,0.5,1152,974,tested,0.7213541666666666,0.7464065708418891,0.7560763888888888,0.7320328542094456
ES,q_D_p25,3,1.0,1152,974,tested,0.6276041666666666,0.6478439425051334,0.6762152777777778,0.6293634496919918
ES,q_D_p25,3,1.5,1152,974,tested,0.5173611111111112,0.5369609856262834,0.5729166666666666,0.5472279260780287
ES,q_D_p25,3,2.0,1152,974,tested,0.4392361111111111,0.45585215605749485,0.4835069444444444,0.4486652977412731
ES,q_D_p25,5,0.5,1152,974,tested,0.7699652777777778,0.7905544147843943,0.796875,0.7772073921971252
ES,q_D_p25,5,1.0,1152,974,tested,0.6961805555555556,0.704312114989733,0.7265625,0.6848049281314168
ES,q_D_p25,5,1.5,1152,974,tested,0.5980902777777778,0.6160164271047228,0.6362847222222222,0.6149897330595483
ES,q_D_p25,5,2.0,1152,974,tested,0.5277777777777778,0.5297741273100616,0.5486111111111112,0.5164271047227926
ES,q_D_p25,10,0.5,1152,974,tested,0.8046875,0.8275154004106776,0.84375,0.8285420944558521
ES,q_D_p25,10,1.0,1152,974,tested,0.7517361111111112,0.7648870636550308,0.7890625,0.7648870636550308
ES,q_D_p25,10,1.5,1152,974,tested,0.6762152777777778,0.6971252566735113,0.7178819444444444,0.704312114989733
ES,q_D_p25,10,2.0,1152,974,tested,0.6154513888888888,0.6262833675564682,0.640625,0.6242299794661191
ES,q_D_p25,15,0.5,1152,974,tested,0.8211805555555556,0.8470225872689938,0.8637152777777778,0.851129363449692
ES,q_D_p25,15,1.0,1152,974,tested,0.7795138888888888,0.7967145790554415,0.8142361111111112,0.7936344969199178
ES,q_D_p25,15,1.5,1152,974,tested,0.7161458333333334,0.7351129363449692,0.7604166666666666,0.7484599589322382
ES,q_D_p25,15,2.0,1152,974,tested,0.6597222222222222,0.6694045174537988,0.6918402777777778,0.6724845995893224
ES,q_D_p75,1,0.5,949,926,tested,0.6090621707060063,0.6187904967602592,0.6870389884088515,0.6641468682505399
ES,q_D_p75,1,1.0,949,926,tested,0.46469968387776606,0.46220302375809935,0.5331928345626976,0.5
ES,q_D_p75,1,1.5,949,926,tested,0.3329820864067439,0.3326133909287257,0.41517386722866173,0.39092872570194387
ES,q_D_p75,1,2.0,949,926,tested,0.25500526870389884,0.2580993520518359,0.3329820864067439,0.28833693304535635
ES,q_D_p75,3,0.5,949,926,tested,0.7239199157007377,0.734341252699784,0.7839831401475237,0.7742980561555075
ES,q_D_p75,3,1.0,949,926,tested,0.6322444678609063,0.6328293736501079,0.6701791359325606,0.6436285097192225
ES,q_D_p75,3,1.5,949,926,tested,0.5152792413066386,0.5107991360691144,0.5669125395152792,0.550755939524838
ES,q_D_p75,3,2.0,949,926,tested,0.42992623814541625,0.4200863930885529,0.48788198103266595,0.4503239740820734
ES,q_D_p75,5,0.5,949,926,tested,0.7776606954689147,0.7786177105831533,0.8303477344573235,0.8250539956803455
ES,q_D_p75,5,1.0,949,926,tested,0.6944151738672286,0.6781857451403888,0.7270811380400422,0.712742980561555
ES,q_D_p75,5,1.5,949,926,tested,0.5858798735511064,0.58207343412527,0.624868282402529,0.6166306695464363
ES,q_D_p75,5,2.0,949,926,tested,0.5036880927291886,0.5032397408207343,0.553213909378293,0.5140388768898488
ES,q_D_p75,10,0.5,949,926,tested,0.827186512118019,0.8390928725701944,0.8746048472075869,0.8650107991360692
ES,q_D_p75,10,1.0,949,926,tested,0.7650158061116965,0.7602591792656588,0.7987355110642782,0.7883369330453563
ES,q_D_p75,10,1.5,949,926,tested,0.6870389884088515,0.6781857451403888,0.7165437302423604,0.7116630669546437
ES,q_D_p75,10,2.0,949,926,tested,0.6111696522655427,0.6090712742980562,0.6628029504741834,0.6231101511879049
ES,q_D_p75,15,0.5,949,926,tested,0.8672286617492097,0.8660907127429806,0.8914646996838778,0.8812095032397408
ES,q_D_p75,15,1.0,949,926,tested,0.8166491043203372,0.8034557235421166,0.8208640674394099,0.8120950323974082
ES,q_D_p75,15,1.5,949,926,tested,0.7344573234984194,0.7224622030237581,0.7544783983140148,0.7473002159827213
ES,q_D_p75,15,2.0,949,926,tested,0.667017913593256,0.6695464362850972,0.7091675447839831,0.6792656587473002
ES,q_D_p90,1,0.5,828,850,tested,0.6219806763285024,0.64,0.6739130434782609,0.6670588235294118
ES,q_D_p90,1,1.0,828,850,tested,0.4601449275362319,0.4788235294117647,0.5241545893719807,0.4776470588235294
ES,q_D_p90,1,1.5,828,850,tested,0.34541062801932365,0.3376470588235294,0.3804347826086957,0.35058823529411764
ES,q_D_p90,1,2.0,828,850,tested,0.24758454106280192,0.25058823529411767,0.2946859903381642,0.2788235294117647
ES,q_D_p90,3,0.5,828,850,tested,0.75,0.7517647058823529,0.783816425120773,0.7847058823529411
ES,q_D_p90,3,1.0,828,850,tested,0.6183574879227053,0.6282352941176471,0.6859903381642513,0.6435294117647059
ES,q_D_p90,3,1.5,828,850,tested,0.5,0.5070588235294118,0.5567632850241546,0.52
ES,q_D_p90,3,2.0,828,850,tested,0.40217391304347827,0.4152941176470588,0.45893719806763283,0.4329411764705882
ES,q_D_p90,5,0.5,828,850,tested,0.7958937198067633,0.7941176470588235,0.8333333333333334,0.8235294117647058
ES,q_D_p90,5,1.0,828,850,tested,0.6908212560386473,0.6941176470588235,0.7584541062801933,0.7094117647058824
ES,q_D_p90,5,1.5,828,850,tested,0.5772946859903382,0.5823529411764706,0.6364734299516909,0.6023529411764705
ES,q_D_p90,5,2.0,828,850,tested,0.48429951690821255,0.4976470588235294,0.5495169082125604,0.5117647058823529
ES,q_D_p90,10,0.5,828,850,tested,0.8417874396135265,0.8458823529411764,0.8659420289855072,0.8705882352941177
ES,q_D_p90,10,1.0,828,850,tested,0.7608695652173914,0.7788235294117647,0.8103864734299517,0.7788235294117647
ES,q_D_p90,10,1.5,828,850,tested,0.6714975845410628,0.6776470588235294,0.714975845410628,0.6929411764705883
ES,q_D_p90,10,2.0,828,850,tested,0.5942028985507246,0.6129411764705882,0.6594202898550725,0.6223529411764706
ES,q_D_p90,15,0.5,828,850,tested,0.8731884057971014,0.8741176470588236,0.8864734299516909,0.8870588235294118
ES,q_D_p90,15,1.0,828,850,tested,0.7958937198067633,0.8094117647058824,0.8345410628019324,0.808235294117647
ES,q_D_p90,15,1.5,828,850,tested,0.7210144927536232,0.7152941176470589,0.7536231884057971,0.7364705882352941
ES,q_D_p90,15,2.0,828,850,tested,0.6461352657004831,0.6576470588235294,0.6992753623188406,0.6741176470588235
ES,q_D_p95,1,0.5,745,844,tested,0.6456375838926175,0.6184834123222749,0.6684563758389261,0.659952606635071
ES,q_D_p95,1,1.0,745,844,tested,0.4738255033557047,0.47511848341232227,0.5060402684563758,0.495260663507109
ES,q_D_p95,1,1.5,745,844,tested,0.35838926174496644,0.3424170616113744,0.3516778523489933,0.3708530805687204
ES,q_D_p95,1,2.0,745,844,tested,0.26040268456375837,0.25118483412322273,0.2738255033557047,0.28554502369668244
ES,q_D_p95,3,0.5,745,844,tested,0.7516778523489933,0.7523696682464455,0.7879194630872484,0.7784360189573459
ES,q_D_p95,3,1.0,745,844,tested,0.6308724832214765,0.6267772511848341,0.6751677852348993,0.6516587677725119
ES,q_D_p95,3,1.5,745,844,tested,0.5167785234899329,0.5071090047393365,0.5342281879194631,0.5379146919431279
ES,q_D_p95,3,2.0,745,844,tested,0.39865771812080536,0.41113744075829384,0.4429530201342282,0.4419431279620853
ES,q_D_p95,5,0.5,745,844,tested,0.7865771812080536,0.7985781990521327,0.8268456375838926,0.8293838862559242
ES,q_D_p95,5,1.0,745,844,tested,0.6845637583892618,0.6943127962085308,0.7355704697986577,0.7156398104265402
ES,q_D_p95,5,1.5,745,844,tested,0.5959731543624162,0.580568720379147,0.6241610738255033,0.6172985781990521
ES,q_D_p95,5,2.0,745,844,tested,0.49395973154362416,0.490521327014218,0.5503355704697986,0.518957345971564
ES,q_D_p95,10,0.5,745,844,tested,0.8389261744966443,0.8530805687203792,0.876510067114094,0.8684834123222749
ES,q_D_p95,10,1.0,745,844,tested,0.7664429530201342,0.7748815165876777,0.789261744966443,0.783175355450237
ES,q_D_p95,10,1.5,745,844,tested,0.6859060402684564,0.6895734597156398,0.697986577181208,0.7085308056872038
ES,q_D_p95,10,2.0,745,844,tested,0.6026845637583893,0.6066350710900474,0.6241610738255033,0.6255924170616114
ES,q_D_p95,15,0.5,745,844,tested,0.8630872483221477,0.8791469194312796,0.8953020134228188,0.8874407582938388
ES,q_D_p95,15,1.0,745,844,tested,0.7959731543624161,0.8056872037914692,0.825503355704698,0.8127962085308057
ES,q_D_p95,15,1.5,745,844,tested,0.7355704697986577,0.7345971563981043,0.7476510067114094,0.759478672985782
ES,q_D_p95,15,2.0,745,844,tested,0.6563758389261745,0.6623222748815166,0.6845637583892618,0.6800947867298578
ES,q_U_p25,1,0.5,1151,1044,tested,0.5899218071242398,0.6015325670498084,0.6429192006950478,0.6226053639846744
ES,q_U_p25,1,1.0,1151,1044,tested,0.46655082536924414,0.44731800766283525,0.5047784535186794,0.4731800766283525
ES,q_U_p25,1,1.5,1151,1044,tested,0.32493483927019984,0.32088122605363983,0.38575152041702865,0.3544061302681992
ES,q_U_p25,1,2.0,1151,1044,tested,0.22589052997393572,0.2231800766283525,0.2841007819287576,0.25766283524904215
ES,q_U_p25,3,0.5,1151,1044,tested,0.7158992180712423,0.7203065134099617,0.7515204170286707,0.7289272030651341
ES,q_U_p25,3,1.0,1151,1044,tested,0.5977410947002606,0.5890804597701149,0.6411815812337098,0.617816091954023
ES,q_U_p25,3,1.5,1151,1044,tested,0.4613379669852302,0.46264367816091956,0.5438748913987836,0.5220306513409961
ES,q_U_p25,3,2.0,1151,1044,tested,0.37185056472632494,0.35823754789272033,0.4456993918331885,0.42049808429118773
ES,q_U_p25,5,0.5,1151,1044,tested,0.7645525629887054,0.7701149425287356,0.7914856646394439,0.7720306513409961
ES,q_U_p25,5,1.0,1151,1044,tested,0.6576889661164205,0.6580459770114943,0.6898349261511729,0.6676245210727969
ES,q_U_p25,5,1.5,1151,1044,tested,0.5421372719374457,0.5565134099616859,0.6133796698523023,0.5881226053639846
ES,q_U_p25,5,2.0,1151,1044,tested,0.4639443961772372,0.45306513409961685,0.5360556038227628,0.5124521072796935
ES,q_U_p25,10,0.5,1151,1044,tested,0.8192875760208514,0.8218390804597702,0.8271068635968722,0.8113026819923371
ES,q_U_p25,10,1.0,1151,1044,tested,0.733275412684622,0.7241379310344828,0.7463075586446568,0.7279693486590039
ES,q_U_p25,10,1.5,1151,1044,tested,0.6255430060816681,0.6379310344827587,0.6794092093831451,0.6599616858237548
ES,q_U_p25,10,2.0,1151,1044,tested,0.5534317984361424,0.5431034482758621,0.6185925282363163,0.5986590038314177
ES,q_U_p25,15,0.5,1151,1044,tested,0.8444830582102519,0.8486590038314177,0.8470894874022589,0.8362068965517241
ES,q_U_p25,15,1.0,1151,1044,tested,0.7662901824500434,0.7605363984674329,0.7749782797567333,0.7614942528735632
ES,q_U_p25,15,1.5,1151,1044,tested,0.6811468288444831,0.6886973180076629,0.7080799304952216,0.6934865900383141
ES,q_U_p25,15,2.0,1151,1044,tested,0.6133796698523023,0.603448275862069,0.6516072980017377,0.6360153256704981
ES,q_U_p75,1,0.5,932,908,tested,0.6115879828326181,0.6266519823788547,0.6062231759656652,0.5748898678414097
ES,q_U_p75,1,1.0,932,908,tested,0.4248927038626609,0.42841409691629956,0.4688841201716738,0.42070484581497797
ES,q_U_p75,1,1.5,932,908,tested,0.2843347639484979,0.2830396475770925,0.3186695278969957,0.31167400881057267
ES,q_U_p75,1,2.0,932,908,tested,0.19098712446351931,0.1949339207048458,0.23068669527896996,0.21035242290748898
ES,q_U_p75,3,0.5,932,908,tested,0.7371244635193133,0.748898678414097,0.7285407725321889,0.7125550660792952
ES,q_U_p75,3,1.0,932,908,tested,0.5944206008583691,0.5781938325991189,0.6169527896995708,0.5892070484581498
ES,q_U_p75,3,1.5,932,908,tested,0.4570815450643777,0.45484581497797355,0.490343347639485,0.4779735682819383
ES,q_U_p75,3,2.0,932,908,tested,0.34227467811158796,0.3436123348017621,0.3969957081545064,0.381057268722467
ES,q_U_p75,5,0.5,932,908,tested,0.7875536480686696,0.8039647577092511,0.7800429184549357,0.7610132158590308
ES,q_U_p75,5,1.0,932,908,tested,0.6630901287553648,0.6519823788546255,0.6738197424892703,0.6508810572687225
ES,q_U_p75,5,1.5,932,908,tested,0.5311158798283262,0.5297356828193832,0.5643776824034334,0.5539647577092511
ES,q_U_p75,5,2.0,932,908,tested,0.43991416309012876,0.44273127753303965,0.48390557939914164,0.4713656387665198
ES,q_U_p75,10,0.5,932,908,tested,0.8379828326180258,0.8524229074889867,0.8336909871244635,0.816079295154185
ES,q_U_p75,10,1.0,932,908,tested,0.7381974248927039,0.7334801762114538,0.7510729613733905,0.7312775330396476
ES,q_U_p75,10,1.5,932,908,tested,0.6223175965665236,0.6189427312775331,0.6459227467811158,0.6376651982378855
ES,q_U_p75,10,2.0,932,908,tested,0.5536480686695279,0.5473568281938326,0.5783261802575107,0.5550660792951542
ES,q_U_p75,15,0.5,932,908,tested,0.8701716738197425,0.8898678414096917,0.8583690987124464,0.8414096916299559
ES,q_U_p75,15,1.0,932,908,tested,0.7896995708154506,0.7874449339207048,0.7800429184549357,0.762114537444934
ES,q_U_p75,15,1.5,932,908,tested,0.6899141630901288,0.6960352422907489,0.6899141630901288,0.6817180616740088
ES,q_U_p75,15,2.0,932,908,tested,0.619098712446352,0.6244493392070485,0.6319742489270386,0.6123348017621145
ES,q_U_p90,1,0.5,792,779,tested,0.61489898989899,0.6225930680359435,0.6085858585858586,0.5969191270860077
ES,q_U_p90,1,1.0,792,779,tested,0.43686868686868685,0.4300385109114249,0.4255050505050505,0.4146341463414634
ES,q_U_p90,1,1.5,792,779,tested,0.2702020202020202,0.29781771501925547,0.2967171717171717,0.2926829268292683
ES,q_U_p90,1,2.0,792,779,tested,0.16666666666666666,0.16944801026957637,0.21338383838383837,0.196405648267009
ES,q_U_p90,3,0.5,792,779,tested,0.7373737373737373,0.7406931964056482,0.7247474747474747,0.7137355584082157
ES,q_U_p90,3,1.0,792,779,tested,0.5896464646464646,0.5866495507060334,0.5757575757575758,0.5750962772785623
ES,q_U_p90,3,1.5,792,779,tested,0.4457070707070707,0.46983311938382544,0.45454545454545453,0.4595635430038511
ES,q_U_p90,3,2.0,792,779,tested,0.3333333333333333,0.3324775353016688,0.3611111111111111,0.3504492939666239
ES,q_U_p90,5,0.5,792,779,tested,0.7929292929292929,0.7946084724005135,0.7790404040404041,0.7689345314505777
ES,q_U_p90,5,1.0,792,779,tested,0.6679292929292929,0.6623876765083441,0.6426767676767676,0.637997432605905
ES,q_U_p90,5,1.5,792,779,tested,0.5454545454545454,0.5622593068035944,0.5353535353535354,0.5237483953786907
ES,q_U_p90,5,2.0,792,779,tested,0.42676767676767674,0.43517329910141206,0.43686868686868685,0.42618741976893454
ES,q_U_p90,10,0.5,792,779,tested,0.8446969696969697,0.8472400513478819,0.8345959595959596,0.8267008985879333
ES,q_U_p90,10,1.0,792,779,tested,0.73989898989899,0.7625160462130937,0.7121212121212122,0.7137355584082157
ES,q_U_p90,10,1.5,792,779,tested,0.6452020202020202,0.6649550706033376,0.6338383838383839,0.6174582798459564
ES,q_U_p90,10,2.0,792,779,tested,0.5492424242424242,0.558408215661104,0.5517676767676768,0.5327342747111682
ES,q_U_p90,15,0.5,792,779,tested,0.8699494949494949,0.8754813863928113,0.8547979797979798,0.8536585365853658
ES,q_U_p90,15,1.0,792,779,tested,0.7891414141414141,0.8023106546854942,0.7487373737373737,0.7637997432605905
ES,q_U_p90,15,1.5,792,779,tested,0.7070707070707071,0.72400513478819,0.6792929292929293,0.6713735558408216
ES,q_U_p90,15,2.0,792,779,tested,0.6401515151515151,0.637997432605905,0.5997474747474747,0.5994865211810013
ES,q_U_p95,1,0.5,711,774,tested,0.6343178621659634,0.6317829457364341,0.5808720112517581,0.5917312661498708
ES,q_U_p95,1,1.0,711,774,tested,0.43319268635724334,0.4470284237726098,0.4120956399437412,0.4069767441860465
ES,q_U_p95,1,1.5,711,774,tested,0.28551336146272854,0.2958656330749354,0.2587904360056259,0.2777777777777778
ES,q_U_p95,1,2.0,711,774,tested,0.17721518987341772,0.19121447028423771,0.19831223628691982,0.18733850129198967
ES,q_U_p95,3,0.5,711,774,tested,0.7693389592123769,0.7428940568475452,0.7032348804500703,0.727390180878553
ES,q_U_p95,3,1.0,711,774,tested,0.5864978902953587,0.6111111111111112,0.5808720112517581,0.5607235142118863
ES,q_U_p95,3,1.5,711,774,tested,0.45569620253164556,0.45219638242894056,0.43741209563994377,0.4496124031007752
ES,q_U_p95,3,2.0,711,774,tested,0.3291139240506329,0.3333333333333333,0.35161744022503516,0.3449612403100775
ES,q_U_p95,5,0.5,711,774,tested,0.8087201125175809,0.7919896640826873,0.759493670886076,0.7842377260981912
ES,q_U_p95,5,1.0,711,774,tested,0.6540084388185654,0.6808785529715762,0.6582278481012658,0.6395348837209303
ES,q_U_p95,5,1.5,711,774,tested,0.5485232067510548,0.5529715762273901,0.5049226441631505,0.5232558139534884
ES,q_U_p95,5,2.0,711,774,tested,0.4247538677918425,0.4354005167958656,0.4360056258790436,0.42377260981912146
ES,q_U_p95,10,0.5,711,774,tested,0.8649789029535865,0.8462532299741602,0.8087201125175809,0.8333333333333334
ES,q_U_p95,10,1.0,711,774,tested,0.7623066104078763,0.7661498708010336,0.7243319268635724,0.7222222222222222
ES,q_U_p95,10,1.5,711,774,tested,0.6638537271448663,0.6627906976744186,0.6090014064697609,0.6291989664082688
ES,q_U_p95,10,2.0,711,774,tested,0.5471167369901547,0.562015503875969,0.5372714486638537,0.5335917312661499
ES,q_U_p95,15,0.5,711,774,tested,0.890295358649789,0.8669250645994832,0.8354430379746836,0.8565891472868217
ES,q_U_p95,15,1.0,711,774,tested,0.8045007032348804,0.7932816537467701,0.7665260196905767,0.7622739018087855
ES,q_U_p95,15,1.5,711,774,tested,0.7327707454289732,0.7118863049095607,0.6722925457102672,0.6821705426356589
ES,q_U_p95,15,2.0,711,774,tested,0.630098452883263,0.6253229974160207,0.6019690576652602,0.5891472868217055
ES,vwap_on_j+0,1,0.5,700,876,tested,0.6171428571428571,0.6289954337899544,0.61,0.6038812785388128
ES,vwap_on_j+0,1,1.0,700,876,tested,0.43142857142857144,0.4337899543378995,0.45571428571428574,0.4440639269406393
ES,vwap_on_j+0,1,1.5,700,876,tested,0.29,0.2888127853881279,0.3171428571428571,0.3105022831050228
ES,vwap_on_j+0,1,2.0,700,876,tested,0.1957142857142857,0.1860730593607306,0.2342857142857143,0.20205479452054795
ES,vwap_on_j+0,3,0.5,700,876,tested,0.7428571428571429,0.7454337899543378,0.7228571428571429,0.7294520547945206
ES,vwap_on_j+0,3,1.0,700,876,tested,0.5871428571428572,0.58675799086758,0.6042857142857143,0.6015981735159818
ES,vwap_on_j+0,3,1.5,700,876,tested,0.44857142857142857,0.4406392694063927,0.4957142857142857,0.4885844748858447
ES,vwap_on_j+0,3,2.0,700,876,tested,0.3485714285714286,0.3230593607305936,0.38571428571428573,0.3721461187214612
ES,vwap_on_j+0,5,0.5,700,876,tested,0.7885714285714286,0.791095890410959,0.7642857142857142,0.7751141552511416
ES,vwap_on_j+0,5,1.0,700,876,tested,0.6471428571428571,0.6598173515981736,0.6657142857142857,0.6541095890410958
ES,vwap_on_j+0,5,1.5,700,876,tested,0.5485714285714286,0.5422374429223744,0.5657142857142857,0.5639269406392694
ES,vwap_on_j+0,5,2.0,700,876,tested,0.44,0.4292237442922374,0.45714285714285713,0.4646118721461187
ES,vwap_on_j+0,10,0.5,700,876,tested,0.8457142857142858,0.83675799086758,0.82,0.8230593607305936
ES,vwap_on_j+0,10,1.0,700,876,tested,0.7342857142857143,0.7328767123287672,0.7342857142857143,0.730593607305936
ES,vwap_on_j+0,10,1.5,700,876,tested,0.6485714285714286,0.639269406392694,0.6628571428571428,0.6484018264840182
ES,vwap_on_j+0,10,2.0,700,876,tested,0.56,0.54337899543379,0.5628571428571428,0.5502283105022832
ES,vwap_on_j+0,15,0.5,700,876,tested,0.8642857142857143,0.8687214611872146,0.85,0.8447488584474886
ES,vwap_on_j+0,15,1.0,700,876,tested,0.78,0.7876712328767124,0.7771428571428571,0.7728310502283106
ES,vwap_on_j+0,15,1.5,700,876,tested,0.6957142857142857,0.6997716894977168,0.72,0.6906392694063926
ES,vwap_on_j+0,15,2.0,700,876,tested,0.6214285714285714,0.6221461187214612,0.6328571428571429,0.6038812785388128
ES,vwap_on_j+1,1,0.5,657,859,tested,0.573820395738204,0.6111757857974389,0.6149162861491628,0.5844004656577415
ES,vwap_on_j+1,1,1.0,657,859,tested,0.4079147640791476,0.42491268917345754,0.4337899543378995,0.4342258440046566
ES,vwap_on_j+1,1,1.5,657,859,tested,0.2694063926940639,0.2828870779976717,0.2952815829528158,0.3084982537834691
ES,vwap_on_j+1,1,2.0,657,859,tested,0.182648401826484,0.1769499417927823,0.2054794520547945,0.22351571594877764
ES,vwap_on_j+1,3,0.5,657,859,tested,0.7138508371385084,0.7462165308498254,0.7427701674277016,0.7089639115250291
ES,vwap_on_j+1,3,1.0,657,859,tested,0.5753424657534246,0.59953434225844,0.593607305936073,0.5774155995343423
ES,vwap_on_j+1,3,1.5,657,859,tested,0.4353120243531202,0.4528521536670547,0.4444444444444444,0.46449359720605354
ES,vwap_on_j+1,3,2.0,657,859,tested,0.3470319634703196,0.33061699650756693,0.3378995433789954,0.3690337601862631
ES,vwap_on_j+1,5,0.5,657,859,tested,0.7808219178082192,0.7986030267753201,0.7823439878234398,0.7555296856810244
ES,vwap_on_j+1,5,1.0,657,859,tested,0.6407914764079148,0.660069848661234,0.6560121765601218,0.6426076833527358
ES,vwap_on_j+1,5,1.5,657,859,tested,0.5190258751902588,0.5366705471478463,0.5296803652968036,0.540162980209546
ES,vwap_on_j+1,5,2.0,657,859,tested,0.4307458143074581,0.4190919674039581,0.4368340943683409,0.4528521536670547
ES,vwap_on_j+1,10,0.5,657,859,tested,0.8340943683409436,0.8428405122235157,0.8234398782343988,0.810244470314319
ES,vwap_on_j+1,10,1.0,657,859,tested,0.7351598173515982,0.7415599534342259,0.7184170471841704,0.7252619324796274
ES,vwap_on_j+1,10,1.5,657,859,tested,0.6423135464231354,0.6367869615832363,0.60882800608828,0.6414435389988359
ES,vwap_on_j+1,10,2.0,657,859,tested,0.558599695585997,0.5413271245634459,0.5266362252663622,0.5506402793946449
ES,vwap_on_j+1,15,0.5,657,859,tested,0.8614916286149162,0.8731082654249127,0.8432267884322678,0.8370197904540163
ES,vwap_on_j+1,15,1.0,657,859,tested,0.7838660578386606,0.7788125727590222,0.7579908675799086,0.770663562281723
ES,vwap_on_j+1,15,1.5,657,859,tested,0.7016742770167428,0.6915017462165308,0.6605783866057838,0.6903376018626309
ES,vwap_on_j+1,15,2.0,657,859,tested,0.6210045662100456,0.6088474970896391,0.5829528158295282,0.6041909196740396
ES,vwap_on_j+2,1,0.5,418,793,tested,0.6267942583732058,0.6242118537200504,0.5406698564593302,0.5636822194199244
ES,vwap_on_j+2,1,1.0,418,793,tested,0.4449760765550239,0.4489281210592686,0.3229665071770335,0.4136191677175284
ES,vwap_on_j+2,1,1.5,418,793,tested,0.26555023923444976,0.3026481715006305,0.19138755980861244,0.2812105926860025
ES,vwap_on_j+2,1,2.0,418,793,tested,0.16507177033492823,0.19546027742749053,0.12679425837320574,0.19798234552332913
ES,vwap_on_j+2,3,0.5,418,793,tested,0.7535885167464115,0.7515762925598991,0.6435406698564593,0.6847414880201765
ES,vwap_on_j+2,3,1.0,418,793,tested,0.6244019138755981,0.6166456494325346,0.47129186602870815,0.5535939470365699
ES,vwap_on_j+2,3,1.5,418,793,tested,0.44976076555023925,0.47540983606557374,0.3373205741626794,0.4287515762925599
ES,vwap_on_j+2,3,2.0,418,793,tested,0.3253588516746411,0.35182849936948296,0.24162679425837322,0.3354350567465322
ES,vwap_on_j+2,5,0.5,418,793,tested,0.7990430622009569,0.8045397225725095,0.7105263157894737,0.7364438839848676
ES,vwap_on_j+2,5,1.0,418,793,tested,0.6842105263157895,0.6784363177805801,0.5502392344497608,0.6279949558638083
ES,vwap_on_j+2,5,1.5,418,793,tested,0.5215311004784688,0.5535939470365699,0.42105263157894735,0.49936948297604034
ES,vwap_on_j+2,5,2.0,418,793,tested,0.4043062200956938,0.4337957124842371,0.32057416267942584,0.416141235813367
ES,vwap_on_j+2,10,0.5,418,793,tested,0.8516746411483254,0.8537200504413619,0.7799043062200957,0.7969735182849937
ES,vwap_on_j+2,10,1.0,418,793,tested,0.7583732057416268,0.7692307692307693,0.645933014354067,0.6973518284993695
ES,vwap_on_j+2,10,1.5,418,793,tested,0.645933014354067,0.6645649432534678,0.5287081339712919,0.605296343001261
ES,vwap_on_j+2,10,2.0,418,793,tested,0.5191387559808612,0.5498108448928121,0.43779904306220097,0.5233291298865069
ES,vwap_on_j+2,15,0.5,418,793,tested,0.8732057416267942,0.8701134930643127,0.8086124401913876,0.8272383354350568
ES,vwap_on_j+2,15,1.0,418,793,tested,0.7966507177033493,0.8045397225725095,0.69377990430622,0.7440100882723834
ES,vwap_on_j+2,15,1.5,418,793,tested,0.6866028708133971,0.7200504413619168,0.5789473684210527,0.6633039092055486
ES,vwap_on_j+2,15,2.0,418,793,tested,0.583732057416268,0.6279949558638083,0.49282296650717705,0.5977301387137453
ES,vwap_on_j+3,1,0.5,202,773,tested,0.5544554455445545,0.6054333764553687,0.599009900990099,0.6015523932729625
ES,vwap_on_j+3,1,1.0,202,773,tested,0.35148514851485146,0.4243208279430789,0.3465346534653465,0.4139715394566624
ES,vwap_on_j+3,1,1.5,202,773,tested,0.20297029702970298,0.278137128072445,0.19801980198019803,0.2846054333764554
ES,vwap_on_j+3,1,2.0,202,773,tested,0.13861386138613863,0.17981888745148772,0.11386138613861387,0.2018111254851229
ES,vwap_on_j+3,3,0.5,202,773,tested,0.6782178217821783,0.723156532988357,0.7227722772277227,0.7244501940491591
ES,vwap_on_j+3,3,1.0,202,773,tested,0.5,0.5834411384217335,0.5396039603960396,0.5588615782664942
ES,vwap_on_j+3,3,1.5,202,773,tested,0.3217821782178218,0.45666235446313064,0.37623762376237624,0.45666235446313064
ES,vwap_on_j+3,3,2.0,202,773,tested,0.2376237623762376,0.3221216041397154,0.2623762376237624,0.3648124191461837
ES,vwap_on_j+3,5,0.5,202,773,tested,0.7574257425742574,0.7865459249676585,0.7623762376237624,0.7723156532988357
ES,vwap_on_j+3,5,1.0,202,773,tested,0.6138613861386139,0.6597671410090556,0.6188118811881188,0.630012936610608
ES,vwap_on_j+3,5,1.5,202,773,tested,0.4306930693069307,0.5459249676584734,0.43564356435643564,0.5278137128072445
ES,vwap_on_j+3,5,2.0,202,773,tested,0.30198019801980197,0.4269081500646831,0.3217821782178218,0.4307891332470893
ES,vwap_on_j+3,10,0.5,202,773,tested,0.8217821782178217,0.8369987063389392,0.8118811881188119,0.8240620957309185
ES,vwap_on_j+3,10,1.0,202,773,tested,0.7178217821782178,0.7580853816300129,0.6683168316831684,0.7166882276843467
ES,vwap_on_j+3,10,1.5,202,773,tested,0.5742574257425742,0.6558861578266494,0.5148514851485149,0.6235446313065977
