instrument,session,approach_side,touch_time_bucket,horizon_bars,year,n_events,rejection_first_rate,breakthrough_first_rate,rej_minus_brk_first_rate,median_signed_close_atr,same_bar_rejection_rate,same_bar_breakthrough_rate,sign
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,12,2018,52,0.4230769230769231,0.36538461538461536,0.057692307692307696,-0.09383540779472466,0.4423076923076923,0.5576923076923077,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,12,2019,40,0.4,0.375,0.025,0.13581988717527568,0.475,0.525,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,12,2020,49,0.42857142857142855,0.4897959183673469,-0.061224489795918366,0.3056232407142306,0.4489795918367347,0.5510204081632653,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,12,2021,53,0.41509433962264153,0.4339622641509434,-0.018867924528301886,-0.10107654336084042,0.5471698113207547,0.4528301886792453,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,12,2022,37,0.3783783783783784,0.5135135135135135,-0.13513513513513514,-0.41997622902404114,0.4864864864864865,0.5135135135135135,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,18,2018,52,0.5,0.4230769230769231,0.07692307692307693,0.4570336874641787,0.4423076923076923,0.5576923076923077,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,18,2019,40,0.5,0.475,0.025,0.49626411355844735,0.475,0.525,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,18,2020,49,0.46938775510204084,0.4897959183673469,-0.02040816326530612,0.6606867820648583,0.4489795918367347,0.5510204081632653,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,18,2021,53,0.49056603773584906,0.4528301886792453,0.03773584905660377,-0.0019238053921668168,0.5471698113207547,0.4528301886792453,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,18,2022,37,0.43243243243243246,0.5675675675675675,-0.13513513513513514,-0.30975846994622147,0.4864864864864865,0.5135135135135135,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,24,2018,52,0.5576923076923077,0.4423076923076923,0.11538461538461539,0.41827602482641935,0.4423076923076923,0.5576923076923077,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,24,2019,40,0.525,0.475,0.05,0.7576170688137683,0.475,0.525,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,24,2020,49,0.46938775510204084,0.4897959183673469,-0.02040816326530612,0.567328195705518,0.4489795918367347,0.5510204081632653,1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,24,2021,53,0.49056603773584906,0.4716981132075472,0.018867924528301886,-0.1300331933907728,0.5471698113207547,0.4528301886792453,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_30_TO_60,24,2022,37,0.43243243243243246,0.5675675675675675,-0.13513513513513514,-1.071532660682364,0.4864864864864865,0.5135135135135135,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,1,2018,103,0.13592233009708737,0.2621359223300971,-0.1262135922330097,0.06782270428486803,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,1,2019,93,0.1935483870967742,0.22580645161290322,-0.03225806451612903,0.008880550023226269,0.44086021505376344,0.5591397849462365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,1,2020,94,0.13829787234042554,0.18085106382978725,-0.0425531914893617,-0.068827654810634,0.5319148936170213,0.46808510638297873,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,1,2021,88,0.125,0.2727272727272727,-0.14772727272727273,-0.008140550198038197,0.5113636363636364,0.48863636363636365,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,1,2022,105,0.11428571428571428,0.3238095238095238,-0.20952380952380953,-0.24898094329619547,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,2,2018,103,0.33980582524271846,0.3592233009708738,-0.019417475728155338,0.09270599557916381,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,2,2019,93,0.24731182795698925,0.3010752688172043,-0.053763440860215055,-0.09491020702064862,0.44086021505376344,0.5591397849462365,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,2,2020,94,0.24468085106382978,0.2978723404255319,-0.05319148936170213,-0.0024410162385602365,0.5319148936170213,0.46808510638297873,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,2,2021,88,0.20454545454545456,0.375,-0.17045454545454544,0.08726618827587457,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,2,2022,105,0.1619047619047619,0.38095238095238093,-0.21904761904761905,-0.1697934497357357,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,3,2018,103,0.4077669902912621,0.3883495145631068,0.019417475728155338,0.07796684248352258,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,3,2019,93,0.3118279569892473,0.3655913978494624,-0.053763440860215055,-0.0964843949043063,0.44086021505376344,0.5591397849462365,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,3,2020,94,0.2765957446808511,0.3617021276595745,-0.0851063829787234,-0.14635719121242768,0.5319148936170213,0.46808510638297873,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,3,2021,88,0.25,0.4090909090909091,-0.1590909090909091,0.041652209905072735,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,3,2022,105,0.22857142857142856,0.4857142857142857,-0.2571428571428571,-0.2137357155475171,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,4,2018,103,0.4174757281553398,0.42718446601941745,-0.009708737864077669,0.12484469570543816,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,4,2019,93,0.34408602150537637,0.41935483870967744,-0.07526881720430108,0.04117826025368289,0.44086021505376344,0.5591397849462365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,4,2020,94,0.3191489361702128,0.425531914893617,-0.10638297872340426,-0.10208978868486944,0.5319148936170213,0.46808510638297873,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,4,2021,88,0.2840909090909091,0.4431818181818182,-0.1590909090909091,0.11063762966791443,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,4,2022,105,0.26666666666666666,0.5333333333333333,-0.26666666666666666,-0.19301387073748819,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,6,2018,103,0.42718446601941745,0.4854368932038835,-0.05825242718446602,0.2282724893441756,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,6,2019,93,0.40860215053763443,0.4731182795698925,-0.06451612903225806,0.09805172430201164,0.44086021505376344,0.5591397849462365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,6,2020,94,0.43617021276595747,0.46808510638297873,-0.031914893617021274,0.21628980263752579,0.5319148936170213,0.46808510638297873,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,6,2021,88,0.38636363636363635,0.5,-0.11363636363636363,0.22400321383701655,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,6,2022,105,0.3142857142857143,0.5714285714285714,-0.2571428571428571,0.02951941473532714,0.37142857142857144,0.6285714285714286,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,9,2018,103,0.44660194174757284,0.5048543689320388,-0.05825242718446602,0.14274135652475148,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,9,2019,93,0.44086021505376344,0.5161290322580645,-0.07526881720430108,-0.15739870420087232,0.44086021505376344,0.5591397849462365,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,9,2020,94,0.4787234042553192,0.5,-0.02127659574468085,-0.14923987950976508,0.5319148936170213,0.46808510638297873,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,9,2021,88,0.3977272727272727,0.5340909090909091,-0.13636363636363635,0.0746853657145459,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,9,2022,105,0.3523809523809524,0.6095238095238096,-0.2571428571428571,-0.015899398108951447,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,12,2018,103,0.46601941747572817,0.5048543689320388,-0.038834951456310676,0.6136317021667551,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,12,2019,93,0.44086021505376344,0.5268817204301075,-0.08602150537634409,-0.007158914414801803,0.44086021505376344,0.5591397849462365,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,12,2020,94,0.4787234042553192,0.5,-0.02127659574468085,0.03178629767187206,0.5319148936170213,0.46808510638297873,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,12,2021,88,0.42045454545454547,0.5340909090909091,-0.11363636363636363,0.18305381845385957,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,12,2022,105,0.3619047619047619,0.6190476190476191,-0.2571428571428571,0.10747196167927779,0.37142857142857144,0.6285714285714286,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,18,2018,103,0.46601941747572817,0.5145631067961165,-0.04854368932038835,0.4876015284791619,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,18,2019,93,0.44086021505376344,0.5483870967741935,-0.10752688172043011,0.5792815178860499,0.44086021505376344,0.5591397849462365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,18,2020,94,0.4787234042553192,0.5,-0.02127659574468085,0.21607103635596228,0.5319148936170213,0.46808510638297873,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,18,2021,88,0.42045454545454547,0.5454545454545454,-0.125,0.4927612341466765,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,18,2022,105,0.3619047619047619,0.6190476190476191,-0.2571428571428571,-0.06107498069799772,0.37142857142857144,0.6285714285714286,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,24,2018,103,0.46601941747572817,0.5145631067961165,-0.04854368932038835,0.9286777347061657,0.47572815533980584,0.5242718446601942,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,24,2019,93,0.44086021505376344,0.5483870967741935,-0.10752688172043011,0.4276166992440267,0.44086021505376344,0.5591397849462365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,24,2020,94,0.4787234042553192,0.5,-0.02127659574468085,0.9600457136201672,0.5319148936170213,0.46808510638297873,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,24,2021,88,0.42045454545454547,0.5454545454545454,-0.125,0.6895806766986623,0.5113636363636364,0.48863636363636365,1.0
NQ,ASIA,FROM_ABOVE,SESSION_60_TO_120,24,2022,105,0.3619047619047619,0.6190476190476191,-0.2571428571428571,0.0666353714932954,0.37142857142857144,0.6285714285714286,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,1,2018,728,0.19917582417582416,0.20604395604395603,-0.006868131868131868,0.07805330162085186,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,1,2019,710,0.18169014084507043,0.15352112676056337,0.028169014084507043,0.13532525394120776,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,1,2020,734,0.18664850136239783,0.20708446866485014,-0.020435967302452316,0.061324093534715234,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,1,2021,681,0.18061674008810572,0.22026431718061673,-0.039647577092511016,0.07282170994239923,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,1,2022,734,0.17029972752043596,0.2098092643051771,-0.039509536784741145,0.050008314474012126,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,2,2018,728,0.28434065934065933,0.27884615384615385,0.005494505494505495,0.10497277435139057,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,2,2019,710,0.2971830985915493,0.22816901408450704,0.06901408450704226,0.1418792231925771,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,2,2020,734,0.28610354223433243,0.29427792915531337,-0.008174386920980926,0.07129446167562534,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,2,2021,681,0.28193832599118945,0.31130690161527164,-0.02936857562408223,0.02000449044460797,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,2,2022,734,0.276566757493188,0.279291553133515,-0.0027247956403269754,0.08948760029890461,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,3,2018,728,0.3447802197802198,0.3392857142857143,0.005494505494505495,0.11944386802132219,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,3,2019,710,0.35070422535211265,0.29014084507042254,0.06056338028169014,0.10471377909688764,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,3,2020,734,0.3460490463215259,0.3405994550408719,0.005449591280653951,0.12866960433536787,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,3,2021,681,0.33480176211453744,0.3568281938325991,-0.022026431718061675,0.07828764320434138,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,3,2022,734,0.3446866485013624,0.329700272479564,0.014986376021798364,0.02430642770301105,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,4,2018,728,0.3804945054945055,0.36813186813186816,0.012362637362637362,0.11002527615230989,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,4,2019,710,0.39154929577464787,0.32816901408450705,0.06338028169014084,0.15540169963692352,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,4,2020,734,0.388283378746594,0.37057220708446864,0.017711171662125342,0.13250956467910102,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,4,2021,681,0.3803230543318649,0.39500734214390604,-0.014684287812041116,0.08155918465972195,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,4,2022,734,0.37193460490463215,0.3678474114441417,0.004087193460490463,0.04376765693868938,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,6,2018,728,0.41483516483516486,0.4065934065934066,0.008241758241758242,0.042973900402220586,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,6,2019,710,0.4394366197183099,0.3676056338028169,0.07183098591549296,0.2013985899261511,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,6,2020,734,0.41689373297002724,0.4019073569482289,0.014986376021798364,0.1539521383662278,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,6,2021,681,0.40381791483113066,0.4434654919236417,-0.039647577092511016,-0.011308812693033202,0.5594713656387665,0.44052863436123346,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,6,2022,734,0.4223433242506812,0.40463215258855584,0.017711171662125342,0.07986332857869703,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,9,2018,728,0.4326923076923077,0.42857142857142855,0.004120879120879121,0.01418701811857247,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,9,2019,710,0.45774647887323944,0.37183098591549296,0.08591549295774648,0.16031895388909345,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,9,2020,734,0.43869209809264303,0.4019073569482289,0.03678474114441417,0.13061982899475655,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,9,2021,681,0.4185022026431718,0.46255506607929514,-0.04405286343612335,0.014121362610276772,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,9,2022,734,0.43869209809264303,0.4114441416893733,0.027247956403269755,-0.025152179379274817,0.5490463215258855,0.45095367847411444,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,12,2018,728,0.4258241758241758,0.42032967032967034,0.005494505494505495,0.06583759050156207,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,12,2019,710,0.4507042253521127,0.3563380281690141,0.09436619718309859,0.2702815935545628,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,12,2020,734,0.4305177111716621,0.39509536784741145,0.035422343324250684,0.21130626169292874,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,12,2021,681,0.41262848751835535,0.45961820851688695,-0.04698972099853157,0.019229107774761778,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,12,2022,734,0.44005449591280654,0.40735694822888285,0.0326975476839237,0.07915064212653389,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,18,2018,728,0.3942307692307692,0.39285714285714285,0.0013736263736263737,0.0739381585037285,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,18,2019,710,0.4225352112676056,0.3295774647887324,0.09295774647887324,0.14062339668473037,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,18,2020,734,0.40735694822888285,0.3637602179836512,0.043596730245231606,0.21552790995046459,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,18,2021,681,0.37738619676945667,0.4170337738619677,-0.039647577092511016,0.07939866054111464,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,18,2022,734,0.4019073569482289,0.37057220708446864,0.031335149863760216,-0.06503024985502118,0.5490463215258855,0.45095367847411444,-1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,24,2018,728,0.3598901098901099,0.3489010989010989,0.01098901098901099,0.15305938644931702,0.49038461538461536,0.5096153846153846,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,24,2019,710,0.3845070422535211,0.29577464788732394,0.08873239436619719,0.1344696279308932,0.5507042253521127,0.44929577464788734,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,24,2020,734,0.36239782016348776,0.33787465940054495,0.02452316076294278,0.2769189405454612,0.5694822888283378,0.4305177111716621,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,24,2021,681,0.3465491923641703,0.3700440528634361,-0.023494860499265784,0.06348644383475693,0.5594713656387665,0.44052863436123346,1.0
NQ,ASIA,FROM_ABOVE,SESSION_120_PLUS,24,2022,734,0.3555858310626703,0.33651226158038144,0.01907356948228883,0.19589042815067315,0.5490463215258855,0.45095367847411444,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,1,2018,14,0.14285714285714285,0.0,0.14285714285714285,-0.03405846369649401,0.5,0.5,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,1,2019,14,0.0,0.0,0.0,-0.011398386999506079,0.5714285714285714,0.42857142857142855,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,1,2020,13,0.07692307692307693,0.0,0.07692307692307693,0.026959283042999726,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,1,2021,12,0.0,0.0,0.0,-0.043073853202543914,0.5833333333333334,0.4166666666666667,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,1,2022,17,0.0,0.11764705882352941,-0.11764705882352941,-0.0292334190887456,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,2,2018,14,0.14285714285714285,0.0,0.14285714285714285,0.1437706633690231,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,2,2019,14,0.07142857142857142,0.0,0.07142857142857142,0.028224945594429715,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,2,2020,13,0.07692307692307693,0.0,0.07692307692307693,0.07147189081948356,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,2,2021,12,0.0,0.0,0.0,-0.21284078939841156,0.5833333333333334,0.4166666666666667,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,2,2022,17,0.0,0.11764705882352941,-0.11764705882352941,-0.15505426591125593,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,3,2018,14,0.14285714285714285,0.0,0.14285714285714285,0.20581241954750007,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,3,2019,14,0.07142857142857142,0.07142857142857142,0.0,0.12066533366850682,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,3,2020,13,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.16927140182192857,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,3,2021,12,0.25,0.08333333333333333,0.16666666666666666,-0.03939929057998594,0.5833333333333334,0.4166666666666667,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,3,2022,17,0.058823529411764705,0.11764705882352941,-0.058823529411764705,-0.26739921129080896,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,4,2018,14,0.2857142857142857,0.0,0.2857142857142857,0.2976973111033152,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,4,2019,14,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.28370253358467823,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,4,2020,13,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.4306713520812334,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,4,2021,12,0.25,0.08333333333333333,0.16666666666666666,0.03861399205408848,0.5833333333333334,0.4166666666666667,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,4,2022,17,0.058823529411764705,0.17647058823529413,-0.11764705882352941,-0.45087420160257424,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,6,2018,14,0.2857142857142857,0.0,0.2857142857142857,0.14262217787301093,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,6,2019,14,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.23545093259808708,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,6,2020,13,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.49018501870108033,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,6,2021,12,0.25,0.16666666666666666,0.08333333333333333,-0.005373465347061873,0.5833333333333334,0.4166666666666667,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,6,2022,17,0.058823529411764705,0.35294117647058826,-0.29411764705882354,-0.3776543494434321,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,9,2018,14,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.1999471129628087,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,9,2019,14,0.42857142857142855,0.21428571428571427,0.21428571428571427,-0.039440088492937946,0.5714285714285714,0.42857142857142855,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,9,2020,13,0.46153846153846156,0.38461538461538464,0.07692307692307693,-0.0018777424323501767,0.46153846153846156,0.5384615384615384,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,9,2021,12,0.25,0.3333333333333333,-0.08333333333333333,0.021354351607111313,0.5833333333333334,0.4166666666666667,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,9,2022,17,0.17647058823529413,0.5882352941176471,-0.4117647058823529,-0.514369399275098,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,12,2018,14,0.6428571428571429,0.14285714285714285,0.5,0.38552126045939605,0.5,0.5,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,12,2019,14,0.6428571428571429,0.2857142857142857,0.35714285714285715,0.2970547571063688,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,12,2020,13,0.5384615384615384,0.38461538461538464,0.15384615384615385,-0.09967725343479517,0.46153846153846156,0.5384615384615384,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,12,2021,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.03992698454722884,0.5833333333333334,0.4166666666666667,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,12,2022,17,0.17647058823529413,0.6470588235294118,-0.47058823529411764,-0.2443511801019617,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,18,2018,14,0.6428571428571429,0.21428571428571427,0.42857142857142855,-0.40404699131839417,0.5,0.5,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,18,2019,14,0.6428571428571429,0.2857142857142857,0.35714285714285715,0.3095366034871697,0.5714285714285714,0.42857142857142855,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,18,2020,13,0.5384615384615384,0.38461538461538464,0.15384615384615385,0.6827188345847648,0.46153846153846156,0.5384615384615384,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,18,2021,12,0.5,0.3333333333333333,0.16666666666666666,0.22982947505683532,0.5833333333333334,0.4166666666666667,1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,18,2022,17,0.23529411764705882,0.7058823529411765,-0.47058823529411764,-0.6501167503928503,0.47058823529411764,0.5294117647058824,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,24,2018,14,0.6428571428571429,0.35714285714285715,0.2857142857142857,-0.20287448920029938,0.5,0.5,-1.0
NQ,ASIA,FROM_BELOW,SESSION_0_TO_30,24,2019,14,0.6428571428571429,0.2857142857142857,0.35714285714285715,0.10653659824745468,0.5714285714285714,0.42857142857142855,1.0
